Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F047,Michael Wilkerson,Turkana Ward 10,"-0.402573, 40.150512",2024-09-01,Organic,Irrigated,Yes,28,24,0,0,0,11,0,34,34,0,7,0,264,360,120,286,517,275,1530,1462,1734,105,49,84,138
F048,Samuel Thomas,Turkana Ward 6,"-2.208051, 35.807219",2021-02-20,Conventional,Irrigated,Yes,39,6,42,0,33,35,16,0,0,0,0,0,1842,2094,1044,2245,1133,1001,0,0,0,0,0,0,171
F049,Laura Jones,Turkana Ward 2,"1.580372, 37.573467",2025-08-11,Organic,Irrigated,Yes,13,25,79,3,33,33,10,0,0,0,13,5,2678,3601,4167,1815,1155,1452,0,0,0,209,316,258,214
F050,Tammy Richardson,Turkana Ward 9,"2.835731, 35.681219",2022-03-04,Organic,Irrigated,Yes,13,0,0,26,1,22,13,15,12,13,0,0,0,0,0,916,1048,497,453,486,543,0,0,0,115
F051,Keith Johns,Turkana Ward 4,"-1.024035, 34.987369",2023-12-21,Conventional,Rain-fed,Yes,10,4,16,1,9,10,2,5,0,0,8,2,724,472,816,458,537,455,75,45,50,108,182,132,67
F052,Diana Snyder,Turkana Ward 8,"1.584716, 41.422392",2022-02-01,Conventional,Rain-fed,No,75,12,51,24,8,0,0,13,33,0,0,0,2106,1251,1449,48,56,40,1332,1484,1502,0,0,0,216
F053,Misty Jones,Turkana Ward 2,"-1.631274, 37.659014",2021-04-20,Conventional,Irrigated,No,0,22,37,0,1,8,25,4,27,0,0,5,1774,1856,1662,196,380,393,1124,614,935,120,110,135,129
F054,Natalie Lane,Turkana Ward 3,"1.592821, 41.14173",2025-08-28,Organic,Irrigated,Yes,69,24,43,0,0,24,52,5,0,0,0,0,2098,1554,2266,864,552,1200,25,65,50,0,0,0,217
F055,Monica Morris,Turkana Ward 1,"-0.140052, 37.170647",2022-08-18,Conventional,Rain-fed,Yes,23,0,88,0,5,55,61,5,0,0,0,0,4312,2112,2200,1615,1215,1990,30,40,40,0,0,0,237
F056,Kimberly Mcdonald,Turkana Ward 2,"-4.320949, 39.594912",2021-04-22,Conventional,Rain-fed,No,50,15,12,17,6,18,16,12,0,0,0,0,405,501,645,810,630,606,60,132,120,0,0,0,146
F057,Antonio Guzman,Turkana Ward 1,"4.424099, 36.317441",2020-07-13,Organic,Irrigated,Yes,0,20,11,8,14,0,9,0,22,0,0,0,483,642,470,196,84,154,704,462,770,0,0,0,84
F058,Richard Jackson,Turkana Ward 1,"-2.450711, 40.796309",2023-12-14,Conventional,Irrigated,Yes,75,0,0,0,0,48,35,54,21,0,0,0,0,0,0,1632,2256,1008,1275,1482,1320,0,0,0,233
F059,Jonathan Rojas,Turkana Ward 1,"-4.028353, 38.394103",2024-02-07,Conventional,Rain-fed,No,47,47,15,7,0,3,21,0,11,20,1,0,1025,734,672,96,72,102,528,264,231,9,8,13,172
F060,Bonnie Leon,Turkana Ward 11,"-2.54899, 41.760699",2022-11-19,Conventional,Rain-fed,No,24,5,2,18,13,0,9,0,16,0,0,0,131,115,109,182,182,195,416,624,496,0,0,0,87
F061,Gina Pena,Turkana Ward 2,"2.421762, 34.853559",2022-03-21,Conventional,Irrigated,No,0,16,42,4,1,0,14,4,13,0,0,0,1446,968,1080,11,15,7,509,620,551,0,0,0,94
F062,Jacqueline Norton,Turkana Ward 2,"-0.470707, 41.620786",2024-05-02,Organic,Irrigated,No,0,0,81,34,0,43,31,27,9,12,0,3,3888,2106,4050,1677,1935,946,675,531,558,102,117,123,240
F063,Richard Thompson,Turkana Ward 9,"-3.00827, 40.269943",2025-01-25,Conventional,Irrigated,No,0,22,0,24,0,4,14,0,13,12,0,10,242,154,198,168,148,132,559,351,468,210,200,470,99
F064,Danny Duncan,Turkana Ward 10,"-1.986365, 41.125361",2025-04-20,Conventional,Irrigated,No,62,37,7,4,0,1,0,0,23,24,5,10,803,573,692,27,26,48,460,644,1150,525,395,405,173
F065,Kevin Franco,Turkana Ward 5,"2.72052, 41.716806",2021-11-21,Conventional,Rain-fed,No,4,5,76,0,25,0,20,25,22,0,4,8,3617,3536,2168,225,325,200,1036,1240,951,404,296,424,189
F066,Evan Donaldson,Turkana Ward 8,"3.597095, 41.053006",2021-06-12,Conventional,Rain-fed,Yes,35,41,0,35,17,0,26,8,10,13,0,8,369,492,410,221,136,204,444,296,488,304,320,272,193
F067,Sabrina Hull,Turkana Ward 6,"3.595348, 38.485781",2025-01-27,Conventional,Rain-fed,No,0,13,0,10,0,0,11,11,16,0,0,0,195,195,65,0,0,0,786,808,872,0,0,0,61
F068,Carla Kelly MD,Turkana Ward 2,"0.875789, 39.002118",2020-08-09,Organic,Irrigated,Yes,20,18,15,13,0,14,10,21,15,0,0,0,900,645,507,406,518,616,546,858,531,0,0,0,126
F069,Judy Benson,Turkana Ward 11,"1.422365, 41.786723",2024-02-28,Conventional,Rain-fed,No,29,0,68,21,6,24,5,46,0,0,0,0,1972,2652,1836,630,996,720,322,644,322,0,0,0,199
F070,Bruce Mckenzie,Turkana Ward 1,"2.712986, 37.823015",2025-08-20,Organic,Rain-fed,Yes,67,38,41,0,14,37,0,33,14,0,0,6,1947,2073,2070,810,1472,1273,506,544,873,222,288,156,250
F071,Joel Lawson,Turkana Ward 7,"-0.90581, 35.896806",2023-07-23,Conventional,Irrigated,Yes,12,27,0,12,3,1,10,36,0,27,1,19,243,297,216,69,53,60,180,216,252,518,487,504,148
F072,Allen Davis,Turkana Ward 6,"1.268005, 39.101907",2023-01-11,Conventional,Rain-fed,Yes,0,17,39,15,4,0,21,11,0,0,0,19,1971,1274,1318,20,20,56,132,121,88,950,608,912,126
F073,Cody Larsen PhD,Turkana Ward 10,"4.473488, 38.8266",2021-06-23,Organic,Rain-fed,Yes,68,63,35,13,12,0,1,37,0,0,0,0,1414,1757,2198,132,120,132,555,259,259,0,0,0,229
F074,Joseph Maxwell,Turkana Ward 3,"4.107412, 37.24",2023-04-03,Conventional,Irrigated,No,22,0,14,36,37,0,18,34,0,0,0,0,644,462,658,259,259,185,340,306,510,0,0,0,161
F075,Samantha Cohen,Turkana Ward 3,"4.237935, 41.134639",2025-09-02,Conventional,Rain-fed,Yes,20,7,13,9,0,0,13,0,3,0,0,0,555,433,336,0,0,0,81,105,108,0,0,0,65
F076,Matthew Jones,Turkana Ward 12,"-0.217958, 38.829547",2022-09-05,Conventional,Irrigated,Yes,4,4,22,8,0,13,0,2,0,0,0,0,982,862,970,403,585,624,30,14,28,0,0,0,53
F077,David Cummings,Turkana Ward 11,"-1.732555, 37.541444",2021-02-18,Organic,Rain-fed,Yes,32,0,32,20,5,0,13,21,0,0,0,0,1152,1344,992,60,25,70,231,105,315,0,0,0,123
F078,Christopher Hogan,Turkana Ward 7,"0.635443, 39.84446",2020-05-13,Organic,Irrigated,Yes,67,11,1,37,39,32,0,0,24,0,0,0,144,198,138,1098,1361,1645,1176,744,648,0,0,0,211
F079,Julie Carr,Turkana Ward 5,"0.751713, 37.843003",2021-12-27,Organic,Rain-fed,Yes,0,56,57,0,5,27,38,7,0,0,0,0,2269,2560,2896,779,1101,1285,98,63,70,0,0,0,190
F080,Catherine Mathis,Turkana Ward 7,"1.580332, 37.225936",2024-08-17,Conventional,Rain-fed,Yes,20,8,0,0,16,6,12,1,0,0,0,0,40,96,56,304,264,348,6,13,9,0,0,0,63
F081,Jason Brown,Turkana Ward 10,"3.093455, 41.511406",2024-08-26,Organic,Rain-fed,No,0,32,0,0,9,27,19,0,23,4,0,0,160,160,256,1107,1008,873,506,943,575,0,0,0,114
F082,David Hansen,Turkana Ward 11,"-4.076676, 34.55952",2022-01-13,Organic,Rain-fed,Yes,0,4,9,0,35,5,1,2,41,28,13,8,382,468,237,595,495,600,1816,1914,971,318,309,515,146
F083,Jorge Cannon MD,Turkana Ward 4,"4.199598, 39.643009",2024-12-01,Organic,Irrigated,No,60,47,13,0,35,15,26,0,0,0,0,0,909,1256,1034,1075,995,590,0,0,0,0,0,0,196
F084,Dave Woods,Turkana Ward 8,"4.491637, 34.361869",2024-03-04,Organic,Irrigated,Yes,24,0,34,0,29,0,33,27,5,0,0,0,1462,1496,918,261,145,348,506,488,437,0,0,0,152
F085,Christopher Jackson,Turkana Ward 9,"3.3133, 39.282351",2023-04-18,Conventional,Rain-fed,No,0,27,63,0,8,37,0,30,18,0,0,0,1764,2214,2331,1222,1666,1861,1350,708,612,0,0,0,183
F086,Matthew Thompson,Turkana Ward 8,"-2.353346, 34.930938",2021-10-30,Organic,Rain-fed,Yes,0,29,37,29,0,36,30,6,12,0,8,0,1001,1025,972,936,1044,1404,324,654,438,56,88,112,187
F087,Catherine Porter,Turkana Ward 11,"-2.368046, 36.404778",2020-07-21,Organic,Irrigated,Yes,0,42,45,45,12,0,21,28,0,7,23,7,2880,1845,1620,132,60,156,140,392,252,443,399,453,230
F088,Cheryl Livingston,Turkana Ward 7,"-2.34985, 37.319933",2023-03-24,Organic,Irrigated,No,20,14,0,31,12,29,28,6,0,15,0,22,210,154,112,954,1529,1481,90,48,78,814,638,682,177
F089,Ruth Wang,Turkana Ward 10,"-3.245924, 37.29995",2024-02-29,Conventional,Irrigated,Yes,0,15,8,1,12,16,5,19,1,0,0,0,400,524,419,736,708,888,192,215,268,0,0,0,77
F090,Joshua Cantrell,Turkana Ward 9,"-2.485263, 36.224974",2024-04-10,Conventional,Rain-fed,No,39,0,40,0,20,25,1,37,8,6,10,7,1760,1440,2000,825,875,885,747,653,767,325,350,365,193
F091,Jeanne Nash,Turkana Ward 2,"0.333029, 34.390406",2021-03-30,Organic,Irrigated,Yes,27,31,0,0,3,39,7,30,33,0,0,0,248,465,186,1980,1479,1317,1479,1209,1623,0,0,0,170
F092,Mary Hall,Turkana Ward 9,"-1.120672, 41.2686",2020-02-11,Conventional,Irrigated,Yes,51,22,53,14,4,8,0,0,14,5,0,0,2821,1532,2349,420,244,380,392,686,700,0,0,0,171
F093,Rachel Anthony,Turkana Ward 1,"-4.135524, 41.483096",2023-08-02,Organic,Irrigated,Yes,64,0,77,35,0,31,0,23,0,0,0,0,2233,2310,1771,1209,1302,744,115,253,115,0,0,0,230
F094,Patrick Reyes,Turkana Ward 7,"-1.336335, 40.4901",2024-01-20,Conventional,Rain-fed,No,37,4,0,0,50,23,5,52,13,0,0,0,32,20,48,1109,1359,1854,936,1118,1027,0,0,0,184
F095,Sandra Harrison,Turkana Ward 10,"-0.639303, 41.320964",2023-01-28,Conventional,Rain-fed,No,74,0,0,28,12,2,12,39,26,0,0,0,0,0,0,138,256,142,1300,1690,975,0,0,0,193
F096,Joshua Griffin,Turkana Ward 10,"-0.03047, 34.97319",2021-11-27,Conventional,Irrigated,No,13,45,0,12,12,0,6,35,0,33,0,12,315,630,585,132,108,132,455,455,420,252,456,444,168
F097,Tammy Strickland,Turkana Ward 8,"-1.076929, 39.281771",2024-01-16,Organic,Rain-fed,Yes,16,11,0,13,4,5,5,12,0,0,0,0,77,154,66,264,184,156,144,144,108,0,0,0,66
F098,Christian Cordova,Turkana Ward 10,"1.574968, 35.207456",2023-02-21,Organic,Irrigated,No,39,54,8,40,18,20,22,20,0,0,0,0,888,1002,762,1010,1178,1120,100,160,200,0,0,0,221
F099,Katelyn Massey,Turkana Ward 2,"-1.377343, 35.98771",2023-12-15,Organic,Rain-fed,Yes,0,13,14,9,3,17,8,6,8,0,0,0,413,868,772,710,367,480,362,454,448,0,0,0,78
F100,Jeffery Wells,Turkana Ward 8,"-0.432857, 41.044075",2021-09-30,Conventional,Rain-fed,No,0,0,21,0,18,20,31,28,23,2,0,20,945,987,525,586,890,854,1248,1159,850,740,420,700,163
F101,Patricia Gonzalez,Turkana Ward 8,"-2.394904, 38.365655",2021-05-18,Organic,Rain-fed,Yes,0,2,16,0,1,0,24,19,12,15,3,0,570,486,574,15,15,14,698,658,794,45,15,27,92
F102,Tammy Morris,Turkana Ward 5,"0.831794, 36.488142",2024-07-08,Organic,Irrigated,Yes,15,0,25,34,31,1,34,0,52,28,6,6,900,575,625,420,491,374,1092,2444,1508,366,306,222,232
F103,Jason Franklin,Turkana Ward 10,"2.302002, 34.015069",2024-11-14,Organic,Rain-fed,Yes,15,35,51,0,36,0,17,0,27,0,0,0,2291,1574,2667,396,324,180,675,1107,1107,0,0,0,181
F104,Kurt Hernandez,Turkana Ward 3,"4.030822, 39.598929",2022-03-22,Conventional,Irrigated,Yes,18,11,7,11,0,20,0,9,0,0,0,0,251,343,315,680,940,680,63,99,54,0,0,0,76
F105,Paula Koch,Turkana Ward 4,"0.637573, 39.837775",2021-10-12,Conventional,Rain-fed,No,33,42,63,7,13,0,12,21,0,0,0,0,2562,2961,2100,169,78,78,231,147,231,0,0,0,191
F106,Tiffany Cox,Turkana Ward 4,"0.646574, 35.816575",2021-12-07,Conventional,Rain-fed,No,47,7,55,5,16,0,53,53,0,0,0,10,1858,2566,1878,240,160,176,795,318,583,420,460,210,246
F107,Latasha Hale,Turkana Ward 8,"4.010733, 37.210958",2023-08-03,Conventional,Irrigated,No,2,46,19,4,23,35,14,8,0,0,0,0,976,919,1130,1258,976,1048,112,56,80,0,0,0,151
F108,Linda Miles,Turkana Ward 7,"-0.146166, 40.304143",2021-07-17,Organic,Irrigated,No,13,33,40,0,10,15,8,21,9,0,0,0,2118,1290,1685,740,585,405,345,519,630,0,0,0,149
F109,Jennifer Clark,Turkana Ward 12,"1.979223, 38.611221",2023-03-29,Conventional,Irrigated,No,39,39,0,7,30,7,0,20,17,0,0,0,273,312,390,712,425,466,810,923,497,0,0,0,159
F110,Janice Austin,Turkana Ward 9,"-2.820744, 40.956049",2025-10-09,Organic,Irrigated,Yes,5,69,1,0,30,0,38,21,0,19,0,9,794,390,920,360,390,240,315,126,231,225,306,405,192
F111,Mariah Weber,Turkana Ward 12,"3.323455, 40.652924",2023-12-15,Conventional,Irrigated,Yes,32,18,37,19,16,7,0,4,10,9,0,0,1032,1160,1216,541,361,370,474,370,330,0,0,0,152
F112,Robert Yang,Turkana Ward 11,"2.916071, 35.579452",2025-07-24,Conventional,Irrigated,No,8,16,15,0,0,17,6,21,0,0,0,0,715,746,771,680,663,782,231,147,189,0,0,0,83
F113,Larry Horn,Turkana Ward 2,"1.459973, 36.348272",2020-10-14,Organic,Rain-fed,No,33,56,10,0,21,26,42,1,33,0,0,0,1270,850,966,1391,1407,897,1430,773,1656,0,0,0,222
F114,Jennifer Shields,Turkana Ward 4,"1.756198, 41.680408",2025-05-29,Organic,Irrigated,No,65,27,0,19,50,0,22,0,26,0,13,25,378,324,351,250,500,700,1118,988,1196,1182,1445,1320,247
F115,Colleen Finley,Turkana Ward 12,"3.145214, 39.892585",2020-09-18,Conventional,Irrigated,Yes,39,51,27,0,0,28,0,0,20,4,6,0,1143,1749,1056,1232,896,812,1000,540,440,60,72,90,175
F116,Amanda Martinez,Turkana Ward 5,"-1.702189, 39.691872",2025-02-07,Organic,Rain-fed,No,0,12,35,6,19,5,0,2,5,0,0,0,868,1229,1894,307,334,243,234,139,135,0,0,0,84
F117,Joshua Ramirez,Turkana Ward 3,"0.134176, 39.187843",2024-03-28,Conventional,Irrigated,No,4,33,38,0,4,5,0,6,5,0,0,0,991,1870,1285,214,155,134,290,240,166,0,0,0,95
F118,Samantha Hall,Turkana Ward 5,"1.400716, 37.706856",2025-07-20,Conventional,Rain-fed,Yes,11,38,0,12,16,21,19,35,20,0,0,0,418,494,570,1110,973,606,1095,1115,1225,0,0,0,172
F119,Trevor Collins,Turkana Ward 8,"1.648298, 35.652767",2022-06-15,Conventional,Irrigated,Yes,32,13,16,2,15,0,20,6,18,0,0,0,860,648,915,105,225,195,570,750,402,0,0,0,122
F120,Melinda Finley,Turkana Ward 2,"-0.994625, 36.804521",2023-06-12,Organic,Irrigated,Yes,0,8,12,0,28,21,3,32,14,0,0,0,676,468,684,812,602,854,762,1152,926,0,0,0,118
F121,Joshua Clarke,Turkana Ward 11,"-4.355012, 38.190382",2022-04-14,Organic,Rain-fed,Yes,54,38,2,20,19,10,16,22,22,0,0,0,430,474,630,314,495,374,1408,1012,594,0,0,0,203
F122,James Schneider,Turkana Ward 5,"-4.484548, 38.589218",2023-09-28,Organic,Rain-fed,Yes,1,53,12,19,23,23,16,0,17,0,0,0,1029,738,953,851,805,989,833,425,850,0,0,0,164
F123,Amy Arnold,Turkana Ward 8,"0.959482, 39.991751",2023-08-19,Organic,Rain-fed,Yes,2,17,0,35,3,13,3,0,11,11,0,22,238,170,238,682,629,638,429,385,418,946,1012,616,117
