Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F036,Michelle Villa,Narok Ward 7,"-3.874073, 39.061419",2023-03-02,Organic,Irrigated,Yes,13,19,0,2,8,3,0,13,0,0,3,8,247,190,114,190,166,152,91,195,65,279,229,365,69
F037,Victor Smith,Narok Ward 10,"-2.99353, 35.303101",2020-01-12,Organic,Rain-fed,No,27,8,0,9,5,2,17,5,8,0,0,0,56,88,96,82,95,113,315,300,434,0,0,0,81
F038,Travis Morgan,Narok Ward 10,"3.836312, 37.929571",2022-09-15,Organic,Irrigated,Yes,29,14,64,0,6,16,36,18,12,0,0,0,1456,2472,2402,350,690,800,558,534,612,0,0,0,195
F039,Amanda Trevino,Narok Ward 7,"-0.552619, 36.026871",2024-11-12,Organic,Irrigated,No,8,62,39,37,29,8,12,7,0,2,12,0,1370,2724,2506,390,639,835,77,35,98,60,168,108,216
F040,Charles Mason,Narok Ward 3,"0.669546, 41.306641",2022-05-12,Organic,Rain-fed,No,5,0,10,12,0,0,16,7,10,0,0,0,290,320,300,0,0,0,394,605,544,0,0,0,60
F041,Tracy Haley,Narok Ward 7,"3.91234, 34.504412",2020-03-23,Organic,Irrigated,No,23,18,58,0,0,37,0,15,38,0,0,0,2264,1500,2010,1739,1036,1147,956,1724,1716,0,0,0,189
F042,Lauren Middleton,Narok Ward 9,"2.933202, 40.407877",2020-12-23,Conventional,Rain-fed,No,46,7,16,3,3,16,8,10,8,0,0,0,834,785,530,456,418,759,310,296,442,0,0,0,117
F043,Brian Duncan,Narok Ward 11,"0.778792, 37.680281",2024-02-26,Organic,Rain-fed,Yes,56,48,12,1,0,30,21,0,32,0,0,0,516,1212,1092,1170,1080,1170,704,1376,1280,0,0,0,200
F044,Sherri Patel,Narok Ward 6,"3.44712, 40.642342",2021-03-02,Organic,Rain-fed,No,19,22,52,0,35,20,61,27,1,0,0,0,2382,2456,1668,880,825,1045,258,377,163,0,0,0,237
F045,Jonathan Baldwin,Narok Ward 11,"-0.093137, 38.967129",2022-05-08,Organic,Rain-fed,No,9,33,35,0,18,24,3,9,0,0,0,0,1810,1318,1271,768,900,1320,99,135,45,0,0,0,131
F046,Roger Keller,Narok Ward 10,"1.131294, 38.395829",2025-04-20,Conventional,Rain-fed,No,33,0,54,10,28,0,29,20,49,0,0,4,1674,2052,1782,140,364,224,1659,1425,2276,116,140,172,227
F047,Paul Thompson,Narok Ward 8,"-0.69551, 39.621122",2022-05-06,Conventional,Irrigated,Yes,24,47,10,16,0,12,10,0,14,2,0,0,670,529,725,252,576,588,686,560,350,0,0,0,135
F048,David Martinez,Narok Ward 12,"3.590074, 35.26374",2025-11-11,Organic,Rain-fed,No,52,3,85,29,0,50,0,25,0,0,0,0,2395,4010,2510,1350,1550,2050,375,250,275,0,0,0,244
F049,Jessica Arroyo,Narok Ward 9,"4.151314, 41.16941",2022-03-11,Organic,Rain-fed,Yes,29,36,25,37,4,0,0,0,1,24,16,0,1718,1030,1307,48,32,28,38,41,39,80,176,144,172
F050,Eric Weaver,Narok Ward 6,"1.465396, 41.881609",2021-07-04,Conventional,Irrigated,No,34,48,0,0,0,0,28,12,0,19,19,4,240,480,624,0,0,0,168,180,156,366,215,485,164
F051,Beth Owens,Narok Ward 8,"-0.745731, 37.054877",2024-12-22,Conventional,Rain-fed,No,0,21,0,5,11,6,7,0,12,9,3,0,147,126,315,342,327,454,264,408,384,42,27,45,74
F052,Kevin Richmond,Narok Ward 10,"1.167243, 38.531751",2023-02-22,Organic,Irrigated,Yes,58,2,0,0,0,41,55,24,16,0,9,0,16,24,10,1025,1107,1066,880,624,872,90,135,72,205
F053,David Cooper,Narok Ward 9,"-0.980102, 36.781668",2021-10-19,Organic,Rain-fed,No,0,69,48,15,6,19,30,20,0,0,0,9,2184,2637,2790,472,606,945,280,280,200,279,405,216,216
F054,Scott Gordon,Narok Ward 9,"-0.033214, 40.515087",2022-03-14,Organic,Irrigated,Yes,28,0,16,4,10,0,0,0,17,0,0,11,560,624,320,90,140,90,833,612,561,363,275,319,86
F055,Lori Collins,Narok Ward 8,"1.057173, 35.434714",2022-11-24,Organic,Rain-fed,No,40,43,4,5,0,8,0,25,20,0,0,0,640,558,493,280,200,200,720,1230,1090,0,0,0,145
F056,Michael Durham,Narok Ward 10,"3.880345, 37.690904",2020-03-04,Organic,Irrigated,Yes,25,75,40,18,42,24,0,3,8,0,0,0,1730,2005,2430,1662,1350,1620,402,337,313,0,0,0,235
F057,Tyler Velazquez,Narok Ward 11,"-3.005218, 35.727736",2020-08-04,Conventional,Irrigated,Yes,51,48,42,24,0,13,27,0,7,0,0,0,1806,1488,2586,351,598,429,210,189,210,0,0,0,212
F058,James Potter,Narok Ward 8,"-4.075916, 38.850316",2021-04-02,Organic,Rain-fed,No,51,9,82,14,0,14,12,0,25,0,0,0,3097,2869,2860,322,560,462,1150,900,550,0,0,0,207
F059,Samantha Bradley,Narok Ward 3,"1.973261, 38.481883",2022-06-14,Organic,Rain-fed,Yes,13,22,0,0,11,1,9,11,0,0,8,3,132,176,264,156,109,116,132,143,154,123,116,195,78
F060,Dr. Travis Huber DDS,Narok Ward 2,"-0.879857, 34.069728",2024-04-28,Conventional,Irrigated,Yes,0,0,0,40,16,38,34,35,35,0,0,0,0,0,0,1566,1946,1702,1855,1715,1855,0,0,0,198
F061,William Taylor,Narok Ward 5,"-4.043528, 41.360595",2020-04-19,Organic,Irrigated,No,6,13,13,3,4,1,4,3,4,0,0,0,494,663,455,80,89,47,163,137,218,0,0,0,51
F062,Bailey Jones,Narok Ward 4,"4.445297, 39.926541",2024-02-23,Organic,Irrigated,No,34,0,0,8,41,23,17,16,5,0,0,0,0,0,0,1537,1171,1026,348,389,325,0,0,0,144
F063,Jennifer Wilcox,Narok Ward 8,"-2.922046, 37.99871",2022-03-15,Conventional,Irrigated,No,7,56,25,22,47,15,20,0,52,0,0,0,1185,1373,1578,1205,850,847,1352,1508,2340,0,0,0,244
F064,Samuel Lambert,Narok Ward 10,"-1.863624, 41.106281",2025-01-01,Organic,Rain-fed,No,42,16,12,15,7,0,28,18,12,0,5,0,480,408,508,63,77,56,726,516,474,40,55,25,155
F065,Janice Lee,Narok Ward 8,"-4.093297, 39.915904",2022-09-19,Conventional,Rain-fed,No,59,24,17,2,33,0,35,50,6,0,5,13,1063,709,875,429,396,363,894,816,460,606,500,499,244
F066,Chad Gutierrez MD,Narok Ward 8,"-1.460953, 37.100508",2024-01-31,Conventional,Irrigated,Yes,27,16,32,24,0,39,27,45,37,0,0,0,1168,752,1168,975,936,1521,2192,2210,1777,0,0,0,247
F067,Madison Diaz,Narok Ward 11,"-2.920564, 36.212404",2024-02-22,Conventional,Irrigated,Yes,21,5,11,0,4,1,18,16,12,0,0,0,390,419,361,57,76,60,444,336,696,0,0,0,88
F068,Stephanie Crosby,Narok Ward 1,"0.260909, 34.45747",2025-01-29,Conventional,Irrigated,Yes,27,35,0,54,10,24,27,19,35,0,0,0,175,210,525,578,1268,1222,1752,1631,1278,0,0,0,231
F069,Richard Mayer,Narok Ward 12,"1.603299, 35.490947",2025-10-05,Organic,Irrigated,No,0,66,15,0,26,0,0,24,14,3,0,5,1158,1710,1335,390,286,364,740,864,1004,230,100,215,153
F070,Susan Roy,Narok Ward 9,"1.773551, 37.362665",2024-05-02,Organic,Rain-fed,Yes,0,29,0,35,12,27,5,10,12,0,0,0,174,145,435,789,1338,612,474,546,392,0,0,0,130
F071,Nathan Hughes,Narok Ward 7,"-4.375631, 40.307727",2023-05-16,Organic,Irrigated,Yes,28,22,42,17,19,6,7,0,0,0,0,0,2134,1166,1926,353,409,379,0,0,0,0,0,0,141
F072,Scott Newman,Narok Ward 6,"-0.217438, 35.200624",2021-02-08,Conventional,Irrigated,No,40,0,8,0,0,18,18,0,9,0,0,8,240,248,256,450,486,828,351,351,396,216,400,264,101
F073,Michael Robinson,Narok Ward 11,"2.462325, 37.098794",2025-06-26,Organic,Irrigated,Yes,24,39,2,19,1,41,0,53,26,16,0,0,343,401,337,1856,1608,917,1724,1887,1859,0,0,0,221
F074,Matthew James,Narok Ward 1,"-3.159892, 41.577944",2022-10-12,Conventional,Irrigated,No,13,0,21,0,8,17,0,3,5,0,0,0,735,966,1008,445,421,414,140,136,267,0,0,0,67
F075,Sharon Lee,Narok Ward 12,"4.436315, 36.466648",2020-11-04,Conventional,Rain-fed,No,0,48,0,33,0,33,39,0,36,0,0,0,624,720,432,924,825,858,756,1728,1188,0,0,0,189
F076,Ebony Hardy,Narok Ward 6,"3.506257, 41.676221",2023-07-06,Conventional,Rain-fed,No,0,26,9,6,7,31,21,20,27,0,0,13,559,622,540,697,707,1596,1097,1138,822,533,533,390,160
F077,Ronald Ortiz,Narok Ward 7,"0.1757, 34.359439",2022-04-09,Conventional,Irrigated,Yes,64,74,0,48,0,0,19,38,0,0,0,0,370,814,444,0,0,0,418,304,190,0,0,0,243
F078,Jake Murphy,Narok Ward 4,"-1.800519, 34.703817",2020-10-15,Conventional,Irrigated,No,54,25,22,6,31,29,0,0,3,14,0,0,995,1076,944,884,1346,1298,150,123,129,0,0,0,184
F079,Tommy Brooks,Narok Ward 2,"-2.392141, 34.923176",2023-07-18,Organic,Rain-fed,No,8,72,79,24,0,45,16,0,1,0,0,0,3715,3125,4433,1890,1890,1080,24,26,42,0,0,0,245
F080,Michelle Ryan,Narok Ward 8,"2.636852, 38.543511",2020-12-11,Organic,Rain-fed,Yes,0,67,43,19,0,40,13,9,0,0,0,0,2237,2557,2084,1160,920,1600,54,126,45,0,0,0,191
F081,Nicole Montes,Narok Ward 8,"0.848417, 35.178342",2025-09-04,Conventional,Irrigated,No,1,0,15,12,3,17,5,14,10,0,0,11,705,330,705,684,682,701,530,454,626,363,363,363,88
F082,Michelle Harper,Narok Ward 9,"2.662633, 36.975551",2022-08-12,Conventional,Rain-fed,Yes,16,38,8,0,0,30,15,6,28,12,1,0,576,572,900,840,750,1140,1236,792,1292,6,14,7,154
F083,John Edwards,Narok Ward 2,"0.804754, 39.749773",2022-12-02,Conventional,Rain-fed,Yes,53,8,34,18,27,0,0,8,33,0,0,0,812,1024,1532,405,378,243,1226,997,1020,0,0,0,181
F084,Gina Hanson,Narok Ward 7,"3.141227, 34.134672",2022-05-21,Conventional,Rain-fed,No,4,25,8,0,24,0,13,53,41,24,0,23,650,630,550,360,192,360,2187,1548,1907,1058,782,575,215
F085,Amanda Pruitt,Narok Ward 3,"-1.834065, 34.057079",2022-07-13,Conventional,Rain-fed,Yes,21,7,25,11,7,0,0,0,15,0,0,0,1138,998,877,91,35,91,570,315,690,0,0,0,86
F086,Nicholas Vaughn,Narok Ward 3,"2.486324, 36.708263",2020-03-15,Organic,Irrigated,No,0,105,48,12,0,50,0,11,9,12,0,0,1773,3630,2472,2250,1500,1900,386,321,364,0,0,0,247
F087,Tammy Robinson,Narok Ward 7,"3.88209, 40.734869",2021-01-26,Conventional,Irrigated,No,47,51,26,31,23,7,12,14,20,0,0,9,1784,879,1649,389,416,546,772,484,752,279,396,288,240
F088,Alexis Williams,Narok Ward 4,"-2.643453, 40.615673",2025-08-03,Organic,Irrigated,No,44,0,51,6,35,10,43,11,1,0,2,30,1122,1122,2193,815,650,835,155,110,172,1000,840,1480,233
F089,Jason Hopkins,Narok Ward 1,"-1.780868, 35.140791",2023-01-27,Organic,Irrigated,Yes,0,82,24,59,52,0,0,31,0,0,0,0,1506,1854,1202,780,520,676,248,341,372,0,0,0,248
F090,Miss Meagan Baird DVM,Narok Ward 6,"0.395532, 36.26794",2023-09-26,Organic,Rain-fed,Yes,0,13,9,16,0,11,4,8,7,0,0,0,477,417,482,297,220,253,246,342,382,0,0,0,68
F091,Jill Saunders,Narok Ward 8,"3.834442, 39.680969",2024-07-30,Conventional,Rain-fed,Yes,0,35,19,13,0,44,0,3,51,0,24,0,1019,837,954,1364,1584,1848,1200,2415,2082,288,288,144,189
F092,Christopher Cruz,Narok Ward 5,"-0.70218, 38.049161",2021-07-05,Organic,Rain-fed,No,5,0,43,11,6,0,40,27,42,0,0,0,1419,903,2150,72,30,72,1923,2151,1755,0,0,0,174
F093,Jason Moon,Narok Ward 8,"-1.95989, 41.756781",2025-07-13,Conventional,Irrigated,No,21,48,5,26,18,4,0,0,0,0,14,0,683,453,890,224,350,326,0,0,0,196,140,126,136
F094,Rebecca Miller,Narok Ward 8,"-0.866222, 35.941441",2024-06-16,Organic,Rain-fed,No,1,15,2,21,9,0,26,9,0,0,0,0,265,147,268,45,81,45,90,108,81,0,0,0,83
F095,Sydney Simmons,Narok Ward 10,"3.300751, 36.649907",2025-07-22,Conventional,Irrigated,No,23,1,11,1,17,9,7,0,2,0,9,3,556,409,260,401,316,397,78,90,94,171,180,240,83
F096,Andrea Campbell,Narok Ward 10,"2.087475, 34.860781",2020-12-15,Conventional,Rain-fed,No,36,48,23,12,0,20,9,0,0,13,12,8,1442,1132,1243,440,540,1000,0,0,0,312,440,484,181
F097,Jennifer Lee,Narok Ward 3,"2.647713, 35.993275",2022-04-21,Organic,Irrigated,Yes,18,3,20,8,0,0,2,0,11,0,0,0,475,459,430,0,0,0,275,341,330,0,0,0,62
F098,Joshua Long,Narok Ward 11,"-0.171139, 41.489946",2025-02-12,Organic,Irrigated,No,24,79,38,0,21,29,0,31,0,0,0,0,2269,2500,2582,1038,840,1454,155,248,186,0,0,0,222
F099,Jeremy Young,Narok Ward 8,"3.66294, 36.626043",2020-02-01,Conventional,Rain-fed,No,62,31,8,21,35,11,0,0,29,0,0,0,730,580,592,639,864,474,1015,928,1015,0,0,0,197
F100,Elizabeth Brooks,Narok Ward 7,"0.635375, 40.065679",2023-01-01,Organic,Rain-fed,No,28,39,25,3,9,23,8,2,0,0,0,0,1284,1076,1771,1032,1258,803,28,20,24,0,0,0,137
F101,Edward Davis,Narok Ward 7,"1.662251, 35.736679",2020-11-02,Organic,Irrigated,No,16,19,9,3,0,0,3,0,0,0,0,0,426,524,537,0,0,0,0,0,0,0,0,0,50
F102,Karen Rogers,Narok Ward 9,"1.089634, 39.021884",2023-04-23,Organic,Rain-fed,Yes,10,19,8,9,4,0,0,4,0,0,0,0,438,476,551,36,56,28,36,24,44,0,0,0,54
F103,Joshua Rivera,Narok Ward 4,"3.680142, 38.894124",2021-04-07,Conventional,Rain-fed,No,12,9,56,7,0,25,4,0,32,0,0,0,2348,1333,2834,800,1225,575,992,1056,1152,0,0,0,145
F104,Mrs. Karen Cook,Narok Ward 11,"-1.423893, 38.262689",2024-10-13,Conventional,Rain-fed,Yes,30,4,23,20,1,0,9,5,0,8,11,0,653,1113,1129,9,11,5,55,70,40,77,110,55,111
F105,Natasha Brown,Narok Ward 6,"0.21328, 36.560751",2024-11-26,Organic,Irrigated,No,23,27,14,0,11,0,9,17,8,11,0,0,828,729,577,143,99,143,487,474,337,0,0,0,120
F106,Juan Anderson,Narok Ward 3,"3.111768, 37.931581",2024-01-05,Conventional,Rain-fed,No,56,0,51,31,5,20,18,24,0,0,0,0,1887,1530,1632,765,570,935,312,336,192,0,0,0,205
F107,Jesse Taylor,Narok Ward 12,"-2.590622, 40.052296",2024-11-03,Conventional,Rain-fed,Yes,7,0,14,0,8,13,11,0,4,0,0,0,658,588,294,431,381,483,144,116,160,0,0,0,57
F108,Penny Hicks,Narok Ward 6,"2.073058, 39.08888",2025-09-26,Conventional,Irrigated,No,4,16,0,23,0,1,23,10,9,0,0,0,96,128,160,45,31,31,543,314,240,0,0,0,86
F109,Joyce Reeves,Narok Ward 1,"-2.237966, 37.284252",2023-04-16,Conventional,Rain-fed,No,4,44,49,27,0,20,11,6,0,0,0,0,2081,2660,1494,480,560,400,36,48,78,0,0,0,161
F110,Matthew Mccoy,Narok Ward 1,"-3.186034, 37.835468",2025-03-26,Organic,Rain-fed,No,16,0,28,0,26,21,22,42,39,36,0,5,980,1260,616,754,1356,1299,1191,2133,1116,155,240,155,235
F111,Melissa Tucker,Narok Ward 4,"-4.488489, 38.658657",2023-05-02,Organic,Rain-fed,Yes,52,5,90,7,0,19,0,25,0,21,23,0,3535,3650,2190,665,722,608,350,325,225,322,161,276,242
F112,Donna Brewer,Narok Ward 9,"-1.540451, 38.448061",2020-02-12,Conventional,Irrigated,No,29,25,37,8,32,0,23,1,40,6,2,23,1852,1420,1766,160,448,480,1849,1048,886,812,884,564,226
F113,Daniel Sullivan,Narok Ward 3,"2.602093, 38.06576",2024-05-02,Organic,Rain-fed,Yes,9,29,2,13,0,23,0,2,19,0,0,0,363,231,195,598,1127,1150,647,949,964,0,0,0,97
F114,Nichole Mcdonald,Narok Ward 3,"-1.847697, 34.440704",2020-07-20,Conventional,Rain-fed,Yes,0,17,1,10,32,46,22,30,30,0,13,39,233,270,250,2170,1428,2422,1620,1380,1410,1378,871,1703,240
F115,Susan Davis,Narok Ward 8,"-0.078483, 39.218032",2021-12-19,Conventional,Rain-fed,No,91,0,37,0,38,4,5,13,0,15,23,0,1073,1258,1813,500,454,586,156,117,78,276,299,276,226
F116,Kevin Cole,Narok Ward 7,"-1.040702, 35.440819",2020-06-03,Conventional,Irrigated,Yes,17,0,39,0,17,0,34,0,13,19,6,0,975,897,1092,255,238,255,312,403,442,72,36,36,145
F117,Travis Gardner,Narok Ward 6,"0.640649, 37.219838",2024-05-20,Conventional,Rain-fed,No,76,0,9,5,27,19,1,0,62,0,0,0,198,342,441,1047,1052,918,2542,1240,2728,0,0,0,199
F118,Samantha Baker,Narok Ward 5,"-2.351551, 35.158968",2020-03-28,Conventional,Rain-fed,Yes,74,11,0,6,9,15,32,24,40,0,21,0,55,143,132,684,639,495,2136,1288,1072,126,294,273,232
F119,Lisa Morris,Narok Ward 6,"0.07762, 38.10115",2022-04-24,Organic,Irrigated,No,38,0,0,18,9,4,10,11,9,0,0,0,0,0,0,239,242,247,358,422,460,0,0,0,99
F120,Alyssa Schultz,Narok Ward 3,"-3.584221, 36.847435",2020-12-09,Organic,Rain-fed,No,0,51,70,1,0,0,15,38,6,0,2,5,3024,3272,2101,0,0,0,772,662,586,147,147,151,188
F121,Brent Crosby,Narok Ward 12,"-0.278751, 41.188941",2021-04-14,Conventional,Irrigated,Yes,0,57,22,17,0,21,8,0,6,10,8,2,791,1705,1516,441,420,504,282,168,132,180,94,80,151
F122,Timothy Clark,Narok Ward 3,"-0.41755, 34.079974",2022-03-31,Organic,Irrigated,Yes,22,0,35,0,0,22,5,0,9,0,0,0,910,1435,1085,902,572,880,441,423,225,0,0,0,93
F123,Sara Hall,Narok Ward 7,"2.451457, 37.998587",2024-08-27,Organic,Irrigated,No,9,28,18,25,0,30,0,23,6,0,0,0,760,658,708,1410,840,990,396,456,353,0,0,0,139
F124,Angela Johnson,Narok Ward 10,"-4.390075, 34.610154",2025-05-24,Conventional,Rain-fed,No,5,16,12,11,17,0,14,3,0,0,0,0,728,524,536,102,102,85,27,24,27,0,0,0,78
F125,Mary Griffin,Narok Ward 7,"-3.506585, 37.565925",2022-07-08,Organic,Rain-fed,No,25,23,0,5,38,5,8,15,9,0,0,0,276,253,207,433,555,772,468,324,525,0,0,0,128
