Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F018,Heather Smith,Migori Ward 1,"4.486864, 37.889234",2023-07-25,Conventional,Rain-fed,No,2,13,55,0,17,31,0,20,10,0,0,0,1489,1699,1411,1511,1013,1452,710,450,460,0,0,0,148
F019,Michael Jones,Migori Ward 3,"1.222499, 40.351011",2023-02-13,Organic,Irrigated,Yes,25,12,4,13,0,1,0,1,0,0,6,0,264,320,200,44,34,29,5,14,9,60,72,30,62
F020,Matthew Jackson,Migori Ward 8,"-0.484766, 40.249746",2022-10-09,Organic,Rain-fed,No,27,0,25,35,0,21,2,6,15,20,0,25,800,650,1050,987,966,987,810,507,456,1050,850,925,176
F021,Monica Moore,Migori Ward 2,"-1.485316, 35.914607",2022-11-20,Conventional,Irrigated,No,59,0,47,39,0,19,0,0,26,0,0,5,1363,1551,1363,836,931,532,520,598,1014,115,240,115,195
F022,Alicia Shaw,Migori Ward 10,"0.309841, 38.868227",2025-05-12,Conventional,Rain-fed,Yes,16,6,13,1,0,8,0,0,11,0,0,5,428,390,716,176,224,240,297,506,484,160,130,150,60
F023,Shelly Savage,Migori Ward 9,"-0.617501, 40.544106",2023-11-23,Organic,Rain-fed,Yes,35,6,12,0,0,11,29,10,0,6,0,0,636,654,636,539,374,242,120,60,60,0,0,0,109
F024,Sean Meyer,Migori Ward 5,"-1.114355, 39.097878",2024-07-31,Organic,Rain-fed,Yes,4,15,29,22,3,2,12,9,3,0,0,0,1236,891,1525,92,102,115,144,177,225,0,0,0,99
F025,Ann Rodriguez,Migori Ward 8,"-2.974257, 40.100179",2025-09-07,Conventional,Rain-fed,Yes,21,52,1,13,0,21,1,32,1,0,9,4,403,768,543,840,441,819,325,316,184,191,229,251,155
F026,Nathan Vasquez,Migori Ward 12,"-0.847144, 34.802665",2021-10-18,Conventional,Irrigated,Yes,60,4,3,1,17,0,5,9,8,24,4,0,103,191,154,85,136,221,374,472,389,52,36,52,135
F027,Jason Jacobs,Migori Ward 5,"-0.94403, 34.138502",2023-01-08,Conventional,Rain-fed,Yes,17,23,24,25,0,16,10,26,5,10,8,0,1025,1047,1235,640,640,672,584,458,433,120,96,104,164
F028,Lucas Brown,Migori Ward 12,"-1.68089, 35.253047",2024-01-16,Conventional,Irrigated,No,0,32,14,22,14,0,13,3,0,0,13,0,610,942,468,140,98,154,45,24,39,182,195,169,111
F029,Christopher Reyes,Migori Ward 11,"-4.373212, 40.936821",2021-05-30,Conventional,Irrigated,Yes,60,0,42,9,40,0,24,54,0,0,0,0,1596,1974,1470,520,480,520,378,810,648,0,0,0,229
F030,Raymond Hansen,Migori Ward 1,"0.259191, 38.825086",2020-01-25,Organic,Irrigated,Yes,0,0,0,22,17,24,35,4,30,10,0,0,0,0,0,732,921,948,1194,1060,662,0,0,0,142
F031,Dale Wood,Migori Ward 5,"-3.733047, 37.81609",2022-06-29,Conventional,Irrigated,Yes,5,28,5,6,9,8,5,0,0,0,0,13,607,388,463,337,331,213,0,0,0,455,299,585,79
F032,Clarence Moore,Migori Ward 9,"-2.720295, 35.611687",2021-09-24,Organic,Irrigated,Yes,0,22,59,8,0,13,31,30,10,0,0,3,2411,2175,1673,559,442,650,660,750,630,90,150,120,176
F033,Heather Reyes,Migori Ward 2,"-2.696891, 38.35453",2024-08-15,Organic,Rain-fed,Yes,63,53,58,16,10,11,0,0,0,0,0,0,3579,2759,2270,552,322,659,0,0,0,0,0,0,211
F034,Tiffany Thompson,Migori Ward 10,"2.698193, 39.90912",2021-09-17,Conventional,Rain-fed,No,0,31,27,0,15,8,12,0,0,0,0,0,919,1181,915,500,425,426,0,0,0,0,0,0,93
F035,Lisa Mcclain,Migori Ward 2,"2.807746, 37.797773",2021-01-27,Organic,Rain-fed,No,10,19,0,0,13,0,9,0,5,0,0,0,190,228,114,169,195,169,120,115,165,0,0,0,56
F036,Beth Bush,Migori Ward 5,"1.996025, 37.725633",2022-10-11,Organic,Rain-fed,Yes,0,19,4,5,16,19,11,0,18,0,0,0,274,248,294,1003,1030,942,630,360,738,0,0,0,92
F037,Sarah Park,Migori Ward 2,"-2.797962, 37.498828",2020-11-08,Conventional,Rain-fed,Yes,14,35,27,8,14,0,14,22,11,0,0,0,1441,785,1068,112,70,84,506,561,550,0,0,0,145
F038,James Brown,Migori Ward 8,"1.101322, 37.275618",2021-07-23,Organic,Rain-fed,Yes,8,19,14,9,0,7,0,3,5,0,0,0,666,565,854,147,175,350,268,225,264,0,0,0,65
F039,Stacey Mann,Migori Ward 5,"2.886369, 39.524675",2024-10-07,Conventional,Irrigated,No,38,0,65,40,41,27,3,0,4,0,0,0,1820,1950,2275,1341,826,853,196,164,140,0,0,0,218
F040,Kenneth Montgomery,Migori Ward 4,"-2.313935, 35.418828",2024-02-14,Conventional,Rain-fed,No,0,25,0,10,4,21,8,12,1,0,0,0,225,250,350,674,909,1018,120,224,151,0,0,0,81
F041,Lisa Rowe,Migori Ward 6,"0.630015, 39.933564",2021-03-08,Conventional,Irrigated,Yes,32,38,47,6,43,38,37,7,0,0,0,0,1394,2683,2258,1099,1590,1798,56,77,63,0,0,0,248
F042,Elizabeth Calderon,Migori Ward 4,"4.497461, 36.729199",2021-10-09,Conventional,Rain-fed,Yes,45,73,42,34,0,0,0,20,18,0,0,0,2673,1970,2505,0,0,0,712,984,600,0,0,0,232
F043,Pamela Harvey,Migori Ward 3,"2.279616, 40.173032",2022-02-14,Organic,Irrigated,No,0,48,0,4,22,4,28,0,17,0,0,0,336,720,672,338,302,506,646,629,765,0,0,0,123
F044,Krystal Walton,Migori Ward 8,"-2.448535, 35.842288",2020-02-05,Conventional,Irrigated,Yes,0,0,28,0,0,0,12,7,1,11,8,1,1316,616,1064,0,0,0,97,152,78,134,112,83,68
F045,Jared Kennedy,Migori Ward 5,"-0.614967, 34.334969",2024-07-02,Organic,Rain-fed,Yes,54,54,0,43,26,13,0,13,9,0,0,0,756,432,324,572,832,858,536,538,466,0,0,0,212
F046,Timothy Park,Migori Ward 11,"-0.09464, 41.010038",2025-08-15,Conventional,Irrigated,Yes,35,65,0,21,9,22,0,0,21,0,0,0,520,520,650,1159,803,1015,525,609,945,0,0,0,173
F047,Jennifer Matthews,Migori Ward 5,"1.558355, 37.740901",2021-04-11,Conventional,Irrigated,No,35,23,43,19,25,13,0,28,0,17,0,0,2234,1225,1976,602,773,677,252,308,140,0,0,0,203
F048,Steven Williamson,Migori Ward 12,"4.273291, 37.73032",2023-03-11,Organic,Irrigated,No,27,47,19,23,12,8,0,0,6,0,0,0,832,1238,1313,524,220,292,204,174,162,0,0,0,142
F049,Joseph Curtis,Migori Ward 3,"2.443997, 38.307437",2023-04-02,Conventional,Irrigated,Yes,12,45,0,0,0,33,36,6,40,2,18,0,585,585,225,957,1089,1155,1570,1244,1592,270,162,270,192
F050,Tommy Bell,Migori Ward 1,"1.058738, 35.917242",2021-02-17,Conventional,Irrigated,Yes,28,25,33,0,29,8,2,25,19,0,0,20,1388,1900,1198,690,654,334,712,920,821,740,560,680,189
F051,Emily Garcia,Migori Ward 7,"2.263213, 36.094863",2022-08-13,Conventional,Irrigated,No,56,25,44,34,0,0,0,13,44,0,1,15,2475,2375,1577,0,0,0,1458,1279,1991,470,470,520,232
F052,Wayne Gutierrez,Migori Ward 9,"-2.045102, 38.599409",2024-01-11,Organic,Rain-fed,No,32,17,58,26,0,28,10,8,0,0,0,16,2691,2115,2309,644,1204,756,80,80,112,352,784,352,195
F053,Katherine Bailey,Migori Ward 6,"-3.651762, 37.8844",2022-04-13,Organic,Irrigated,No,51,0,30,0,12,25,7,0,38,6,0,15,1080,1260,1500,572,1069,970,1634,1102,1558,345,360,360,184
F054,Megan Moore,Migori Ward 5,"-4.210762, 38.715184",2025-02-21,Conventional,Rain-fed,No,7,4,12,11,17,23,11,1,23,0,0,0,576,416,400,935,545,809,1044,880,465,0,0,0,109
F055,Amanda Campbell,Migori Ward 10,"1.066949, 39.80466",2025-05-15,Conventional,Rain-fed,Yes,30,2,0,16,0,21,5,25,16,0,0,0,16,26,24,588,693,924,703,1127,870,0,0,0,115
F056,Maureen Rodriguez,Migori Ward 7,"-3.31319, 38.201231",2020-08-30,Organic,Irrigated,No,34,24,56,4,6,0,21,7,0,0,0,0,1928,2856,1288,78,60,30,42,91,35,0,0,0,152
F057,Eddie Green,Migori Ward 4,"-1.300114, 35.571084",2023-12-07,Organic,Rain-fed,Yes,20,15,4,59,18,13,0,28,0,18,0,17,268,346,304,555,529,777,364,392,168,493,357,408,192
F058,Kimberly Vincent,Migori Ward 10,"1.765382, 40.043513",2025-11-02,Conventional,Irrigated,Yes,80,28,8,0,0,5,0,52,18,5,0,0,540,692,560,100,190,105,1450,936,918,0,0,0,196
F059,Gabriella Watson,Migori Ward 4,"3.980178, 37.726094",2021-10-19,Conventional,Rain-fed,No,2,6,24,0,2,11,6,20,18,0,0,0,546,1212,606,264,572,356,916,704,1014,0,0,0,89
F060,Kathleen Larson,Migori Ward 3,"1.050225, 36.993989",2023-07-09,Conventional,Rain-fed,Yes,1,9,13,3,3,2,24,6,0,6,5,14,754,318,516,109,99,111,54,72,30,731,727,319,86
F061,Patricia Woods,Migori Ward 10,"-0.463073, 37.524199",2025-03-26,Conventional,Rain-fed,No,53,9,36,13,22,0,58,24,0,2,8,0,873,1188,846,132,264,132,144,288,360,112,104,80,225
F062,Amanda Peterson,Migori Ward 7,"-2.090884, 35.00544",2022-05-11,Organic,Irrigated,Yes,29,73,34,12,0,30,0,0,0,0,0,0,1760,2362,1969,1080,720,960,0,0,0,0,0,0,178
F063,Mark Price,Migori Ward 5,"-4.468736, 36.792387",2024-05-18,Organic,Irrigated,Yes,12,71,0,17,0,32,0,25,47,0,0,0,639,568,852,1440,1120,1152,1137,1312,2240,0,0,0,204
F064,Christopher Roberts,Migori Ward 8,"-1.872179, 35.11487",2022-03-11,Conventional,Irrigated,Yes,42,54,36,0,0,0,17,0,0,0,0,0,2124,1710,1314,0,0,0,0,0,0,0,0,0,149
F065,Haley Flores,Migori Ward 10,"-0.112939, 36.794236",2024-11-11,Organic,Irrigated,Yes,74,15,13,42,22,42,6,0,6,0,0,0,755,564,540,1590,1632,2322,216,144,186,0,0,0,220
F066,Corey Nunez,Migori Ward 11,"-2.146007, 41.475996",2020-12-18,Organic,Rain-fed,No,16,0,39,0,0,5,20,3,4,17,0,0,1209,1755,1872,170,190,170,206,170,152,0,0,0,104
F067,Erin Robbins,Migori Ward 4,"-3.043881, 40.110433",2025-02-17,Conventional,Irrigated,Yes,14,4,15,0,0,22,0,0,6,0,14,18,519,681,390,770,440,1034,204,228,120,594,560,748,93
F068,Michael Johnson,Migori Ward 1,"1.915107, 34.733897",2024-01-11,Organic,Rain-fed,Yes,18,41,0,36,30,1,0,0,0,23,9,0,328,246,451,413,221,417,0,0,0,90,90,99,158
F069,John Coffey,Migori Ward 3,"2.858897, 41.055536",2023-03-30,Conventional,Irrigated,No,2,10,30,9,50,9,58,71,0,0,0,0,710,1490,910,973,984,987,355,781,426,0,0,0,239
F070,Gail Owens,Migori Ward 7,"2.228467, 39.736166",2023-12-25,Organic,Rain-fed,Yes,38,0,13,37,62,12,38,48,0,0,0,0,494,650,312,1230,978,1054,432,384,672,0,0,0,248
F071,Catherine Smith,Migori Ward 7,"1.817299, 34.045023",2024-03-22,Conventional,Irrigated,Yes,54,81,59,0,0,0,27,0,0,0,0,0,2831,3339,3863,0,0,0,0,0,0,0,0,0,221
F072,Tamara Barnes,Migori Ward 11,"2.315264, 34.598854",2020-09-05,Organic,Rain-fed,Yes,2,44,10,35,20,15,0,22,17,0,2,5,824,890,866,695,860,815,810,903,650,216,202,199,172
F073,Mrs. Ashley Smith,Migori Ward 2,"1.528547, 38.030115",2020-02-01,Conventional,Rain-fed,No,76,0,77,0,15,9,20,0,35,0,0,15,3080,3234,1694,342,501,387,1295,1015,945,450,315,675,247
F074,Tracy Baker,Migori Ward 2,"-2.6811, 34.429059",2023-02-14,Organic,Rain-fed,Yes,66,25,0,0,7,3,28,7,34,14,0,0,350,275,375,109,132,162,982,1655,1185,0,0,0,184
F075,Kimberly Davidson,Migori Ward 9,"1.237977, 39.426717",2023-11-05,Conventional,Rain-fed,No,10,17,1,7,7,13,4,12,0,0,0,0,263,137,239,721,620,721,72,132,96,0,0,0,71
F076,William Hardy,Migori Ward 10,"-2.492946, 36.442058",2024-03-29,Organic,Rain-fed,No,41,0,49,3,1,3,21,0,20,0,0,0,1078,1715,1029,123,144,155,800,660,780,0,0,0,138
F077,Leslie Carrillo,Migori Ward 12,"-1.791837, 35.338825",2025-05-19,Conventional,Rain-fed,No,35,32,45,21,13,0,27,10,12,0,0,0,1425,1992,2345,104,156,156,398,494,390,0,0,0,195
F078,Tristan Davis,Migori Ward 4,"-3.57841, 39.804743",2025-02-10,Conventional,Irrigated,Yes,47,58,49,7,0,56,0,29,0,0,0,0,2117,2095,2170,2296,1456,1232,377,435,232,0,0,0,246
F079,Dennis Cross,Migori Ward 11,"-1.012324, 41.120814",2022-10-29,Conventional,Rain-fed,Yes,32,50,53,25,18,0,0,17,0,0,0,0,1763,2579,2237,162,90,216,119,238,204,0,0,0,195
F080,Brianna Olsen,Migori Ward 12,"-2.29655, 39.922673",2020-06-30,Organic,Irrigated,No,0,10,21,0,25,12,9,8,13,0,17,0,764,941,848,670,731,614,355,580,443,221,238,85,115
F081,John Mcdonald,Migori Ward 8,"3.542071, 40.35215",2020-06-02,Conventional,Rain-fed,Yes,55,0,10,0,16,32,29,31,38,0,0,0,440,200,290,1440,1200,1568,1526,1288,1820,0,0,0,211
F082,Robert Campbell,Migori Ward 8,"2.201338, 41.217595",2022-01-19,Organic,Rain-fed,Yes,0,36,5,11,19,37,8,30,19,14,0,12,637,633,398,1654,1261,1097,864,1082,1310,396,432,288,191
F083,Jennifer York,Migori Ward 7,"2.541255, 34.429794",2022-04-14,Conventional,Irrigated,No,30,6,10,5,36,17,0,9,56,19,21,33,506,472,460,1108,696,1210,1844,1537,2198,1344,885,1836,242
F084,Stephanie Howard,Migori Ward 10,"3.879287, 41.441162",2022-12-30,Organic,Irrigated,Yes,55,35,18,0,16,35,0,46,35,0,0,0,839,749,1232,1223,1312,1296,1556,1394,1490,0,0,0,240
F085,Maria Smith,Migori Ward 5,"0.897771, 39.414571",2021-05-15,Organic,Irrigated,No,51,74,15,0,25,0,19,0,13,0,0,0,1266,1282,1845,350,200,325,390,416,416,0,0,0,197
F086,Connie Gardner,Migori Ward 10,"-2.972937, 39.66755",2024-04-16,Organic,Rain-fed,No,67,19,42,16,46,0,24,0,22,0,0,3,1435,1187,1752,506,506,598,1078,660,1056,123,123,81,239
F087,Kathryn Joseph,Migori Ward 8,"-2.90147, 38.552862",2025-07-31,Conventional,Irrigated,Yes,0,23,26,23,0,18,1,0,4,2,7,2,1010,1016,1524,468,846,450,172,84,124,110,148,86,106
F088,James Gregory,Migori Ward 10,"-3.651348, 37.232192",2024-02-20,Organic,Irrigated,No,51,36,0,0,9,40,0,5,41,0,10,15,432,396,180,1410,1872,1179,978,1111,1987,730,455,385,207
F089,Sandra Rivera,Migori Ward 8,"-1.835874, 34.939832",2020-04-26,Organic,Irrigated,No,45,8,14,0,6,18,3,20,25,5,0,0,390,412,670,720,504,444,765,1270,800,0,0,0,144
F090,Troy Lucas,Migori Ward 11,"4.016665, 36.007134",2025-10-28,Conventional,Irrigated,Yes,37,5,6,15,0,0,0,2,0,17,3,0,225,232,295,0,0,0,20,20,10,39,21,27,85
F091,Mrs. Gloria Hays DVM,Migori Ward 2,"-0.594932, 41.411641",2021-06-11,Conventional,Rain-fed,No,0,31,0,0,19,6,18,21,0,0,0,0,155,341,279,517,359,485,147,189,105,0,0,0,95
F092,Heather Vargas,Migori Ward 6,"-0.446096, 38.063268",2025-08-07,Organic,Irrigated,Yes,10,23,68,0,15,0,27,38,0,0,0,0,1907,3177,1929,135,135,180,456,418,190,0,0,0,181
F093,Kenneth Harris,Migori Ward 3,"1.355065, 34.917741",2020-06-01,Conventional,Rain-fed,No,4,47,5,5,0,26,15,16,4,0,0,0,655,511,494,1170,546,806,312,376,292,0,0,0,122
F094,Nathan Young,Migori Ward 7,"-1.693927, 39.641276",2024-07-06,Conventional,Rain-fed,No,15,21,0,6,44,29,37,28,4,0,0,0,252,126,105,1920,1470,960,356,360,476,0,0,0,184
F095,Cory Manning,Migori Ward 11,"1.099553, 34.371957",2021-02-24,Conventional,Rain-fed,No,22,49,68,10,0,9,8,34,7,0,0,0,3240,2908,3482,315,288,198,478,352,590,0,0,0,207
F096,Jay Dawson,Migori Ward 10,"3.731082, 41.711981",2020-09-09,Organic,Irrigated,No,8,8,47,4,17,48,23,25,33,0,0,0,2282,1717,1984,2559,1291,1692,1282,1827,1247,0,0,0,213
F097,Ryan Gonzalez,Migori Ward 1,"-1.041927, 37.02201",2023-01-11,Conventional,Rain-fed,Yes,7,9,0,17,6,3,0,0,0,10,7,2,108,135,126,126,192,180,0,0,0,187,95,128,61
F098,Valerie Li,Migori Ward 4,"-2.800349, 34.27675",2024-10-09,Organic,Rain-fed,Yes,0,11,3,7,0,12,7,6,4,0,0,3,200,231,180,360,552,276,268,186,234,99,141,126,53
F099,Alexis Thompson,Migori Ward 7,"2.406113, 36.616472",2020-02-12,Organic,Irrigated,Yes,0,0,14,5,23,19,0,0,25,6,6,7,504,322,476,894,765,941,1075,925,575,304,238,316,105
F100,Nicholas King,Migori Ward 12,"-1.790654, 39.294154",2020-10-05,Conventional,Rain-fed,No,84,56,0,0,20,11,13,0,0,17,8,34,840,672,504,724,850,678,0,0,0,1688,1298,1748,243
F101,Tina Foster,Migori Ward 10,"3.630207, 34.954507",2024-05-15,Organic,Rain-fed,Yes,36,2,41,0,4,17,29,0,10,0,0,0,2068,1418,1174,873,838,448,360,340,360,0,0,0,139
F102,Michael Patterson,Migori Ward 7,"-2.832096, 35.984276",2022-01-19,Conventional,Rain-fed,Yes,45,45,0,19,0,11,0,28,39,0,0,0,540,360,495,528,473,297,1188,1767,1924,0,0,0,187
F103,Kevin Warren,Migori Ward 6,"-3.82372, 36.550363",2020-09-20,Conventional,Irrigated,Yes,36,25,18,0,0,19,0,23,0,0,5,0,782,830,865,475,399,399,138,115,161,55,55,35,126
F104,Valerie Carr,Migori Ward 3,"-0.997569, 34.633412",2023-12-27,Conventional,Irrigated,Yes,72,61,9,17,21,0,0,33,0,0,0,0,704,753,724,126,294,231,198,231,363,0,0,0,213
F105,Jeffery Richmond,Migori Ward 9,"-1.468397, 38.449498",2025-02-18,Conventional,Irrigated,Yes,76,0,28,17,4,47,28,0,10,14,17,0,560,1120,560,1023,1360,2061,380,320,430,221,187,85,241
F106,Kirk James,Migori Ward 12,"1.782537, 39.835691",2025-01-17,Conventional,Rain-fed,No,10,41,62,5,0,41,0,9,0,0,8,0,3036,2165,2435,2050,1353,861,99,45,45,40,96,88,176
F107,Courtney Nguyen,Migori Ward 11,"4.30036, 41.637324",2022-06-16,Organic,Irrigated,Yes,37,75,0,26,20,0,0,37,19,0,0,8,675,675,750,160,140,240,898,1264,1223,376,344,200,222
F108,Amber Ayala,Migori Ward 2,"3.831802, 36.957285",2022-08-20,Conventional,Rain-fed,No,0,17,34,0,39,0,36,7,4,32,13,14,1734,1428,1377,312,390,312,241,183,198,464,701,606,196
F109,Gregory Higgins,Migori Ward 2,"-0.197193, 35.709915",2024-01-30,Conventional,Rain-fed,No,9,31,8,0,0,22,0,0,0,14,2,0,725,553,576,770,836,968,0,0,0,22,28,14,86
F110,Ryan Casey,Migori Ward 5,"-3.17835, 40.549806",2025-06-22,Conventional,Irrigated,Yes,15,19,2,14,0,3,11,0,6,2,0,0,178,237,258,75,81,69,144,198,294,0,0,0,72
F111,Erika Mendoza,Migori Ward 12,"4.385016, 39.361136",2021-03-25,Conventional,Rain-fed,No,69,48,35,26,15,0,0,28,10,0,0,0,1460,2037,2055,75,225,210,742,556,586,0,0,0,231
F112,John Harris,Migori Ward 11,"-3.916963, 37.701317",2023-11-29,Organic,Irrigated,Yes,32,39,54,52,3,22,12,0,11,0,0,0,1314,1947,2271,1039,724,854,297,275,286,0,0,0,225
F113,Jacob Myers,Migori Ward 8,"-2.613051, 40.604338",2023-05-30,Conventional,Irrigated,Yes,1,49,47,17,0,18,33,42,6,0,0,0,2086,1757,1847,396,612,702,468,576,798,0,0,0,213
F114,Dr. Jessica Durham MD,Migori Ward 3,"1.269867, 38.424426",2021-12-20,Organic,Rain-fed,No,0,2,23,14,12,22,12,0,16,15,0,14,593,1038,810,616,1056,1092,720,352,384,588,602,588,130
F115,Carlos Tran,Migori Ward 11,"2.331543, 37.212568",2023-01-08,Conventional,Rain-fed,Yes,0,0,20,0,17,24,0,27,4,2,0,15,640,460,920,1023,1230,941,285,538,374,510,345,675,109
F116,Jacob Juarez,Migori Ward 11,"2.449048, 34.96221",2022-01-17,Organic,Rain-fed,Yes,24,31,4,16,5,11,5,6,0,0,0,0,634,548,348,496,319,495,60,30,66,0,0,0,102
F117,Jamie White,Migori Ward 10,"3.933254, 34.183536",2022-06-15,Organic,Irrigated,Yes,24,24,63,30,15,24,17,26,10,0,0,0,3342,1935,2139,609,1149,1395,568,662,684,0,0,0,233
F118,Tracy Gross,Migori Ward 3,"2.46297, 34.216393",2020-05-31,Conventional,Rain-fed,No,0,77,58,6,0,46,0,0,37,22,0,0,3476,3012,1893,1380,1702,1012,1147,1295,1554,0,0,0,246
F119,Crystal Morse,Migori Ward 12,"-2.429736, 35.310694",2022-05-19,Organic,Irrigated,No,14,25,26,0,9,17,9,2,6,22,0,0,1574,1287,800,788,542,539,156,250,322,0,0,0,130
F120,Julie Davis,Migori Ward 5,"1.568752, 39.090184",2023-12-28,Conventional,Rain-fed,No,13,56,38,0,0,23,30,2,11,0,0,0,1416,1398,1608,851,736,460,246,361,331,0,0,0,173
F121,Omar Anthony,Migori Ward 2,"3.350027, 34.64954",2020-09-02,Organic,Irrigated,No,35,45,39,15,0,12,0,0,0,0,0,0,2211,2586,1128,312,456,552,0,0,0,0,0,0,146
F122,Elizabeth Moore,Migori Ward 3,"1.151668, 38.830901",2025-12-13,Organic,Irrigated,No,66,28,0,3,0,6,28,13,19,0,0,0,308,392,308,180,180,120,1037,681,554,0,0,0,163
F123,Randy Gray,Migori Ward 5,"-3.322618, 39.948098",2025-08-12,Organic,Irrigated,Yes,57,0,5,50,0,17,45,28,0,0,0,0,195,145,145,697,340,459,140,252,364,0,0,0,202
F124,Judy Wilson,Migori Ward 11,"2.500627, 36.943262",2022-06-20,Organic,Irrigated,No,27,0,0,21,1,1,20,23,5,34,0,28,0,0,0,62,38,50,539,335,356,700,1176,1372,160
