Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F051,Benjamin Miller,Trans Nzoia Ward 10,"-1.804068, 39.089751",2024-05-22,Conventional,Irrigated,No,0,15,4,6,5,6,3,5,8,0,0,0,385,377,287,232,195,285,373,370,333,0,0,0,52
F052,Roy Garcia,Trans Nzoia Ward 11,"3.859139, 37.057575",2023-10-10,Conventional,Rain-fed,Yes,57,32,28,0,0,6,0,2,10,6,1,7,1348,1300,892,252,174,294,278,434,312,354,153,160,149
F053,Ashlee Cooke,Trans Nzoia Ward 7,"0.542659, 36.19818",2020-07-22,Conventional,Irrigated,No,0,31,0,0,10,7,0,18,0,0,0,12,372,279,310,257,298,311,90,144,180,348,300,396,78
F054,Mr. Albert Barrett,Trans Nzoia Ward 12,"-0.065806, 36.912709",2025-10-25,Conventional,Irrigated,No,0,44,23,24,22,12,29,0,13,0,0,0,1590,967,1209,776,620,648,533,624,273,0,0,0,167
F055,Thomas Gibson,Trans Nzoia Ward 11,"-0.366416, 39.7193",2023-02-21,Organic,Irrigated,No,7,11,13,2,9,14,13,0,9,0,0,0,416,315,372,712,664,630,369,450,450,0,0,0,78
F056,Yvonne Wilkinson,Trans Nzoia Ward 1,"-4.442831, 39.811406",2024-03-12,Conventional,Rain-fed,Yes,19,51,0,68,0,30,0,41,19,0,0,0,510,714,714,810,1350,1140,1151,1242,1063,0,0,0,228
F057,Amy Glenn,Trans Nzoia Ward 12,"-2.793914, 38.667086",2023-08-28,Organic,Rain-fed,No,9,27,13,16,0,20,9,10,16,0,0,0,649,785,579,920,1000,960,790,672,546,0,0,0,120
F058,Andrew White,Trans Nzoia Ward 3,"-2.048734, 35.704821",2025-02-15,Conventional,Rain-fed,No,0,3,20,0,0,11,8,14,4,0,0,0,850,784,479,429,231,451,276,292,292,0,0,0,60
F059,Eric Baker,Trans Nzoia Ward 8,"1.110091, 37.812957",2025-12-17,Organic,Rain-fed,No,5,29,18,36,0,5,13,3,8,0,1,11,830,1090,697,150,130,205,333,261,411,387,313,560,129
F060,Tammy Lopez,Trans Nzoia Ward 5,"-0.663337, 36.163388",2021-04-10,Organic,Rain-fed,No,11,23,0,7,14,0,12,3,8,4,0,12,322,345,253,168,112,126,252,258,205,408,336,528,94
F061,Heather Brown,Trans Nzoia Ward 10,"3.865842, 40.563684",2025-09-13,Organic,Irrigated,Yes,43,19,75,44,18,5,0,3,11,0,0,0,2271,2703,1614,249,373,285,407,253,389,0,0,0,218
F062,Mitchell Gregory MD,Trans Nzoia Ward 6,"-4.484053, 35.808354",2022-04-29,Conventional,Irrigated,Yes,47,52,29,24,52,0,3,27,0,0,0,0,1761,1240,1564,624,468,260,243,270,216,0,0,0,234
F063,Brandy Keller,Trans Nzoia Ward 2,"4.188674, 40.206083",2023-12-18,Conventional,Irrigated,Yes,10,46,8,6,21,26,1,0,0,0,28,12,712,610,840,1022,824,845,0,0,0,832,476,812,158
F064,Chad Brooks,Trans Nzoia Ward 7,"-0.207427, 41.001304",2024-12-14,Organic,Irrigated,No,27,0,18,0,13,15,4,0,3,0,6,4,702,396,666,720,646,395,72,144,66,200,146,170,90
F065,Albert Wilson,Trans Nzoia Ward 11,"-0.790519, 38.619306",2020-09-19,Conventional,Rain-fed,Yes,0,59,42,25,4,19,0,4,2,0,0,0,2564,2488,2311,883,580,557,64,130,96,0,0,0,155
F066,Brian Flowers,Trans Nzoia Ward 9,"-2.942118, 38.69886",2023-09-08,Organic,Irrigated,No,87,0,0,0,27,23,22,3,0,2,29,41,0,0,0,687,1064,1129,30,42,30,2183,1175,1800,234
F067,Roy Shah,Trans Nzoia Ward 8,"-1.975977, 36.095418",2024-05-26,Organic,Rain-fed,Yes,20,13,5,6,0,0,3,0,2,9,0,0,206,211,297,0,0,0,92,74,52,0,0,0,58
F068,Melissa Little,Trans Nzoia Ward 6,"-3.844063, 39.773721",2021-07-24,Organic,Rain-fed,Yes,0,32,0,40,53,0,42,30,26,0,0,0,416,448,448,318,636,583,984,1294,1190,0,0,0,223
F069,Marie Ellis,Trans Nzoia Ward 3,"2.474321, 40.4732",2022-12-31,Organic,Rain-fed,No,2,0,29,6,3,3,0,18,10,1,0,0,754,580,1218,132,186,108,588,760,712,0,0,0,72
F070,Gina Wallace,Trans Nzoia Ward 10,"-3.966047, 37.339087",2022-01-28,Conventional,Rain-fed,No,10,2,13,31,39,28,4,12,41,0,1,0,389,382,361,1539,1314,978,2136,880,976,10,9,9,181
F071,Kelli Mullins,Trans Nzoia Ward 6,"-3.172674, 34.397038",2023-10-10,Conventional,Rain-fed,Yes,1,38,25,27,41,0,0,34,40,0,0,0,1706,1670,1106,533,451,328,1272,1750,1970,0,0,0,206
F072,Caroline Martinez,Trans Nzoia Ward 11,"-0.904349, 35.850048",2020-09-22,Organic,Rain-fed,No,23,0,28,2,9,8,6,19,2,0,0,0,588,756,672,471,510,314,180,369,214,0,0,0,97
F073,Emily Hardy,Trans Nzoia Ward 7,"1.937996, 38.955218",2021-01-10,Conventional,Irrigated,Yes,19,6,0,8,35,22,20,2,30,0,23,5,48,84,60,1270,1156,992,1516,1158,1282,383,413,379,170
F074,Stephen Ross,Trans Nzoia Ward 1,"3.310401, 37.960025",2020-02-21,Organic,Rain-fed,No,55,0,6,0,1,0,16,22,21,0,14,20,120,258,294,5,12,10,1338,1162,551,790,1030,1054,155
F075,William Sampson,Trans Nzoia Ward 8,"-0.681385, 41.517237",2022-04-17,Organic,Rain-fed,No,33,10,7,28,5,18,16,0,11,0,6,0,211,253,355,899,624,832,253,374,220,36,36,42,134
F076,Lisa Leach,Trans Nzoia Ward 10,"3.901903, 41.748923",2025-01-03,Conventional,Rain-fed,No,22,23,44,0,11,4,0,1,0,0,10,0,1290,2271,2122,218,291,268,11,9,11,50,90,110,115
F077,Amber Whitaker DVM,Trans Nzoia Ward 1,"-1.508557, 35.384745",2025-05-30,Organic,Rain-fed,Yes,62,29,51,27,34,14,19,0,0,0,0,0,1347,1354,1988,862,810,910,0,0,0,0,0,0,236
F078,Jennifer Ramirez,Trans Nzoia Ward 2,"4.474709, 39.370801",2025-04-08,Conventional,Irrigated,Yes,6,20,30,20,0,37,32,27,64,0,0,0,1030,1070,1600,740,1406,740,3170,3295,1661,0,0,0,236
F079,Jesus Becker,Trans Nzoia Ward 12,"-2.270838, 39.475876",2020-01-26,Conventional,Irrigated,Yes,27,0,0,17,7,0,9,21,12,3,4,1,0,0,0,70,56,91,771,435,525,62,64,64,101
F080,James Houston,Trans Nzoia Ward 6,"-0.4034, 37.094151",2022-04-28,Conventional,Irrigated,Yes,45,29,3,5,14,4,31,19,0,0,14,31,262,321,394,296,378,232,266,247,247,1518,895,749,195
F081,Kyle Allen,Trans Nzoia Ward 8,"-1.484482, 38.58365",2020-11-01,Conventional,Irrigated,Yes,0,18,10,17,10,0,8,0,8,0,0,4,510,452,406,110,150,110,264,160,248,196,152,196,75
F082,Kelly Kramer,Trans Nzoia Ward 3,"-3.72208, 37.119937",2022-01-03,Conventional,Rain-fed,Yes,29,0,9,0,16,11,27,0,16,0,0,5,198,333,333,571,348,545,544,800,672,185,215,125,113
F083,Roy Oliver,Trans Nzoia Ward 11,"2.980717, 41.484899",2020-11-11,Organic,Irrigated,Yes,18,0,19,0,0,7,5,0,6,0,0,2,418,551,646,343,350,350,294,210,150,82,96,82,57
F084,Timothy Moore,Trans Nzoia Ward 2,"4.116647, 35.487586",2020-01-03,Conventional,Irrigated,No,0,16,15,0,12,4,0,9,11,5,0,0,532,459,561,268,356,200,462,596,408,0,0,0,72
F085,Douglas Collins,Trans Nzoia Ward 7,"0.012918, 38.923265",2024-05-23,Conventional,Irrigated,Yes,0,44,26,12,0,20,9,9,16,0,5,0,1416,1374,1004,940,600,740,775,711,456,55,50,45,141
F086,Rebecca Fischer,Trans Nzoia Ward 2,"-1.007147, 35.440882",2023-10-12,Organic,Irrigated,No,40,3,0,0,4,26,3,0,4,17,13,8,15,18,27,806,1014,1112,188,152,172,587,294,543,118
F087,Justin Evans,Trans Nzoia Ward 9,"3.15164, 39.283231",2023-04-22,Conventional,Rain-fed,Yes,0,27,3,0,1,0,4,10,8,10,6,0,342,297,228,6,11,9,324,362,254,48,78,90,69
F088,Gwendolyn Moore,Trans Nzoia Ward 4,"0.844823, 37.592612",2023-02-13,Conventional,Irrigated,No,14,12,36,25,9,33,3,3,1,0,0,0,1668,960,1224,945,909,1299,67,74,74,0,0,0,136
F089,Wesley Leon,Trans Nzoia Ward 5,"1.871717, 34.295121",2021-01-29,Organic,Irrigated,No,51,61,7,0,7,6,0,14,0,24,0,0,879,721,939,278,235,205,196,196,196,0,0,0,170
F090,Andrew Ortega,Trans Nzoia Ward 7,"0.053935, 39.933762",2021-07-20,Conventional,Rain-fed,No,28,3,60,9,11,20,0,22,32,0,12,19,2778,1398,1335,794,555,630,1382,1160,878,966,861,794,216
F091,James Williams,Trans Nzoia Ward 6,"0.320444, 40.388432",2024-03-13,Conventional,Irrigated,Yes,21,12,0,9,14,0,0,4,19,0,0,3,120,168,72,140,112,182,917,716,504,69,150,129,82
F092,Michelle Patton,Trans Nzoia Ward 9,"1.511217, 34.268281",2020-02-28,Organic,Rain-fed,No,18,3,58,22,0,29,0,24,24,0,0,0,2744,2588,1190,928,1392,812,1008,1512,1176,0,0,0,178
F093,Amy Aguilar,Trans Nzoia Ward 8,"-1.148267, 36.771626",2020-03-22,Organic,Irrigated,No,26,7,3,9,0,12,13,0,0,0,0,0,156,178,222,288,300,468,0,0,0,0,0,0,70
F094,Michelle Chase,Trans Nzoia Ward 4,"-2.133888, 34.924535",2022-04-01,Conventional,Irrigated,Yes,81,0,61,32,0,4,39,0,0,0,0,0,2318,2684,2013,180,200,160,0,0,0,0,0,0,217
F095,Stephen Dennis,Trans Nzoia Ward 5,"-2.161557, 40.27939",2023-08-19,Conventional,Rain-fed,No,91,22,0,0,38,0,0,33,11,0,14,28,242,110,242,190,418,418,572,759,495,728,1428,1274,237
F096,Michael Chapman,Trans Nzoia Ward 3,"2.753112, 35.988802",2021-12-29,Conventional,Irrigated,Yes,2,0,28,17,21,24,18,10,0,0,2,11,1316,1260,644,801,1200,951,110,50,150,502,361,371,133
F097,Emma Young,Trans Nzoia Ward 6,"-2.899064, 35.868436",2021-08-19,Organic,Rain-fed,No,0,25,0,0,6,18,2,1,0,0,9,8,150,250,250,552,528,678,10,8,11,254,342,335,69
F098,Michael Brown,Trans Nzoia Ward 2,"4.490633, 34.139889",2020-04-06,Organic,Rain-fed,Yes,0,10,0,35,37,48,38,0,9,0,0,0,70,80,70,1526,2039,2733,450,333,423,0,0,0,177
F099,Donald Garcia,Trans Nzoia Ward 1,"-0.329365, 36.222031",2021-04-28,Organic,Rain-fed,No,0,17,0,1,6,0,5,13,0,0,6,9,170,238,238,54,42,36,65,104,104,336,297,360,57
F100,Meghan Johnson,Trans Nzoia Ward 1,"-3.78732, 37.421449",2025-05-25,Conventional,Rain-fed,No,16,34,12,1,4,17,19,0,15,0,0,0,652,802,726,415,910,453,375,555,495,0,0,0,118
F101,Jeffrey Hall,Trans Nzoia Ward 3,"4.489759, 35.742824",2024-08-10,Organic,Irrigated,No,9,15,7,4,1,5,12,3,0,0,0,0,487,418,357,183,153,214,42,39,27,0,0,0,56
F102,Allen Young,Trans Nzoia Ward 7,"2.059006, 34.472026",2020-09-12,Organic,Rain-fed,Yes,13,0,16,1,9,0,0,0,6,0,1,4,496,800,736,135,81,63,126,180,294,130,145,137,50
F103,Vanessa Johnston,Trans Nzoia Ward 10,"1.38684, 36.760402",2025-07-16,Organic,Irrigated,Yes,42,22,35,0,13,15,20,29,0,0,0,0,1113,1673,1331,788,803,861,348,377,232,0,0,0,176
F104,Penny Chan,Trans Nzoia Ward 8,"-2.416417, 38.140394",2024-08-23,Conventional,Irrigated,Yes,36,41,43,0,15,0,0,0,0,0,0,0,2208,1864,1235,180,120,90,0,0,0,0,0,0,135
F105,Stephanie Faulkner,Trans Nzoia Ward 10,"3.081287, 36.828915",2023-05-10,Organic,Irrigated,No,9,3,15,0,13,8,4,0,0,0,0,0,366,774,435,488,461,370,0,0,0,0,0,0,52
F106,Jesse Steele,Trans Nzoia Ward 7,"-4.173457, 39.579095",2024-05-25,Organic,Rain-fed,No,25,27,57,0,54,9,45,0,15,0,0,0,1959,2973,2058,927,999,504,570,480,540,0,0,0,232
F107,Philip Jacobs,Trans Nzoia Ward 9,"4.305931, 34.207079",2021-10-20,Organic,Rain-fed,Yes,24,5,36,12,24,0,8,0,5,0,0,0,1299,1624,976,144,264,240,100,155,250,0,0,0,114
F108,Jacob Phillips,Trans Nzoia Ward 12,"2.164236, 39.526112",2023-11-07,Organic,Irrigated,No,30,0,22,14,8,0,13,2,0,0,8,0,616,1100,660,112,40,80,30,12,28,120,88,104,97
F109,Riley Garza,Trans Nzoia Ward 7,"3.884472, 35.827434",2023-07-02,Conventional,Irrigated,No,0,48,49,11,7,4,30,23,8,0,0,0,2639,2092,2633,135,262,221,584,487,642,0,0,0,180
F110,Roberto Brooks,Trans Nzoia Ward 8,"2.002984, 36.876318",2025-06-23,Organic,Rain-fed,No,35,33,44,0,19,46,7,0,32,0,0,0,1617,1320,1375,1608,1935,2309,928,1376,640,0,0,0,216
F111,Kevin Stone,Trans Nzoia Ward 1,"-2.559014, 36.312819",2020-07-08,Conventional,Irrigated,Yes,20,0,40,8,15,7,3,22,0,0,0,7,1080,1440,1400,526,442,505,110,198,198,343,182,280,122
F112,Lauren Santiago,Trans Nzoia Ward 9,"-2.148855, 37.580948",2025-02-15,Conventional,Rain-fed,Yes,28,7,27,19,0,0,25,2,0,0,0,0,644,766,880,0,0,0,12,28,22,0,0,0,108
F113,Margaret Barry,Trans Nzoia Ward 12,"3.62891, 36.944123",2021-09-06,Organic,Rain-fed,No,0,0,81,26,0,13,16,35,21,2,14,0,2187,3483,2187,325,390,286,1386,868,1155,182,70,182,208
F114,Amy Johnson,Trans Nzoia Ward 10,"-0.24605, 40.445442",2022-06-02,Conventional,Irrigated,No,39,12,35,0,17,0,20,0,0,7,0,3,1019,1508,1720,255,136,204,0,0,0,105,75,144,133
F115,Justin Smith,Trans Nzoia Ward 2,"3.466952, 41.593208",2023-10-25,Organic,Rain-fed,No,4,30,41,5,36,12,5,14,12,0,0,0,1363,1557,1787,756,1008,672,654,622,712,0,0,0,159
F116,Ashley Campbell,Trans Nzoia Ward 2,"-1.151404, 35.831798",2023-12-15,Organic,Irrigated,Yes,52,4,22,12,31,19,6,0,2,0,0,0,980,780,846,1208,1232,1068,44,100,72,0,0,0,148
F117,Catherine Phillips DVM,Trans Nzoia Ward 5,"2.793313, 37.298733",2023-01-28,Organic,Irrigated,No,51,30,30,0,0,3,22,0,32,0,0,0,840,1440,1500,60,126,123,1376,1056,1376,0,0,0,168
F118,Melissa Wheeler,Trans Nzoia Ward 7,"-3.306839, 40.920929",2023-12-19,Organic,Rain-fed,Yes,9,35,18,12,1,0,15,9,0,3,0,15,766,1155,1300,9,14,9,63,54,99,615,690,510,117
F119,Stephen Russell,Trans Nzoia Ward 8,"-2.291982, 34.324053",2024-09-03,Organic,Irrigated,Yes,17,1,34,0,7,26,5,5,35,0,0,0,1402,1477,1337,1370,1039,781,1465,1360,950,0,0,0,130
