Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F011,Brittany Scott,Mombasa Ward 12,"2.595282, 40.156405",2023-11-11,Conventional,Irrigated,No,9,28,0,25,14,0,18,0,9,0,0,0,140,196,336,210,182,140,405,225,378,0,0,0,103
F012,Carolyn Johnson,Mombasa Ward 7,"0.214058, 35.994285",2024-12-30,Organic,Irrigated,Yes,2,25,15,23,18,0,2,21,11,0,0,0,675,890,1050,198,108,216,653,610,684,0,0,0,117
F013,Ashley Molina,Mombasa Ward 7,"-0.438122, 41.776411",2024-09-24,Conventional,Rain-fed,Yes,1,33,45,8,2,5,50,5,7,22,15,24,1953,2352,1701,115,255,184,303,247,317,957,1224,942,217
F014,Shawn Luna,Mombasa Ward 8,"1.771386, 34.421285",2021-09-19,Organic,Irrigated,No,11,12,28,9,15,3,12,14,4,0,0,0,852,1372,756,327,270,315,278,332,280,0,0,0,108
F015,Zachary James,Mombasa Ward 4,"0.672736, 41.830285",2021-08-15,Organic,Rain-fed,No,44,63,26,13,8,0,0,44,0,0,0,0,1774,1800,1699,112,72,88,264,616,528,0,0,0,198
F016,Derek Myers,Mombasa Ward 6,"-3.227504, 41.301241",2020-07-16,Conventional,Irrigated,Yes,2,4,0,12,5,2,0,12,7,7,0,2,28,28,44,125,118,123,286,436,376,78,86,72,53
F017,Crystal Stephens,Mombasa Ward 5,"-0.889438, 36.453461",2023-05-14,Conventional,Irrigated,No,5,10,14,0,10,0,14,12,1,0,0,0,460,760,542,150,90,70,152,224,117,0,0,0,66
F018,Anthony Jarvis,Mombasa Ward 4,"-3.210657, 35.927514",2022-07-28,Organic,Rain-fed,Yes,13,3,59,21,19,20,0,0,0,2,0,29,1284,1490,1579,652,1145,666,0,0,0,986,1276,1392,166
F019,Phillip Valenzuela,Mombasa Ward 7,"-3.038607, 39.771019",2023-07-19,Organic,Irrigated,No,31,5,0,11,0,21,1,10,0,0,0,0,45,70,40,798,987,945,140,70,80,0,0,0,79
F020,Monica Cain,Mombasa Ward 9,"-0.918212, 34.315716",2025-10-01,Organic,Irrigated,Yes,15,21,0,7,8,1,0,20,6,0,0,0,315,294,294,85,108,167,306,466,402,0,0,0,78
F021,Nicholas Matthews,Mombasa Ward 5,"0.961203, 39.827678",2021-05-25,Conventional,Irrigated,Yes,0,43,19,12,12,3,39,7,2,30,0,30,1208,981,700,267,285,159,148,167,131,930,1440,1080,197
F022,Amy Brown,Mombasa Ward 2,"0.153409, 34.493686",2022-06-08,Conventional,Irrigated,Yes,13,9,41,0,24,0,10,32,0,0,2,15,996,1857,1101,336,336,312,448,448,448,667,326,738,146
F023,Steven Yu,Mombasa Ward 3,"-1.297503, 41.141767",2022-08-06,Organic,Rain-fed,No,18,26,0,31,0,6,0,32,41,24,0,15,208,130,390,192,198,216,1760,2252,1596,330,390,510,193
F024,Brandy Stephenson,Mombasa Ward 2,"-2.930569, 39.469663",2020-11-06,Organic,Rain-fed,Yes,20,58,0,38,15,4,0,0,29,4,21,1,290,696,870,295,298,307,754,783,1102,316,194,225,190
F025,Ellen Parker,Mombasa Ward 5,"-1.703679, 36.701285",2021-08-18,Conventional,Irrigated,No,30,16,49,25,0,3,8,7,20,0,0,0,2350,2089,1125,111,123,60,771,923,938,0,0,0,158
F026,Daniel Rodgers,Mombasa Ward 11,"-4.303832, 40.050477",2021-08-26,Conventional,Irrigated,Yes,13,15,26,0,0,9,0,15,4,0,0,0,808,662,1011,198,369,423,236,417,359,0,0,0,82
F027,Dana Edwards,Mombasa Ward 7,"-3.455259, 36.231732",2021-01-21,Conventional,Rain-fed,Yes,11,0,22,12,0,7,3,0,0,2,0,3,968,616,836,217,287,168,0,0,0,75,126,96,60
F028,Judith Johnson,Mombasa Ward 4,"3.495557, 40.519024",2023-01-10,Conventional,Rain-fed,Yes,35,39,33,0,4,0,19,36,0,18,24,27,1293,1476,1872,60,56,48,468,432,216,1086,684,1047,235
F029,Alan Williams,Mombasa Ward 2,"-2.634939, 40.868005",2020-01-17,Organic,Rain-fed,No,36,0,0,23,32,14,28,7,0,1,5,0,0,0,0,828,844,956,63,70,77,40,30,50,146
F030,Robert Thompson,Mombasa Ward 4,"-1.900371, 36.890979",2021-05-22,Conventional,Irrigated,Yes,15,26,3,14,0,2,8,13,0,0,0,0,306,428,525,60,42,76,182,117,91,0,0,0,81
F031,Christine Drake,Mombasa Ward 5,"-4.123429, 41.827204",2022-06-01,Conventional,Rain-fed,No,9,0,1,8,12,7,4,20,19,0,0,0,25,38,40,255,247,383,754,695,901,0,0,0,80
F032,Elaine Ortiz,Mombasa Ward 9,"4.032553, 40.596747",2021-01-12,Conventional,Irrigated,Yes,0,14,68,11,2,24,52,0,26,0,0,0,2070,1800,2860,948,1108,954,1066,754,1248,0,0,0,197
F033,Christopher Pope,Mombasa Ward 5,"-2.447834, 37.282797",2024-06-20,Conventional,Rain-fed,Yes,9,20,13,25,5,0,29,22,50,0,8,0,911,630,793,25,50,55,1542,1858,1886,40,80,48,181
F034,Matthew Salinas,Mombasa Ward 10,"-1.378918, 41.40155",2020-01-04,Organic,Irrigated,Yes,6,7,9,8,16,24,7,2,18,0,0,0,274,257,317,968,1240,704,604,878,742,0,0,0,97
F035,Matthew Williams,Mombasa Ward 6,"0.349767, 37.964732",2022-07-03,Organic,Rain-fed,No,0,29,0,21,15,0,1,8,14,0,0,0,290,348,203,75,150,210,504,446,760,0,0,0,88
F036,Kristen Reyes,Mombasa Ward 2,"-3.298481, 34.357049",2024-06-25,Conventional,Rain-fed,Yes,0,12,19,7,0,0,7,3,4,7,0,0,566,785,940,0,0,0,166,181,119,0,0,0,59
F037,Tina Smith,Mombasa Ward 10,"0.831294, 39.556168",2020-04-09,Conventional,Irrigated,Yes,9,7,16,23,11,3,5,1,16,0,0,0,627,811,433,218,234,191,716,408,541,0,0,0,91
F038,Alexander Rodriguez,Mombasa Ward 2,"-0.575025, 37.072296",2023-05-11,Organic,Irrigated,Yes,47,0,80,24,0,0,0,35,21,0,0,17,1680,2560,3280,0,0,0,1092,1169,889,544,680,816,224
F039,Stephen Ochoa,Mombasa Ward 5,"-3.222632, 34.580779",2022-07-17,Organic,Rain-fed,No,56,56,44,9,26,17,0,11,0,0,0,0,1628,2820,1724,556,747,813,66,55,99,0,0,0,219
F040,Mathew Perez,Mombasa Ward 11,"-2.980621, 35.240439",2021-09-08,Organic,Rain-fed,No,1,13,21,0,0,8,11,4,0,2,0,0,1120,980,1164,296,360,272,48,60,24,0,0,0,60
F041,Margaret Wilson,Mombasa Ward 11,"1.724112, 37.815237",2023-11-26,Organic,Rain-fed,No,22,37,7,8,0,1,2,0,4,0,0,0,602,367,620,32,23,41,84,84,120,0,0,0,81
F042,Leah Smith,Mombasa Ward 8,"3.224772, 38.084742",2022-08-08,Organic,Irrigated,Yes,0,13,14,0,8,0,0,10,7,0,0,0,412,715,427,48,112,88,337,214,328,0,0,0,52
F043,Debra Lewis,Mombasa Ward 7,"-1.948443, 39.200007",2020-01-02,Conventional,Rain-fed,Yes,0,36,20,0,21,25,22,23,24,0,0,0,792,1152,1080,1465,1189,805,781,851,1450,0,0,0,171
F044,Brenda Bailey,Mombasa Ward 7,"-0.742809, 37.524275",2025-04-08,Conventional,Rain-fed,No,14,4,11,8,21,7,17,12,12,13,0,0,564,559,421,315,553,357,636,468,384,0,0,0,119
F045,Monica Walters,Mombasa Ward 4,"-0.721262, 40.883718",2021-01-05,Organic,Rain-fed,Yes,5,0,4,4,4,9,18,0,8,7,11,12,112,108,148,321,471,365,184,296,304,537,610,662,82
F046,David Green,Mombasa Ward 5,"-4.180421, 35.470146",2020-10-19,Conventional,Rain-fed,Yes,35,34,3,0,0,0,12,0,10,0,0,0,387,540,518,0,0,0,300,370,390,0,0,0,94
F047,Mathew Clark,Mombasa Ward 8,"4.237192, 34.584008",2025-12-08,Organic,Rain-fed,Yes,48,11,21,0,0,30,0,49,47,0,0,0,741,626,1130,1350,780,1410,2893,2378,2127,0,0,0,206
F048,Karen Thompson,Mombasa Ward 4,"3.00714, 37.078818",2022-08-02,Conventional,Irrigated,No,26,0,37,4,15,0,3,24,2,0,0,0,1443,1258,1850,210,150,180,264,408,296,0,0,0,111
F049,Thomas Larson,Mombasa Ward 3,"-4.373415, 40.397364",2025-03-09,Conventional,Rain-fed,Yes,47,26,34,17,6,0,8,1,2,0,0,2,1524,1550,1102,48,42,42,88,59,72,78,64,76,143
F050,Dr. Carol Martin,Mombasa Ward 3,"2.412958, 39.017636",2020-09-24,Organic,Irrigated,Yes,26,18,0,0,8,18,0,0,3,0,1,2,252,90,234,672,494,590,120,78,144,75,111,96,76
F051,Matthew Diaz,Mombasa Ward 8,"-4.452174, 38.798983",2020-10-13,Organic,Rain-fed,Yes,39,0,14,21,50,42,21,6,50,0,0,3,294,588,560,1758,1826,2724,1830,1340,1722,123,126,108,246
F052,Holly Ellis,Mombasa Ward 1,"-1.294556, 35.137472",2021-06-25,Organic,Rain-fed,Yes,0,48,55,0,0,9,23,19,49,0,0,0,2206,2611,2075,243,234,432,1886,1897,1418,0,0,0,203
F053,Timothy Thomas,Mombasa Ward 6,"2.356468, 37.176917",2021-03-18,Organic,Irrigated,Yes,79,18,13,0,29,9,24,18,46,0,0,0,853,687,711,537,750,713,1396,1218,2380,0,0,0,236
F054,Ronald Hale,Mombasa Ward 8,"2.862592, 35.486882",2024-10-30,Conventional,Irrigated,No,71,50,32,0,4,10,0,0,28,0,22,0,1086,1090,1502,240,318,292,812,980,1120,110,110,110,217
F055,Nancy Gonzalez,Mombasa Ward 10,"-2.440992, 34.934814",2024-10-22,Organic,Rain-fed,Yes,71,0,46,0,26,28,6,26,32,0,0,0,1518,1886,2162,926,828,1444,988,1458,1126,0,0,0,235
F056,Kristen Grant,Mombasa Ward 9,"-1.082671, 36.204744",2022-03-01,Organic,Rain-fed,No,13,0,71,10,27,16,1,0,4,6,0,23,2769,2840,2343,980,643,1066,88,88,192,529,1104,529,171
F057,Virginia Baldwin,Mombasa Ward 6,"4.430956, 39.126171",2025-05-02,Organic,Rain-fed,No,29,74,18,43,0,5,1,0,0,27,0,0,1356,1100,1752,210,125,200,0,0,0,0,0,0,197
F058,Jeffery Russell,Mombasa Ward 3,"-3.372209, 40.009936",2024-04-28,Organic,Rain-fed,No,53,7,51,17,35,24,0,0,0,0,0,0,1709,2182,2439,965,1485,751,0,0,0,0,0,0,187
F059,Isabella Turner,Mombasa Ward 5,"-3.004878, 37.543708",2023-06-22,Conventional,Irrigated,Yes,58,31,33,0,32,3,26,12,33,0,0,3,1100,1300,1259,538,295,344,1578,1830,1548,63,102,111,231
F060,Sean Davidson,Mombasa Ward 12,"-0.479668, 36.366648",2021-04-11,Organic,Irrigated,Yes,32,11,11,10,8,7,0,21,0,12,13,5,539,682,561,312,375,355,231,126,273,345,286,373,130
F061,Scott Burns,Mombasa Ward 5,"2.07798, 37.885195",2022-03-16,Organic,Irrigated,Yes,21,13,74,0,16,7,13,19,6,0,0,22,1845,2916,2372,257,382,345,393,396,417,616,1012,1034,191
F062,Kimberly Lopez,Mombasa Ward 2,"3.488176, 41.176597",2024-08-10,Organic,Irrigated,Yes,28,18,45,21,6,9,6,0,23,0,0,0,1647,1782,2394,225,309,462,713,897,805,0,0,0,156
F063,Robert Delacruz,Mombasa Ward 8,"-0.873158, 39.41237",2025-06-27,Conventional,Rain-fed,No,57,13,0,0,26,62,23,38,24,0,0,0,78,195,65,3132,2006,2828,1336,1412,1368,0,0,0,243
F064,Nicole Weber,Mombasa Ward 9,"-1.08713, 38.077091",2025-06-04,Organic,Irrigated,No,35,22,0,0,22,2,8,0,27,0,0,0,330,110,242,412,382,342,1296,864,648,0,0,0,116
F065,Jamie Estes,Mombasa Ward 4,"3.534612, 39.448739",2025-11-22,Organic,Rain-fed,No,0,15,4,0,7,0,1,4,15,8,0,3,254,271,314,84,35,98,392,480,680,84,105,96,57
F066,Tammy Murphy,Mombasa Ward 10,"0.777906, 37.792167",2024-02-15,Organic,Rain-fed,Yes,0,34,64,48,45,11,1,18,0,9,0,0,2648,2012,2072,1169,810,566,234,198,198,0,0,0,230
F067,Justin Hopkins,Mombasa Ward 5,"3.47418, 36.378728",2022-08-29,Conventional,Irrigated,Yes,33,50,45,0,0,14,12,9,30,0,0,0,1815,1890,2630,560,364,602,1134,1152,1545,0,0,0,193
F068,Kristine Torres,Mombasa Ward 11,"3.331594, 39.572329",2025-07-04,Organic,Rain-fed,No,30,0,68,20,18,7,24,20,14,6,0,0,1768,3060,2584,384,272,486,548,672,594,0,0,0,207
F069,Jill Cherry,Mombasa Ward 8,"0.763165, 35.756702",2024-03-18,Conventional,Rain-fed,No,38,28,23,0,0,31,23,0,12,0,0,1,1044,1126,1123,899,1302,620,264,456,360,24,42,20,156
F070,Joseph Richardson,Mombasa Ward 2,"-1.659404, 40.681109",2023-08-16,Organic,Irrigated,No,18,18,6,21,14,0,0,0,18,0,0,2,456,504,372,112,196,70,702,576,648,88,90,74,97
F071,Michelle Gonzalez,Mombasa Ward 6,"-3.973376, 36.077345",2021-01-13,Conventional,Rain-fed,No,0,16,38,0,8,12,19,11,5,0,10,15,1066,1304,1000,344,332,328,226,264,357,810,585,465,134
F072,Tiffany Rogers,Mombasa Ward 6,"-2.910052, 40.491089",2025-09-24,Conventional,Rain-fed,No,16,27,10,15,10,0,20,28,25,0,0,0,701,905,679,80,140,120,1324,1539,908,0,0,0,151
F073,Christy Berger,Mombasa Ward 3,"-1.082799, 35.72848",2024-10-07,Organic,Rain-fed,No,18,26,32,8,3,8,11,35,0,0,0,0,1362,1074,1700,344,427,427,245,490,315,0,0,0,141
F074,Diana Williams,Mombasa Ward 8,"1.816417, 38.267755",2020-10-30,Organic,Irrigated,No,1,18,2,3,3,9,17,0,11,0,0,0,332,186,274,333,267,426,352,352,550,0,0,0,64
F075,Connor Peterson,Mombasa Ward 5,"4.222098, 39.501612",2021-01-20,Organic,Irrigated,No,0,24,4,9,19,2,3,14,0,0,0,0,412,288,340,223,226,261,126,168,140,0,0,0,75
F076,Kristine Atkinson,Mombasa Ward 4,"-0.619706, 39.203",2022-05-26,Conventional,Irrigated,No,7,27,19,10,22,28,0,9,13,0,0,22,827,808,1066,908,1028,754,332,685,395,1012,528,968,157
F077,Charles Peterson,Mombasa Ward 8,"-3.023545, 41.00594",2024-04-03,Organic,Irrigated,No,20,33,46,13,0,9,9,0,16,0,0,0,1683,2347,1500,423,432,279,800,672,416,0,0,0,146
F078,Lori Sanford,Mombasa Ward 8,"4.206057, 34.210911",2023-10-10,Organic,Rain-fed,Yes,20,57,0,22,0,9,30,34,29,0,0,0,627,399,285,234,396,198,1417,1316,1810,0,0,0,201
F079,Megan Johnson MD,Mombasa Ward 10,"-0.400708, 36.577463",2021-12-17,Organic,Irrigated,Yes,57,46,47,0,22,12,27,0,23,0,0,0,2670,2202,2667,692,646,598,483,828,1081,0,0,0,234
F080,Carolyn Salinas,Mombasa Ward 5,"0.368664, 37.076605",2022-04-30,Conventional,Irrigated,No,29,7,4,70,17,0,27,39,44,0,0,0,166,162,230,102,255,204,1691,2194,1705,0,0,0,237
F081,Terri Rodriguez,Mombasa Ward 5,"-2.626328, 37.154611",2021-05-29,Conventional,Irrigated,No,28,8,32,0,0,0,7,8,10,0,0,0,1208,1200,1712,0,0,0,582,412,466,0,0,0,93
F082,Kimberly Mitchell,Mombasa Ward 1,"2.55994, 37.677526",2024-12-22,Conventional,Rain-fed,Yes,0,17,14,0,18,4,24,11,0,16,0,0,464,486,535,276,254,242,110,88,99,0,0,0,104
F083,Lance Peterson,Mombasa Ward 8,"0.579249, 36.658651",2022-03-22,Organic,Irrigated,Yes,37,36,31,23,32,0,3,21,0,0,0,0,1373,1017,1130,224,352,352,252,252,168,0,0,0,183
F084,Alexis Weber,Mombasa Ward 5,"0.30125, 38.84832",2024-06-26,Conventional,Irrigated,No,39,24,7,22,19,0,0,3,5,0,0,0,315,530,499,171,152,266,173,155,189,0,0,0,119
F085,Adam Sandoval,Mombasa Ward 5,"-2.714218, 38.589765",2024-01-28,Conventional,Rain-fed,No,50,3,2,0,0,13,24,11,24,0,0,0,95,84,68,299,351,273,1343,802,1275,0,0,0,127
F086,Jacqueline Henry,Mombasa Ward 3,"0.017387, 40.423131",2021-03-12,Organic,Irrigated,Yes,35,58,55,0,8,0,0,37,23,0,0,0,2841,3342,2169,48,80,40,973,1299,1194,0,0,0,216
F087,Susan Hinton,Mombasa Ward 1,"0.225784, 34.057339",2021-06-11,Organic,Rain-fed,No,11,44,28,17,44,34,5,0,0,0,0,0,1180,1252,1744,1318,1966,1956,0,0,0,0,0,0,183
F088,James Mcintyre,Mombasa Ward 1,"3.543735, 39.89321",2024-02-01,Organic,Rain-fed,Yes,45,54,0,21,17,0,13,30,7,0,0,8,270,810,810,119,119,85,488,588,601,376,232,248,195
F089,Amanda Garza,Mombasa Ward 5,"-0.398925, 35.317592",2023-10-18,Organic,Irrigated,No,9,36,2,17,51,45,3,0,67,0,0,0,270,336,524,2592,2148,2868,3082,1407,3283,0,0,0,230
F090,Andrew Navarro,Mombasa Ward 5,"1.702456, 38.630557",2020-08-26,Organic,Rain-fed,Yes,11,45,6,27,3,4,19,0,0,8,7,0,681,762,768,213,155,197,0,0,0,35,105,56,130
F091,Veronica Williams,Mombasa Ward 4,"0.779947, 38.028226",2020-02-24,Conventional,Irrigated,No,12,54,25,0,34,34,0,18,31,0,0,0,1727,1490,1295,1122,1768,850,1448,800,831,0,0,0,208
F092,Lauren Martinez,Mombasa Ward 9,"3.941235, 37.065357",2024-10-21,Conventional,Rain-fed,No,0,0,33,8,0,0,23,24,11,0,0,0,1452,1617,924,0,0,0,527,494,646,0,0,0,99
F093,Patricia Brown,Mombasa Ward 2,"0.569451, 39.86467",2020-12-22,Organic,Irrigated,No,14,38,5,23,8,13,0,12,0,0,0,0,482,479,428,584,574,728,156,120,156,0,0,0,113
F094,Roger Chapman,Mombasa Ward 3,"4.15508, 37.436334",2025-12-28,Conventional,Irrigated,No,48,29,13,10,1,19,0,22,11,3,0,0,780,752,723,727,429,483,594,583,792,0,0,0,156
F095,Jamie Roth,Mombasa Ward 9,"0.65614, 38.670362",2021-07-30,Organic,Irrigated,No,28,42,14,38,5,18,26,0,0,0,3,0,1036,896,756,637,798,745,0,0,0,21,42,45,174
F096,David Ortiz,Mombasa Ward 4,"0.215686, 39.92911",2021-01-11,Conventional,Rain-fed,Yes,45,64,0,11,0,41,38,0,0,0,0,0,704,576,576,984,820,1435,0,0,0,0,0,0,199
F097,Amy Harmon,Mombasa Ward 8,"3.744268, 39.682216",2024-04-05,Conventional,Rain-fed,Yes,26,0,30,2,1,9,10,0,0,2,5,0,1200,1140,990,197,323,205,0,0,0,75,45,65,85
F098,Jessica Hammond,Mombasa Ward 2,"-0.279753, 39.725823",2022-11-30,Organic,Rain-fed,Yes,54,36,16,55,0,39,29,14,2,0,0,0,920,980,904,1833,1053,780,256,160,194,0,0,0,245
F099,Lisa Brown,Mombasa Ward 12,"4.003583, 34.337473",2020-09-06,Organic,Rain-fed,Yes,64,41,18,6,0,1,33,0,35,0,0,21,765,819,876,35,32,20,1365,1680,1505,483,441,735,219
F100,Charles Harris,Mombasa Ward 2,"2.307997, 40.692728",2023-03-10,Organic,Rain-fed,No,17,4,21,15,7,18,0,0,13,0,0,0,469,771,1057,818,492,663,286,533,351,0,0,0,95
F101,Jason Olson,Mombasa Ward 9,"-1.664473, 34.070903",2022-09-20,Conventional,Irrigated,No,25,19,2,4,19,0,0,0,18,0,5,0,193,307,256,209,266,114,684,594,756,65,70,60,92
F102,Jessica Ross,Mombasa Ward 3,"-2.061131, 38.573752",2022-09-12,Conventional,Irrigated,Yes,41,51,50,37,20,0,0,0,0,0,0,0,2713,2159,2409,280,140,220,0,0,0,0,0,0,199
F103,Brianna Ford,Mombasa Ward 11,"3.566761, 36.13244",2024-08-22,Organic,Rain-fed,Yes,0,27,28,0,11,0,14,14,0,0,4,0,1136,1609,1554,154,55,66,196,196,98,32,56,40,98
F104,Elizabeth Lee,Mombasa Ward 2,"4.057869, 36.227076",2020-04-05,Organic,Irrigated,No,11,43,46,27,6,1,46,25,9,0,0,0,1850,2009,2178,107,75,98,492,608,583,0,0,0,214
F105,Jessica Hinton,Mombasa Ward 3,"-4.075302, 37.617129",2024-09-27,Organic,Irrigated,Yes,99,21,34,20,0,49,1,0,0,0,0,0,1112,1136,1787,1568,1617,1078,0,0,0,0,0,0,224
F106,Felicia Myers,Mombasa Ward 4,"-1.886903, 35.352428",2025-05-20,Conventional,Rain-fed,No,51,0,59,21,50,0,9,0,19,0,0,0,2183,1888,2065,250,400,750,399,722,703,0,0,0,209
F107,Darren Gomez,Mombasa Ward 8,"3.04232, 34.776215",2021-04-12,Conventional,Rain-fed,Yes,16,27,1,0,0,20,13,4,11,0,0,0,236,236,350,840,640,940,471,591,430,0,0,0,92
F108,Barbara Moore,Mombasa Ward 2,"-2.551004, 37.701916",2021-01-07,Conventional,Irrigated,No,65,6,18,14,19,17,38,48,21,0,0,0,810,894,714,911,995,847,978,744,1680,0,0,0,246
F109,Carolyn Martin,Mombasa Ward 3,"2.80152, 40.794209",2024-01-18,Conventional,Rain-fed,Yes,15,0,60,18,13,6,7,10,20,0,0,0,1860,2340,1680,366,227,293,1050,1010,640,0,0,0,149
F110,Maurice Tran,Mombasa Ward 8,"-3.973565, 36.862994",2022-01-11,Organic,Irrigated,No,9,7,20,7,0,4,3,0,46,0,0,0,751,702,577,148,144,192,1058,1104,1058,0,0,0,96
F111,Susan Massey,Mombasa Ward 3,"3.466826, 38.901147",2022-02-03,Organic,Irrigated,Yes,14,0,55,13,0,39,24,22,12,0,0,0,2585,2530,1540,1365,1716,1365,384,624,570,0,0,0,179
F112,Kaylee Welch,Mombasa Ward 8,"-4.342094, 38.236545",2023-09-17,Organic,Rain-fed,No,4,18,29,24,15,29,0,3,15,0,10,0,1202,880,1510,1182,1586,848,780,573,558,120,150,70,147
F113,David Matthews,Mombasa Ward 1,"1.370622, 40.033394",2020-06-20,Conventional,Irrigated,Yes,27,17,1,15,9,3,0,1,1,0,0,0,206,261,248,171,192,120,42,62,57,0,0,0,74
F114,Joseph Richard,Mombasa Ward 7,"1.606752, 38.26244",2025-04-21,Organic,Rain-fed,Yes,8,1,22,4,11,8,1,3,24,3,12,0,731,939,1063,281,363,498,1161,1245,588,168,72,144,97
F115,Stephen Moreno,Mombasa Ward 3,"-3.765826, 36.731301",2020-11-09,Conventional,Irrigated,Yes,15,33,18,16,11,24,29,0,0,0,3,0,1218,756,1236,854,1109,754,0,0,0,27,24,27,149
F116,Brian Watkins,Mombasa Ward 3,"-2.947813, 36.473735",2020-07-13,Conventional,Rain-fed,No,0,7,2,32,40,10,22,0,36,0,0,0,126,141,131,660,920,660,1188,864,1368,0,0,0,149
F117,Debbie Anderson,Mombasa Ward 11,"-2.77001, 34.841927",2024-08-24,Conventional,Irrigated,No,20,10,0,14,0,24,18,0,23,0,0,0,130,80,60,744,1200,1104,1081,943,874,0,0,0,109
F118,Mr. Brian Mendez Jr.,Mombasa Ward 6,"-1.52132, 36.855176",2020-05-28,Organic,Rain-fed,No,63,0,20,20,17,29,0,23,29,0,0,0,620,620,780,1221,1591,774,724,1140,1273,0,0,0,201
F119,Miss Margaret Humphrey,Mombasa Ward 8,"-3.311131, 40.011958",2021-06-19,Organic,Irrigated,Yes,16,0,1,10,22,18,0,0,19,0,0,0,44,36,47,926,936,1110,741,741,380,0,0,0,86
F120,Vincent Garcia,Mombasa Ward 8,"0.913719, 36.466075",2022-05-12,Conventional,Rain-fed,Yes,2,16,2,1,7,5,12,17,15,0,0,0,326,220,304,245,329,315,820,598,633,0,0,0,77
F121,Monique Walters,Mombasa Ward 12,"-3.306573, 35.154869",2024-12-21,Organic,Rain-fed,No,25,14,20,9,7,0,9,0,20,23,8,12,588,960,928,91,84,56,740,500,860,372,468,592,147
F122,Brandon Brown,Mombasa Ward 1,"3.426768, 34.454984",2025-09-27,Organic,Irrigated,No,72,2,5,36,2,21,34,44,31,0,0,0,225,261,160,992,902,787,915,1422,1533,0,0,0,247
