Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F014,April Curry,Baringo Ward 12,"-3.339262, 35.774429",2022-07-04,Organic,Irrigated,Yes,31,8,18,13,8,9,0,0,5,0,0,0,566,766,918,490,445,354,225,235,155,0,0,0,92
F015,Laura Walters,Baringo Ward 7,"-0.042168, 36.721217",2023-03-25,Organic,Irrigated,Yes,0,21,17,7,12,16,10,0,24,0,6,0,889,546,768,836,512,768,576,576,888,54,54,66,113
F016,Jessica Gonzalez,Baringo Ward 4,"4.289589, 38.479616",2025-10-27,Conventional,Rain-fed,No,0,13,5,0,6,3,13,20,13,0,0,0,304,313,183,147,135,231,636,724,530,0,0,0,73
F017,Matthew Meyer,Baringo Ward 6,"-3.637064, 39.631735",2024-05-18,Conventional,Rain-fed,Yes,58,21,76,0,29,32,2,24,0,0,0,0,3706,3596,3449,2035,1579,2006,144,120,144,0,0,0,242
F018,Kyle Williams,Baringo Ward 4,"1.210557, 38.926865",2025-07-05,Conventional,Irrigated,No,0,29,19,15,22,25,6,0,4,0,0,0,1096,890,944,1051,957,932,196,188,128,0,0,0,120
F019,Amy Berg,Baringo Ward 3,"-4.082997, 41.207088",2024-02-20,Conventional,Irrigated,No,10,31,0,5,17,21,0,0,18,2,3,5,403,434,279,1246,1131,721,774,432,504,265,133,195,112
F020,Annette Crawford,Baringo Ward 8,"-3.756625, 35.393919",2021-11-21,Conventional,Rain-fed,No,6,35,52,23,0,30,0,0,0,0,0,0,2863,1650,2102,690,690,810,0,0,0,0,0,0,146
F021,Ryan Jones,Baringo Ward 9,"1.29095, 41.622736",2021-04-09,Conventional,Rain-fed,No,0,84,0,46,22,42,0,43,0,0,0,0,756,1176,420,1140,2430,2136,516,344,215,0,0,0,237
F022,Allison Espinoza,Baringo Ward 7,"4.490674, 37.844609",2023-12-19,Organic,Rain-fed,No,0,17,11,0,3,13,7,0,3,0,0,0,584,632,440,667,627,498,135,111,141,0,0,0,54
F023,Jonathan Hernandez,Baringo Ward 6,"2.776413, 34.545354",2025-03-11,Conventional,Irrigated,No,1,23,0,9,1,0,12,14,0,0,0,0,184,138,322,6,12,13,210,70,140,0,0,0,60
F024,Martin Dickerson,Baringo Ward 5,"-0.212365, 37.015309",2023-01-03,Conventional,Rain-fed,No,26,0,11,1,41,57,0,53,22,0,0,0,528,231,396,1345,2724,3237,1296,1317,1639,0,0,0,211
F025,Benjamin Stanley,Baringo Ward 9,"0.585861, 38.466283",2024-01-07,Conventional,Rain-fed,Yes,9,39,0,9,24,27,0,0,17,2,5,0,429,585,585,1299,1335,1362,714,459,527,70,30,60,132
F026,Brendan Gregory,Baringo Ward 5,"3.336219, 35.192949",2025-07-22,Organic,Irrigated,No,0,33,42,12,0,0,21,5,1,0,0,0,1848,2007,1593,0,0,0,118,98,81,0,0,0,114
F027,Matthew Montoya,Baringo Ward 2,"2.710892, 40.855026",2021-10-16,Conventional,Irrigated,Yes,0,45,29,0,12,15,5,0,0,12,1,17,1558,1239,1156,642,534,549,0,0,0,619,534,349,136
F028,Dana Mclaughlin,Baringo Ward 12,"2.668195, 38.155396",2021-10-04,Conventional,Irrigated,Yes,12,7,5,2,27,0,31,13,23,0,14,15,236,248,205,243,324,216,1270,735,662,904,541,904,149
F029,Sarah Pearson,Baringo Ward 5,"0.903074, 37.326482",2022-05-22,Organic,Rain-fed,Yes,35,21,45,13,20,0,5,16,34,0,0,0,1899,2058,1941,120,220,260,1792,1124,1192,0,0,0,189
F030,Christopher Johnson,Baringo Ward 4,"3.645451, 38.708765",2020-06-22,Organic,Irrigated,Yes,46,9,56,0,0,0,19,7,0,14,0,0,1284,2525,2675,0,0,0,42,49,70,0,0,0,151
F031,William Bender,Baringo Ward 9,"1.893164, 34.707274",2024-06-27,Organic,Irrigated,No,0,14,0,6,0,8,13,1,3,0,5,8,154,112,154,184,336,208,162,100,90,339,382,418,58
F032,David Johnson,Baringo Ward 10,"4.355958, 37.654646",2022-10-11,Conventional,Rain-fed,No,31,0,0,7,23,21,4,0,20,0,0,0,0,0,0,1064,719,535,580,620,800,0,0,0,106
F033,Wanda Nelson,Baringo Ward 2,"-0.468711, 34.251848",2021-08-13,Organic,Rain-fed,No,10,22,43,0,1,4,0,0,12,8,0,0,1319,1641,2437,191,140,134,456,360,588,0,0,0,100
F034,Joshua Bean,Baringo Ward 3,"-0.95071, 37.602812",2025-01-26,Organic,Irrigated,No,0,22,27,15,13,6,12,0,0,3,0,0,966,1055,1329,411,240,241,0,0,0,0,0,0,98
F035,Howard White,Baringo Ward 7,"-2.622589, 40.631532",2023-04-16,Organic,Rain-fed,Yes,0,12,51,25,0,52,0,45,52,0,0,0,1446,1914,2532,1144,1664,1404,2062,1923,1993,0,0,0,237
F036,Cory Wright,Baringo Ward 11,"3.040532, 40.235093",2020-04-07,Organic,Irrigated,Yes,0,28,0,15,35,51,39,0,18,0,0,12,280,280,420,3040,2412,2489,450,882,486,456,528,588,198
F037,Kevin Fleming,Baringo Ward 4,"-0.417024, 34.155562",2020-09-04,Conventional,Irrigated,Yes,8,0,25,15,0,3,22,0,31,10,24,9,525,975,1025,120,63,60,1519,930,1395,585,300,765,147
F038,Paula Adams,Baringo Ward 10,"3.891843, 40.445414",2020-11-26,Organic,Rain-fed,No,13,0,9,24,38,39,0,6,44,0,0,0,279,342,252,2020,1436,2173,1330,1410,1400,0,0,0,173
F039,John Bonilla,Baringo Ward 6,"4.216295, 35.851192",2022-06-10,Organic,Rain-fed,Yes,0,34,57,0,22,10,20,0,7,0,0,0,2437,1720,2608,526,556,504,210,189,280,0,0,0,150
F040,Michael Garrison,Baringo Ward 6,"3.790329, 35.0775",2022-01-11,Organic,Irrigated,No,59,13,14,0,48,37,12,49,0,0,0,0,566,625,785,2056,2352,2160,245,490,588,0,0,0,232
F041,Guy Reeves,Baringo Ward 7,"3.433992, 38.540822",2023-11-04,Conventional,Irrigated,No,22,74,65,27,0,16,0,11,0,20,0,11,3210,2336,2540,720,592,624,165,99,66,407,297,253,246
F042,Andrew White,Baringo Ward 3,"-0.259514, 35.666998",2022-03-10,Conventional,Rain-fed,No,12,29,3,3,21,2,1,0,10,0,0,0,323,452,300,360,249,294,430,200,310,0,0,0,81
F043,Nicole Mcdowell,Baringo Ward 10,"-0.137978, 34.631197",2021-06-02,Conventional,Rain-fed,Yes,16,25,27,20,0,0,3,29,47,0,0,0,1336,1058,1193,0,0,0,2546,1783,2174,0,0,0,167
F044,Douglas Carter,Baringo Ward 4,"3.622401, 36.708471",2022-03-22,Organic,Rain-fed,No,71,0,60,0,0,6,24,40,31,1,11,0,2580,1320,2460,168,198,282,1033,1335,1596,99,77,165,244
F045,Cindy Gonzalez,Baringo Ward 4,"-0.68468, 35.054033",2020-06-28,Conventional,Rain-fed,Yes,15,0,38,10,0,9,0,15,1,0,0,0,1710,836,1254,297,369,306,256,108,161,0,0,0,88
F046,Laura Harding DDS,Baringo Ward 6,"2.081192, 37.663461",2025-01-09,Organic,Irrigated,No,18,8,16,34,0,44,3,20,1,0,0,0,592,840,552,880,1452,1936,347,122,190,0,0,0,144
F047,Brandon Ortiz,Baringo Ward 1,"4.141861, 38.200852",2025-12-23,Organic,Irrigated,Yes,0,88,0,6,22,30,27,15,53,0,0,0,968,616,792,1188,1060,1704,1914,2172,2141,0,0,0,241
F048,Victor Gillespie,Baringo Ward 8,"-3.527323, 39.709168",2021-07-23,Conventional,Irrigated,Yes,3,53,28,13,26,6,13,21,0,0,0,0,1199,1466,1868,418,628,308,315,294,147,0,0,0,163
F049,James Sparks,Baringo Ward 3,"0.884383, 38.416682",2024-07-24,Organic,Irrigated,No,0,74,32,0,0,0,49,21,35,13,8,0,1676,2054,2198,0,0,0,1134,1953,1876,40,72,88,232
F050,Christopher Jimenez,Baringo Ward 10,"2.660729, 39.829764",2023-07-19,Conventional,Irrigated,No,17,13,4,0,0,6,0,8,0,3,1,0,240,391,253,294,252,276,56,120,80,8,11,15,52
F051,Noah Mcclure,Baringo Ward 3,"0.849623, 38.839409",2021-03-17,Organic,Irrigated,Yes,42,42,0,0,0,19,11,19,0,0,0,0,630,210,504,589,665,475,247,228,95,0,0,0,133
F052,Danielle King,Baringo Ward 2,"-0.356278, 36.555124",2021-10-06,Conventional,Irrigated,No,0,25,78,2,42,0,46,19,0,31,0,0,3991,3476,2568,420,546,630,114,95,228,0,0,0,243
F053,Miguel Woods,Baringo Ward 4,"-3.878477, 37.813318",2023-07-05,Conventional,Irrigated,No,30,61,0,18,40,41,0,1,45,0,0,0,305,915,610,2038,1502,1589,1095,1987,952,0,0,0,236
F054,Brooke Alexander,Baringo Ward 7,"2.661909, 40.80059",2021-05-29,Conventional,Irrigated,No,33,18,29,0,10,13,26,23,6,0,0,0,1220,1597,1014,611,481,447,398,271,361,0,0,0,158
F055,John Chandler,Baringo Ward 4,"-3.790062, 38.718142",2024-07-07,Organic,Irrigated,No,10,12,6,7,8,2,8,9,4,0,0,0,258,396,204,122,142,102,241,205,170,0,0,0,66
F056,Marc Oliver,Baringo Ward 7,"-0.780881, 40.755923",2022-02-10,Conventional,Rain-fed,No,17,50,14,1,21,0,3,19,9,0,0,0,1322,958,804,273,294,126,563,626,534,0,0,0,134
F057,Cheyenne Snow,Baringo Ward 6,"0.698627, 39.729002",2023-10-23,Conventional,Irrigated,No,8,1,17,7,0,9,19,0,7,3,0,9,346,451,791,243,360,207,217,280,308,189,270,360,80
F058,Gregory Smith,Baringo Ward 7,"3.896815, 40.148207",2022-03-03,Organic,Rain-fed,No,15,42,0,1,0,20,0,9,24,4,2,0,336,504,462,920,440,660,1263,573,975,12,26,20,117
F059,Lauren Cook,Baringo Ward 10,"-0.788746, 41.539043",2022-12-23,Conventional,Rain-fed,Yes,27,9,22,10,36,10,0,22,0,22,0,1,539,1023,971,680,990,774,132,220,110,27,32,36,159
F060,Anna Torres,Baringo Ward 8,"4.077183, 37.576919",2025-01-02,Organic,Rain-fed,No,23,39,16,0,0,0,4,23,0,0,7,0,998,1177,1174,0,0,0,207,345,230,70,49,91,112
F061,Lisa Robertson,Baringo Ward 1,"-2.171412, 39.450117",2020-12-15,Conventional,Rain-fed,Yes,0,11,23,0,3,0,9,0,0,6,0,0,1224,902,1111,15,24,24,0,0,0,0,0,0,52
F062,Sonya Mills,Baringo Ward 1,"-0.991326, 36.253287",2020-05-17,Organic,Irrigated,Yes,24,55,53,45,23,0,5,38,0,0,0,0,2984,2346,2833,207,115,345,570,190,570,0,0,0,243
F063,Gregory Zuniga,Baringo Ward 5,"1.275109, 38.173776",2025-01-04,Organic,Rain-fed,Yes,12,4,24,21,3,0,3,32,8,10,30,10,1124,736,824,39,27,15,368,384,632,620,500,700,157
F064,Kimberly Watts,Baringo Ward 9,"-1.231125, 39.869186",2020-07-25,Organic,Rain-fed,No,28,66,38,0,4,0,1,24,40,0,0,0,2106,1298,1866,32,48,32,1856,1752,1624,0,0,0,201
F065,Christina Lane,Baringo Ward 8,"-4.17865, 39.207909",2023-05-11,Organic,Irrigated,Yes,17,0,6,23,11,20,3,0,0,6,16,0,252,120,276,1063,901,721,0,0,0,176,208,128,102
F066,Jacqueline Maldonado,Baringo Ward 11,"-0.982732, 40.82135",2022-05-29,Conventional,Rain-fed,Yes,48,21,33,27,22,46,12,0,10,0,0,0,1362,1485,1320,1806,2404,1692,320,300,460,0,0,0,219
F067,Paul Moore,Baringo Ward 10,"4.045394, 41.562039",2021-01-28,Organic,Rain-fed,No,20,0,0,3,24,0,21,13,13,0,0,0,0,0,0,288,288,240,728,507,624,0,0,0,94
F068,Daniel Lara,Baringo Ward 8,"4.081651, 37.093581",2020-06-25,Organic,Rain-fed,No,55,42,0,46,3,0,12,7,60,10,0,14,336,504,252,24,45,30,1690,1870,1743,532,644,700,249
F069,Allison Hall,Baringo Ward 4,"-0.602564, 35.226945",2024-05-21,Organic,Rain-fed,Yes,0,21,9,11,5,4,0,21,0,0,0,0,687,294,714,193,145,176,231,273,231,0,0,0,71
F070,Danielle Davis,Baringo Ward 12,"-4.180747, 41.712871",2020-03-22,Organic,Irrigated,No,39,25,27,18,0,0,13,1,0,0,0,1,1120,1482,1091,0,0,0,9,13,10,34,24,40,124
F071,Desiree Hatfield,Baringo Ward 9,"-4.280633, 37.963067",2021-10-11,Organic,Irrigated,No,18,35,8,21,10,0,22,0,0,0,0,0,853,589,528,70,110,130,0,0,0,0,0,0,114
F072,Andrew Barry,Baringo Ward 1,"3.760234, 36.199281",2021-07-24,Conventional,Irrigated,No,12,19,15,6,10,14,9,4,7,0,0,0,906,836,528,358,660,490,317,234,263,0,0,0,96
F073,Lauren Houston,Baringo Ward 6,"-4.400046, 41.779689",2020-10-03,Organic,Irrigated,No,5,38,44,0,4,8,21,22,0,0,0,0,1108,2246,1466,216,308,380,220,264,154,0,0,0,142
F074,Mr. Michael Cruz PhD,Baringo Ward 2,"1.989813, 35.444275",2020-11-24,Organic,Rain-fed,Yes,0,53,16,0,0,11,32,21,38,0,0,0,958,1218,1052,517,539,440,1624,1730,1954,0,0,0,171
F075,Amy Hawkins,Baringo Ward 5,"-1.158128, 37.912958",2021-03-03,Organic,Irrigated,No,0,32,26,6,46,42,27,0,57,0,0,0,1702,1288,1328,1438,2422,2270,1767,2223,1710,0,0,0,236
F076,Susan Miller,Baringo Ward 12,"0.712451, 35.336916",2023-02-13,Conventional,Irrigated,No,52,14,24,27,0,0,0,9,22,0,0,0,1164,988,1204,0,0,0,662,764,1005,0,0,0,148
F077,Anthony Reynolds,Baringo Ward 7,"0.295613, 36.364516",2025-07-16,Conventional,Rain-fed,Yes,5,59,36,47,23,40,0,0,0,0,7,0,1893,1938,2446,1378,2087,2225,0,0,0,35,35,49,217
F078,Kristen Singleton,Baringo Ward 9,"1.009384, 36.613078",2021-11-03,Conventional,Rain-fed,Yes,31,67,9,18,27,59,0,10,20,0,0,0,1110,1056,725,3156,2018,2775,1000,860,790,0,0,0,241
F079,Charles Williams,Baringo Ward 2,"-0.72266, 40.126208",2021-12-02,Conventional,Rain-fed,No,7,27,19,0,0,13,1,0,4,0,0,0,1220,932,1139,260,481,455,104,148,108,0,0,0,71
F080,Michael Sanders,Baringo Ward 5,"1.523255, 38.56443",2023-08-19,Organic,Irrigated,Yes,66,39,42,0,0,30,30,0,0,0,0,0,1908,2325,2646,1230,780,1110,0,0,0,0,0,0,207
F081,Kenneth Randall,Baringo Ward 6,"-4.182071, 41.014089",2024-02-10,Organic,Irrigated,No,33,37,0,18,19,0,0,21,0,9,0,20,259,444,259,228,152,285,252,105,315,640,940,640,157
F082,Tina Blanchard,Baringo Ward 1,"3.366601, 38.192213",2020-11-04,Conventional,Irrigated,Yes,10,0,14,1,0,9,13,0,14,0,0,0,392,364,406,351,225,414,546,336,476,0,0,0,61
F083,Katherine Lambert,Baringo Ward 11,"-2.036112, 40.51349",2021-12-18,Conventional,Rain-fed,Yes,6,0,78,54,6,0,25,10,11,0,0,0,3276,2652,2652,60,90,48,397,636,373,0,0,0,190
F084,Jonathan Ortiz,Baringo Ward 2,"0.433042, 36.275028",2022-09-16,Conventional,Irrigated,Yes,0,10,11,6,23,21,0,15,10,0,0,6,607,656,405,734,1137,957,625,360,580,204,240,132,102
F085,Lori Caldwell,Baringo Ward 9,"-0.490662, 36.745443",2020-07-19,Conventional,Irrigated,Yes,20,52,22,16,16,18,0,20,0,0,0,0,1046,1292,1836,956,870,964,180,280,160,0,0,0,164
F086,John Martinez,Baringo Ward 11,"-3.333303, 34.220678",2024-04-06,Conventional,Rain-fed,Yes,11,1,25,31,15,2,16,9,23,0,0,0,680,1208,840,155,289,148,922,1212,1079,0,0,0,133
F087,Megan Thompson,Baringo Ward 9,"-0.447168, 36.592716",2023-03-24,Conventional,Rain-fed,No,61,32,0,24,0,19,0,28,38,0,0,0,288,416,384,684,741,513,2076,1012,1324,0,0,0,202
F088,Aaron Miller,Baringo Ward 4,"0.911608, 38.683908",2021-03-11,Organic,Irrigated,No,11,0,10,9,16,0,5,0,13,6,0,0,370,400,220,112,128,192,572,364,299,0,0,0,70
F089,Brandon Davis,Baringo Ward 2,"0.320469, 35.822882",2024-09-04,Conventional,Rain-fed,Yes,0,53,29,0,4,15,16,9,30,0,0,0,1328,1391,1854,630,354,585,873,1023,1146,0,0,0,156
F090,Shaun Crawford,Baringo Ward 1,"0.091102, 39.006709",2021-08-12,Conventional,Rain-fed,Yes,16,0,58,52,0,29,9,27,19,0,0,0,2204,1392,2842,1218,1421,1392,623,745,959,0,0,0,210
F091,Christina Gray,Baringo Ward 6,"-4.28291, 41.406244",2021-01-16,Conventional,Irrigated,No,9,0,9,14,6,6,2,0,4,0,0,0,252,234,306,222,360,246,200,112,120,0,0,0,50
F092,Shirley Martin,Baringo Ward 10,"2.752563, 36.166688",2021-06-16,Organic,Rain-fed,Yes,6,5,20,26,0,20,4,9,14,0,0,0,910,805,955,540,640,780,334,698,633,0,0,0,104
F093,Martha Smith,Baringo Ward 7,"3.145253, 37.230726",2020-10-11,Organic,Rain-fed,No,8,8,77,30,38,26,25,0,0,0,0,0,3091,2735,2799,1416,968,1370,0,0,0,0,0,0,212
F094,Jordan Baker,Baringo Ward 4,"2.044793, 39.286361",2023-12-02,Organic,Rain-fed,Yes,1,0,64,13,0,30,14,16,0,16,15,9,1728,3008,2688,1290,930,1050,80,208,128,642,495,552,178
F095,Brian Wilson,Baringo Ward 8,"2.528408, 41.249938",2025-11-06,Organic,Rain-fed,No,12,7,4,7,8,15,9,12,16,0,0,0,199,191,196,614,592,710,460,896,612,0,0,0,90
F096,Katherine Powell,Baringo Ward 2,"-0.083409, 40.836894",2022-06-05,Conventional,Irrigated,No,40,30,54,0,9,44,0,20,0,0,0,0,2742,2856,1260,969,1393,2106,140,260,140,0,0,0,197
F097,Kimberly Gonzalez,Baringo Ward 11,"4.303222, 36.563879",2020-12-21,Conventional,Rain-fed,Yes,20,52,36,0,14,17,8,0,0,0,16,0,2112,1160,2268,852,689,834,0,0,0,176,208,192,163
F098,John Byrd,Baringo Ward 5,"-3.198045, 40.798391",2023-02-07,Organic,Rain-fed,No,17,42,71,19,28,0,0,0,6,0,0,0,1995,1827,2127,168,420,336,228,180,222,0,0,0,183
F099,Melissa Wells,Baringo Ward 1,"-0.046892, 35.658919",2021-01-20,Organic,Irrigated,Yes,0,0,52,0,0,6,14,37,42,15,4,10,2236,2548,2600,228,132,228,1215,1062,1771,374,250,398,180
F100,Ryan Short,Baringo Ward 2,"-0.830621, 38.867667",2024-05-04,Conventional,Irrigated,Yes,17,0,39,36,0,9,29,18,26,11,8,0,975,1755,1911,234,441,387,972,714,716,112,96,72,193
F101,Christina Lamb,Baringo Ward 6,"1.673944, 35.345652",2023-02-03,Conventional,Irrigated,Yes,2,10,19,11,36,20,6,46,13,0,0,0,869,592,525,1340,1172,1156,815,672,783,0,0,0,163
F102,Samantha Hernandez,Baringo Ward 11,"3.344619, 41.792518",2020-07-23,Organic,Rain-fed,No,2,19,31,12,6,15,0,9,12,0,0,0,898,1108,1318,756,432,540,579,582,351,0,0,0,106
F103,Joanna Wilson,Baringo Ward 4,"-0.312543, 40.347571",2021-03-25,Conventional,Rain-fed,No,25,35,76,6,37,0,20,8,0,0,0,0,4097,3858,1981,481,518,333,104,104,72,0,0,0,207
F104,Brittany Lee,Baringo Ward 3,"0.918575, 41.089243",2023-07-03,Conventional,Irrigated,No,53,41,0,0,24,0,0,28,7,0,0,0,246,492,451,168,216,168,532,679,455,0,0,0,153
F105,Mrs. Katherine Ramirez,Baringo Ward 12,"4.180622, 37.324533",2021-05-31,Organic,Rain-fed,No,0,26,32,12,0,8,0,25,0,0,0,0,1266,1084,1340,208,384,208,200,250,275,0,0,0,103
F106,Vincent Castillo,Baringo Ward 8,"-2.006719, 40.798819",2025-06-11,Conventional,Irrigated,Yes,33,17,26,0,4,27,21,12,42,0,18,0,1010,742,1185,1274,568,1243,1254,1032,1332,216,126,90,200
F107,Emily Mendez,Baringo Ward 1,"2.302229, 34.100827",2020-07-15,Conventional,Irrigated,No,0,33,21,0,0,20,3,0,31,5,26,6,1326,711,1218,900,640,900,992,1333,744,466,560,666,145
F108,Robert Brady,Baringo Ward 11,"-0.711159, 41.629933",2023-01-07,Organic,Irrigated,No,0,26,1,29,0,7,15,14,0,13,15,0,282,258,152,273,217,329,84,168,84,195,195,165,120
F109,Brandon Floyd,Baringo Ward 8,"4.405857, 38.19562",2020-06-11,Organic,Rain-fed,No,0,0,19,16,0,0,4,3,16,6,9,14,855,646,627,0,0,0,632,507,516,740,697,744,87
F110,Bianca Roberts,Baringo Ward 1,"-4.050283, 36.2348",2024-01-09,Organic,Rain-fed,Yes,19,0,0,10,31,23,31,7,0,0,0,0,0,0,0,1029,1052,1423,84,56,35,0,0,0,121
F111,Michelle Perez,Baringo Ward 4,"-2.100187, 38.200161",2022-04-14,Conventional,Irrigated,No,38,11,0,12,8,4,0,0,20,0,0,0,132,55,88,228,208,276,540,420,800,0,0,0,93
F112,Steven Torres,Baringo Ward 7,"2.288089, 34.483359",2023-10-09,Conventional,Rain-fed,Yes,23,0,34,9,10,0,17,3,5,0,0,0,1224,952,1258,100,140,130,182,168,179,0,0,0,101
F113,Jonathan Krause,Baringo Ward 6,"-2.131008, 40.820592",2023-11-12,Organic,Irrigated,No,56,2,7,25,38,22,46,28,0,0,0,0,324,158,289,942,896,1522,252,168,336,0,0,0,224
F114,Katherine Sullivan,Baringo Ward 12,"-0.965758, 36.719562",2022-03-25,Organic,Irrigated,Yes,5,14,16,0,0,0,1,6,3,2,4,0,548,642,566,0,0,0,129,207,201,32,48,44,51
F115,Steven Rivers,Baringo Ward 7,"1.171641, 34.195997",2024-04-21,Conventional,Irrigated,No,12,51,69,32,0,0,21,8,0,13,0,16,2958,3423,2841,0,0,0,72,88,104,704,624,656,222
F116,Kaylee Ashley,Baringo Ward 3,"-2.066455, 37.774672",2023-02-21,Conventional,Rain-fed,No,0,0,37,2,30,18,5,16,15,20,1,0,1406,1702,1739,1320,942,1320,591,958,548,5,10,9,144
F117,Jillian Maddox,Baringo Ward 3,"-2.033763, 38.275052",2024-01-05,Conventional,Rain-fed,Yes,49,7,9,17,0,0,33,0,30,7,0,0,364,395,555,0,0,0,1170,1350,1410,0,0,0,152
F118,Bonnie Thomas,Baringo Ward 6,"-3.444759, 34.235683",2025-12-12,Organic,Irrigated,Yes,0,60,34,21,5,3,46,14,24,0,0,0,1320,1542,2106,160,207,118,636,1314,852,0,0,0,207
F119,Natalie Wilson,Baringo Ward 6,"-0.301265, 35.911418",2023-02-15,Organic,Rain-fed,No,0,59,11,25,28,11,47,39,7,0,0,0,1214,986,897,708,665,787,872,489,767,0,0,0,227
F120,Mary Pitts,Baringo Ward 3,"-3.070166, 35.320469",2022-11-14,Conventional,Rain-fed,No,7,33,26,0,0,9,22,17,13,0,18,14,1141,1439,1507,261,441,180,508,574,504,916,662,812,159
F121,Stacey Mccarty,Baringo Ward 7,"2.927774, 37.814814",2021-02-23,Organic,Rain-fed,No,54,14,16,0,48,45,0,0,25,0,0,0,628,390,806,1833,1974,2601,950,900,600,0,0,0,202
F122,Charles Moran,Baringo Ward 8,"3.268118, 40.900246",2025-12-22,Organic,Rain-fed,No,9,30,42,0,11,0,9,8,0,0,0,0,1416,2046,1092,55,165,110,88,80,112,0,0,0,109
F123,Stephanie Mcmahon,Baringo Ward 8,"-1.29768, 39.923866",2025-02-24,Conventional,Irrigated,No,53,0,0,29,0,0,28,38,46,3,6,22,0,0,0,0,0,0,1728,1376,2350,1098,602,1184,225
