Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F011,Anthony Frazier,Kisumu Ward 6,"-1.96711, 35.704701",2023-08-21,Conventional,Rain-fed,No,20,16,27,0,8,0,1,0,0,0,0,0,1045,1062,716,104,40,40,0,0,0,0,0,0,72
F012,Cynthia Smith,Kisumu Ward 9,"1.324577, 38.571815",2022-03-27,Organic,Irrigated,No,20,6,43,7,11,2,0,2,8,5,13,8,957,951,975,142,257,189,414,204,334,249,265,353,125
F013,Julian Jackson,Kisumu Ward 5,"4.078444, 34.259693",2021-07-28,Conventional,Irrigated,Yes,10,28,27,19,0,0,12,4,0,0,0,0,1500,1385,845,0,0,0,24,36,44,0,0,0,100
F014,Earl Rodgers,Kisumu Ward 5,"1.758819, 40.592577",2020-02-14,Organic,Rain-fed,Yes,0,12,12,0,11,0,27,4,20,8,1,0,492,420,672,143,99,77,980,724,912,14,15,10,95
F015,Brooke Koch,Kisumu Ward 12,"-2.387479, 36.242111",2024-10-15,Organic,Rain-fed,No,16,35,0,18,4,4,0,15,12,14,18,0,350,175,350,228,112,216,417,579,546,252,270,252,136
F016,Nicholas Carter,Kisumu Ward 1,"-2.522322, 40.820353",2020-02-27,Organic,Irrigated,No,0,0,67,3,0,43,40,15,15,0,4,30,3149,1340,1541,946,1505,1290,840,780,810,806,1130,1100,217
F017,Bonnie Boone,Kisumu Ward 11,"-3.983366, 36.039706",2020-07-26,Conventional,Irrigated,Yes,58,7,0,0,34,19,12,11,33,0,0,0,84,35,56,1267,1217,1236,1452,1595,869,0,0,0,174
F018,Gabriela Ramos,Kisumu Ward 6,"3.839295, 35.741246",2020-09-13,Conventional,Rain-fed,No,4,5,21,16,2,0,1,0,15,0,0,0,958,1089,485,18,18,30,690,405,405,0,0,0,64
F019,Ricardo Strickland,Kisumu Ward 7,"-1.183528, 41.450245",2020-11-21,Conventional,Irrigated,Yes,29,32,36,4,16,4,11,14,19,0,0,0,1572,1940,2020,292,272,296,919,701,871,0,0,0,165
F020,Mindy Murphy,Kisumu Ward 8,"1.54332, 40.428441",2025-06-30,Organic,Rain-fed,Yes,39,3,47,0,1,17,0,55,38,0,0,0,1690,1496,1146,533,447,517,1749,1736,2298,0,0,0,200
F021,Alexandra James,Kisumu Ward 11,"0.818737, 34.647365",2021-08-26,Organic,Irrigated,No,16,1,16,0,21,0,16,15,11,0,0,0,485,680,463,105,147,168,634,373,332,0,0,0,96
F022,Lisa Hall,Kisumu Ward 3,"1.873688, 41.41393",2025-05-07,Conventional,Irrigated,No,0,0,43,37,43,0,38,21,0,14,0,2,1505,2150,2021,516,215,344,105,231,315,52,58,98,198
F023,Gabrielle Powell,Kisumu Ward 11,"-1.243641, 37.248735",2023-01-22,Conventional,Rain-fed,Yes,10,24,0,5,1,7,5,4,0,0,11,0,336,288,168,306,243,174,28,20,36,66,132,66,67
F024,Juan Wilson,Kisumu Ward 11,"-4.082643, 34.423192",2020-06-07,Organic,Rain-fed,No,17,89,9,6,13,45,15,0,0,0,4,23,1196,1213,868,1320,1185,2419,0,0,0,596,1048,520,221
F025,Sergio Glenn,Kisumu Ward 3,"-0.257575, 40.484301",2021-10-21,Conventional,Rain-fed,Yes,27,21,31,0,0,21,22,24,9,0,0,0,1348,1028,1729,903,693,1008,582,714,474,0,0,0,155
F026,Lisa Hamilton,Kisumu Ward 7,"4.107222, 39.195102",2022-09-11,Conventional,Rain-fed,No,2,10,40,23,30,1,14,0,36,0,0,0,1440,1900,1280,466,410,188,1080,1512,1152,0,0,0,156
F027,Barbara Garcia,Kisumu Ward 11,"1.467742, 35.015849",2021-07-14,Conventional,Irrigated,Yes,0,0,18,0,42,0,53,38,31,38,10,3,486,684,522,252,294,588,1430,1968,1579,170,130,280,233
F028,Shelly Kelly,Kisumu Ward 3,"-0.394718, 41.163586",2022-09-20,Conventional,Irrigated,Yes,16,15,0,0,13,14,5,4,2,0,0,0,180,75,165,537,804,567,122,92,120,0,0,0,69
F029,Johnny Webb,Kisumu Ward 11,"-1.681177, 40.85789",2020-01-14,Conventional,Rain-fed,No,0,20,6,6,0,0,10,12,5,2,2,0,398,424,516,0,0,0,328,303,334,26,16,16,63
F030,Erin Miller,Kisumu Ward 1,"-2.658005, 40.718079",2020-09-03,Organic,Irrigated,Yes,40,34,0,23,10,0,11,0,12,0,0,0,408,340,204,110,140,100,360,432,360,0,0,0,130
F031,Shawn Webb,Kisumu Ward 11,"-1.967155, 41.028273",2020-08-02,Organic,Rain-fed,No,0,27,26,0,13,0,14,12,16,0,0,0,918,816,1208,78,169,130,820,728,788,0,0,0,108
F032,Leslie Ryan,Kisumu Ward 5,"3.000052, 34.983609",2025-12-11,Conventional,Rain-fed,Yes,35,63,34,5,26,8,13,0,28,17,0,0,1533,1131,1597,596,506,436,924,1008,1008,0,0,0,229
F033,Jeremy Herring,Kisumu Ward 3,"-1.742409, 40.166176",2022-09-20,Organic,Rain-fed,Yes,5,26,23,15,22,10,0,16,0,0,0,0,743,590,964,522,404,330,96,112,80,0,0,0,117
F034,Yolanda Dillon,Kisumu Ward 6,"-0.998971, 37.228382",2022-09-21,Organic,Irrigated,Yes,0,44,24,31,39,0,16,25,0,0,0,0,1032,972,1748,234,195,195,350,175,150,0,0,0,179
F035,Phyllis Brooks,Kisumu Ward 10,"-4.460436, 39.383524",2020-01-25,Organic,Irrigated,No,0,0,42,0,19,0,10,24,32,15,20,23,2016,1680,1218,228,133,228,872,880,1560,629,835,1327,185
F036,Mark Hayes,Kisumu Ward 2,"3.509399, 36.385741",2022-12-23,Organic,Irrigated,Yes,33,0,0,24,22,19,33,0,38,0,35,20,0,0,0,803,666,872,760,1102,836,1080,690,750,224
F037,Christopher Yu,Kisumu Ward 1,"0.888395, 40.495346",2025-01-10,Conventional,Irrigated,No,37,5,20,8,19,4,2,15,15,0,0,27,705,725,860,266,338,310,690,660,780,783,1242,891,152
F038,Christian Green,Kisumu Ward 3,"0.388778, 40.918463",2023-07-30,Organic,Rain-fed,No,4,0,21,10,31,26,3,26,28,0,0,0,903,462,609,1376,1485,1501,914,1044,1530,0,0,0,149
F039,Alicia Hickman,Kisumu Ward 9,"-2.066127, 41.111628",2022-11-22,Organic,Rain-fed,No,14,70,9,38,23,0,0,2,11,16,0,9,1058,1173,825,161,299,161,352,425,284,378,306,297,192
F040,Robert Kline,Kisumu Ward 4,"-3.458982, 34.111042",2020-05-19,Conventional,Irrigated,Yes,24,30,81,0,0,13,13,28,17,0,0,0,1992,4116,2637,611,351,403,682,828,820,0,0,0,206
F041,Jonathan Medina,Kisumu Ward 4,"3.176777, 40.509132",2022-09-25,Conventional,Irrigated,Yes,29,30,0,19,15,0,24,9,1,3,10,9,420,330,300,75,225,135,108,106,84,456,458,470,149
F042,Matthew Brooks,Kisumu Ward 8,"-1.736693, 35.414038",2023-07-01,Conventional,Rain-fed,Yes,3,20,16,0,19,2,8,9,0,0,18,9,892,680,1020,301,223,193,63,72,54,513,378,657,104
F043,Jessica Salas,Kisumu Ward 4,"0.718615, 37.39779",2025-01-15,Organic,Irrigated,No,3,28,35,35,28,9,0,25,26,0,0,0,1057,1505,1897,676,512,565,974,872,1291,0,0,0,189
F044,William Robinson,Kisumu Ward 7,"-0.037124, 34.251577",2020-02-29,Conventional,Irrigated,Yes,0,31,0,5,7,13,8,32,25,0,0,0,341,434,341,707,445,715,1273,1541,956,0,0,0,121
F045,David Hernandez,Kisumu Ward 5,"1.44702, 41.759701",2022-01-01,Conventional,Rain-fed,No,0,21,0,12,0,10,6,7,0,0,0,0,147,252,210,470,330,450,56,91,56,0,0,0,56
F046,Christopher Coleman,Kisumu Ward 5,"3.500698, 41.626292",2024-06-03,Organic,Irrigated,Yes,16,25,15,0,0,0,0,2,9,5,3,0,675,920,830,0,0,0,361,260,233,18,36,15,75
F047,Donna Brewer,Kisumu Ward 4,"2.795585, 38.345434",2020-02-14,Conventional,Rain-fed,Yes,0,15,28,14,37,33,0,24,43,0,0,0,1190,977,721,1946,1941,1607,1855,1927,1831,0,0,0,194
F048,Jessica Fernandez,Kisumu Ward 1,"-3.289083, 40.39885",2025-05-08,Conventional,Rain-fed,Yes,48,38,10,0,0,17,0,0,31,0,0,0,572,796,782,544,663,357,806,1209,1023,0,0,0,144
F049,Jody Jennings,Kisumu Ward 3,"0.721856, 35.724732",2023-01-24,Conventional,Rain-fed,No,0,5,3,2,20,0,15,0,5,0,8,8,142,128,146,220,240,240,155,180,175,376,416,328,66
F050,Stephanie Hansen,Kisumu Ward 8,"2.50229, 37.483274",2024-01-11,Organic,Irrigated,Yes,56,37,46,31,26,6,0,0,0,0,0,0,2017,1935,2311,440,624,536,0,0,0,0,0,0,202
F051,Troy Ramirez,Kisumu Ward 9,"4.20426, 41.161521",2024-02-06,Organic,Rain-fed,Yes,35,36,11,12,0,0,23,4,20,7,0,0,825,730,521,0,0,0,684,832,1024,0,0,0,148
F052,Melissa Ross,Kisumu Ward 7,"-1.125486, 35.09139",2024-10-16,Conventional,Rain-fed,Yes,0,5,0,45,15,21,53,16,0,3,17,11,40,30,70,687,1032,918,144,128,224,457,577,709,186
F053,William Cole,Kisumu Ward 6,"1.477283, 40.751105",2023-03-30,Conventional,Irrigated,Yes,20,25,50,35,0,50,4,10,29,0,0,0,2225,1575,2800,1650,2500,2450,990,1279,1162,0,0,0,223
F054,Christopher Yates,Kisumu Ward 5,"-3.311704, 41.550021",2025-12-28,Conventional,Rain-fed,Yes,8,24,39,2,3,4,0,0,11,0,0,13,2271,1221,1545,141,237,152,517,363,253,390,351,312,104
F055,Brandon Brewer,Kisumu Ward 10,"1.669675, 36.030941",2025-12-29,Organic,Irrigated,Yes,0,2,21,7,10,0,5,8,15,0,0,0,1049,476,849,140,110,80,380,446,620,0,0,0,68
F056,Linda Morton,Kisumu Ward 4,"0.943099, 40.826068",2025-07-08,Organic,Rain-fed,Yes,0,52,16,0,4,23,47,27,0,0,2,6,1144,1048,1128,756,1151,765,243,324,216,204,274,250,177
F057,Paul Evans,Kisumu Ward 3,"-0.653991, 34.493871",2020-04-19,Conventional,Irrigated,Yes,10,79,42,9,15,15,23,21,16,0,0,0,2297,2628,2601,540,540,645,830,859,856,0,0,0,230
F058,Bryan Moyer,Kisumu Ward 8,"0.371968, 41.062349",2025-06-30,Conventional,Rain-fed,No,19,3,12,16,20,1,12,27,27,0,0,0,282,483,336,284,327,137,1134,1161,972,0,0,0,137
F059,Francisco Perez,Kisumu Ward 1,"0.700969, 38.71404",2020-05-11,Conventional,Rain-fed,Yes,53,33,32,15,0,55,4,0,41,2,0,0,1384,1773,998,2035,2365,2750,1025,1681,1189,0,0,0,235
F060,Andrew Wheeler,Kisumu Ward 9,"-3.774736, 40.830671",2021-10-15,Organic,Irrigated,Yes,0,18,8,0,4,20,0,12,11,0,0,13,474,428,302,988,740,864,363,568,514,585,416,338,86
F061,Carrie Scott,Kisumu Ward 11,"-3.719622, 39.100866",2023-07-05,Organic,Rain-fed,No,12,7,5,13,0,5,11,6,0,0,0,0,286,211,228,125,165,120,78,48,54,0,0,0,59
F062,Shawn Waters,Kisumu Ward 9,"2.434098, 37.758125",2022-04-12,Organic,Irrigated,Yes,29,40,44,1,0,0,19,18,9,0,3,0,1928,1124,1380,0,0,0,378,432,378,33,27,42,163
F063,Kristen Freeman,Kisumu Ward 6,"-1.284777, 39.52015",2021-06-08,Organic,Rain-fed,No,25,13,33,23,3,9,0,0,5,0,0,0,1219,1608,1351,456,216,393,120,110,210,0,0,0,111
F064,Samantha Garza,Kisumu Ward 6,"1.906785, 40.912833",2021-10-03,Conventional,Irrigated,No,34,46,0,9,20,18,0,0,12,0,5,0,414,552,690,824,1038,670,552,300,480,50,40,50,144
F065,Richard Chavez,Kisumu Ward 7,"-1.435954, 34.056616",2025-07-04,Organic,Rain-fed,No,5,29,0,28,48,41,15,3,49,0,0,0,290,174,232,2585,1580,1615,1497,2235,1828,0,0,0,218
F066,Bruce Leon,Kisumu Ward 11,"-4.406645, 38.460158",2021-03-02,Organic,Rain-fed,Yes,0,3,60,0,36,25,25,13,0,0,0,0,1347,1395,2445,1366,1204,1740,130,182,91,0,0,0,162
F067,Justin Ortiz,Kisumu Ward 8,"4.106715, 35.02841",2023-06-25,Organic,Rain-fed,Yes,0,44,32,33,0,15,5,0,21,0,0,0,1940,1328,1288,630,735,660,777,588,1029,0,0,0,150
F068,Amber Stone,Kisumu Ward 12,"-3.759435, 40.392587",2025-06-07,Organic,Irrigated,Yes,4,6,15,3,4,2,0,10,10,0,0,0,348,501,609,122,84,134,560,480,490,0,0,0,54
F069,Christopher Morris,Kisumu Ward 11,"0.847253, 39.398291",2023-08-08,Organic,Irrigated,No,56,0,18,28,0,16,0,15,7,0,0,0,738,702,864,624,768,528,359,408,265,0,0,0,140
F070,Stephen Orr,Kisumu Ward 11,"-0.381133, 36.843272",2022-09-05,Conventional,Rain-fed,Yes,37,42,73,17,9,58,0,1,0,0,0,0,3736,2444,3641,2678,1928,1388,14,15,15,0,0,0,237
F071,John Hensley,Kisumu Ward 6,"1.36731, 39.666924",2021-08-29,Organic,Irrigated,Yes,40,31,48,29,0,8,7,0,4,5,2,0,2134,1459,1445,160,320,264,88,136,124,26,18,24,174
F072,William Harrington,Kisumu Ward 8,"-3.39621, 40.184602",2024-11-04,Organic,Irrigated,Yes,27,18,16,0,19,0,3,20,9,0,0,0,798,742,540,247,228,152,412,473,616,0,0,0,112
F073,Lisa Stevens,Kisumu Ward 1,"-3.727507, 38.089521",2024-04-30,Conventional,Rain-fed,No,0,0,2,1,0,7,11,11,8,4,0,7,68,40,60,203,315,182,525,374,242,189,273,238,51
F074,Brian Williams,Kisumu Ward 1,"-0.186281, 34.166309",2024-03-26,Conventional,Irrigated,Yes,6,14,26,19,0,43,3,42,4,0,37,7,1216,1258,1338,1591,1677,1892,374,428,530,527,707,594,201
F075,Dean Miller,Kisumu Ward 6,"-3.729348, 39.182693",2024-05-06,Conventional,Irrigated,Yes,0,5,19,2,7,2,0,0,11,4,12,12,767,1020,958,104,93,162,484,220,517,720,552,732,74
F076,Jason Price,Kisumu Ward 12,"2.330974, 35.289438",2021-09-11,Organic,Irrigated,No,34,11,27,0,0,9,6,11,11,5,0,0,811,1027,1034,351,198,270,374,429,385,0,0,0,114
F077,Evan Melendez,Kisumu Ward 5,"-3.648118, 41.666293",2021-08-23,Organic,Irrigated,No,2,50,0,3,3,22,0,18,42,0,20,12,300,600,450,837,1080,485,1620,1614,1068,644,480,436,172
F078,Jeffery Cabrera,Kisumu Ward 4,"-1.790073, 36.614267",2021-07-24,Organic,Irrigated,Yes,23,0,28,0,0,3,7,6,0,13,12,0,1008,1064,1344,93,141,129,84,54,30,180,72,72,92
F079,Danielle Kim,Kisumu Ward 1,"-4.196254, 39.93406",2024-02-10,Conventional,Irrigated,No,3,20,38,0,0,19,16,10,0,11,0,2,2142,1570,2040,551,741,760,80,90,50,62,72,98,119
F080,Kayla Austin,Kisumu Ward 4,"-2.135793, 39.621944",2025-09-05,Conventional,Irrigated,No,35,46,30,11,5,0,18,11,25,1,0,14,1676,1284,1250,65,40,45,960,1415,1282,644,686,504,196
F081,George Smith,Kisumu Ward 7,"-3.015874, 35.878185",2020-11-05,Conventional,Rain-fed,No,32,0,6,10,30,0,28,25,15,0,0,0,132,144,240,240,150,330,530,785,635,0,0,0,146
F082,Tracy Shaw,Kisumu Ward 6,"-4.301336, 39.906475",2022-01-12,Organic,Rain-fed,Yes,0,25,23,10,7,4,0,11,0,3,0,0,1254,1170,658,237,230,159,66,154,66,0,0,0,83
F083,Christopher Petty,Kisumu Ward 8,"0.709114, 39.312967",2023-02-07,Conventional,Irrigated,No,29,23,5,7,0,6,10,2,5,0,0,0,520,575,544,282,126,294,207,153,257,0,0,0,87
F084,Anthony Mccoy,Kisumu Ward 3,"2.134993, 38.602574",2025-04-18,Organic,Rain-fed,Yes,29,0,0,0,0,39,32,45,21,0,0,0,0,0,0,1092,1911,1287,1470,858,1293,0,0,0,166
F085,Isaiah Robinson,Kisumu Ward 6,"-0.246864, 35.755836",2022-11-05,Conventional,Rain-fed,No,45,53,30,0,9,0,0,0,18,0,7,8,1587,1515,1098,63,99,99,648,738,864,419,262,273,170
F086,Nancy Rivera,Kisumu Ward 3,"1.49492, 35.298776",2024-02-04,Conventional,Rain-fed,No,6,42,50,0,0,0,28,16,2,0,0,0,2462,2196,1952,0,0,0,166,256,228,0,0,0,144
F087,Sarah Stewart,Kisumu Ward 10,"1.777413, 34.427947",2021-06-30,Organic,Rain-fed,No,22,43,48,23,39,0,12,4,25,0,6,0,1908,2274,2408,468,273,585,861,544,774,36,48,30,222
F088,Jennifer Gonzales,Kisumu Ward 5,"-3.827044, 35.261993",2021-11-30,Organic,Irrigated,No,48,16,34,3,9,9,13,36,0,0,0,0,808,1182,1822,288,342,297,288,252,216,0,0,0,168
F089,David Alvarado,Kisumu Ward 1,"-1.521404, 34.650996",2025-05-04,Conventional,Irrigated,No,61,0,54,17,36,28,0,0,0,0,0,0,1188,1620,2052,1576,1028,1388,0,0,0,0,0,0,196
F090,Michael Brown,Kisumu Ward 7,"-4.478579, 35.064806",2025-05-02,Conventional,Rain-fed,Yes,10,1,25,7,0,4,2,1,0,5,7,4,1060,963,1259,152,152,104,10,9,9,248,151,183,66
F091,Dr. Suzanne Wong,Kisumu Ward 8,"-1.856331, 35.990404",2021-06-30,Organic,Rain-fed,No,12,16,12,0,15,12,9,7,9,0,0,0,648,516,628,771,426,690,312,397,286,0,0,0,92
F092,Mark Joseph,Kisumu Ward 3,"4.215338, 39.450621",2021-12-30,Organic,Rain-fed,Yes,83,41,0,49,4,0,3,22,26,1,12,0,287,410,287,60,56,60,1290,1586,1250,180,96,60,241
F093,Manuel Morse,Kisumu Ward 9,"1.602971, 39.894546",2025-08-21,Conventional,Rain-fed,Yes,9,14,6,3,0,4,9,0,0,0,0,5,248,332,430,124,184,136,0,0,0,155,105,215,50
F094,Luis Bender,Kisumu Ward 7,"2.212014, 37.60826",2025-02-18,Conventional,Irrigated,No,0,13,65,0,13,20,21,1,32,0,0,0,1378,2327,2717,665,665,1010,905,1002,743,0,0,0,165
F095,Erica Black,Kisumu Ward 6,"-2.418904, 36.745926",2022-05-14,Conventional,Rain-fed,No,24,36,0,0,0,0,12,13,4,0,0,7,180,288,324,0,0,0,349,366,301,147,280,196,96
F096,Troy Curtis,Kisumu Ward 11,"0.597471, 40.833726",2025-09-13,Conventional,Irrigated,No,39,14,17,14,44,9,12,32,65,0,0,0,537,706,854,622,975,444,1980,3344,2399,0,0,0,246
F097,Lisa Lee,Kisumu Ward 1,"0.274254, 41.282251",2024-04-24,Conventional,Rain-fed,No,0,15,23,13,0,0,13,0,0,0,0,0,839,1009,892,0,0,0,0,0,0,0,0,0,64
F098,Jesus Callahan,Kisumu Ward 5,"1.444684, 39.007043",2022-02-13,Conventional,Irrigated,Yes,0,77,27,0,10,48,0,26,16,22,0,5,2324,2351,1908,1070,1606,2500,880,726,1022,100,180,110,231
F099,Daniel Parsons,Kisumu Ward 11,"-2.146499, 40.875552",2024-10-12,Conventional,Irrigated,No,15,36,62,28,0,0,0,0,26,21,0,0,3294,2230,2846,0,0,0,624,988,1274,0,0,0,188
F100,Lance Johnson,Kisumu Ward 7,"1.535421, 34.857849",2024-05-29,Conventional,Rain-fed,No,53,17,40,11,16,0,1,17,0,0,0,0,1575,970,1525,112,80,224,136,85,221,0,0,0,155
F101,Todd Manning,Kisumu Ward 8,"-2.507433, 34.073054",2021-06-16,Conventional,Rain-fed,No,36,35,50,23,0,30,0,2,0,0,0,0,2625,2650,2675,1410,630,1470,10,30,16,0,0,0,176
F102,Alex Garcia,Kisumu Ward 11,"3.948989, 34.864343",2021-12-04,Conventional,Irrigated,No,15,5,14,7,9,0,0,4,5,0,0,0,310,656,376,63,135,63,124,145,232,0,0,0,59
F103,Stephanie Brewer,Kisumu Ward 6,"-0.666507, 34.625197",2024-01-13,Organic,Rain-fed,Yes,25,58,11,10,0,31,0,5,4,0,0,0,1089,730,863,1519,1302,713,165,233,221,0,0,0,144
F104,Sheila Ramirez,Kisumu Ward 1,"-3.055751, 40.86347",2025-10-09,Conventional,Irrigated,No,53,37,2,32,2,14,22,9,26,0,0,0,512,444,503,670,706,558,854,617,862,0,0,0,197
F105,Sandra Summers,Kisumu Ward 5,"-0.639832, 38.530925",2021-06-10,Organic,Rain-fed,No,70,72,4,0,5,10,53,0,21,0,0,0,516,520,840,520,540,540,441,777,525,0,0,0,235
F106,Jeffery Gay,Kisumu Ward 10,"-1.1616, 41.693001",2021-06-18,Organic,Irrigated,Yes,13,16,5,6,0,0,0,9,0,0,1,1,334,460,367,0,0,0,81,90,126,44,53,38,51
F107,Emily Wiggins,Kisumu Ward 7,"3.211118, 40.505178",2024-12-15,Organic,Irrigated,Yes,8,0,0,28,0,45,21,60,41,4,21,20,0,0,0,1035,900,1710,2041,2486,1786,769,1010,752,248
F108,Benjamin Phillips,Kisumu Ward 3,"-1.899902, 35.910573",2025-04-13,Conventional,Rain-fed,No,0,3,76,0,36,25,35,33,5,0,0,0,3143,2295,1559,1524,1482,1282,579,578,449,0,0,0,213
F109,Keith Daugherty,Kisumu Ward 3,"-2.37912, 35.827913",2020-01-03,Organic,Rain-fed,No,0,52,3,10,0,28,2,0,0,23,8,15,866,386,502,1148,1008,644,0,0,0,685,471,655,141
F110,Justin Colon,Kisumu Ward 10,"-2.532102, 41.062395",2024-01-07,Conventional,Irrigated,No,8,2,14,0,8,15,12,11,11,0,0,0,336,294,398,701,660,486,649,308,616,0,0,0,81
F111,Mr. Benjamin Ashley,Kisumu Ward 3,"1.234159, 39.661406",2023-06-22,Organic,Irrigated,No,21,0,43,0,0,17,26,21,16,0,0,0,946,1720,2150,799,493,578,572,1019,897,0,0,0,144
F112,Shannon Gentry,Kisumu Ward 5,"-3.396578, 35.415015",2022-10-03,Conventional,Rain-fed,No,0,5,7,16,1,21,0,21,21,14,4,12,323,379,197,660,993,1019,1092,693,840,648,332,304,122
F113,Karen Webb,Kisumu Ward 9,"-3.568424, 40.493753",2025-10-22,Organic,Rain-fed,Yes,0,10,0,35,31,21,33,16,25,0,0,0,50,140,130,1172,854,805,1490,703,671,0,0,0,171
F114,Jennifer Hill,Kisumu Ward 3,"-1.526392, 38.776822",2022-04-25,Organic,Irrigated,No,14,0,36,0,1,11,23,11,23,0,9,4,1260,1728,1656,426,396,399,824,617,754,278,235,272,132
F115,Kimberly Oconnell,Kisumu Ward 3,"-0.454212, 34.013475",2022-05-05,Conventional,Irrigated,Yes,41,20,18,15,0,3,0,13,21,0,5,0,588,986,970,135,117,93,1224,986,1044,30,70,25,136
F116,Dylan Rodriguez,Kisumu Ward 4,"-4.302414, 37.815761",2022-09-06,Organic,Rain-fed,Yes,25,48,18,0,17,0,28,28,22,0,0,0,1230,972,1014,85,102,136,1052,884,1028,0,0,0,186
F117,Thomas Mccarthy,Kisumu Ward 9,"4.389009, 38.511781",2022-08-03,Conventional,Irrigated,No,26,0,17,7,10,1,0,3,1,0,0,0,663,765,663,144,179,177,65,71,60,0,0,0,65
F118,Jonathan Palmer,Kisumu Ward 9,"4.08383, 37.192266",2025-08-19,Conventional,Rain-fed,Yes,20,3,5,2,5,11,8,0,0,0,0,0,168,212,240,356,362,492,0,0,0,0,0,0,54
F119,Stephen Mendez,Kisumu Ward 1,"-3.329759, 38.214608",2020-08-03,Organic,Irrigated,No,0,18,13,0,9,0,14,0,0,0,0,0,641,603,780,72,99,81,0,0,0,0,0,0,54
F120,Brad Ruiz,Kisumu Ward 2,"4.445719, 40.456721",2025-02-08,Conventional,Irrigated,No,0,6,2,17,17,4,9,7,7,0,0,0,132,134,88,203,298,304,210,238,427,0,0,0,69
F121,John Smith,Kisumu Ward 11,"-3.770589, 35.557136",2023-05-18,Conventional,Irrigated,Yes,34,8,0,10,18,21,3,16,0,0,0,0,96,56,72,1197,636,1074,112,176,96,0,0,0,110
F122,Brian Wiggins,Kisumu Ward 3,"2.865317, 34.77917",2022-08-09,Organic,Irrigated,Yes,0,30,0,10,0,12,7,18,2,8,2,5,390,330,180,336,372,396,178,220,236,205,201,258,94
