Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F016,Allison Johnson,Meru Ward 11,"-0.700973, 41.872243",2024-04-18,Conventional,Rain-fed,Yes,3,9,31,12,6,24,23,16,24,0,0,0,1100,746,1512,696,810,606,624,1136,688,0,0,0,148
F017,Christopher Daniels,Meru Ward 1,"0.04371, 36.295122",2021-08-05,Conventional,Irrigated,Yes,0,21,14,49,14,26,42,0,38,0,0,0,707,560,448,1114,1320,696,1900,1862,1140,0,0,0,204
F018,Ryan Mcdonald,Meru Ward 12,"3.834047, 37.868984",2024-05-19,Organic,Irrigated,Yes,0,24,20,5,0,5,12,0,0,0,0,0,1244,936,1208,130,245,165,0,0,0,0,0,0,66
F019,Gerald Lopez,Meru Ward 12,"-3.798877, 39.576567",2024-03-23,Conventional,Rain-fed,Yes,55,34,8,3,0,0,18,18,0,4,9,1,512,338,498,0,0,0,108,144,144,147,121,164,150
F020,Ryan Williams,Meru Ward 3,"0.484438, 40.444482",2023-06-30,Conventional,Irrigated,No,0,26,0,24,17,0,35,11,0,7,10,9,286,208,390,221,238,187,154,66,154,515,388,326,139
F021,Amanda Ray,Meru Ward 4,"1.547766, 38.064415",2022-03-06,Conventional,Rain-fed,Yes,28,0,27,6,13,9,0,10,8,8,13,10,810,648,837,570,540,325,240,442,482,553,435,540,132
F022,Ian Trevino,Meru Ward 9,"-0.111891, 37.109993",2025-09-03,Conventional,Irrigated,No,42,46,0,15,21,1,34,0,0,0,0,0,644,276,460,158,276,194,0,0,0,0,0,0,159
F023,Janice Mcclain,Meru Ward 4,"2.647145, 40.661697",2022-12-24,Conventional,Rain-fed,No,23,11,21,37,0,0,35,26,37,0,0,0,1024,643,581,0,0,0,2014,1725,1925,0,0,0,190
F024,David Jones,Meru Ward 12,"2.289298, 36.994587",2023-01-06,Organic,Irrigated,Yes,0,4,11,1,7,17,0,10,4,8,3,0,309,407,276,659,756,403,266,246,254,36,33,33,65
F025,Cheyenne Carpenter,Meru Ward 7,"-1.488684, 34.998953",2024-05-30,Conventional,Irrigated,No,20,4,0,12,13,0,28,14,3,6,0,2,32,44,20,195,130,156,276,297,237,84,86,68,102
F026,Sergio Johnson,Meru Ward 11,"2.99894, 40.20364",2022-10-11,Conventional,Rain-fed,No,15,9,1,6,0,3,1,1,14,2,0,10,172,182,85,102,129,132,639,291,313,220,420,270,62
F027,Dennis Ramirez,Meru Ward 2,"3.704759, 38.050349",2025-10-22,Organic,Rain-fed,No,8,5,9,0,14,3,0,8,7,0,0,0,249,336,466,253,313,178,372,327,359,0,0,0,54
F028,Cassandra Lin,Meru Ward 3,"2.826403, 39.765905",2023-11-19,Organic,Irrigated,No,40,0,16,7,26,0,17,0,22,13,0,12,640,704,608,390,234,390,638,770,484,492,480,336,153
F029,Carol Morris,Meru Ward 2,"-4.383987, 34.339754",2023-02-04,Conventional,Rain-fed,No,37,2,33,27,0,0,0,4,22,11,0,11,1482,682,1567,0,0,0,764,994,818,231,363,451,147
F030,Lance Phillips,Meru Ward 7,"-2.799262, 34.413432",2022-12-18,Organic,Rain-fed,Yes,1,1,9,0,39,40,23,0,0,24,32,19,423,357,364,1591,2545,2190,0,0,0,757,1219,636,188
F031,Amanda Warner,Meru Ward 3,"2.293048, 40.090504",2020-10-29,Conventional,Irrigated,No,0,52,0,2,0,22,28,8,0,5,23,0,572,676,780,528,660,902,104,104,56,230,299,345,140
F032,Robert Green,Meru Ward 4,"-1.42962, 34.844361",2024-07-14,Organic,Irrigated,Yes,62,56,17,18,0,5,0,0,28,0,0,0,1284,1449,1004,240,245,110,644,756,980,0,0,0,186
F033,Elizabeth Buck,Meru Ward 5,"3.672547, 39.02941",2023-03-22,Conventional,Rain-fed,Yes,49,13,37,0,23,0,35,7,13,14,13,7,1806,1386,1181,184,207,299,416,609,309,506,467,499,211
F034,Robert Meyers,Meru Ward 8,"0.711095, 34.606496",2024-02-05,Organic,Rain-fed,Yes,3,32,21,0,7,0,0,3,13,0,17,0,866,1160,1267,84,35,105,523,406,634,204,170,238,96
F035,Jenna Reese,Meru Ward 8,"-0.518394, 38.840974",2022-04-30,Organic,Irrigated,No,5,34,36,15,0,0,28,9,31,22,6,34,2060,1102,890,0,0,0,1370,1233,1033,1154,1024,1466,220
F036,Caleb Foley,Meru Ward 3,"-0.813216, 34.200407",2022-08-23,Organic,Irrigated,Yes,10,0,34,8,17,0,29,26,28,0,0,0,1428,1190,1462,136,102,187,1290,742,1174,0,0,0,152
F037,Christopher Burch,Meru Ward 12,"-1.919311, 35.095865",2023-07-09,Organic,Irrigated,No,48,13,22,24,0,31,9,0,16,0,0,0,786,1084,658,1302,1457,899,640,560,416,0,0,0,163
F038,James Williams,Meru Ward 2,"1.627102, 34.258998",2020-03-13,Conventional,Irrigated,Yes,0,14,39,0,0,4,0,13,4,9,0,16,1580,931,1449,140,148,164,249,282,238,768,672,640,99
F039,Manuel Anderson,Meru Ward 11,"4.263987, 36.676206",2021-07-13,Conventional,Irrigated,Yes,14,21,0,7,8,4,0,14,9,0,9,1,189,189,168,180,144,252,417,403,510,140,87,84,87
F040,Susan Vargas,Meru Ward 12,"-0.755412, 35.641528",2020-11-21,Conventional,Rain-fed,No,35,4,14,13,2,19,0,17,17,0,0,0,660,760,338,860,767,468,680,816,646,0,0,0,121
F041,Gina Jarvis,Meru Ward 11,"2.960536, 36.429561",2020-03-20,Organic,Rain-fed,No,39,11,12,6,2,11,17,0,0,0,6,3,295,683,611,420,430,518,0,0,0,207,159,180,107
F042,Robert Schultz,Meru Ward 1,"2.13768, 39.933265",2023-03-08,Conventional,Irrigated,No,12,18,9,12,27,11,7,7,0,0,0,0,405,666,315,715,955,542,84,35,105,0,0,0,103
F043,Michael Sullivan,Meru Ward 2,"3.813259, 34.358124",2020-06-16,Conventional,Rain-fed,Yes,38,36,42,18,6,0,0,0,0,10,0,5,2214,1806,2016,90,84,54,0,0,0,205,195,205,155
F044,Eric Gutierrez,Meru Ward 8,"-0.065426, 40.974923",2024-01-25,Conventional,Rain-fed,No,4,0,6,11,9,19,10,2,0,5,2,13,270,240,150,557,658,498,30,30,30,382,429,535,81
F045,Jacob Wilson,Meru Ward 7,"2.367015, 34.555898",2024-06-29,Conventional,Irrigated,Yes,22,30,30,2,7,0,14,0,17,0,0,0,1710,1530,900,84,63,35,442,442,476,0,0,0,122
F046,Courtney Jackson,Meru Ward 4,"1.474724, 41.366732",2022-07-06,Conventional,Rain-fed,No,39,0,12,8,1,11,0,0,34,9,8,6,372,324,240,266,372,229,1496,952,782,286,362,294,128
F047,David Stone,Meru Ward 6,"-0.505608, 39.020948",2025-09-24,Organic,Irrigated,No,0,10,14,0,5,10,8,1,0,0,3,0,782,364,590,400,490,435,10,9,11,15,18,45,51
F048,James Lewis,Meru Ward 2,"-1.394252, 38.412213",2023-06-24,Organic,Irrigated,No,1,0,75,0,8,19,2,11,2,21,25,3,1875,3525,2775,686,745,658,185,193,112,215,434,218,167
F049,Bonnie Craig,Meru Ward 9,"-0.201035, 35.013225",2021-02-25,Conventional,Rain-fed,No,25,15,4,24,7,15,1,23,0,0,0,11,258,238,346,349,634,603,161,299,207,253,407,528,125
F050,Brian Shaw,Meru Ward 6,"-3.120439, 40.623466",2020-06-22,Conventional,Rain-fed,No,14,0,0,12,12,13,0,6,22,0,0,0,0,0,0,625,548,719,674,918,750,0,0,0,79
F051,Frank Nelson,Meru Ward 3,"4.269636, 35.251217",2023-12-30,Organic,Irrigated,No,14,20,18,12,0,5,7,0,0,0,0,0,552,812,1100,240,150,125,0,0,0,0,0,0,76
F052,Clinton Knight,Meru Ward 9,"3.053657, 40.988554",2023-01-18,Conventional,Rain-fed,Yes,80,59,29,21,7,0,11,0,9,8,0,23,1226,1226,1722,70,70,49,369,414,405,621,1058,966,247
F053,Seth Berg,Meru Ward 8,"1.079465, 38.379842",2023-11-10,Conventional,Irrigated,Yes,0,0,19,18,0,4,0,15,5,3,2,8,456,874,570,152,160,188,365,385,365,372,248,358,74
F054,James Smith,Meru Ward 2,"1.942679, 34.19882",2021-09-22,Conventional,Rain-fed,Yes,45,15,7,3,0,6,0,13,16,0,0,0,518,414,352,240,264,252,658,725,795,0,0,0,105
F055,Emily Lewis,Meru Ward 4,"-1.307578, 41.224079",2021-04-21,Organic,Irrigated,Yes,25,0,0,10,0,3,17,13,0,10,20,0,0,0,0,102,66,138,78,169,156,160,200,240,98
F056,Kimberly Gomez,Meru Ward 3,"-0.605106, 40.103041",2021-01-15,Conventional,Irrigated,Yes,31,28,0,3,6,0,0,21,43,0,20,4,196,420,308,78,72,78,1391,1565,1457,316,264,376,156
F057,Andrea Singh,Meru Ward 12,"1.943804, 37.292362",2025-11-25,Organic,Irrigated,No,29,30,6,26,2,35,0,29,23,0,5,0,582,474,300,1113,1624,1560,1447,1002,1117,60,30,30,185
F058,Ryan Lopez,Meru Ward 11,"0.569924, 35.410999",2022-06-03,Conventional,Irrigated,No,31,0,38,2,1,9,5,0,17,0,0,0,1254,912,1178,248,317,317,731,680,442,0,0,0,103
F059,Lisa Moore,Meru Ward 8,"-1.060529, 40.672201",2021-05-12,Conventional,Rain-fed,No,0,19,37,5,12,11,0,10,3,0,0,0,911,1819,1947,382,566,335,228,206,195,0,0,0,97
F060,Hailey Wheeler,Meru Ward 6,"-1.753899, 40.851805",2022-09-26,Organic,Rain-fed,No,0,22,14,3,10,0,9,0,10,3,1,3,848,614,758,150,90,80,390,350,360,70,96,72,75
F061,Chad Bush,Meru Ward 8,"4.043831, 40.03067",2022-06-11,Organic,Irrigated,Yes,19,39,69,37,32,0,20,16,2,0,0,0,2589,2529,2439,256,224,320,170,138,218,0,0,0,234
F062,Jessica Bowman,Meru Ward 5,"-1.735366, 41.769652",2022-07-12,Conventional,Irrigated,Yes,9,1,13,10,0,19,4,0,11,0,0,5,603,540,560,551,475,684,341,451,352,175,225,235,72
F063,Michael Kennedy,Meru Ward 12,"-0.088043, 37.602141",2020-08-23,Conventional,Irrigated,No,37,50,0,20,0,0,26,0,17,9,0,0,750,650,350,0,0,0,799,697,697,0,0,0,159
F064,Donald Mcclain,Meru Ward 2,"0.406433, 41.898926",2021-09-15,Conventional,Rain-fed,No,9,46,0,9,22,0,23,26,6,18,4,0,460,230,460,264,110,242,332,420,494,28,48,24,163
F065,Robert Brown,Meru Ward 11,"-2.754323, 37.733278",2025-05-24,Conventional,Irrigated,Yes,42,10,60,0,0,38,23,18,8,0,18,0,1680,2480,2520,1216,1444,1406,542,574,520,234,198,108,217
F066,Martin Romero,Meru Ward 11,"-4.130929, 37.845218",2023-09-13,Conventional,Irrigated,Yes,5,71,0,0,0,0,0,49,50,14,0,5,568,497,781,0,0,0,2986,1395,2742,205,155,170,194
F067,Tracy Murillo,Meru Ward 12,"3.26742, 40.623671",2021-12-27,Organic,Rain-fed,Yes,10,6,28,30,0,24,0,7,14,0,9,22,986,898,1416,528,504,768,385,469,385,1019,837,767,150
F068,Ryan Barr,Meru Ward 11,"0.539106, 37.998237",2022-07-17,Organic,Rain-fed,Yes,9,38,19,21,12,7,10,1,3,0,16,4,1045,1121,969,383,311,371,96,159,115,212,296,324,140
F069,Deanna Gilmore,Meru Ward 5,"-3.219979, 37.304997",2024-01-14,Organic,Irrigated,Yes,57,34,23,16,10,15,18,0,15,1,0,28,1364,1568,1274,540,780,765,705,735,705,1036,1148,1232,217
F070,William Rodriguez,Meru Ward 7,"-4.028382, 36.18617",2024-07-21,Conventional,Irrigated,Yes,58,58,32,26,0,0,0,0,24,0,24,0,2342,1782,1766,0,0,0,888,600,528,360,336,144,222
F071,Meagan Parsons,Meru Ward 5,"-1.637342, 40.315228",2024-06-02,Conventional,Irrigated,Yes,0,99,0,0,30,60,10,36,0,0,0,0,1485,1287,1089,1800,3090,2520,180,288,504,0,0,0,235
F072,Haley Mooney,Meru Ward 2,"1.13755, 40.303017",2021-01-13,Organic,Irrigated,No,0,29,24,43,11,42,30,0,15,0,0,0,1379,1539,1278,1445,1600,1664,420,495,555,0,0,0,194
F073,Sheri Jennings,Meru Ward 6,"-4.242778, 37.762584",2025-09-06,Organic,Rain-fed,Yes,17,37,77,17,25,20,0,18,3,0,0,0,3798,3955,2871,850,565,1060,342,282,351,0,0,0,214
F074,George Lawrence,Meru Ward 10,"-1.037935, 38.957164",2021-05-12,Conventional,Irrigated,Yes,28,10,17,6,0,12,3,16,0,0,0,0,630,950,664,600,528,444,160,208,128,0,0,0,92
F075,Jesus Morris,Meru Ward 7,"-4.437202, 38.600767",2025-10-26,Conventional,Irrigated,Yes,0,20,7,1,11,1,11,6,12,0,0,9,580,541,456,214,106,192,468,324,342,414,243,333,78
F076,Ashley Leblanc,Meru Ward 12,"-0.483878, 36.002175",2021-10-10,Conventional,Rain-fed,Yes,30,38,0,0,2,1,24,37,0,0,0,0,494,494,266,47,69,59,370,481,296,0,0,0,132
F077,Benjamin Fisher,Meru Ward 1,"-1.368773, 41.371154",2021-12-08,Organic,Irrigated,No,17,0,49,32,0,3,24,30,1,16,0,0,2254,1519,1568,99,150,144,394,262,457,0,0,0,172
F078,Amy Williams,Meru Ward 7,"1.296205, 41.320836",2021-12-21,Organic,Rain-fed,No,16,0,48,11,32,21,3,0,0,0,0,0,2160,1488,1488,803,1087,1456,0,0,0,0,0,0,131
F079,Ronald Jensen,Meru Ward 5,"-2.791475, 34.666715",2024-09-20,Organic,Irrigated,No,0,12,7,8,2,0,10,9,9,0,0,0,368,403,361,10,18,22,387,513,423,0,0,0,57
F080,Michael Moore,Meru Ward 5,"-0.793058, 38.302294",2025-06-14,Organic,Rain-fed,No,42,7,5,16,11,0,20,0,25,0,0,0,201,147,223,77,110,77,825,900,725,0,0,0,126
F081,Daniel Mills,Meru Ward 2,"3.872429, 34.113698",2024-06-28,Organic,Irrigated,Yes,46,15,52,0,10,15,0,7,29,0,0,0,1837,2743,1406,755,505,510,1484,1512,1296,0,0,0,174
F082,Stephanie West,Meru Ward 7,"-0.398514, 38.733634",2023-08-23,Conventional,Irrigated,No,24,21,45,26,16,0,12,42,0,9,0,0,2409,2256,2010,240,192,160,252,504,336,0,0,0,195
F083,Thomas Bryant,Meru Ward 10,"-0.350124, 35.105866",2025-08-21,Organic,Irrigated,No,47,0,2,27,17,29,18,0,5,0,0,0,92,62,64,1313,1253,914,140,245,140,0,0,0,145
F084,Margaret Eaton,Meru Ward 12,"-1.442914, 41.537304",2023-09-19,Organic,Rain-fed,No,12,7,3,0,12,3,0,3,10,10,0,3,207,199,171,171,252,219,301,277,312,96,138,120,63
F085,Amanda Mendoza,Meru Ward 1,"-3.702933, 35.816804",2025-02-07,Conventional,Rain-fed,Yes,20,58,17,2,40,7,0,45,37,0,0,0,1106,1244,1114,410,602,634,1901,1557,1988,0,0,0,226
F086,Susan Ray MD,Meru Ward 9,"3.434919, 41.899491",2024-04-13,Organic,Irrigated,Yes,12,19,16,8,3,1,6,0,0,0,0,0,977,923,859,45,63,63,0,0,0,0,0,0,65
F087,Paul Sullivan,Meru Ward 10,"0.508437, 35.603736",2021-10-13,Conventional,Rain-fed,No,33,14,28,0,11,13,21,19,0,10,0,0,1064,1204,770,567,504,403,95,228,209,0,0,0,149
F088,Susan Johnson,Meru Ward 3,"2.791295, 37.490353",2023-06-16,Organic,Rain-fed,Yes,16,16,13,5,0,6,0,0,13,0,0,0,757,353,822,270,300,198,611,312,390,0,0,0,69
F089,James Young,Meru Ward 7,"3.970784, 39.571247",2021-10-14,Conventional,Irrigated,Yes,39,14,0,0,40,5,13,17,0,13,3,2,154,84,168,520,805,525,153,119,119,81,61,73,146
F090,Karen Griffith,Meru Ward 9,"-1.293525, 37.066144",2025-10-05,Organic,Rain-fed,No,2,0,29,6,0,0,20,17,19,16,13,0,1044,1044,667,0,0,0,1027,751,1004,117,91,104,122
F091,James Jacobs,Meru Ward 4,"1.382882, 37.738145",2025-02-03,Organic,Irrigated,Yes,47,10,18,0,0,2,0,19,1,0,8,8,1032,766,932,88,78,52,289,328,275,392,312,432,113
F092,Susan Phillips,Meru Ward 1,"1.310289, 34.719416",2025-01-28,Organic,Irrigated,No,69,0,0,0,49,1,28,24,6,22,6,29,0,0,0,343,671,538,504,414,378,1190,900,925,234
F093,Brandon Johnson,Meru Ward 10,"0.160655, 40.851871",2024-10-04,Conventional,Irrigated,Yes,26,50,2,0,30,14,0,43,8,0,0,0,470,550,290,720,882,532,594,860,767,0,0,0,173
F094,Travis Miller,Meru Ward 11,"-0.171343, 38.102772",2020-08-06,Conventional,Irrigated,Yes,21,9,62,23,15,0,0,38,0,0,0,0,2287,1357,1879,225,120,135,190,342,418,0,0,0,168
F095,Luke Ross,Meru Ward 10,"-4.399659, 36.672153",2021-09-02,Conventional,Rain-fed,Yes,0,40,4,25,5,2,0,19,10,0,0,0,316,540,372,117,122,126,677,630,401,0,0,0,105
F096,Martha Newton,Meru Ward 3,"-3.955257, 37.526387",2024-07-08,Organic,Rain-fed,No,65,0,64,0,0,6,7,35,24,0,0,16,3136,1408,3200,126,150,186,1301,1218,1029,384,720,368,217
F097,Kara Carter,Meru Ward 9,"-2.106364, 40.478155",2020-05-28,Organic,Irrigated,No,7,12,17,4,11,3,0,5,3,0,0,0,683,934,808,219,197,202,137,163,130,0,0,0,62
F098,Michael James,Meru Ward 1,"4.044752, 34.41718",2025-05-01,Organic,Irrigated,No,41,75,0,28,1,31,0,0,36,0,0,0,1050,975,675,999,1525,846,792,1332,792,0,0,0,212
F099,Michael Meza,Meru Ward 11,"2.067086, 37.843267",2020-03-14,Conventional,Irrigated,Yes,15,37,0,36,9,0,41,2,43,0,0,0,444,444,555,126,108,45,1357,1302,2172,0,0,0,183
F100,Deborah Jones,Meru Ward 11,"-3.464177, 38.899591",2022-01-09,Conventional,Rain-fed,Yes,30,0,6,10,0,4,18,15,0,0,4,0,240,186,162,156,96,144,135,180,120,60,32,28,87
F101,Devin Bailey,Meru Ward 2,"2.226939, 35.690403",2020-11-21,Organic,Rain-fed,Yes,0,40,26,8,0,0,0,0,20,0,8,0,1690,760,1216,0,0,0,700,400,500,56,72,104,102
F102,Devon Smith,Meru Ward 3,"0.77207, 37.710382",2023-03-02,Conventional,Rain-fed,Yes,33,58,30,13,36,23,0,24,4,0,0,0,1628,1386,1842,1270,1149,1146,464,384,292,0,0,0,221
F103,Jennifer Jackson,Meru Ward 1,"1.985688, 34.543011",2025-05-26,Organic,Rain-fed,Yes,86,0,45,0,30,40,0,27,6,0,0,0,1620,1890,990,2370,1540,2330,549,396,519,0,0,0,234
F104,Molly Johnson,Meru Ward 8,"-1.415549, 37.079246",2021-08-27,Organic,Rain-fed,No,42,0,56,34,34,18,5,0,10,0,0,0,1624,2464,1960,666,906,1140,330,480,220,0,0,0,199
F105,Valerie Ibarra,Meru Ward 2,"0.953802, 36.537629",2021-03-24,Conventional,Rain-fed,Yes,41,49,0,64,47,30,0,13,0,0,0,0,392,392,441,1679,1550,1348,156,91,65,0,0,0,244
F106,Jennifer Thomas,Meru Ward 6,"1.120536, 41.126685",2025-12-03,Organic,Irrigated,No,45,7,45,0,32,10,7,0,0,0,0,0,1337,1953,1880,572,402,624,0,0,0,0,0,0,146
F107,Dawn Gray,Meru Ward 5,"3.413367, 34.13342",2021-07-13,Conventional,Rain-fed,Yes,40,1,19,19,1,28,0,29,0,0,0,0,452,956,637,1296,741,1269,319,290,290,0,0,0,137
F108,Thomas Griffin,Meru Ward 2,"3.006315, 35.276341",2023-11-24,Conventional,Irrigated,No,62,47,10,0,15,24,22,0,27,0,0,0,725,727,746,684,885,699,1269,729,1161,0,0,0,207
F109,Julie Johnston,Meru Ward 6,"3.856212, 38.345485",2020-06-01,Conventional,Irrigated,Yes,37,0,21,22,4,0,0,5,27,0,0,0,504,924,777,44,36,24,821,612,1128,0,0,0,116
F110,Jenna Hebert,Meru Ward 6,"1.421897, 35.783714",2023-12-14,Organic,Irrigated,No,2,0,15,3,18,8,7,4,2,0,0,0,630,375,585,574,446,416,74,116,112,0,0,0,59
F111,Jennifer Parsons,Meru Ward 11,"0.570438, 39.060562",2020-05-01,Organic,Irrigated,Yes,15,56,13,24,5,0,3,0,10,10,32,38,1382,1214,1231,70,60,45,330,260,460,1594,1080,1156,206
F112,Jonathan Young,Meru Ward 6,"-2.286592, 39.70939",2023-11-12,Conventional,Rain-fed,No,18,9,0,16,0,0,3,6,13,0,0,0,54,117,126,0,0,0,614,695,384,0,0,0,65
F113,Travis Mays,Meru Ward 11,"3.110805, 40.297044",2023-10-22,Organic,Irrigated,Yes,10,9,8,0,5,6,0,5,6,0,2,0,408,447,339,279,292,264,335,339,209,26,14,22,51
F114,Frank Robles,Meru Ward 2,"-2.430119, 41.552546",2020-04-20,Organic,Rain-fed,No,98,46,5,4,2,25,65,0,0,0,0,0,502,818,406,1210,1060,1162,0,0,0,0,0,0,245
F115,Lisa Graves,Meru Ward 2,"-2.308611, 35.67308",2023-09-04,Organic,Irrigated,Yes,49,0,0,9,23,0,13,0,30,4,5,24,0,0,0,253,115,138,960,1020,1020,702,952,1129,157
F116,Jessica Zamora,Meru Ward 10,"3.810867, 40.643308",2025-03-26,Conventional,Irrigated,No,48,0,0,27,25,0,20,18,6,6,0,8,0,0,0,125,175,350,360,396,288,296,160,360,158
F117,Christopher Smith,Meru Ward 4,"-3.805752, 37.655858",2021-11-03,Conventional,Irrigated,Yes,0,6,22,0,12,12,0,10,6,4,6,8,1086,838,644,648,720,624,248,300,308,434,338,316,86
F118,Jennifer Sanford,Meru Ward 2,"1.432028, 34.713816",2020-11-20,Organic,Irrigated,No,24,25,35,16,0,36,1,0,17,7,0,0,1570,1600,1375,1296,756,1296,629,527,442,0,0,0,161
F119,Ryan Smith,Meru Ward 10,"-3.354878, 38.51311",2021-09-10,Organic,Irrigated,Yes,26,4,19,28,0,12,0,6,10,0,0,0,469,932,480,264,348,432,346,284,236,0,0,0,105
F120,Victoria Bradley,Meru Ward 6,"0.976727, 35.43691",2023-06-19,Organic,Irrigated,No,0,13,20,2,0,2,2,0,8,4,1,4,876,465,1055,48,84,86,296,240,232,156,96,167,56
F121,Robert Howard,Meru Ward 6,"-2.91819, 39.913487",2022-09-24,Organic,Rain-fed,No,68,23,68,0,8,20,5,0,17,23,0,0,2224,3042,3130,956,1008,728,340,442,799,0,0,0,232
F122,Ryan Taylor,Meru Ward 4,"4.145849, 38.376975",2022-07-18,Organic,Irrigated,No,0,0,0,6,8,0,10,11,11,0,6,0,0,0,0,80,120,72,484,484,385,72,54,42,52
F123,Patricia Townsend,Meru Ward 10,"1.929871, 40.34379",2020-07-04,Organic,Rain-fed,Yes,11,17,0,0,0,15,13,4,0,0,0,0,204,85,204,390,600,330,24,24,36,0,0,0,60
F124,Katie Lawrence,Meru Ward 10,"1.283897, 41.838856",2025-07-25,Conventional,Irrigated,No,56,38,0,13,0,21,0,16,39,0,0,0,266,532,266,1050,1008,1050,1328,1892,1830,0,0,0,183
F125,Yolanda Barnes,Meru Ward 12,"4.194037, 37.862724",2024-12-03,Organic,Rain-fed,No,0,33,40,6,13,5,16,17,0,7,0,23,1370,1304,1970,293,201,278,85,204,170,989,529,483,160
