Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F016,Charles Brown,Kilifi Ward 5,"0.359371, 38.774474",2023-08-03,Organic,Irrigated,No,36,60,0,0,27,10,0,20,0,0,0,0,720,840,780,630,584,573,140,280,140,0,0,0,153
F017,Candice Flowers,Kilifi Ward 1,"2.054538, 40.83856",2022-04-03,Conventional,Rain-fed,No,49,0,49,28,4,8,0,0,29,0,0,4,2107,1470,1862,364,348,376,1189,841,696,172,172,124,171
F018,Eric Garcia,Kilifi Ward 11,"1.951776, 34.136975",2020-12-15,Organic,Rain-fed,No,70,0,56,16,0,12,33,0,0,0,0,0,2688,1232,2240,528,432,372,0,0,0,0,0,0,187
F019,Dwayne Morse PhD,Kilifi Ward 7,"2.024216, 36.407764",2025-07-17,Conventional,Irrigated,Yes,45,0,22,24,9,0,17,24,0,0,0,0,946,858,814,117,135,117,216,288,168,0,0,0,141
F020,James Gay,Kilifi Ward 6,"3.760447, 38.994973",2021-03-12,Organic,Irrigated,No,37,0,69,14,0,5,2,24,29,0,0,0,1587,1656,2622,190,175,240,1182,912,1738,0,0,0,180
F021,Jessica Weiss,Kilifi Ward 12,"-1.044839, 36.873507",2020-01-15,Organic,Rain-fed,Yes,60,0,0,14,44,25,10,25,0,4,19,0,0,0,0,1778,939,1072,250,200,350,133,95,190,201
F022,Timothy Morgan,Kilifi Ward 5,"1.012714, 38.278894",2021-11-20,Conventional,Rain-fed,Yes,98,54,35,0,31,9,0,12,7,0,0,0,1876,2000,1256,826,764,479,291,316,336,0,0,0,246
F023,Thomas Bailey,Kilifi Ward 6,"1.803518, 36.531843",2020-03-02,Organic,Rain-fed,No,5,8,0,9,11,13,21,20,10,0,0,0,112,72,80,479,662,620,460,520,700,0,0,0,97
F024,Alyssa Bryan,Kilifi Ward 9,"2.585547, 38.627422",2023-10-07,Conventional,Rain-fed,No,0,40,59,51,0,0,1,33,41,0,0,0,2286,1616,2229,0,0,0,2225,1560,2281,0,0,0,225
F025,Catherine Davis,Kilifi Ward 6,"-1.550392, 35.155911",2023-04-28,Organic,Irrigated,Yes,11,35,49,0,15,20,0,16,41,0,0,0,1820,1988,1799,645,990,555,1463,1552,1128,0,0,0,187
F026,Melanie Barnett,Kilifi Ward 6,"-0.504017, 36.580903",2023-05-09,Conventional,Rain-fed,No,60,0,12,46,0,23,3,0,20,16,6,20,324,372,504,782,1035,1127,680,580,540,550,1078,658,206
F027,Michelle Davis,Kilifi Ward 12,"4.442723, 37.972047",2024-06-25,Organic,Rain-fed,Yes,0,29,35,18,17,21,36,0,10,0,0,0,1170,1159,1765,822,1060,1056,350,460,470,0,0,0,166
F028,Patricia Johnson,Kilifi Ward 2,"-3.677893, 36.508334",2020-10-13,Organic,Rain-fed,Yes,27,4,20,11,12,29,6,22,0,0,0,0,840,800,1036,1297,782,1384,330,176,264,0,0,0,131
F029,Morgan Patterson,Kilifi Ward 6,"2.171604, 36.514961",2020-04-14,Conventional,Irrigated,No,5,6,0,43,51,0,0,27,44,0,0,14,66,84,66,357,561,306,2291,2233,1783,686,658,322,190
F030,Dominique Everett,Kilifi Ward 4,"-0.960507, 35.157967",2020-12-24,Organic,Rain-fed,Yes,19,28,69,5,0,24,0,30,18,0,0,0,3249,2214,2007,504,480,576,1008,750,720,0,0,0,193
F031,John Smith,Kilifi Ward 5,"3.523473, 39.001389",2020-07-26,Organic,Rain-fed,Yes,34,0,83,0,46,7,19,0,40,13,0,0,3984,4067,2241,861,704,798,1440,920,1520,0,0,0,242
F032,Craig Calderon,Kilifi Ward 7,"-2.632137, 37.137905",2020-08-13,Organic,Rain-fed,Yes,2,49,15,0,0,28,22,22,26,0,10,0,740,1166,755,1400,1176,1288,1088,980,1408,110,80,140,174
F033,Kevin Garcia,Kilifi Ward 6,"2.824257, 34.505282",2022-12-26,Organic,Irrigated,Yes,56,54,51,17,0,37,5,0,0,0,0,0,1767,2433,2682,1073,962,1517,0,0,0,0,0,0,220
F034,Carlos Anderson,Kilifi Ward 10,"4.100105, 35.14545",2022-08-06,Conventional,Rain-fed,Yes,0,19,53,0,37,32,38,0,30,0,0,0,1515,1356,1443,1682,857,1042,1380,1080,810,0,0,0,209
F035,Michael Thomas,Kilifi Ward 5,"-3.676918, 34.011452",2025-08-21,Conventional,Irrigated,No,50,0,18,4,0,31,0,20,0,15,9,0,738,738,702,1519,1426,1116,220,220,120,126,54,90,147
F036,Manuel Cook,Kilifi Ward 11,"0.8151, 41.014917",2020-12-10,Organic,Rain-fed,No,0,88,18,27,42,0,24,0,0,10,21,0,1298,1530,1364,294,252,420,0,0,0,210,210,294,230
F037,Spencer Diaz,Kilifi Ward 5,"-3.154493, 40.767213",2021-10-29,Conventional,Irrigated,No,0,45,51,0,22,18,0,12,13,0,0,0,2571,2514,1500,682,698,886,641,691,623,0,0,0,161
F038,Kristen Rodriguez,Kilifi Ward 1,"1.555777, 36.479804",2020-05-18,Conventional,Irrigated,No,0,13,0,15,14,7,0,5,2,0,0,0,195,130,65,455,469,280,104,130,99,0,0,0,56
F039,Jordan King,Kilifi Ward 7,"2.991081, 36.04564",2021-09-18,Conventional,Irrigated,Yes,8,0,9,17,0,38,26,16,22,20,0,0,270,432,378,1102,1786,1558,1008,1080,722,0,0,0,156
F040,Jonathan Thornton,Kilifi Ward 4,"-0.410714, 41.203391",2021-07-10,Organic,Irrigated,No,75,73,76,21,0,0,0,0,0,0,0,0,3706,2639,3779,0,0,0,0,0,0,0,0,0,245
F041,Alexa Mora,Kilifi Ward 12,"-2.349622, 36.473329",2024-01-20,Organic,Rain-fed,No,28,78,40,21,0,24,10,30,10,0,0,0,2936,1310,2384,672,504,888,690,570,920,0,0,0,241
F042,Courtney Anderson,Kilifi Ward 12,"0.82322, 35.655095",2024-04-18,Organic,Irrigated,No,24,26,31,1,5,0,28,10,0,0,0,0,1649,1289,1536,50,40,45,130,80,50,0,0,0,125
F043,Peggy Carter,Kilifi Ward 10,"-0.275535, 35.062275",2023-09-15,Conventional,Rain-fed,Yes,23,20,48,4,0,0,19,0,0,20,15,16,2404,2068,1984,0,0,0,0,0,0,817,875,485,165
F044,Robert Cooper,Kilifi Ward 9,"-4.065988, 38.047092",2025-11-23,Organic,Rain-fed,Yes,16,16,25,0,0,10,0,6,0,8,11,0,1251,1140,892,500,420,400,42,60,90,66,88,132,92
F045,Lynn Osborne,Kilifi Ward 4,"-2.27415, 35.888052",2023-09-13,Organic,Rain-fed,Yes,25,11,18,6,0,8,6,18,6,0,0,0,949,901,726,160,400,384,408,402,546,0,0,0,98
F046,Kenneth Campbell,Kilifi Ward 4,"-0.15311, 37.284397",2022-08-11,Conventional,Irrigated,Yes,14,0,50,11,20,25,25,5,15,0,17,5,1850,1500,2350,1185,750,950,785,350,540,460,429,268,187
F047,Jared Adams,Kilifi Ward 8,"2.77068, 36.610628",2025-02-08,Conventional,Rain-fed,No,7,0,48,31,14,0,44,44,0,0,0,0,1872,1824,1920,182,210,196,440,264,396,0,0,0,188
F048,Nicole Bailey,Kilifi Ward 7,"-2.519423, 41.020465",2024-09-15,Organic,Irrigated,Yes,17,25,38,22,4,6,1,0,0,8,0,0,1758,961,1629,296,344,224,0,0,0,0,0,0,121
F049,David Thomas,Kilifi Ward 4,"-2.842822, 36.955385",2020-11-25,Organic,Irrigated,No,65,58,45,0,22,28,0,5,3,0,0,0,1647,2213,2309,1602,936,1456,156,151,142,0,0,0,226
F050,Michelle Davis,Kilifi Ward 7,"-2.529126, 35.105241",2025-12-13,Organic,Rain-fed,Yes,0,0,79,24,24,4,48,16,2,0,0,0,3634,3792,3555,236,292,296,158,170,254,0,0,0,197
F051,Matthew Sexton,Kilifi Ward 12,"2.095298, 36.020774",2021-03-11,Organic,Rain-fed,Yes,0,36,4,0,46,23,14,19,56,0,0,0,408,592,400,1288,1357,1265,2412,1645,2895,0,0,0,198
F052,David Dillon,Kilifi Ward 6,"3.356064, 41.73359",2020-12-23,Conventional,Irrigated,No,0,29,2,2,6,0,0,24,12,2,0,6,351,427,439,90,72,48,600,672,780,186,174,156,83
F053,Robin Chambers,Kilifi Ward 9,"0.870794, 36.377518",2023-12-05,Organic,Rain-fed,No,16,5,12,17,0,24,1,14,12,0,0,0,336,615,609,1056,1104,1176,734,514,664,0,0,0,101
F054,Brandy Moore,Kilifi Ward 11,"-0.520828, 41.708176",2023-03-12,Organic,Rain-fed,Yes,38,10,0,2,4,0,8,24,23,0,0,0,100,60,90,40,32,56,1202,626,1391,0,0,0,109
F055,Pamela Robbins,Kilifi Ward 8,"3.653132, 36.974277",2023-06-29,Conventional,Rain-fed,No,26,24,0,2,0,3,10,13,4,0,0,0,168,168,168,81,120,117,272,266,204,0,0,0,82
F056,Darrell Phillips,Kilifi Ward 5,"-3.112681, 34.532155",2022-06-29,Organic,Rain-fed,Yes,52,26,0,0,0,39,26,44,0,0,18,9,234,364,260,1287,975,1560,396,396,484,513,441,513,214
F057,Katherine Ellis,Kilifi Ward 4,"4.19639, 34.011898",2024-11-28,Organic,Irrigated,No,0,21,14,5,0,0,1,20,17,0,0,0,637,959,826,0,0,0,1090,1005,1011,0,0,0,78
F058,Gregory Gordon,Kilifi Ward 2,"-0.052603, 35.618972",2022-06-25,Organic,Rain-fed,No,7,37,0,30,1,8,0,40,15,28,41,0,222,370,370,308,267,209,955,625,1175,410,369,287,207
F059,Jill Mcneil,Kilifi Ward 8,"-2.776848, 38.018047",2023-09-02,Organic,Irrigated,Yes,1,39,13,0,12,4,22,6,28,0,8,0,702,728,819,256,360,268,762,708,1444,80,96,64,133
F060,Aaron Russell,Kilifi Ward 5,"-4.025633, 41.70846",2022-10-19,Conventional,Irrigated,No,37,22,6,10,0,6,0,0,15,0,0,0,314,518,578,258,228,132,435,645,435,0,0,0,96
F061,Kyle Robinson,Kilifi Ward 1,"3.279242, 34.278856",2024-07-31,Conventional,Rain-fed,Yes,33,0,17,17,11,18,27,3,48,0,0,0,391,459,765,658,510,687,1314,1143,1047,0,0,0,174
F062,Katie Mooney,Kilifi Ward 9,"4.477608, 35.950695",2025-11-11,Conventional,Rain-fed,No,18,0,0,0,0,13,15,20,9,11,0,8,0,0,0,286,286,273,488,532,498,216,312,288,94
F063,Kimberly Chase,Kilifi Ward 1,"-3.374294, 35.447611",2025-08-24,Organic,Rain-fed,Yes,0,31,55,0,0,40,56,53,0,0,0,0,1833,2249,2304,1600,840,1760,742,477,742,0,0,0,235
F064,Kathleen Mcconnell,Kilifi Ward 9,"2.7801, 41.848819",2021-03-29,Organic,Rain-fed,No,9,39,27,31,22,33,0,55,0,0,0,0,1089,1509,1293,1496,1375,1441,385,770,440,0,0,0,216
F065,Kyle Sanders,Kilifi Ward 11,"3.020735, 37.382848",2024-01-18,Conventional,Irrigated,Yes,34,5,35,0,24,13,14,6,35,0,0,0,1675,890,1045,679,934,452,1430,1279,1046,0,0,0,166
F066,Kelsey Smith,Kilifi Ward 10,"0.230959, 35.116206",2025-02-07,Conventional,Irrigated,No,0,5,18,10,24,14,9,13,0,15,0,0,453,510,763,976,1046,480,65,169,78,0,0,0,108
F067,David Reed,Kilifi Ward 8,"-3.568511, 34.395539",2020-08-30,Conventional,Irrigated,No,0,37,27,20,23,0,9,0,18,0,0,0,1200,961,947,345,184,161,486,540,360,0,0,0,134
F068,Joshua Sanchez,Kilifi Ward 4,"-0.976163, 37.104806",2022-04-16,Organic,Irrigated,No,50,2,11,10,60,6,0,14,50,0,0,0,336,541,234,540,630,834,2148,2062,1420,0,0,0,203
F069,Maria Walter,Kilifi Ward 9,"-0.445606, 38.893765",2021-12-22,Organic,Irrigated,No,25,20,0,2,5,5,18,10,4,0,0,0,260,140,200,280,255,220,224,236,310,0,0,0,89
F070,James Williams,Kilifi Ward 2,"-1.449023, 37.266166",2020-02-05,Conventional,Irrigated,Yes,28,11,3,0,15,13,0,3,14,0,0,0,217,215,192,745,419,511,722,647,573,0,0,0,87
F071,Christine Hernandez,Kilifi Ward 12,"4.133628, 36.922058",2022-04-02,Organic,Rain-fed,No,0,0,28,15,23,13,16,4,10,0,0,0,924,1036,784,767,666,554,368,418,434,0,0,0,109
F072,Collin Pitts,Kilifi Ward 1,"3.667761, 34.094067",2025-07-23,Conventional,Rain-fed,Yes,70,17,0,12,19,18,42,2,0,0,0,0,102,221,187,782,1037,837,14,28,28,0,0,0,180
F073,Leah Wilson,Kilifi Ward 5,"-3.419852, 40.526788",2023-04-05,Organic,Irrigated,No,18,3,13,0,10,21,1,0,7,6,0,2,656,390,550,858,617,602,287,322,322,74,76,64,81
F074,Ariana Torres,Kilifi Ward 4,"-0.121225, 40.129355",2020-10-20,Conventional,Rain-fed,Yes,24,18,27,0,14,0,21,0,28,0,0,21,1512,1143,1134,98,210,154,616,1316,1148,945,945,546,153
F075,Alan Miranda,Kilifi Ward 3,"2.92481, 39.434097",2022-02-07,Conventional,Rain-fed,No,25,0,59,10,22,10,38,4,3,13,0,11,1770,2714,2891,586,516,530,177,125,132,451,385,473,195
F076,James Johnson,Kilifi Ward 3,"0.273699, 41.384983",2023-02-04,Conventional,Rain-fed,Yes,40,40,13,17,16,0,0,12,0,0,0,0,962,711,932,208,176,80,120,180,144,0,0,0,138
F077,Amy Reilly,Kilifi Ward 2,"3.429621, 35.974764",2022-05-28,Organic,Rain-fed,No,0,34,28,0,18,0,0,1,11,0,0,0,982,1618,1504,252,234,198,523,546,454,0,0,0,92
F078,Jesse Potter,Kilifi Ward 2,"1.069347, 38.127328",2021-01-11,Conventional,Rain-fed,No,8,22,0,6,8,7,12,13,4,0,0,0,286,330,264,442,227,340,193,255,308,0,0,0,80
F079,Kimberly Butler,Kilifi Ward 2,"-2.142206, 35.908933",2020-04-19,Conventional,Rain-fed,Yes,2,19,0,9,0,0,13,14,7,0,0,0,247,247,247,0,0,0,539,273,350,0,0,0,64
F080,Tonya Moore,Kilifi Ward 10,"-2.249006, 38.364397",2020-09-22,Organic,Irrigated,Yes,0,0,76,34,15,21,11,9,0,23,6,13,1824,3040,3344,651,1182,1017,63,81,54,670,562,469,208
F081,David Noble,Kilifi Ward 11,"2.917835, 37.363002",2020-04-29,Conventional,Irrigated,No,28,48,28,0,0,3,6,19,0,0,0,0,856,1396,1000,126,150,138,152,209,152,0,0,0,132
F082,Kathryn Woods,Kilifi Ward 10,"3.373902, 34.454215",2024-12-08,Organic,Irrigated,Yes,15,0,11,0,16,9,0,19,16,8,4,7,462,407,220,446,565,524,561,783,769,347,193,361,105
F083,Catherine Kennedy,Kilifi Ward 10,"-1.244123, 35.931096",2024-09-21,Organic,Rain-fed,No,46,11,78,35,19,2,0,13,13,0,3,0,2707,2762,2851,210,159,192,806,468,754,42,30,45,220
F084,Bruce Bridges,Kilifi Ward 4,"1.577533, 37.907528",2023-06-06,Conventional,Rain-fed,No,0,13,24,6,10,1,0,9,15,0,0,0,1166,918,1271,74,178,171,402,693,765,0,0,0,78
F085,David Oneill,Kilifi Ward 6,"3.822381, 35.99318",2023-03-11,Organic,Irrigated,No,84,85,0,0,1,30,0,6,43,0,0,0,1275,850,1190,880,1418,850,2118,908,2069,0,0,0,249
F086,Sarah Harris,Kilifi Ward 3,"2.242391, 35.687535",2020-09-28,Conventional,Irrigated,No,7,17,30,0,0,3,0,13,15,0,0,6,787,1370,1601,99,123,66,488,813,565,120,264,216,91
F087,Ashley Atkinson,Kilifi Ward 10,"-4.493792, 35.31687",2021-10-30,Organic,Rain-fed,No,44,0,17,2,55,47,43,0,14,0,0,0,714,408,476,2680,2108,2509,476,490,546,0,0,0,222
F088,Janet Wilson,Kilifi Ward 1,"0.659679, 34.252736",2024-10-08,Conventional,Rain-fed,No,0,38,35,3,14,16,5,10,10,0,0,0,1905,1404,1410,564,466,852,460,600,490,0,0,0,131
F089,Judy Stevens,Kilifi Ward 11,"1.492878, 39.472504",2024-03-02,Conventional,Rain-fed,Yes,30,4,0,29,0,16,19,35,2,0,0,0,40,52,20,544,384,544,267,235,381,0,0,0,135
F090,Richard Doyle,Kilifi Ward 2,"3.922335, 37.661817",2021-10-02,Conventional,Irrigated,Yes,30,30,4,0,0,13,20,18,0,0,0,0,646,320,598,598,468,429,180,126,144,0,0,0,115
F091,Richard Anthony,Kilifi Ward 10,"-0.548283, 41.660046",2022-09-29,Organic,Irrigated,Yes,29,0,21,28,0,0,26,25,0,24,26,1,441,924,945,0,0,0,175,125,175,269,411,322,180
F092,Barbara Richards,Kilifi Ward 6,"-1.413417, 37.23037",2021-08-24,Organic,Rain-fed,Yes,72,0,49,42,27,0,11,16,21,0,0,0,1911,1666,1274,405,297,351,848,633,858,0,0,0,238
F093,Joe Johnson,Kilifi Ward 1,"-3.405661, 36.164523",2024-04-24,Organic,Irrigated,Yes,29,16,36,0,17,1,8,21,23,2,0,3,1344,1668,1152,276,179,184,944,1285,1255,147,126,123,156
F094,Paul Harrington,Kilifi Ward 1,"4.433768, 40.483076",2024-03-07,Organic,Rain-fed,No,67,22,63,18,4,0,33,0,13,0,0,0,2724,2844,2951,60,36,60,260,559,624,0,0,0,220
F095,Lisa Glover,Kilifi Ward 5,"0.999141, 36.530971",2024-02-04,Organic,Irrigated,No,55,8,0,4,14,22,44,43,29,0,0,0,56,104,80,702,658,700,1375,1155,1139,0,0,0,219
F096,Christopher Taylor,Kilifi Ward 3,"-1.560076, 40.877473",2025-11-16,Organic,Rain-fed,No,27,35,10,23,0,14,25,19,15,0,0,0,880,750,1005,434,588,308,549,806,944,0,0,0,168
F097,Rodney Glass,Kilifi Ward 6,"-0.142678, 41.486979",2023-12-08,Organic,Irrigated,No,7,4,27,18,1,3,0,6,0,0,0,0,650,816,726,127,135,78,36,90,72,0,0,0,66
F098,Andrew Mack,Kilifi Ward 5,"1.099853, 34.55509",2025-06-12,Organic,Rain-fed,No,33,45,48,19,0,24,14,0,35,0,0,0,2415,2511,2322,840,960,816,770,1085,1750,0,0,0,218
F099,Allison Salas,Kilifi Ward 2,"-3.255509, 37.994482",2024-06-21,Conventional,Irrigated,Yes,40,2,3,13,18,23,60,43,25,0,0,0,87,89,126,891,1248,1361,1026,1344,1394,0,0,0,227
F100,Brent Davis,Kilifi Ward 2,"0.713844, 38.758148",2023-04-27,Organic,Irrigated,No,69,0,42,41,0,30,0,0,14,27,0,0,1806,1344,2100,1110,1470,1290,294,504,518,0,0,0,223
F101,Kimberly Holloway,Kilifi Ward 10,"1.713504, 39.001558",2021-09-23,Organic,Irrigated,No,28,6,41,40,23,29,0,0,13,15,0,0,1396,1396,1027,1285,1610,1262,468,273,403,0,0,0,195
F102,Michaela White,Kilifi Ward 3,"-0.725826, 34.065479",2021-02-23,Organic,Rain-fed,No,0,74,0,0,47,16,0,52,0,0,0,42,592,1110,666,1172,1158,1001,624,312,780,1218,1512,1512,231
F103,Thomas Durham,Kilifi Ward 9,"-4.390365, 38.117691",2024-10-27,Conventional,Rain-fed,Yes,20,30,14,9,0,6,0,14,0,3,1,5,744,810,474,252,180,120,168,182,98,222,228,262,102
F104,Olivia Miller,Kilifi Ward 8,"-0.110724, 39.221498",2024-08-23,Organic,Irrigated,No,0,53,22,11,41,0,0,15,0,0,18,23,1459,1384,1609,287,287,533,135,135,90,1292,1069,964,183
F105,Amanda Marshall,Kilifi Ward 12,"-3.805181, 38.580023",2022-05-06,Organic,Irrigated,No,20,63,15,0,17,49,5,35,1,15,0,24,1002,1035,756,1917,2688,2443,335,220,380,936,864,552,244
F106,Amy Davis,Kilifi Ward 1,"1.458371, 36.599192",2025-06-09,Organic,Irrigated,Yes,21,0,73,12,33,0,0,34,3,0,0,0,2190,3066,2336,198,396,462,411,341,314,0,0,0,176
F107,Seth Schwartz,Kilifi Ward 4,"-1.603687, 38.868767",2021-05-20,Organic,Rain-fed,No,2,19,76,42,0,0,15,0,27,0,0,0,3306,3192,2774,0,0,0,540,540,918,0,0,0,181
F108,James Miller,Kilifi Ward 6,"-2.2158, 38.942192",2021-04-02,Conventional,Rain-fed,Yes,0,49,53,20,28,0,0,22,40,0,0,0,3132,2064,2700,168,392,196,1660,1504,1650,0,0,0,212
F109,Mary Grant,Kilifi Ward 12,"-4.478265, 36.952373",2025-10-18,Organic,Rain-fed,Yes,49,4,25,1,40,0,6,16,44,0,0,0,1220,1095,781,360,600,600,2144,2344,1396,0,0,0,185
F110,James Robinson,Kilifi Ward 7,"-1.183696, 38.167007",2020-04-23,Organic,Irrigated,No,35,0,3,0,8,7,0,8,14,0,14,2,144,75,111,372,286,424,328,462,594,172,164,236,91
F111,Jonathon Alexander,Kilifi Ward 5,"3.043397, 41.371962",2025-10-29,Organic,Rain-fed,No,30,54,53,0,0,0,0,26,0,0,0,0,1860,3137,2179,0,0,0,286,260,156,0,0,0,163
F112,Derek Keller,Kilifi Ward 1,"-1.34536, 37.104372",2021-05-23,Conventional,Irrigated,Yes,46,2,0,25,3,11,25,3,0,0,13,0,14,24,12,323,319,300,33,42,42,130,104,143,128
F113,Jennifer West,Kilifi Ward 9,"0.48663, 34.929542",2023-08-22,Conventional,Rain-fed,No,43,34,49,15,29,6,0,21,23,0,0,0,1663,1972,2726,723,420,495,904,969,1293,0,0,0,220
F114,Andrew Roberts DDS,Kilifi Ward 10,"1.848415, 39.685735",2021-12-08,Organic,Rain-fed,No,26,6,27,0,22,0,37,17,22,0,18,0,1143,1434,1329,132,308,198,893,727,1008,216,252,108,175
F115,Preston Mercado,Kilifi Ward 3,"-1.708277, 36.079548",2020-08-26,Conventional,Rain-fed,Yes,70,34,42,2,0,21,0,0,35,0,0,0,1708,2458,1346,987,756,504,1225,1050,1330,0,0,0,204
F116,Barbara Thomas,Kilifi Ward 7,"-4.036673, 37.331189",2020-10-06,Conventional,Irrigated,Yes,32,15,25,43,2,42,7,25,5,0,0,0,910,1275,1335,2072,1528,1650,370,330,495,0,0,0,196
F117,Linda Hicks,Kilifi Ward 2,"3.847863, 36.137173",2021-09-27,Conventional,Irrigated,No,20,19,18,24,7,9,0,13,10,0,0,0,910,836,1035,344,292,492,559,324,301,0,0,0,120
F118,Faith Diaz,Kilifi Ward 1,"-4.168216, 34.389127",2023-06-12,Conventional,Rain-fed,No,9,0,0,8,16,7,0,0,16,5,5,5,0,0,0,495,514,380,608,800,608,245,240,150,71
F119,Jamie Garcia,Kilifi Ward 8,"4.333689, 35.436587",2021-11-13,Organic,Rain-fed,No,35,0,47,10,0,11,30,0,4,16,0,0,1222,1363,2350,407,418,275,112,160,84,0,0,0,153
F120,Katherine Farrell,Kilifi Ward 6,"-0.265556, 34.229978",2022-09-14,Organic,Rain-fed,Yes,25,8,1,5,11,3,6,12,1,0,0,0,84,101,148,151,177,126,196,139,205,0,0,0,72
F121,Stephen Hunter,Kilifi Ward 2,"-0.524579, 36.098771",2025-09-15,Conventional,Rain-fed,No,65,0,0,19,16,7,25,18,28,0,0,0,0,0,0,446,445,411,1542,916,1166,0,0,0,178
F122,Kristi Thomas,Kilifi Ward 6,"-2.674302, 39.932579",2022-01-30,Organic,Irrigated,Yes,0,27,66,44,25,0,33,0,6,0,0,0,2472,2079,2727,375,375,350,258,234,186,0,0,0,201
