Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F066,Alexandra Young,Nyandarua Ward 2,"-3.583029, 34.98993",2024-04-19,Conventional,Irrigated,Yes,62,2,0,16,27,46,40,0,8,0,0,3,30,26,12,1850,1312,2221,384,320,232,90,90,99,204
F067,Jonathan Martinez,Nyandarua Ward 6,"1.392204, 37.666263",2022-11-18,Organic,Irrigated,No,8,16,7,7,0,8,0,0,8,2,4,1,290,351,389,264,384,184,264,264,176,89,65,97,61
F068,Martin Carter,Nyandarua Ward 11,"-1.687096, 41.378148",2024-01-25,Organic,Irrigated,Yes,64,40,10,4,0,31,0,34,19,0,0,0,740,740,600,682,806,1519,928,774,717,0,0,0,202
F069,Christopher Coleman,Nyandarua Ward 7,"0.806459, 36.802043",2022-11-17,Conventional,Rain-fed,No,0,1,19,0,2,13,0,0,1,3,5,10,919,677,775,615,412,360,38,21,36,445,320,285,54
F070,Yvonne Cooper,Nyandarua Ward 11,"-4.096781, 36.414036",2022-03-24,Organic,Irrigated,Yes,22,40,51,3,11,0,29,26,19,7,0,0,2196,2436,2928,66,154,132,1210,1153,977,0,0,0,208
F071,Katie Pruitt,Nyandarua Ward 6,"-2.664162, 40.191437",2023-01-03,Organic,Rain-fed,No,13,0,22,0,0,18,0,21,4,0,0,0,704,594,946,450,828,810,357,326,284,0,0,0,78
F072,Nathaniel Arias,Nyandarua Ward 11,"3.61211, 38.845188",2025-06-04,Conventional,Rain-fed,Yes,64,62,3,0,20,0,6,0,4,0,0,0,822,846,979,180,120,260,168,132,112,0,0,0,159
F073,Michelle Melendez,Nyandarua Ward 2,"-0.191546, 40.560705",2023-07-10,Organic,Rain-fed,No,6,28,9,4,0,2,20,7,13,0,0,0,482,603,675,98,86,82,321,390,673,0,0,0,89
F074,Terry Petty,Nyandarua Ward 5,"0.473346, 36.806995",2022-06-29,Conventional,Rain-fed,No,82,54,26,7,0,5,0,2,0,0,0,0,1324,1512,1078,220,125,110,18,16,16,0,0,0,176
F075,Jenny Smith,Nyandarua Ward 6,"1.09592, 34.696922",2023-11-20,Organic,Irrigated,No,49,28,0,56,0,24,13,1,40,0,3,2,336,392,308,648,864,912,1488,815,1252,104,80,102,216
F076,Stephanie Hawkins,Nyandarua Ward 7,"4.212736, 34.868001",2021-01-24,Conventional,Irrigated,Yes,0,23,13,7,12,3,14,0,9,0,2,0,868,453,564,249,198,264,297,423,378,24,10,22,83
F077,Jason Alvarez,Nyandarua Ward 11,"1.629878, 35.656236",2021-05-05,Conventional,Rain-fed,No,28,29,26,0,12,1,16,19,7,0,0,0,1177,1483,1056,110,110,190,467,305,235,0,0,0,138
F078,Paula Jackson,Nyandarua Ward 10,"-3.418299, 40.205465",2022-07-10,Conventional,Rain-fed,No,17,74,18,11,0,27,14,20,0,15,0,0,1170,1448,1264,1053,675,594,300,220,180,0,0,0,196
F079,Tracy Smith,Nyandarua Ward 2,"3.259901, 40.441268",2025-03-15,Conventional,Rain-fed,No,58,17,33,29,6,1,14,15,16,48,10,1,1854,1240,1096,116,105,98,562,826,916,149,134,170,248
F080,Brandi Bell,Nyandarua Ward 10,"-2.027161, 38.934914",2020-06-10,Organic,Rain-fed,Yes,1,0,47,5,30,13,16,7,0,4,0,0,1175,1363,1786,449,810,1044,42,77,84,0,0,0,123
F081,Teresa Fritz,Nyandarua Ward 5,"3.404152, 41.828355",2025-09-25,Conventional,Rain-fed,No,53,0,45,0,11,30,0,1,40,0,0,0,1710,1350,2070,1403,767,1482,1807,928,1888,0,0,0,180
F082,David Gutierrez,Nyandarua Ward 5,"1.633864, 38.418328",2024-07-08,Conventional,Rain-fed,No,7,17,0,2,8,0,6,13,0,3,0,0,221,136,204,112,72,56,143,143,195,0,0,0,56
F083,Richard Roberts,Nyandarua Ward 12,"2.494955, 41.706663",2022-02-22,Organic,Irrigated,No,22,0,18,0,11,22,22,8,17,0,0,0,774,792,594,671,1188,1001,589,728,555,0,0,0,120
F084,Jessica Gonzalez,Nyandarua Ward 11,"4.175291, 39.499818",2025-06-30,Organic,Rain-fed,Yes,16,29,5,5,6,8,7,0,8,0,2,0,405,471,569,412,322,276,192,208,368,18,20,28,86
F085,Emily Smith,Nyandarua Ward 7,"-2.76464, 36.121624",2024-09-13,Organic,Rain-fed,No,38,35,23,22,28,16,22,9,40,0,0,0,948,1042,1291,620,852,624,1877,1779,1730,0,0,0,233
F086,Michael Cook,Nyandarua Ward 9,"2.291145, 40.039283",2020-03-27,Organic,Rain-fed,Yes,0,3,21,10,19,8,7,17,8,6,4,0,735,573,732,484,677,350,589,554,447,36,44,56,103
F087,Richard Mathews,Nyandarua Ward 10,"-3.990128, 39.443712",2024-09-07,Conventional,Rain-fed,Yes,5,7,26,8,3,4,25,16,0,0,0,0,817,1056,595,136,136,130,208,224,112,0,0,0,94
F088,Maria Ayala,Nyandarua Ward 12,"-3.794759, 34.066231",2024-05-19,Organic,Irrigated,Yes,32,10,0,15,14,14,0,0,9,7,0,0,90,110,90,742,840,686,252,396,432,0,0,0,101
F089,Laura Martin,Nyandarua Ward 7,"-3.681105, 35.370173",2023-09-18,Conventional,Rain-fed,Yes,1,0,33,23,24,14,29,4,0,1,3,6,1221,660,1287,782,514,596,52,48,40,189,180,165,138
F090,Jason Flynn,Nyandarua Ward 9,"3.958965, 40.8335",2021-12-22,Organic,Irrigated,Yes,19,21,1,0,0,16,0,14,0,0,11,0,314,216,287,624,400,336,98,98,154,132,88,121,82
F091,Paul Clark,Nyandarua Ward 3,"-0.968303, 37.40214",2025-09-23,Conventional,Irrigated,No,18,0,19,0,0,9,6,22,3,0,0,0,703,380,722,405,297,342,326,254,389,0,0,0,77
F092,James Fuller,Nyandarua Ward 7,"1.177709, 38.644727",2021-02-12,Organic,Rain-fed,Yes,5,5,0,30,18,23,3,20,13,0,0,0,55,75,60,967,1118,924,820,498,850,0,0,0,117
F093,Lance Williamson,Nyandarua Ward 1,"4.165852, 38.648986",2023-08-07,Conventional,Rain-fed,No,15,0,16,3,4,32,1,3,29,0,0,0,576,496,768,1332,1036,1112,1178,1013,1031,0,0,0,103
F094,Nathaniel Carter,Nyandarua Ward 7,"-3.641359, 34.51442",2022-07-19,Conventional,Rain-fed,No,69,32,35,0,27,13,0,43,2,17,0,7,1466,1052,1268,475,812,611,601,469,484,322,266,350,245
F095,Michelle Alvarez,Nyandarua Ward 2,"-4.185436, 34.582684",2022-03-01,Conventional,Irrigated,Yes,24,39,2,12,23,26,15,0,25,0,0,0,315,361,308,1099,1351,1622,750,800,1000,0,0,0,166
F096,Stephanie Cisneros,Nyandarua Ward 5,"-3.329527, 35.029646",2022-02-23,Organic,Rain-fed,Yes,41,9,70,35,7,13,0,20,15,0,0,0,1639,2032,3362,650,575,401,850,800,565,0,0,0,210
F097,Melissa Hansen,Nyandarua Ward 8,"0.798713, 36.677226",2020-09-05,Organic,Irrigated,No,30,0,38,0,0,1,22,0,1,14,0,0,1292,1824,1482,37,48,41,24,46,28,0,0,0,106
F098,Mckenzie Jenkins,Nyandarua Ward 7,"-0.495, 36.85342",2020-08-24,Organic,Irrigated,No,0,49,0,31,12,16,42,39,11,0,0,0,735,735,245,620,664,840,857,820,788,0,0,0,200
F099,Maria Peterson,Nyandarua Ward 9,"1.670672, 37.869175",2023-04-03,Organic,Rain-fed,Yes,7,21,0,8,18,0,23,15,20,0,0,0,294,210,273,144,90,252,1010,575,710,0,0,0,112
F100,David Hernandez,Nyandarua Ward 2,"3.148116, 41.144288",2021-11-10,Conventional,Rain-fed,No,47,48,54,37,0,0,0,1,0,0,0,0,1590,3078,1878,0,0,0,6,10,10,0,0,0,187
F101,James Gonzales,Nyandarua Ward 6,"2.742833, 35.443654",2020-06-13,Organic,Irrigated,Yes,20,4,0,26,7,1,0,2,17,4,16,25,32,44,36,115,96,141,458,659,536,1103,794,999,122
F102,Gabriella Kramer,Nyandarua Ward 6,"1.840336, 41.625802",2023-12-28,Conventional,Rain-fed,Yes,41,27,0,1,0,10,15,12,6,0,0,0,189,162,270,490,350,300,432,384,414,0,0,0,112
F103,Christopher Kelly,Nyandarua Ward 10,"-1.543542, 36.149722",2022-08-05,Conventional,Rain-fed,No,33,21,3,0,0,29,21,33,6,5,23,0,303,282,414,1160,1363,580,624,321,405,184,184,345,174
F104,Michael Adams,Nyandarua Ward 8,"-0.777867, 34.799538",2021-08-02,Conventional,Irrigated,No,1,30,0,0,0,12,13,0,22,3,5,0,450,450,150,564,456,420,660,462,792,45,70,70,86
F105,William Graham,Nyandarua Ward 7,"1.578805, 37.305673",2022-12-04,Organic,Irrigated,Yes,0,30,33,33,36,0,21,0,16,0,0,0,2004,1395,840,504,468,252,544,592,448,0,0,0,169
F106,Amy Moore,Nyandarua Ward 3,"2.853338, 38.695419",2021-05-24,Conventional,Rain-fed,No,42,3,53,0,15,28,0,3,20,0,0,18,1287,1523,2297,981,1427,807,522,575,941,522,648,882,182
F107,Julie Floyd,Nyandarua Ward 3,"0.527185, 39.029135",2024-06-28,Conventional,Irrigated,Yes,24,0,60,0,0,12,16,8,0,0,27,11,1800,2820,2460,372,324,300,72,48,64,933,787,900,158
F108,Aaron Gutierrez,Nyandarua Ward 3,"-2.650478, 34.797006",2022-07-01,Conventional,Irrigated,Yes,2,17,60,45,0,0,43,0,14,19,0,9,2356,2047,2021,0,0,0,630,672,420,279,387,342,209
F109,Laura Hull,Nyandarua Ward 11,"1.41211, 36.429981",2020-08-21,Organic,Irrigated,No,44,24,31,49,13,0,42,0,7,0,0,0,826,1422,1056,195,91,195,154,315,315,0,0,0,210
F110,Lisa Kennedy,Nyandarua Ward 7,"3.428615, 37.237434",2023-03-29,Organic,Rain-fed,Yes,78,2,0,58,16,0,13,0,5,40,0,2,14,20,14,160,240,224,200,205,195,40,76,58,214
F111,James Nguyen,Nyandarua Ward 3,"-3.644191, 35.196546",2023-07-23,Organic,Irrigated,Yes,28,21,41,0,0,13,32,30,0,0,0,0,1462,2198,1216,559,273,520,180,210,210,0,0,0,165
F112,James Delacruz,Nyandarua Ward 2,"0.711342, 37.755795",2025-09-24,Conventional,Irrigated,No,47,24,10,14,25,25,7,27,0,0,0,0,624,658,466,750,1375,825,378,324,216,0,0,0,179
F113,Jeffrey Mcbride,Nyandarua Ward 4,"-3.618148, 36.62056",2021-10-28,Organic,Rain-fed,No,9,0,0,19,0,19,40,31,0,19,13,28,0,0,0,665,570,475,248,403,403,1556,871,1246,178
F114,Adam Gutierrez,Nyandarua Ward 9,"2.825433, 40.365995",2020-03-22,Organic,Rain-fed,No,19,58,60,13,22,0,2,6,0,0,0,0,2976,3102,2568,198,264,154,60,66,78,0,0,0,180
F115,Mark Mack,Nyandarua Ward 11,"2.936063, 37.815837",2020-12-12,Conventional,Rain-fed,Yes,37,65,3,3,19,29,10,6,19,4,10,2,844,1095,826,963,1474,1416,942,536,663,224,118,214,207
F116,Elizabeth Clark DDS,Nyandarua Ward 1,"2.19353, 39.724658",2022-12-26,Organic,Irrigated,Yes,0,0,7,11,25,22,0,1,2,1,10,14,189,189,245,851,1058,1215,85,52,92,556,500,836,93
F117,Alexander Clark,Nyandarua Ward 6,"-4.063789, 38.669477",2025-01-16,Organic,Rain-fed,No,0,25,4,49,29,0,43,38,28,0,0,0,438,343,444,406,261,435,1576,1734,1810,0,0,0,216
F118,Michael Jefferson,Nyandarua Ward 7,"1.264425, 38.012716",2021-02-22,Organic,Irrigated,No,21,24,0,13,18,37,0,32,5,0,0,0,360,120,168,1792,1234,1047,619,545,403,0,0,0,150
F119,Holly Daniels,Nyandarua Ward 8,"3.567397, 34.682016",2021-05-15,Organic,Irrigated,No,6,9,11,4,29,1,19,0,20,4,3,4,420,394,292,276,463,311,800,480,680,234,110,210,110
F120,Alison Morrison,Nyandarua Ward 1,"2.225317, 35.79814",2023-11-04,Conventional,Rain-fed,No,18,20,3,11,14,0,2,1,5,0,0,0,187,263,288,182,126,196,235,235,210,0,0,0,74
F121,Carlos Morris,Nyandarua Ward 2,"2.605643, 35.22622",2024-11-08,Conventional,Irrigated,No,0,33,0,20,10,27,0,0,9,0,0,0,495,264,165,1369,1234,906,297,261,243,0,0,0,99
F122,Leslie Guerra,Nyandarua Ward 12,"-0.903266, 34.147893",2024-12-19,Organic,Rain-fed,No,12,78,4,28,4,0,1,28,4,13,0,12,1200,470,1260,48,24,44,340,372,612,276,540,516,184
