Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F103,Kimberly Martinez,Nairobi Ward 6,"-1.776976, 41.010049",2022-11-03,Conventional,Rain-fed,No,4,34,16,18,0,0,0,19,0,0,6,16,780,980,980,0,0,0,285,190,133,622,458,622,113
F104,Susan Reyes,Nairobi Ward 3,"0.596978, 39.009627",2020-04-22,Conventional,Irrigated,No,0,45,67,15,0,0,33,0,10,16,5,7,2481,2549,3532,0,0,0,480,320,480,236,261,221,198
F105,Marvin Hampton,Nairobi Ward 12,"3.923619, 35.414843",2021-04-21,Conventional,Irrigated,No,63,40,21,0,0,26,7,0,9,13,18,1,1112,1398,1019,910,1040,572,261,378,225,175,147,237,198
F106,Mr. Paul King,Nairobi Ward 9,"3.822416, 37.071424",2021-08-19,Conventional,Irrigated,Yes,63,10,69,24,17,0,0,0,37,1,0,0,3254,1519,2258,238,85,221,740,1147,777,0,0,0,221
F107,Marilyn Duran,Nairobi Ward 9,"-0.733037, 41.174552",2022-08-11,Organic,Irrigated,Yes,79,0,68,0,27,10,30,0,17,0,0,0,3332,2040,2516,655,868,628,748,595,340,0,0,0,231
F108,Joel Cox,Nairobi Ward 12,"0.325222, 34.634209",2023-06-05,Organic,Rain-fed,Yes,62,72,0,1,19,12,24,4,4,0,0,0,1080,360,648,385,517,678,228,228,200,0,0,0,198
F109,Linda Wallace,Nairobi Ward 7,"-2.954699, 37.91187",2021-08-13,Conventional,Rain-fed,No,28,0,6,17,0,5,12,0,9,0,0,0,150,156,168,220,200,195,441,198,180,0,0,0,77
F110,Jeremy Perry,Nairobi Ward 7,"-2.420079, 34.238572",2025-08-25,Organic,Irrigated,No,49,0,15,11,7,49,6,35,0,0,4,17,480,585,420,2044,1932,2268,280,175,420,702,687,598,193
F111,James Anderson,Nairobi Ward 8,"-2.287603, 39.272377",2022-02-06,Conventional,Irrigated,No,0,23,31,22,0,24,6,0,0,0,5,0,975,1113,1587,744,744,960,0,0,0,50,40,40,111
F112,Leslie Leon,Nairobi Ward 10,"-3.255019, 34.100267",2021-03-28,Organic,Rain-fed,Yes,59,0,24,7,17,0,28,36,0,3,0,9,648,720,768,238,187,187,504,180,360,450,207,432,183
F113,Brian Fuller,Nairobi Ward 10,"-0.05219, 34.370743",2024-02-13,Organic,Irrigated,No,5,27,59,14,0,22,16,0,44,0,0,0,1858,2883,2613,528,748,462,1452,1760,968,0,0,0,187
F114,Brandon Vasquez,Nairobi Ward 5,"-1.461361, 40.18478",2021-08-26,Conventional,Irrigated,Yes,76,35,74,33,0,10,0,0,0,0,0,0,1986,3240,2570,490,250,350,0,0,0,0,0,0,228
F115,Christian Obrien,Nairobi Ward 8,"2.119891, 36.117679",2024-05-31,Conventional,Rain-fed,No,14,25,7,0,6,12,0,0,0,3,6,5,489,535,526,666,480,492,0,0,0,209,267,293,78
F116,Rachel Garcia,Nairobi Ward 5,"0.249546, 36.220939",2022-12-23,Conventional,Rain-fed,No,17,51,53,8,1,50,49,0,0,0,0,0,1723,2102,2094,1412,1409,1559,0,0,0,0,0,0,229
F117,Chad Miller,Nairobi Ward 8,"0.094628, 38.991076",2021-10-21,Organic,Rain-fed,No,0,1,10,0,14,6,12,0,8,9,4,0,225,399,445,234,318,468,272,304,256,60,36,52,64
F118,Jordan Foster,Nairobi Ward 4,"-2.560229, 39.564777",2024-04-27,Conventional,Rain-fed,No,20,30,15,0,0,0,18,5,14,0,0,0,570,705,840,0,0,0,434,577,389,0,0,0,102
F119,Aaron Clarke,Nairobi Ward 1,"-3.977162, 40.102784",2023-09-13,Conventional,Rain-fed,Yes,3,10,11,9,20,0,3,11,1,0,0,0,391,540,646,140,100,100,115,204,147,0,0,0,68
F120,Whitney Flores,Nairobi Ward 1,"4.346435, 40.895809",2023-08-09,Organic,Rain-fed,Yes,0,13,26,0,0,18,0,1,27,13,0,0,1040,1105,923,828,468,468,1247,1193,603,0,0,0,98
F121,Derek Gonzalez,Nairobi Ward 1,"3.423827, 40.791326",2024-01-22,Organic,Irrigated,No,12,3,0,4,6,4,5,12,5,0,0,0,21,27,36,206,126,192,291,287,334,0,0,0,51
F122,James Gomez,Nairobi Ward 10,"0.256317, 36.305884",2025-06-07,Conventional,Rain-fed,Yes,33,58,24,0,11,0,0,30,0,3,25,0,1224,2046,1782,99,99,154,210,390,360,225,150,125,184
F123,Melissa Rodriguez DDS,Nairobi Ward 5,"-3.979113, 41.523606",2023-12-31,Conventional,Rain-fed,Yes,17,5,33,3,10,0,1,21,0,0,0,0,1342,1611,1355,120,100,130,315,294,147,0,0,0,90
