Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F021,Amanda Walker,Marsabit Ward 3,"-4.098921, 35.037424",2024-12-28,Conventional,Irrigated,No,27,14,0,0,13,8,6,2,17,0,6,11,84,98,196,312,500,558,396,523,400,371,544,539,104
F022,Leslie Taylor,Marsabit Ward 5,"4.030264, 41.753943",2022-03-12,Organic,Irrigated,No,21,20,0,0,0,15,0,11,1,5,13,7,300,220,160,480,435,735,181,112,162,261,334,281,93
F023,April Williams,Marsabit Ward 8,"3.381565, 39.976997",2025-07-20,Conventional,Irrigated,No,25,0,17,14,28,13,42,18,5,0,0,0,374,663,748,686,586,679,286,286,448,0,0,0,162
F024,Meredith Mann,Marsabit Ward 8,"4.204988, 34.699337",2021-03-21,Conventional,Irrigated,Yes,25,5,8,18,8,14,0,0,0,1,2,0,198,255,324,594,712,712,0,0,0,14,14,10,81
F025,Craig Ruiz,Marsabit Ward 2,"-0.039664, 36.784255",2022-06-29,Organic,Irrigated,No,40,40,35,35,0,0,15,40,0,0,0,0,1200,1775,2170,0,0,0,280,280,440,0,0,0,205
F026,Katelyn Jensen,Marsabit Ward 7,"1.924924, 36.548705",2021-12-03,Conventional,Irrigated,No,15,2,11,0,1,13,4,5,0,0,0,0,344,398,409,645,582,565,40,40,60,0,0,0,51
F027,Sara Parker,Marsabit Ward 3,"-4.265284, 36.722893",2025-11-26,Organic,Rain-fed,Yes,57,65,61,5,0,15,26,0,19,0,0,0,2358,3265,2460,525,660,615,532,399,893,0,0,0,248
F028,Robin Campbell,Marsabit Ward 11,"0.038181, 39.212703",2020-10-22,Organic,Irrigated,No,35,3,30,18,6,2,0,0,15,4,0,0,795,954,1308,142,128,96,420,420,600,0,0,0,113
F029,Amanda Cooper,Marsabit Ward 12,"1.067253, 36.489662",2020-02-11,Conventional,Rain-fed,Yes,78,0,0,35,19,5,21,32,39,0,0,0,0,0,0,351,344,356,2061,1642,1813,0,0,0,229
F030,Patricia Brown,Marsabit Ward 5,"-1.330539, 35.319828",2024-03-11,Organic,Rain-fed,No,12,59,0,16,38,40,3,44,0,0,0,0,354,413,767,1410,1710,1990,264,616,440,0,0,0,212
F031,Charles Martin Jr.,Marsabit Ward 10,"2.387253, 35.255368",2025-10-24,Organic,Rain-fed,No,56,34,29,0,27,0,0,24,0,0,0,0,1293,929,1244,324,405,324,120,360,240,0,0,0,170
F032,Joshua Hughes,Marsabit Ward 6,"0.264028, 38.500425",2024-06-23,Organic,Rain-fed,No,17,21,22,16,0,0,0,7,0,0,0,0,1085,1044,1222,0,0,0,84,84,42,0,0,0,83
F033,William Larson,Marsabit Ward 1,"1.608271, 35.005662",2022-01-12,Conventional,Irrigated,No,10,3,13,13,0,0,3,14,9,0,0,0,398,380,374,0,0,0,529,642,553,0,0,0,65
F034,Garrett Mccann,Marsabit Ward 4,"-3.867701, 40.703041",2020-12-22,Organic,Irrigated,No,60,7,22,22,22,12,0,0,45,0,0,0,950,607,1125,588,858,792,1080,1845,1665,0,0,0,190
F035,Ryan Anderson,Marsabit Ward 8,"3.011596, 41.379333",2025-10-14,Conventional,Irrigated,No,12,41,9,0,0,22,12,0,0,15,0,0,884,775,648,616,858,440,0,0,0,0,0,0,111
F036,Eric Garcia,Marsabit Ward 7,"-3.1068, 36.652402",2020-05-30,Organic,Rain-fed,Yes,21,14,2,0,14,16,0,6,0,0,0,0,142,266,184,528,874,748,48,66,54,0,0,0,73
F037,Emma Estes,Marsabit Ward 12,"2.623604, 39.040366",2020-01-31,Conventional,Rain-fed,No,22,16,19,22,16,25,0,11,0,3,4,1,1079,511,952,1151,703,1083,143,154,110,96,61,49,139
F038,Kimberly Martin,Marsabit Ward 6,"4.020535, 36.038149",2025-03-17,Conventional,Irrigated,Yes,36,15,17,55,10,1,22,9,44,0,0,0,779,840,565,107,155,137,2254,1814,1401,0,0,0,209
F039,Jack White,Marsabit Ward 11,"1.844876, 37.646052",2021-03-05,Conventional,Irrigated,No,20,0,34,0,3,0,1,8,23,3,0,0,1564,1326,748,39,15,36,800,1154,901,0,0,0,92
F040,Victoria Medina,Marsabit Ward 6,"-3.059208, 40.163694",2023-05-26,Conventional,Rain-fed,Yes,0,0,0,35,29,28,2,6,20,11,1,0,0,0,0,1217,1441,1778,684,906,774,7,14,6,132
F041,Jordan Martin,Marsabit Ward 8,"0.140268, 34.060868",2023-10-01,Conventional,Rain-fed,Yes,32,61,6,0,19,0,5,0,39,2,6,27,808,966,1075,247,152,228,1365,1092,975,615,1428,786,197
F042,Kendra Francis,Marsabit Ward 8,"-4.117134, 37.297777",2020-11-24,Conventional,Rain-fed,No,18,45,9,13,9,0,13,4,0,17,11,37,864,621,927,54,63,72,60,56,20,1934,920,876,176
F043,Nicole Fields,Marsabit Ward 4,"3.206142, 36.690079",2024-05-05,Organic,Rain-fed,Yes,43,34,31,10,11,15,9,0,42,0,0,0,1410,1537,1493,553,703,823,966,1134,1974,0,0,0,195
F044,Michael Travis,Marsabit Ward 1,"-1.699481, 35.459411",2024-03-05,Organic,Rain-fed,Yes,31,47,0,1,38,12,42,0,15,0,0,0,329,470,329,724,1020,742,615,510,510,0,0,0,186
F045,Richard Brock,Marsabit Ward 12,"2.461224, 39.212926",2022-01-15,Conventional,Irrigated,Yes,0,21,0,6,0,7,5,14,9,0,0,0,231,252,231,280,189,287,475,357,595,0,0,0,62
F046,Carrie Ford,Marsabit Ward 1,"-2.612608, 40.34352",2020-01-05,Conventional,Rain-fed,No,46,0,13,33,22,0,0,30,14,0,0,0,429,455,377,330,286,154,992,814,564,0,0,0,158
F047,Joseph Wagner,Marsabit Ward 1,"-0.40892, 39.166118",2022-03-05,Organic,Irrigated,Yes,0,35,19,14,17,17,2,10,20,0,0,0,1101,1332,996,663,663,952,570,1040,1090,0,0,0,134
F048,Kaitlyn Ray,Marsabit Ward 1,"2.400231, 39.58978",2025-12-19,Organic,Irrigated,Yes,0,22,11,21,0,21,15,8,5,0,0,0,495,704,484,966,462,924,284,285,230,0,0,0,103
F049,Cassandra Smith,Marsabit Ward 5,"-1.27741, 37.209458",2020-08-28,Organic,Irrigated,No,40,37,29,0,0,30,0,15,29,0,4,32,1351,1193,1831,810,1020,1410,1601,1163,1021,1032,1012,1564,216
F050,Austin Smith,Marsabit Ward 1,"4.459109, 35.380296",2020-04-26,Organic,Rain-fed,Yes,3,39,14,0,9,11,4,15,1,0,0,0,825,827,609,487,654,436,119,217,169,0,0,0,96
F051,Jacob Gray,Marsabit Ward 5,"2.966271, 39.976254",2023-12-01,Organic,Irrigated,No,0,73,29,29,0,12,0,24,36,0,0,19,2081,1903,1935,300,588,264,2028,1320,1452,532,817,855,222
F052,Heather Brown,Marsabit Ward 1,"-2.000279, 40.783264",2025-04-19,Organic,Irrigated,No,27,25,5,0,10,0,3,3,0,0,0,0,225,440,505,70,60,150,39,30,33,0,0,0,73
F053,Kristen Sanchez,Marsabit Ward 1,"4.485965, 35.799869",2021-10-12,Organic,Rain-fed,No,0,33,31,0,10,15,14,19,0,9,8,11,979,1208,950,790,575,690,133,133,95,570,404,348,150
F054,Jeremy Wright,Marsabit Ward 7,"-0.135427, 41.623723",2022-08-22,Organic,Irrigated,Yes,13,51,50,3,21,0,16,0,0,0,0,0,2108,2959,2158,126,126,105,0,0,0,0,0,0,154
F055,Pamela Kelley,Marsabit Ward 11,"1.894608, 40.804047",2021-01-13,Organic,Rain-fed,No,22,16,41,27,0,9,0,9,0,0,4,0,1283,1028,1203,360,234,189,99,54,90,32,52,36,128
F056,Melissa Morris,Marsabit Ward 8,"-1.543439, 34.904853",2022-04-12,Organic,Irrigated,Yes,14,9,18,1,5,13,0,0,1,0,0,0,945,1008,900,681,563,715,46,45,26,0,0,0,61
F057,Devon Herrera,Marsabit Ward 12,"0.632272, 36.486702",2023-06-12,Conventional,Rain-fed,No,28,7,0,17,0,16,19,10,0,5,4,0,84,56,84,432,672,720,70,90,80,28,60,36,106
F058,Hannah Buchanan,Marsabit Ward 1,"-4.182469, 38.573809",2023-11-20,Organic,Rain-fed,No,33,42,53,18,0,27,41,0,0,11,19,3,2754,2328,1714,918,1053,1350,0,0,0,211,237,290,247
F059,Cynthia Bailey,Marsabit Ward 9,"0.040914, 36.255594",2021-02-21,Organic,Rain-fed,Yes,19,30,49,23,0,21,20,0,0,0,0,0,2486,2497,2282,630,756,945,0,0,0,0,0,0,162
F060,Ian Evans,Marsabit Ward 3,"3.665672, 41.801314",2023-03-03,Conventional,Irrigated,No,16,9,24,9,9,4,11,34,18,0,0,0,687,861,1269,212,269,182,900,964,818,0,0,0,134
F061,Aaron Harrison,Marsabit Ward 11,"1.890837, 38.082759",2023-04-03,Organic,Rain-fed,Yes,0,26,9,53,5,44,0,37,0,10,25,0,603,567,407,1008,1864,1341,222,333,259,250,350,175,209
F062,Jennifer Murphy,Marsabit Ward 6,"-3.068941, 38.426165",2025-05-09,Organic,Rain-fed,No,62,44,7,0,10,0,60,8,4,0,0,0,756,388,551,150,50,80,268,188,260,0,0,0,195
F063,Michael Ewing,Marsabit Ward 8,"4.328158, 34.433594",2022-06-16,Conventional,Irrigated,No,20,53,40,10,0,4,0,10,17,0,0,0,1690,1838,2449,92,188,172,912,599,729,0,0,0,154
F064,Brandon Willis,Marsabit Ward 6,"-0.223732, 34.69222",2022-02-28,Conventional,Rain-fed,No,11,0,7,25,0,22,17,20,34,0,0,0,273,231,329,660,814,968,1022,1762,996,0,0,0,136
F065,Veronica Henderson,Marsabit Ward 5,"0.697462, 39.350517",2020-05-12,Organic,Rain-fed,No,0,5,3,5,7,12,11,13,0,0,0,0,181,164,158,506,356,473,117,143,182,0,0,0,56
F066,Sheila Harris,Marsabit Ward 6,"2.655183, 35.873157",2021-07-12,Conventional,Rain-fed,No,0,6,28,15,0,6,9,21,16,0,0,0,972,1404,1108,216,222,174,825,839,1020,0,0,0,101
F067,Debbie Villanueva,Marsabit Ward 9,"0.647494, 41.554945",2021-09-14,Conventional,Irrigated,Yes,58,0,15,25,0,3,4,14,11,27,16,26,675,465,555,72,117,81,346,574,630,1220,752,664,199
F068,Melinda Ellis,Marsabit Ward 11,"0.024431, 40.55525",2024-10-02,Conventional,Irrigated,Yes,36,4,0,0,19,19,9,24,0,0,0,0,24,32,20,1045,646,1083,240,288,264,0,0,0,111
F069,Donald Hill,Marsabit Ward 11,"3.894447, 38.413284",2021-09-10,Conventional,Irrigated,No,17,14,53,32,30,3,3,20,28,0,0,0,1253,1786,2659,474,384,306,876,1332,1596,0,0,0,200
F070,Juan Walker,Marsabit Ward 3,"1.421983, 34.405959",2021-01-02,Organic,Irrigated,No,52,41,8,37,0,21,21,11,0,10,16,0,821,591,643,819,777,462,77,110,55,112,224,192,217
F071,Collin Sanchez,Marsabit Ward 10,"4.023974, 34.808426",2023-10-13,Organic,Rain-fed,Yes,67,5,22,40,34,9,0,46,0,0,0,0,568,1037,940,662,917,643,276,644,322,0,0,0,223
F072,Ana Vance,Marsabit Ward 1,"-1.002946, 34.235188",2020-04-02,Conventional,Irrigated,No,0,0,22,3,3,15,9,15,0,0,4,0,770,638,968,375,513,669,225,195,120,48,40,20,71
F073,Lance Mcgee,Marsabit Ward 3,"-3.002143, 34.61861",2020-03-25,Conventional,Rain-fed,No,3,0,16,10,14,8,0,6,0,0,0,0,672,320,496,430,476,344,90,60,90,0,0,0,57
F074,Felicia Reilly,Marsabit Ward 4,"2.568189, 41.86499",2023-09-22,Organic,Irrigated,No,64,5,26,23,0,10,6,0,17,0,0,23,550,1277,1283,230,270,450,595,663,850,851,1081,943,174
F075,Elizabeth Watson,Marsabit Ward 10,"-2.439287, 38.016319",2021-12-07,Conventional,Irrigated,Yes,0,31,40,0,17,9,31,9,0,0,0,0,2123,1532,1781,536,453,624,45,81,99,0,0,0,137
F076,Pam Flynn,Marsabit Ward 8,"-2.287673, 35.29989",2022-08-31,Organic,Irrigated,No,23,32,18,0,9,21,34,12,0,0,0,0,750,888,788,861,1035,507,72,72,180,0,0,0,149
F077,Theodore Wilson,Marsabit Ward 11,"-0.253862, 39.85199",2022-01-20,Conventional,Irrigated,No,7,13,75,0,35,17,17,14,48,0,0,0,3355,3880,3029,1050,620,975,1524,2176,1970,0,0,0,226
F078,Benjamin Burton,Marsabit Ward 7,"3.785841, 41.360977",2022-04-21,Organic,Rain-fed,Yes,69,1,5,8,28,10,20,9,42,0,16,0,219,190,178,646,742,794,1827,1872,1518,208,128,176,208
F079,William Moore,Marsabit Ward 8,"-1.840342, 38.187546",2025-06-24,Organic,Rain-fed,Yes,0,23,2,8,0,2,10,7,9,0,0,0,354,405,368,90,40,72,492,411,340,0,0,0,61
F080,Patricia Bernard,Marsabit Ward 9,"2.857996, 40.698653",2023-01-23,Organic,Irrigated,No,51,10,46,20,12,0,0,5,40,8,22,16,1992,2174,1210,84,132,60,1605,825,1795,798,600,600,230
F081,Brian Lee DDS,Marsabit Ward 11,"-0.247647, 34.961561",2025-01-03,Organic,Irrigated,No,0,66,16,11,18,0,28,35,54,0,0,0,1284,1396,1086,90,126,198,2037,1951,2183,0,0,0,228
F082,Anthony Hanson,Marsabit Ward 10,"3.938656, 35.66797",2025-04-18,Conventional,Irrigated,Yes,44,58,61,0,31,0,0,0,23,0,24,0,2892,3499,2151,279,403,186,644,690,483,216,192,312,241
F083,Daniel Johnson,Marsabit Ward 10,"2.763816, 37.888648",2024-09-14,Organic,Rain-fed,No,23,53,52,0,14,34,42,0,0,0,0,0,2401,3186,1617,1092,1582,1862,0,0,0,0,0,0,218
F084,Joshua Carter,Marsabit Ward 5,"4.003292, 40.674972",2023-11-15,Conventional,Rain-fed,No,45,27,23,25,2,34,1,43,0,0,0,0,880,1275,1305,776,736,1206,215,559,473,0,0,0,200
F085,Lori Sanchez,Marsabit Ward 5,"-3.496608, 38.779362",2024-04-21,Conventional,Irrigated,No,53,14,0,18,37,20,27,39,16,0,0,0,84,210,126,958,944,1061,961,934,1042,0,0,0,224
F086,Brian Martinez,Marsabit Ward 4,"-3.214648, 34.12847",2024-06-20,Organic,Irrigated,Yes,15,6,9,0,0,23,20,15,6,0,0,0,429,450,279,1035,1058,1150,285,354,321,0,0,0,94
F087,Briana Lowe,Marsabit Ward 1,"1.953621, 39.395207",2020-07-17,Conventional,Irrigated,No,2,28,11,0,6,24,14,11,6,0,0,0,942,658,752,1188,1260,540,313,298,353,0,0,0,102
F088,Emily Jordan,Marsabit Ward 3,"0.592527, 40.458941",2025-10-12,Conventional,Rain-fed,No,35,3,12,20,0,17,5,0,22,0,0,0,375,537,477,799,476,595,770,704,748,0,0,0,114
F089,Sandra Gardner,Marsabit Ward 8,"3.124802, 38.958031",2025-06-02,Organic,Rain-fed,Yes,0,42,55,21,42,0,0,0,2,0,0,0,2788,1682,2316,588,630,504,84,82,54,0,0,0,162
F090,Leah Mills,Marsabit Ward 10,"3.639847, 36.952815",2023-12-21,Conventional,Rain-fed,No,0,17,34,2,27,30,9,1,25,0,0,0,1530,1683,1020,1299,1539,1818,509,540,665,0,0,0,145
F091,Nancy Moore,Marsabit Ward 2,"3.983598, 35.812086",2025-07-28,Organic,Irrigated,No,5,13,45,0,2,6,12,24,2,13,10,0,1023,2039,1775,296,318,196,256,210,460,70,80,140,132
F092,Kellie Murphy,Marsabit Ward 10,"0.329504, 35.555119",2022-08-02,Organic,Rain-fed,Yes,11,33,79,30,0,43,0,0,30,0,3,11,2707,4208,2272,1118,1677,1333,1050,930,1080,292,356,518,240
F093,Christine Johnson,Marsabit Ward 12,"-0.621, 41.874317",2023-02-18,Organic,Irrigated,No,17,0,0,11,1,14,12,0,8,0,0,0,0,0,0,413,684,470,232,272,296,0,0,0,63
F094,Hailey Sullivan,Marsabit Ward 5,"-4.388968, 38.210034",2020-02-18,Conventional,Irrigated,No,0,54,0,19,26,6,27,0,16,20,9,16,432,432,540,386,350,312,752,608,704,627,810,568,193
F095,Deborah Andrews,Marsabit Ward 1,"-1.99998, 34.654608",2021-05-09,Organic,Rain-fed,Yes,12,12,62,22,28,0,0,30,0,0,0,0,2898,1632,3172,364,336,140,450,390,210,0,0,0,166
F096,James Carney,Marsabit Ward 2,"4.482851, 37.45736",2020-12-03,Organic,Irrigated,No,20,20,24,9,0,6,0,0,0,4,0,0,788,1060,1072,246,240,132,0,0,0,0,0,0,83
F097,Wyatt Vasquez,Marsabit Ward 9,"-4.114443, 40.81358",2023-02-09,Conventional,Irrigated,Yes,47,0,13,26,22,34,14,0,0,0,0,0,390,325,585,1378,1400,1226,0,0,0,0,0,0,156
F098,Lisa Russell,Marsabit Ward 5,"-2.180645, 38.162033",2024-03-18,Organic,Rain-fed,No,56,53,0,0,25,5,11,20,33,0,21,17,530,530,265,270,335,435,860,1704,1666,686,814,1060,241
F099,Stacey Wells,Marsabit Ward 10,"-1.495556, 38.233232",2024-12-26,Organic,Irrigated,No,17,27,35,17,4,11,4,0,0,0,0,0,1312,1374,2020,355,298,390,0,0,0,0,0,0,115
F100,Stephanie Wilson,Marsabit Ward 12,"-2.237972, 37.967116",2023-08-29,Organic,Irrigated,Yes,19,42,36,0,0,42,41,13,31,0,0,0,1632,1962,1776,1848,1428,1008,1334,1414,1388,0,0,0,224
F101,Michael Frazier,Marsabit Ward 3,"-0.147106, 34.337268",2025-10-10,Conventional,Rain-fed,No,10,0,68,0,24,12,0,21,37,0,0,0,3128,1700,1700,744,636,804,1088,2039,2081,0,0,0,172
F102,Lisa Calderon,Marsabit Ward 6,"3.82207, 40.255772",2020-04-12,Organic,Irrigated,No,6,58,30,30,0,37,50,30,0,0,0,0,1574,1934,1128,777,1443,851,330,240,450,0,0,0,241
F103,Holly Kemp,Marsabit Ward 5,"3.33026, 35.863002",2024-11-13,Conventional,Irrigated,Yes,47,17,0,20,0,10,0,4,21,0,0,0,102,187,136,410,220,200,1074,1068,691,0,0,0,119
F104,Christopher Russo,Marsabit Ward 2,"4.014346, 38.879962",2024-05-04,Organic,Rain-fed,No,5,6,55,9,24,11,9,21,10,0,0,0,1960,2645,2780,540,875,814,427,537,735,0,0,0,150
F105,Anthony Murray,Marsabit Ward 10,"0.109907, 35.649769",2022-06-07,Conventional,Rain-fed,No,18,10,26,21,53,55,2,3,51,0,0,0,1264,676,1216,1789,2011,3068,2259,1851,2085,0,0,0,239
F106,John Jackson,Marsabit Ward 5,"-0.610175, 38.497272",2020-04-17,Organic,Rain-fed,No,0,29,56,10,0,11,10,24,26,0,0,0,2279,2700,1773,495,429,528,1300,908,1308,0,0,0,166
F107,John Sullivan,Marsabit Ward 1,"-3.958121, 35.231967",2021-12-27,Organic,Irrigated,No,43,0,15,0,25,25,6,14,22,0,0,0,735,525,615,875,1150,1425,1144,978,712,0,0,0,150
F108,Carrie Butler,Marsabit Ward 4,"-1.85456, 41.294661",2025-01-31,Organic,Irrigated,Yes,6,4,34,17,0,33,7,25,17,24,7,0,1018,1136,1374,990,693,1353,1024,786,813,70,84,63,174
F109,Amy Evans MD,Marsabit Ward 12,"-3.050475, 34.045211",2021-08-30,Conventional,Rain-fed,Yes,2,39,0,7,0,18,0,16,8,0,1,20,468,390,468,540,504,900,520,416,504,753,447,987,111
F110,Aaron Parker,Marsabit Ward 2,"0.548246, 37.850566",2020-04-30,Organic,Irrigated,No,22,5,10,12,7,19,0,9,18,0,0,0,375,330,275,493,873,877,468,810,666,0,0,0,102
F111,Isaiah Mosley,Marsabit Ward 12,"-0.821496, 37.489013",2021-01-16,Conventional,Rain-fed,Yes,2,35,22,0,15,15,0,0,0,0,0,0,878,685,1097,600,525,735,0,0,0,0,0,0,89
F112,Samantha Jennings,Marsabit Ward 2,"-2.441901, 40.0877",2022-04-04,Conventional,Rain-fed,No,72,11,29,55,45,0,1,0,24,0,0,0,723,770,980,450,225,405,1104,480,912,0,0,0,237
F113,Curtis Howard,Marsabit Ward 10,"0.483914, 35.478821",2024-02-12,Conventional,Irrigated,Yes,0,35,0,30,9,0,35,7,28,0,0,0,455,315,455,63,72,54,1323,980,1148,0,0,0,144
F114,Kelly Walters,Marsabit Ward 12,"-3.05024, 36.877873",2025-03-04,Conventional,Rain-fed,Yes,0,51,31,4,5,7,11,10,0,0,5,11,1562,1788,1019,265,324,231,130,80,100,542,471,490,135
F115,Jessica Martin,Marsabit Ward 6,"3.576034, 38.259464",2021-11-26,Conventional,Irrigated,Yes,7,0,19,3,1,21,15,13,3,0,0,0,684,722,703,603,453,557,300,260,300,0,0,0,82
F116,Adam Lawson,Marsabit Ward 10,"-0.807103, 38.215696",2025-05-07,Conventional,Irrigated,No,66,14,33,9,0,14,16,24,31,0,0,0,956,1766,1771,392,350,574,1721,1587,1135,0,0,0,207
F117,Timothy Hendrix,Marsabit Ward 6,"-3.239147, 41.553003",2024-07-31,Organic,Irrigated,No,1,12,14,10,0,5,12,5,0,0,0,0,478,508,614,135,105,250,50,70,45,0,0,0,59
F118,Abigail Porter,Marsabit Ward 3,"2.235264, 34.884292",2025-04-03,Organic,Rain-fed,Yes,12,21,5,1,13,24,12,1,4,0,0,0,540,371,293,798,1057,1284,97,160,92,0,0,0,93
F119,Brian Parsons,Marsabit Ward 3,"3.694186, 39.099282",2022-09-20,Conventional,Irrigated,Yes,63,78,20,0,52,0,13,0,16,0,0,0,1736,1382,1110,312,728,676,320,576,768,0,0,0,242
F120,Michelle Lane,Marsabit Ward 9,"-2.08883, 38.828423",2023-10-16,Organic,Irrigated,No,31,6,18,4,0,0,0,2,15,0,0,0,954,804,504,0,0,0,712,357,760,0,0,0,76
F121,John Yang,Marsabit Ward 4,"-0.86785, 34.399065",2022-01-11,Organic,Rain-fed,No,1,30,3,33,35,0,33,0,0,26,10,0,303,402,555,385,315,455,0,0,0,150,110,50,171
F122,Donna Bray,Marsabit Ward 12,"1.315694, 38.042059",2022-12-15,Organic,Rain-fed,Yes,25,24,24,7,0,0,8,13,14,10,0,0,840,816,1392,0,0,0,817,737,466,0,0,0,125
F123,Lisa Moore,Marsabit Ward 1,"-0.657001, 36.327768",2025-03-15,Organic,Irrigated,Yes,53,0,20,14,1,0,0,35,17,0,0,0,600,560,820,8,15,12,1186,963,1085,0,0,0,140
