Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F026,Stephanie Aguilar MD,Machakos Ward 1,"-0.161164, 39.976723",2024-07-05,Organic,Rain-fed,Yes,43,17,23,9,4,6,0,7,2,0,0,0,861,906,1095,206,188,316,178,182,137,0,0,0,111
F027,Jennifer Williams,Machakos Ward 12,"-0.142777, 34.309414",2025-11-05,Organic,Rain-fed,No,36,6,48,22,2,0,0,0,15,0,0,0,1332,2094,1266,20,22,28,315,300,315,0,0,0,129
F028,Keith Griffin,Machakos Ward 1,"1.226662, 40.628008",2021-06-10,Organic,Irrigated,No,9,24,4,0,9,7,0,10,5,3,7,14,396,524,388,325,324,276,175,235,330,735,525,686,92
F029,Michelle Barnett,Machakos Ward 12,"2.055662, 41.847246",2022-08-28,Organic,Irrigated,Yes,0,10,11,9,4,2,7,0,6,2,0,3,368,462,366,136,92,98,216,132,246,105,141,132,54
F030,Jennifer Burns,Machakos Ward 2,"-2.497, 35.035019",2023-04-28,Conventional,Rain-fed,No,5,36,34,10,0,0,27,20,0,0,0,0,1968,1142,1108,0,0,0,180,260,260,0,0,0,132
F031,Colton Woods,Machakos Ward 5,"-2.991924, 37.66891",2025-05-16,Conventional,Rain-fed,Yes,30,1,13,0,13,0,12,0,15,1,13,0,435,403,295,117,195,117,705,495,630,78,156,78,98
F032,Cheryl Hubbard,Machakos Ward 3,"0.177591, 41.732889",2023-08-07,Conventional,Irrigated,Yes,14,17,9,0,6,0,14,0,8,5,5,7,480,335,371,60,42,36,224,288,272,338,341,352,85
F033,Joseph Patel,Machakos Ward 6,"-3.250292, 40.887503",2024-02-18,Conventional,Irrigated,No,40,0,22,14,35,38,2,17,0,0,0,0,528,528,946,1806,1201,2124,170,153,136,0,0,0,168
F034,Tiffany Young,Machakos Ward 7,"-4.496988, 41.737573",2021-05-21,Organic,Irrigated,Yes,31,4,16,16,5,0,3,0,3,4,0,17,388,500,516,30,75,50,90,75,120,391,442,697,99
F035,Dr. Jennifer Stanley,Machakos Ward 1,"-0.834895, 38.728736",2022-11-07,Conventional,Rain-fed,Yes,36,0,10,35,18,15,22,19,7,0,0,0,340,490,250,789,960,780,541,336,337,0,0,0,162
F036,Crystal Green,Machakos Ward 9,"-0.332295, 38.492688",2022-10-21,Organic,Irrigated,No,41,21,20,10,10,13,2,33,0,0,0,0,946,813,1191,698,648,386,264,330,264,0,0,0,150
F037,Timothy Rios,Machakos Ward 5,"2.743413, 36.646478",2022-10-13,Conventional,Irrigated,No,28,0,21,0,10,25,5,11,11,0,0,0,651,714,966,1225,1300,825,330,506,517,0,0,0,111
F038,Ian Taylor,Machakos Ward 2,"-1.499186, 37.560432",2025-04-21,Organic,Rain-fed,No,19,0,26,0,7,26,37,16,29,0,7,0,1144,1092,1274,1162,1065,689,1236,1091,1587,70,63,35,167
F039,David Campos,Machakos Ward 11,"3.413189, 39.73143",2021-01-26,Conventional,Rain-fed,No,7,54,40,5,4,4,8,19,26,0,0,0,1676,1942,1578,164,116,212,1178,812,1393,0,0,0,167
F040,Joshua Keller,Machakos Ward 10,"2.725303, 37.539967",2024-11-10,Organic,Rain-fed,No,0,17,16,0,2,1,0,8,6,0,0,0,781,766,764,40,38,60,216,250,244,0,0,0,50
F041,Christine Jacobs,Machakos Ward 10,"-4.091308, 36.567197",2023-07-02,Conventional,Rain-fed,No,26,9,10,0,8,24,14,30,17,6,14,26,476,586,596,832,1048,1232,925,1206,614,674,1266,778,184
F042,Troy Mcdonald,Machakos Ward 2,"-1.479134, 34.100435",2024-11-21,Organic,Rain-fed,Yes,42,36,8,0,33,3,0,0,13,0,13,18,616,608,716,552,567,462,624,377,351,673,521,914,166
F043,Dean Davenport,Machakos Ward 10,"-3.919621, 34.141248",2025-10-24,Organic,Rain-fed,No,19,1,43,8,3,26,0,0,0,2,3,4,1430,1214,1124,1006,1232,1160,0,0,0,146,146,214,109
F044,Devin Moore,Machakos Ward 2,"3.996673, 36.89668",2024-02-08,Organic,Irrigated,No,0,39,18,10,8,11,15,24,7,0,4,9,1179,990,834,597,388,404,284,388,517,305,232,449,145
F045,Katie Ross,Machakos Ward 7,"-3.19633, 40.950386",2020-06-21,Organic,Irrigated,No,2,31,15,41,1,1,4,0,21,2,25,4,1014,972,1046,32,35,51,1008,756,504,380,427,383,147
F046,Bryan Brown,Machakos Ward 9,"-0.187125, 34.354911",2023-10-06,Conventional,Rain-fed,No,0,4,31,6,27,9,0,23,20,1,0,0,1175,672,1385,774,414,531,1156,921,1265,0,0,0,121
F047,Diana Lin,Machakos Ward 8,"-2.471761, 40.430109",2022-11-28,Conventional,Rain-fed,No,5,3,13,11,4,3,0,2,0,6,0,9,390,414,445,109,152,120,16,12,16,180,180,225,56
F048,Danny Sanchez,Machakos Ward 3,"0.522432, 38.853282",2022-06-14,Organic,Irrigated,No,55,0,28,2,58,0,35,41,0,0,0,0,924,868,756,522,754,638,574,369,205,0,0,0,219
F049,Jeremy Warren,Machakos Ward 8,"-0.546887, 35.050255",2022-10-29,Organic,Irrigated,No,18,0,4,5,2,1,12,9,1,0,0,0,124,160,128,45,51,72,91,85,78,0,0,0,52
F050,Rhonda Jackson,Machakos Ward 10,"-0.392323, 34.828159",2021-06-12,Organic,Irrigated,Yes,10,4,15,5,6,0,6,0,0,0,7,0,483,756,502,30,42,54,0,0,0,105,105,98,53
F051,Julia Williams,Machakos Ward 4,"-3.332377, 36.476374",2021-08-31,Conventional,Irrigated,No,1,0,58,13,41,60,43,23,0,0,0,0,2146,2030,1218,3170,2993,2507,230,115,138,0,0,0,239
F052,Nichole Vasquez,Machakos Ward 6,"-3.46113, 37.684546",2024-01-22,Conventional,Irrigated,No,35,22,17,0,0,2,8,7,12,0,0,6,582,723,823,70,84,56,617,395,663,156,210,234,109
F053,Felicia Smith,Machakos Ward 2,"1.664652, 41.669784",2024-02-12,Organic,Rain-fed,No,21,65,0,0,15,41,17,16,0,0,0,0,780,780,910,1332,2118,1417,144,224,128,0,0,0,175
F054,Veronica Knight,Machakos Ward 3,"0.358056, 37.733906",2021-04-14,Conventional,Irrigated,No,26,35,20,20,23,15,0,26,0,9,6,1,800,1095,735,892,937,727,364,234,364,77,57,108,181
F055,Scott Crane,Machakos Ward 3,"3.731365, 37.866758",2020-08-07,Organic,Irrigated,No,41,45,29,45,4,26,8,40,7,0,0,0,2067,1014,1484,686,884,880,548,455,576,0,0,0,245
F056,Brittany Blake,Machakos Ward 2,"-2.443912, 41.364613",2020-09-07,Organic,Irrigated,Yes,16,5,10,1,13,0,0,4,3,0,0,0,305,375,335,65,91,130,147,128,123,0,0,0,52
F057,Brad Ramos,Machakos Ward 7,"0.391534, 40.308369",2022-12-08,Organic,Irrigated,No,5,67,52,0,6,29,44,0,0,0,0,0,2156,3382,2683,1248,1411,1122,0,0,0,0,0,0,203
F058,Alan Parks,Machakos Ward 2,"1.82089, 39.148195",2025-08-15,Organic,Irrigated,Yes,40,66,59,0,12,0,0,0,15,0,13,6,2128,2645,3072,144,144,72,510,675,450,336,349,438,211
F059,Jennifer Miller,Machakos Ward 3,"3.948727, 41.722427",2021-02-14,Conventional,Irrigated,Yes,5,12,10,8,15,5,13,1,0,0,0,11,504,556,390,400,390,315,15,6,12,297,528,495,80
F060,Paula Robertson,Machakos Ward 7,"-3.147862, 34.132042",2022-01-27,Organic,Irrigated,No,18,23,26,0,2,11,9,20,6,0,0,0,1152,1368,955,480,483,337,272,372,482,0,0,0,115
F061,Margaret Jones,Machakos Ward 1,"1.354447, 40.626538",2022-01-18,Conventional,Rain-fed,Yes,67,26,83,34,0,0,1,6,0,0,1,23,1790,3544,2122,0,0,0,72,42,84,998,511,793,241
F062,Michele Barrett,Machakos Ward 10,"-3.496654, 35.152867",2023-01-31,Organic,Irrigated,Yes,26,35,0,47,17,0,32,0,6,34,9,31,490,210,490,136,102,85,126,210,144,1295,1162,1347,237
F063,Laura Randall,Machakos Ward 8,"-4.492569, 36.455708",2020-03-02,Organic,Rain-fed,Yes,0,60,78,19,0,0,0,11,1,28,8,0,3762,4722,2574,0,0,0,140,205,90,88,56,40,205
F064,Crystal Davis,Machakos Ward 12,"-1.859475, 37.397303",2020-01-28,Organic,Irrigated,Yes,10,13,33,16,2,0,8,0,0,0,0,10,1812,949,1569,28,26,30,0,0,0,460,250,440,92
F065,Tyler Diaz,Machakos Ward 5,"-0.691421, 36.322549",2021-07-15,Organic,Irrigated,No,2,0,49,10,29,0,28,1,3,0,0,0,1617,1617,1274,290,232,261,101,110,77,0,0,0,122
F066,Kelly Hines,Machakos Ward 7,"-0.294194, 38.22844",2022-04-27,Conventional,Rain-fed,Yes,58,62,32,0,19,0,28,0,24,0,0,0,1424,2084,2022,114,133,171,1008,912,720,0,0,0,223
F067,Eric Jackson,Machakos Ward 7,"-1.817332, 40.076077",2020-04-12,Conventional,Irrigated,Yes,93,68,0,17,3,1,3,6,39,0,0,6,612,952,1020,65,70,74,1950,1524,1230,192,210,246,236
F068,Jennifer Knapp,Machakos Ward 6,"2.975612, 36.124417",2025-11-29,Conventional,Irrigated,Yes,0,30,85,30,33,15,45,0,0,0,0,0,2315,2815,2120,1131,954,846,0,0,0,0,0,0,238
F069,Dr. Ashley Johnson DVM,Machakos Ward 9,"3.498249, 39.03721",2023-11-03,Organic,Irrigated,No,33,30,56,0,13,24,22,3,14,0,0,0,1696,1498,2118,822,1258,863,690,641,697,0,0,0,195
F070,Brittney Carlson,Machakos Ward 9,"0.172937, 38.996601",2021-05-31,Organic,Rain-fed,No,63,30,29,0,0,33,0,0,54,26,15,0,1111,995,1284,825,990,825,2322,1836,1728,225,225,195,250
F071,Amber Morse,Machakos Ward 8,"2.377708, 36.101981",2021-08-15,Conventional,Irrigated,Yes,3,36,15,0,18,0,8,0,5,13,0,0,711,837,972,234,234,198,215,210,205,0,0,0,98
F072,Heather Aguilar,Machakos Ward 1,"2.832822, 41.125439",2022-10-18,Conventional,Rain-fed,Yes,8,15,0,8,0,0,10,0,10,0,0,0,135,165,210,0,0,0,200,330,430,0,0,0,51
F073,Dawn White,Machakos Ward 12,"-0.311503, 36.211519",2024-10-28,Organic,Irrigated,No,3,50,9,11,0,0,6,30,0,24,0,17,611,805,665,0,0,0,210,390,360,510,408,850,150
F074,Julie Turner MD,Machakos Ward 8,"-3.032567, 36.124291",2023-05-30,Conventional,Rain-fed,Yes,58,71,1,39,0,35,0,10,0,0,0,0,1044,1021,476,735,1365,910,60,50,140,0,0,0,214
F075,Tom Horne,Machakos Ward 1,"1.951462, 39.358321",2024-04-10,Conventional,Irrigated,No,14,74,59,0,0,21,0,0,33,0,5,0,3705,1905,2907,588,672,609,1188,1386,957,50,50,40,206
F076,Michael Patterson,Machakos Ward 3,"1.121224, 41.044046",2022-12-31,Organic,Rain-fed,Yes,0,23,62,0,12,31,20,0,17,0,0,0,1541,2556,2726,790,1086,1052,374,595,476,0,0,0,165
F077,Jesse Olson,Machakos Ward 4,"-3.592269, 39.688195",2021-02-22,Conventional,Irrigated,Yes,12,1,15,24,13,0,21,0,16,0,0,0,435,636,533,143,169,130,608,736,736,0,0,0,102
F078,Paul Lee,Machakos Ward 2,"-0.704569, 41.489778",2025-02-18,Conventional,Rain-fed,No,55,1,28,0,1,19,34,6,23,14,20,39,1327,1415,1100,391,481,583,1240,1026,881,1856,1663,2013,240
F079,Michael Carr,Machakos Ward 11,"-3.734083, 35.20382",2023-01-20,Conventional,Irrigated,Yes,60,24,40,26,0,0,33,0,0,0,0,0,2168,1696,2152,0,0,0,0,0,0,0,0,0,183
F080,Shannon Crosby,Machakos Ward 12,"0.356733, 36.720377",2025-01-29,Organic,Irrigated,No,19,1,20,18,1,8,11,2,0,0,0,0,766,526,834,285,278,172,10,20,28,0,0,0,80
F081,Angelica Williams,Machakos Ward 6,"0.504607, 38.620244",2020-11-16,Conventional,Rain-fed,Yes,35,0,19,13,2,19,15,0,22,0,0,0,475,380,551,411,677,761,704,770,594,0,0,0,125
F082,Virginia Schneider,Machakos Ward 2,"-3.813439, 34.797694",2020-05-21,Conventional,Irrigated,Yes,38,45,42,0,8,0,7,0,10,0,0,0,1533,2166,1548,72,40,56,450,410,340,0,0,0,150
F083,Janice Martinez,Machakos Ward 11,"-0.012719, 34.903104",2024-02-19,Conventional,Rain-fed,No,0,8,3,5,6,13,10,8,6,0,0,0,215,184,208,566,496,423,354,212,214,0,0,0,59
F084,Angela Flores,Machakos Ward 9,"2.854227, 35.025235",2021-10-27,Conventional,Irrigated,No,43,38,18,30,21,0,32,0,21,0,0,0,1212,908,1254,105,315,189,504,840,567,0,0,0,203
F085,Michael Jones,Machakos Ward 9,"2.64267, 39.216478",2020-03-12,Conventional,Irrigated,No,5,51,8,15,25,14,17,4,5,0,0,0,975,541,616,735,609,553,259,266,239,0,0,0,144
F086,Randy Munoz,Machakos Ward 6,"1.837801, 35.724038",2020-12-07,Organic,Irrigated,No,30,2,27,0,25,15,5,16,0,0,10,0,1156,1063,722,915,595,665,240,240,176,100,140,80,130
F087,Matthew Costa,Machakos Ward 9,"-1.463553, 39.201569",2020-12-28,Conventional,Rain-fed,No,85,33,39,12,0,41,4,0,0,0,0,0,1950,1644,1290,1517,1681,1804,0,0,0,0,0,0,214
F088,John Gardner,Machakos Ward 10,"1.469787, 40.522035",2023-01-28,Organic,Irrigated,No,48,25,5,17,15,17,38,7,22,0,0,0,300,410,360,898,839,754,738,1047,496,0,0,0,194
F089,Kelly Wilson,Machakos Ward 10,"2.577332, 35.935498",2021-05-18,Conventional,Rain-fed,No,7,3,41,24,21,0,6,7,5,0,0,0,1509,1342,1755,231,273,189,233,256,244,0,0,0,114
F090,Justin Johnson,Machakos Ward 1,"2.091745, 37.569313",2024-12-09,Conventional,Irrigated,Yes,25,4,16,0,20,14,12,13,0,0,0,0,848,464,788,700,498,608,182,78,65,0,0,0,104
F091,Melanie Hatfield,Machakos Ward 3,"3.537249, 36.78373",2024-11-28,Conventional,Rain-fed,No,24,20,10,8,0,18,0,0,0,0,0,0,460,530,550,648,774,378,0,0,0,0,0,0,80
F092,Gail Torres,Machakos Ward 11,"3.805744, 39.998446",2023-04-17,Organic,Irrigated,Yes,0,40,16,11,8,10,0,20,1,0,0,0,672,1272,640,516,442,578,301,124,307,0,0,0,106
F093,Richard Burgess,Machakos Ward 3,"-1.16383, 39.905426",2022-12-12,Conventional,Rain-fed,No,0,24,59,3,20,17,0,0,20,14,0,0,3013,3238,1597,722,804,942,720,900,820,0,0,0,157
F094,Carl Richardson,Machakos Ward 4,"1.986589, 38.136237",2024-07-01,Conventional,Rain-fed,Yes,32,0,71,46,0,30,25,18,0,0,0,0,2627,1846,1846,840,1350,1260,144,270,126,0,0,0,222
F095,Joseph Terrell,Machakos Ward 8,"-0.520194, 36.141981",2020-10-16,Organic,Irrigated,No,11,0,20,1,0,12,1,6,1,0,0,0,960,540,880,396,312,324,90,58,64,0,0,0,52
F096,Randy Smith,Machakos Ward 6,"-2.195718, 36.750775",2020-03-22,Conventional,Rain-fed,No,35,0,71,6,36,36,18,8,30,0,0,0,2485,2485,3195,1476,1584,1476,1004,996,956,0,0,0,240
F097,Matthew Anderson,Machakos Ward 4,"-2.302337, 39.868227",2024-02-03,Organic,Rain-fed,No,32,24,0,0,0,19,0,0,14,2,0,0,168,120,264,532,494,475,560,448,406,0,0,0,91
F098,Daniel Davis,Machakos Ward 11,"4.205659, 37.148758",2024-02-09,Conventional,Rain-fed,No,15,27,4,8,11,7,0,19,0,2,9,0,412,362,299,338,413,283,247,228,171,99,72,45,102
F099,William West,Machakos Ward 2,"4.082543, 36.770786",2022-08-23,Organic,Irrigated,No,11,0,9,12,0,18,15,0,0,0,0,0,405,288,333,522,540,450,0,0,0,0,0,0,65
F100,Joseph Kelly,Machakos Ward 2,"2.053613, 35.974876",2021-01-08,Organic,Irrigated,Yes,0,17,35,22,19,40,1,7,4,0,0,0,1726,1169,1326,1626,1906,1887,210,188,256,0,0,0,145
F101,Robert Howard,Machakos Ward 8,"-1.207592, 35.838984",2022-12-28,Organic,Rain-fed,Yes,0,48,30,10,0,28,3,2,24,0,0,0,1608,1386,1344,1204,1344,924,910,634,1204,0,0,0,145
F102,Daniel Foster,Machakos Ward 1,"3.531332, 39.701165",2024-07-21,Conventional,Irrigated,No,8,12,22,16,22,0,2,5,22,21,12,0,718,668,1034,154,242,264,683,729,774,60,84,108,142
F103,Danielle Gregory,Machakos Ward 2,"-2.611261, 35.328067",2022-05-02,Conventional,Rain-fed,No,18,40,82,0,42,28,8,0,0,0,0,0,2780,2168,3234,1568,980,1386,0,0,0,0,0,0,218
F104,Peter Manning,Machakos Ward 1,"-3.526883, 36.81344",2022-12-23,Organic,Irrigated,Yes,15,13,2,3,2,17,0,16,15,0,0,0,154,146,252,774,596,709,807,599,869,0,0,0,83
F105,Ruben Bishop,Machakos Ward 9,"1.976647, 38.034614",2023-01-09,Organic,Rain-fed,Yes,51,58,49,0,0,0,40,0,0,0,11,5,2665,2763,2821,0,0,0,0,0,0,311,295,357,214
F106,Todd Black,Machakos Ward 6,"-4.41786, 34.275947",2024-06-23,Conventional,Irrigated,Yes,0,10,0,13,1,24,6,0,20,0,0,0,120,110,80,534,854,559,640,440,820,0,0,0,74
F107,Margaret Hart,Machakos Ward 5,"1.827623, 34.36012",2021-11-19,Conventional,Rain-fed,Yes,79,7,29,16,0,0,19,50,0,0,0,0,1477,672,744,0,0,0,750,300,400,0,0,0,200
F108,Lucas Simpson,Machakos Ward 3,"1.050014, 40.774742",2023-12-27,Conventional,Irrigated,No,0,8,0,3,5,12,13,4,2,2,0,5,120,56,112,566,411,508,82,148,74,200,135,250,54
F109,Christopher Benson,Machakos Ward 1,"-2.013836, 41.003037",2025-11-22,Organic,Rain-fed,No,0,25,0,0,0,2,33,14,27,32,13,17,250,150,225,100,40,64,787,1018,1490,643,405,486,163
F110,Elizabeth Hernandez,Machakos Ward 11,"-2.693092, 38.331894",2022-03-07,Organic,Irrigated,No,15,5,7,5,0,3,0,7,9,0,0,0,179,405,335,135,87,99,510,273,398,0,0,0,51
F111,Vanessa Alvarez,Machakos Ward 5,"-1.803009, 34.605832",2023-01-27,Organic,Rain-fed,Yes,2,44,35,7,14,0,0,15,4,0,16,8,2191,1570,1621,126,168,140,337,413,368,336,360,496,145
F112,Tara Hinton,Machakos Ward 3,"-2.438545, 41.661671",2024-11-27,Organic,Irrigated,No,57,31,74,0,30,13,12,14,0,0,0,0,3072,3757,2265,603,661,907,112,182,98,0,0,0,231
F113,Lindsay Black,Machakos Ward 8,"-4.035715, 37.988553",2023-08-29,Conventional,Irrigated,No,5,0,23,0,0,7,10,11,0,0,11,10,713,851,713,231,266,238,154,99,99,440,478,509,77
F114,Tracey Fernandez,Machakos Ward 2,"2.016086, 36.945448",2020-07-17,Conventional,Irrigated,No,0,13,23,6,0,5,0,12,3,0,0,1,1044,1263,961,185,220,240,234,174,210,40,45,48,63
F115,Craig Jordan,Machakos Ward 7,"2.663652, 34.593109",2025-12-25,Organic,Irrigated,Yes,89,91,0,0,0,0,50,0,7,0,0,0,1365,546,1365,0,0,0,350,175,294,0,0,0,237
F116,Amanda Ware,Machakos Ward 11,"-1.341884, 35.092313",2021-07-04,Organic,Irrigated,Yes,1,22,4,3,16,13,41,32,44,0,0,0,506,300,294,647,721,835,1264,1516,1540,0,0,0,176
F117,Chelsea Wolfe,Machakos Ward 6,"-4.205368, 40.685005",2021-07-07,Organic,Irrigated,No,24,18,27,0,0,22,15,10,23,5,0,0,756,801,990,704,440,814,725,570,872,0,0,0,144
F118,Roger Owens,Machakos Ward 7,"2.337106, 39.475874",2020-12-10,Organic,Rain-fed,No,18,7,31,1,10,2,26,0,0,8,0,14,1282,997,849,214,100,184,0,0,0,476,560,350,117
F119,Brian Mcdonald,Machakos Ward 3,"-0.4759, 40.703363",2023-01-18,Conventional,Rain-fed,No,50,0,3,0,53,26,7,28,18,0,9,28,147,75,69,942,1990,1230,876,870,1092,1081,920,1508,222
F120,Melissa Raymond,Machakos Ward 9,"-3.268844, 39.549526",2021-08-11,Organic,Irrigated,No,0,6,11,0,0,4,0,0,8,7,12,6,345,571,421,116,100,168,240,224,232,264,324,240,54
F121,Sarah Pitts,Machakos Ward 1,"-0.610045, 41.403116",2021-03-24,Conventional,Irrigated,No,0,14,53,19,17,25,10,6,0,0,0,0,1886,1348,1744,1028,1103,986,30,48,48,0,0,0,144
F122,James Howard,Machakos Ward 1,"-0.089289, 40.803497",2022-07-23,Organic,Rain-fed,No,43,43,0,24,4,12,5,0,12,1,0,0,258,258,344,448,564,576,264,432,492,0,0,0,144
F123,Leah Cross,Machakos Ward 9,"0.142532, 38.478922",2021-10-11,Conventional,Irrigated,Yes,12,0,3,0,14,7,16,8,1,0,0,0,81,144,75,315,476,336,154,163,108,0,0,0,61
F124,Lisa Higgins DDS,Machakos Ward 3,"4.1742, 38.386592",2021-12-14,Organic,Rain-fed,Yes,64,0,17,3,4,12,19,14,20,0,5,14,391,544,612,636,608,420,600,900,962,368,770,711,172
