Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F021,Victor Lloyd,Nyamira Ward 8,"0.474956, 37.806864",2021-04-30,Organic,Irrigated,No,51,42,0,38,25,4,49,0,0,0,0,0,210,210,588,230,497,393,0,0,0,0,0,0,209
F022,Tina Wright,Nyamira Ward 10,"-0.653598, 35.656023",2023-10-23,Conventional,Irrigated,No,8,35,19,4,0,13,13,0,0,0,0,0,1106,1158,1243,598,559,546,0,0,0,0,0,0,92
F023,Jennifer Berger,Nyamira Ward 7,"-3.231444, 37.891079",2022-03-23,Organic,Rain-fed,Yes,18,18,24,26,12,45,0,12,46,0,0,0,1416,666,894,1188,1584,1833,1744,1916,1476,0,0,0,201
F024,Katherine Murphy,Nyamira Ward 7,"0.467898, 40.618597",2022-02-15,Conventional,Irrigated,Yes,53,43,1,43,7,0,24,4,1,42,20,1,673,474,678,91,77,35,80,104,86,233,329,310,239
F025,Billy Watson,Nyamira Ward 3,"-0.554923, 38.699401",2022-02-13,Organic,Rain-fed,Yes,45,56,11,6,15,15,9,31,9,0,2,0,801,721,1148,615,660,585,461,742,813,22,26,10,199
F026,Donna Mccall,Nyamira Ward 10,"-0.291524, 34.489283",2020-12-13,Conventional,Rain-fed,No,53,41,0,4,13,0,0,25,2,5,0,13,615,328,615,169,65,130,407,422,213,338,377,364,156
F027,Johnny Stewart,Nyamira Ward 4,"1.300262, 34.381711",2023-08-24,Conventional,Rain-fed,Yes,29,9,0,29,16,11,4,15,14,3,0,2,135,45,108,474,629,477,781,370,509,100,58,68,132
F028,Anthony Frank,Nyamira Ward 10,"-0.571358, 39.751402",2025-10-05,Organic,Rain-fed,No,14,0,16,3,21,3,11,22,10,2,0,0,672,512,624,315,363,384,778,638,516,0,0,0,102
F029,Raymond Stuart,Nyamira Ward 5,"3.247455, 37.070354",2024-05-30,Organic,Rain-fed,No,11,48,29,0,0,25,38,19,0,0,0,0,1582,1292,1331,900,1025,575,228,228,209,0,0,0,170
F030,Catherine Hernandez,Nyamira Ward 6,"4.468095, 40.638294",2022-08-30,Organic,Irrigated,No,7,17,3,9,7,9,2,1,0,0,0,0,213,208,222,452,477,437,5,6,8,0,0,0,55
F031,Jacob Smith,Nyamira Ward 7,"0.695398, 34.22187",2024-04-19,Organic,Irrigated,No,39,39,0,24,27,0,3,3,34,0,5,0,312,195,195,216,216,405,1455,1319,1452,30,75,65,174
F032,Eileen Anthony,Nyamira Ward 10,"2.642486, 35.35814",2025-11-19,Conventional,Irrigated,Yes,33,53,1,50,0,23,5,0,1,19,24,5,414,472,607,989,644,1012,42,27,20,570,290,350,214
F033,James Johnson,Nyamira Ward 1,"0.171029, 36.145655",2025-06-13,Conventional,Rain-fed,Yes,25,0,33,6,0,18,0,0,8,0,3,0,759,891,660,774,846,414,232,160,360,15,21,30,93
F034,Tracy Baker,Nyamira Ward 9,"-0.869284, 40.8147",2020-03-10,Conventional,Rain-fed,No,0,42,53,49,23,4,0,0,0,31,22,0,1776,1577,3015,476,359,386,0,0,0,154,132,220,224
F035,Joshua Smith,Nyamira Ward 4,"-1.515582, 41.525472",2024-12-21,Organic,Irrigated,Yes,42,57,16,0,0,22,0,27,20,14,0,0,1016,902,1338,1034,902,1056,1351,589,949,0,0,0,198
F036,Adam Pope,Nyamira Ward 12,"1.713522, 39.082908",2020-09-30,Conventional,Rain-fed,Yes,33,11,33,0,11,16,13,0,10,0,0,0,1155,979,781,547,783,905,230,320,320,0,0,0,127
F037,Hector Oliver,Nyamira Ward 5,"3.256406, 41.722962",2023-07-07,Conventional,Rain-fed,Yes,10,0,74,35,24,48,30,21,0,0,0,1,3552,3700,2738,1872,2088,2064,126,252,315,34,45,50,243
F038,Nicholas Cox,Nyamira Ward 7,"-3.82503, 37.891394",2020-09-13,Organic,Irrigated,No,63,0,46,0,20,35,16,22,21,0,0,0,2162,1978,1380,1240,1690,960,701,931,572,0,0,0,223
F039,Thomas Harrison,Nyamira Ward 9,"1.993715, 36.542976",2021-10-01,Conventional,Rain-fed,No,29,0,4,13,8,7,0,12,0,0,0,0,148,120,104,259,319,397,96,84,132,0,0,0,73
F040,Michelle Kelly,Nyamira Ward 10,"1.794682, 40.155999",2020-02-15,Conventional,Irrigated,No,11,5,4,21,9,0,0,11,4,16,0,1,123,206,182,81,63,126,299,333,206,23,50,44,82
F041,Mrs. Kendra Duarte DVM,Nyamira Ward 1,"0.142863, 37.155058",2020-03-07,Organic,Irrigated,No,2,32,18,18,5,43,11,10,14,0,0,0,1096,1316,692,1221,1659,1234,516,464,560,0,0,0,153
F042,Timothy Murray,Nyamira Ward 10,"-1.436935, 41.741047",2024-06-28,Organic,Irrigated,Yes,13,95,7,20,27,15,0,9,36,0,0,26,917,1610,1441,630,933,840,1449,1530,1647,624,676,520,248
F043,Cassie Simon,Nyamira Ward 1,"-0.497975, 34.856779",2020-11-27,Organic,Rain-fed,No,17,12,9,13,0,2,10,11,0,0,0,0,492,276,567,96,54,84,55,143,165,0,0,0,74
F044,Jaime Lee MD,Nyamira Ward 12,"-2.758092, 34.223429",2020-09-15,Organic,Irrigated,Yes,11,13,2,5,7,0,0,3,9,0,0,0,222,187,192,49,70,70,294,231,228,0,0,0,50
F045,Daniel Lynch,Nyamira Ward 8,"0.011321, 40.504424",2023-06-12,Organic,Irrigated,Yes,0,36,76,35,16,8,9,18,29,0,0,0,1852,3968,3632,424,480,448,1267,1637,1053,0,0,0,227
F046,Hannah Nelson,Nyamira Ward 4,"2.779944, 36.777735",2022-09-11,Organic,Rain-fed,Yes,38,0,48,12,0,24,0,2,2,9,2,0,1008,1968,1440,1008,552,552,116,64,94,30,16,16,137
F047,James Taylor,Nyamira Ward 2,"2.433281, 34.651884",2022-09-05,Organic,Irrigated,Yes,4,9,0,0,9,0,0,11,12,0,10,8,45,63,99,108,72,90,501,396,684,426,328,352,63
F048,Stephanie Townsend,Nyamira Ward 9,"-0.647905, 37.489631",2022-10-20,Organic,Irrigated,No,0,57,62,31,38,0,24,0,0,0,0,14,1696,2921,2807,532,380,190,0,0,0,574,700,294,226
F049,Christine Bell,Nyamira Ward 8,"-4.351022, 39.020057",2023-12-14,Conventional,Rain-fed,No,8,27,12,14,5,13,17,4,20,8,8,28,510,663,651,601,578,651,920,784,480,868,988,1044,164
F050,Maria Rogers,Nyamira Ward 11,"-0.654672, 36.845017",2020-10-03,Organic,Rain-fed,No,33,54,68,11,0,0,15,0,31,0,0,0,3804,2242,2170,0,0,0,930,1457,1302,0,0,0,212
F051,Heather Elliott,Nyamira Ward 5,"-2.167373, 41.490616",2023-05-03,Organic,Rain-fed,No,0,2,0,35,33,0,37,8,51,0,0,0,14,26,16,264,231,165,1178,1551,1304,0,0,0,166
F052,Daniel Hernandez,Nyamira Ward 11,"-1.856333, 37.021557",2020-03-01,Organic,Irrigated,No,9,60,55,6,22,30,21,24,9,0,0,0,2410,1805,2745,1554,1560,1180,567,660,594,0,0,0,236
F053,Taylor Bell,Nyamira Ward 10,"-2.546842, 35.388052",2022-05-06,Organic,Irrigated,No,0,36,3,0,0,9,16,12,16,0,0,0,345,594,288,234,261,396,808,580,428,0,0,0,92
F054,Tracy Cooley,Nyamira Ward 8,"3.932198, 40.116023",2020-03-11,Conventional,Irrigated,Yes,39,25,3,47,34,40,7,0,38,9,0,0,356,281,354,2002,1570,1500,760,1102,1330,0,0,0,242
F055,Tammy Allen,Nyamira Ward 10,"0.308596, 40.499517",2020-03-27,Organic,Rain-fed,No,21,10,7,16,11,0,0,10,0,0,0,0,372,392,309,77,88,121,100,100,120,0,0,0,75
F056,Justin Gonzalez,Nyamira Ward 6,"1.642521, 37.928166",2023-11-27,Organic,Rain-fed,Yes,22,9,55,11,41,1,11,16,5,0,0,0,2858,1365,1327,530,354,458,312,354,180,0,0,0,171
F057,Paul Smith,Nyamira Ward 6,"2.583342, 36.350869",2020-06-18,Conventional,Irrigated,Yes,1,21,4,0,0,8,11,0,8,6,6,2,278,382,352,224,208,376,264,192,176,138,128,134,67
F058,Daniel Bell,Nyamira Ward 12,"3.731348, 36.530718",2025-08-29,Organic,Rain-fed,Yes,14,11,11,6,2,4,8,0,0,0,6,0,605,605,583,138,210,186,0,0,0,66,78,78,62
F059,Jennifer Harris,Nyamira Ward 4,"-2.580335, 38.67187",2020-01-09,Organic,Rain-fed,Yes,22,12,16,12,0,4,0,1,17,7,0,0,536,720,828,100,184,84,498,455,813,0,0,0,91
F060,Alyssa Kent,Nyamira Ward 1,"1.426303, 39.977943",2022-09-07,Conventional,Rain-fed,No,53,4,58,13,21,0,1,0,9,0,0,0,1208,1618,1796,252,126,105,180,297,423,0,0,0,159
F061,Susan Taylor,Nyamira Ward 7,"2.963542, 38.729249",2023-07-11,Conventional,Irrigated,No,34,93,11,24,0,2,15,0,33,3,19,9,1435,1239,1912,52,52,62,990,1353,957,550,507,500,243
F062,Thomas Cohen,Nyamira Ward 10,"3.862714, 40.109862",2024-02-18,Conventional,Irrigated,Yes,3,35,1,20,8,3,1,13,0,2,13,1,498,392,533,188,250,188,65,130,182,140,167,245,100
F063,Amber Roy,Nyamira Ward 5,"4.395263, 39.220967",2021-09-03,Conventional,Rain-fed,No,0,15,1,14,0,13,29,7,11,0,0,0,101,272,107,286,455,637,595,587,546,0,0,0,90
F064,Zachary Myers,Nyamira Ward 2,"-2.312277, 35.185304",2020-11-28,Conventional,Rain-fed,No,41,0,7,9,17,37,25,4,32,0,0,0,301,161,196,1052,1909,1482,1376,1504,692,0,0,0,172
F065,Miss Sheila Hicks,Nyamira Ward 3,"1.526351, 38.745373",2022-12-10,Conventional,Irrigated,Yes,0,0,21,16,0,0,0,9,27,0,12,0,567,672,588,0,0,0,963,1197,1089,156,132,156,85
F066,Lori Mason,Nyamira Ward 5,"-2.994919, 35.026215",2024-07-27,Organic,Rain-fed,No,0,51,0,6,20,13,28,12,29,0,0,0,561,357,663,380,557,620,1437,1241,971,0,0,0,159
F067,Dennis Ruiz,Nyamira Ward 1,"3.721026, 37.082342",2025-01-03,Organic,Rain-fed,Yes,30,11,59,31,0,29,0,0,7,0,0,0,2964,2433,1345,1363,609,841,273,140,322,0,0,0,167
F068,Dr. Allen Lang Jr.,Nyamira Ward 7,"3.388966, 37.486317",2021-03-19,Conventional,Irrigated,Yes,41,18,13,0,5,22,8,4,0,0,7,0,845,516,720,734,849,830,44,24,52,49,56,84,118
F069,Stephen Dennis,Nyamira Ward 10,"3.45488, 41.060548",2020-08-10,Conventional,Irrigated,No,34,2,46,0,11,24,13,6,0,0,1,0,2270,1864,1176,743,1199,695,60,48,36,7,9,5,137
F070,Mark Sharp,Nyamira Ward 3,"2.406983, 41.000149",2024-07-29,Conventional,Rain-fed,Yes,0,26,9,24,26,15,22,0,12,0,0,0,588,478,563,1039,810,646,492,444,468,0,0,0,134
F071,Matthew Padilla,Nyamira Ward 11,"-4.275583, 38.3691",2023-09-11,Conventional,Rain-fed,No,39,0,63,38,2,11,29,9,28,9,0,0,2646,2331,2268,459,434,513,1088,1339,957,0,0,0,228
F072,Kerri Goodwin,Nyamira Ward 3,"0.910069, 40.492802",2023-08-31,Organic,Rain-fed,No,24,69,48,14,0,3,31,0,5,0,0,0,2385,2652,2094,63,126,99,160,110,155,0,0,0,194
F073,Tracy Hughes,Nyamira Ward 5,"-2.743296, 39.521139",2020-12-14,Organic,Rain-fed,No,55,65,6,33,0,4,20,0,36,6,4,0,1085,979,1108,116,136,96,828,1512,1656,60,56,40,229
F074,Harold Green Jr.,Nyamira Ward 8,"2.925209, 40.320053",2022-11-19,Organic,Irrigated,No,0,2,2,20,22,0,21,26,19,6,14,11,76,66,62,286,176,220,697,996,958,446,614,718,143
F075,Gregory Morton,Nyamira Ward 11,"0.272126, 39.960801",2020-04-17,Organic,Irrigated,No,10,0,68,53,0,0,5,36,13,15,27,0,1564,3060,2312,0,0,0,926,734,946,405,351,216,227
F076,Jenny Reed,Nyamira Ward 3,"2.123644, 36.290826",2023-11-24,Organic,Irrigated,Yes,14,26,41,36,12,28,11,5,0,4,0,2,1695,1471,2086,1376,1320,1096,60,35,30,56,46,56,179
F077,Kimberly Aguilar,Nyamira Ward 6,"-2.042661, 39.647781",2023-10-03,Organic,Irrigated,No,2,0,25,0,6,14,19,0,0,0,0,0,1025,525,750,646,720,714,0,0,0,0,0,0,66
F078,Michael Sweeney,Nyamira Ward 6,"3.946503, 39.487745",2022-01-04,Conventional,Rain-fed,Yes,27,19,0,9,1,0,0,0,14,0,0,0,95,171,209,14,15,14,672,560,364,0,0,0,70
F079,Melissa Paul,Nyamira Ward 7,"4.331537, 37.06783",2023-04-02,Organic,Irrigated,Yes,19,43,9,8,35,15,18,3,21,0,0,0,524,971,465,930,1035,745,768,1080,987,0,0,0,171
F080,David Harris,Nyamira Ward 7,"-2.906902, 39.49213",2023-05-31,Conventional,Irrigated,Yes,29,11,1,0,9,11,10,10,6,0,0,0,93,164,137,504,601,444,272,308,332,0,0,0,87
F081,Roberta Willis,Nyamira Ward 3,"2.70114, 39.949659",2021-03-11,Conventional,Irrigated,No,27,0,8,0,0,9,0,18,1,3,3,0,240,256,176,306,396,297,300,263,276,36,24,21,69
F082,Bryan Holder,Nyamira Ward 3,"-2.603192, 40.326161",2023-10-20,Conventional,Irrigated,No,0,15,0,3,38,37,13,0,13,22,4,0,225,150,105,1899,1417,2082,364,546,429,32,24,24,145
F083,Theresa Wilkerson,Nyamira Ward 3,"-2.931543, 36.192439",2021-06-27,Organic,Irrigated,Yes,13,23,12,0,0,16,2,0,4,0,2,0,876,741,747,640,784,432,112,192,136,26,18,12,72
F084,Kristen Mason,Nyamira Ward 12,"-3.30706, 34.76435",2022-09-10,Organic,Irrigated,Yes,8,1,15,0,17,0,13,0,12,0,0,0,579,328,548,204,204,136,552,564,480,0,0,0,66
F085,Joe Simpson,Nyamira Ward 3,"2.901367, 36.558602",2024-06-29,Conventional,Irrigated,Yes,11,8,11,0,10,0,0,13,0,0,0,0,292,594,654,70,100,130,195,195,117,0,0,0,53
F086,David Goodman,Nyamira Ward 4,"-1.900405, 39.562893",2022-07-30,Organic,Irrigated,Yes,26,23,43,2,0,15,23,10,3,0,0,0,2357,1712,1755,570,360,585,216,189,189,0,0,0,145
F087,Scott Brown,Nyamira Ward 10,"4.121228, 38.23137",2020-04-20,Organic,Irrigated,No,51,51,0,43,3,30,0,0,0,2,31,0,663,357,561,1086,903,765,0,0,0,403,341,372,211
F088,Philip Smith,Nyamira Ward 8,"-0.690336, 36.773907",2025-06-20,Organic,Irrigated,Yes,46,5,68,44,38,9,17,0,3,5,0,0,3294,3052,1833,792,698,798,84,123,117,0,0,0,235
F089,Peter Wilcox,Nyamira Ward 3,"2.811086, 39.395563",2021-10-22,Organic,Rain-fed,No,0,39,20,11,0,21,0,0,0,9,0,10,1012,771,995,588,714,651,0,0,0,360,300,420,110
F090,Charles Hopkins,Nyamira Ward 5,"-0.547993, 35.065803",2025-11-17,Conventional,Rain-fed,Yes,0,53,25,42,0,48,10,1,20,0,6,0,1424,1570,1845,1200,1488,1200,889,727,890,84,48,48,205
F091,Joan Garcia,Nyamira Ward 2,"-2.865268, 41.354845",2023-09-14,Conventional,Rain-fed,No,15,8,49,22,9,0,0,26,34,0,0,0,1419,1183,1819,72,108,81,862,1238,1270,0,0,0,163
F092,Carrie Luna,Nyamira Ward 7,"1.094655, 37.939428",2020-12-06,Conventional,Rain-fed,No,37,10,51,0,8,45,4,25,1,0,0,0,1416,2569,1233,1814,1700,1708,371,195,191,0,0,0,181
F093,Debra Jones,Nyamira Ward 7,"4.316279, 34.511717",2022-07-16,Organic,Rain-fed,No,54,62,43,0,11,1,41,0,0,0,0,0,1814,2159,2053,147,154,113,0,0,0,0,0,0,212
F094,Mr. Donald Thompson,Nyamira Ward 12,"3.96144, 36.755149",2022-07-24,Conventional,Irrigated,Yes,12,46,18,32,0,2,33,0,0,1,0,0,1068,1454,952,54,66,70,0,0,0,0,0,0,144
F095,Rebecca Rivera,Nyamira Ward 4,"1.589548, 37.000737",2025-09-06,Organic,Irrigated,Yes,2,43,63,3,27,12,23,11,5,16,1,0,2277,1836,2346,639,723,546,327,186,313,15,5,10,206
F096,Jill Smith,Nyamira Ward 12,"-0.164583, 36.224282",2020-10-26,Conventional,Irrigated,Yes,6,17,7,8,1,9,24,23,0,0,0,0,465,345,309,330,376,206,322,253,276,0,0,0,95
F097,Claudia Terrell,Nyamira Ward 4,"-2.430012, 35.128048",2024-10-11,Conventional,Irrigated,No,7,25,30,0,36,0,14,4,9,0,15,7,1285,1015,1235,216,288,468,319,249,220,420,450,388,147
F098,Lawrence Gould,Nyamira Ward 4,"-1.775762, 39.527493",2020-12-24,Organic,Irrigated,No,25,82,72,9,36,0,9,0,0,0,0,0,2466,3000,4830,468,468,432,0,0,0,0,0,0,233
F099,Lisa Wright,Nyamira Ward 3,"4.171622, 38.188946",2021-12-11,Conventional,Rain-fed,Yes,49,30,18,0,0,10,18,0,21,0,0,0,1032,738,924,220,280,490,630,546,777,0,0,0,146
F100,Alison West,Nyamira Ward 1,"2.929688, 38.37463",2020-09-17,Conventional,Rain-fed,Yes,11,10,2,17,14,4,16,6,0,7,9,0,146,176,210,298,310,330,54,42,78,126,63,99,96
F101,Rebecca Hanson,Nyamira Ward 2,"0.883084, 34.153986",2020-05-24,Conventional,Rain-fed,Yes,64,64,66,0,0,36,0,0,0,0,0,0,3996,3936,3546,1116,972,828,0,0,0,0,0,0,230
F102,Michael Jensen,Nyamira Ward 2,"2.120469, 38.252517",2025-02-07,Conventional,Rain-fed,No,57,63,0,11,49,0,0,0,55,0,0,0,378,693,945,343,539,294,2255,1595,1760,0,0,0,235
F103,Peter Scott,Nyamira Ward 10,"2.305528, 36.851623",2025-12-27,Conventional,Rain-fed,No,44,11,51,13,0,26,3,5,0,0,0,0,2671,2055,1888,546,1274,702,40,30,60,0,0,0,153
F104,Jennifer Hall,Nyamira Ward 8,"3.35154, 40.28067",2024-09-23,Organic,Irrigated,Yes,0,35,31,14,3,31,41,0,31,0,0,0,1362,1694,1982,1422,926,979,806,1488,1333,0,0,0,186
F105,Traci Morgan,Nyamira Ward 4,"1.708585, 34.237653",2025-07-23,Organic,Irrigated,No,41,27,41,17,12,0,1,14,0,0,0,0,996,2075,1255,180,180,180,112,70,168,0,0,0,153
F106,Emily Harris,Nyamira Ward 1,"-2.788562, 34.159733",2021-07-02,Conventional,Irrigated,Yes,11,0,6,39,40,1,28,1,36,0,31,33,126,216,264,589,550,329,1596,1738,728,1630,1424,1331,226
F107,Robert Deleon,Nyamira Ward 11,"-3.213725, 36.261247",2021-11-03,Conventional,Rain-fed,Yes,42,52,5,11,0,14,0,19,0,0,0,0,878,484,487,518,336,700,209,190,228,0,0,0,143
F108,Sarah Moore,Nyamira Ward 8,"0.039236, 39.443572",2024-10-27,Organic,Rain-fed,Yes,31,10,1,0,18,0,26,5,19,0,0,0,95,107,139,126,252,108,925,429,862,0,0,0,110
F109,Paul Schultz,Nyamira Ward 5,"-0.05378, 39.677861",2024-11-17,Conventional,Irrigated,Yes,35,10,4,6,14,0,14,9,16,0,0,0,252,260,300,196,112,168,735,588,854,0,0,0,108
F110,Jennifer Delacruz,Nyamira Ward 5,"1.28091, 41.66175",2023-07-01,Conventional,Irrigated,Yes,3,36,60,36,26,12,39,10,17,0,0,0,2424,2880,2652,604,736,552,898,868,450,0,0,0,239
F111,Brendan Erickson,Nyamira Ward 5,"2.997583, 35.552504",2024-03-15,Organic,Rain-fed,Yes,29,16,0,1,7,0,0,20,0,0,4,13,112,240,80,98,56,70,260,220,240,514,482,560,90
F112,Jeffrey Wright,Nyamira Ward 6,"-3.012806, 39.825134",2024-04-24,Conventional,Irrigated,No,26,6,3,0,20,2,33,44,18,0,0,0,192,141,168,286,336,324,990,1326,1056,0,0,0,152
F113,Marc Johnson,Nyamira Ward 3,"0.142592, 38.102261",2024-09-02,Conventional,Irrigated,Yes,32,20,13,21,6,0,12,0,20,0,0,0,793,571,772,60,30,72,660,400,800,0,0,0,124
F114,Katie Moreno,Nyamira Ward 6,"-2.609114, 34.56245",2020-07-04,Conventional,Irrigated,No,36,0,0,16,33,16,0,20,17,0,0,0,0,0,0,935,904,862,855,1096,775,0,0,0,138
F115,Taylor Aguilar,Nyamira Ward 3,"3.977733, 40.724744",2024-05-21,Organic,Irrigated,No,15,40,16,6,14,26,4,5,0,0,0,0,1088,816,1000,1152,1260,1090,70,40,75,0,0,0,126
F116,Robert Blackwell,Nyamira Ward 10,"0.275185, 37.404076",2020-05-07,Conventional,Rain-fed,Yes,0,2,8,1,14,7,4,12,0,0,4,11,340,340,196,420,420,462,96,168,180,422,251,307,63
F117,Danielle Klein,Nyamira Ward 8,"2.975276, 40.48777",2024-04-04,Conventional,Irrigated,No,21,0,60,23,27,0,11,21,19,0,0,0,2520,2280,1620,243,216,162,919,974,712,0,0,0,182
F118,Jared Mcgrath,Nyamira Ward 3,"-0.719474, 36.67319",2025-07-30,Organic,Rain-fed,No,0,18,32,34,40,37,11,0,39,0,0,0,1834,1044,1068,1587,1572,1689,1482,858,1287,0,0,0,211
F119,Keith Johnson,Nyamira Ward 5,"1.097301, 40.924012",2023-11-22,Organic,Irrigated,Yes,33,14,15,5,9,6,7,15,0,22,0,11,444,455,725,273,354,336,165,180,75,297,484,407,137
F120,April Perez,Nyamira Ward 3,"-2.677945, 39.147458",2020-07-14,Conventional,Rain-fed,Yes,24,43,0,0,28,35,0,14,9,0,0,0,344,602,602,1183,840,1533,480,319,352,0,0,0,153
F121,Colin Miller,Nyamira Ward 9,"-1.868522, 35.326401",2024-03-18,Conventional,Rain-fed,Yes,0,0,10,7,18,0,0,8,19,11,10,0,430,370,480,90,126,270,995,544,726,90,110,120,83
F122,Susan Green,Nyamira Ward 7,"-0.144397, 38.015939",2024-12-03,Organic,Irrigated,No,22,33,9,0,15,7,0,8,6,0,2,5,528,786,642,461,335,250,240,202,366,212,133,233,107
