Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F011,Brenda Ryan,Tharaka-Nithi Ward 8,"3.686076, 34.038605",2021-04-04,Organic,Irrigated,No,46,65,15,33,25,8,0,0,1,0,0,0,1075,1070,735,408,540,693,43,34,45,0,0,0,193
F012,Stacey Martin,Tharaka-Nithi Ward 10,"2.617766, 38.253926",2021-12-14,Organic,Rain-fed,Yes,12,9,31,5,11,28,2,0,3,3,10,8,896,786,1321,1152,1274,1448,60,114,63,480,210,268,122
F013,Rachel Powell,Tharaka-Nithi Ward 9,"-0.811785, 39.89165",2025-04-27,Conventional,Irrigated,Yes,35,11,42,26,14,48,0,0,41,0,0,0,1591,1651,1036,1428,1826,2596,1845,1189,861,0,0,0,217
F014,Melissa Weeks,Tharaka-Nithi Ward 2,"-1.086154, 41.836",2020-09-29,Conventional,Rain-fed,No,0,0,10,24,0,0,0,24,18,12,19,17,380,240,300,0,0,0,1074,1188,822,995,906,989,124
F015,Dr. Autumn Simpson,Tharaka-Nithi Ward 10,"-2.883907, 36.335824",2023-10-10,Conventional,Rain-fed,No,22,0,18,18,5,26,17,0,27,0,6,0,522,846,396,1298,1339,1043,729,648,999,30,54,30,139
F016,Kristen French,Tharaka-Nithi Ward 11,"-3.023855, 36.879599",2022-01-24,Conventional,Irrigated,No,0,0,19,39,32,2,28,0,0,27,20,0,684,418,418,336,244,432,0,0,0,160,180,160,167
F017,Christopher Mccarthy,Tharaka-Nithi Ward 5,"2.143044, 36.188672",2025-07-22,Organic,Irrigated,Yes,0,23,2,0,2,8,13,25,8,23,8,12,278,291,234,282,342,214,509,425,559,608,324,516,124
F018,Angela Garcia,Tharaka-Nithi Ward 8,"4.282289, 35.080066",2022-02-25,Conventional,Rain-fed,No,42,39,60,14,0,14,0,0,0,0,10,18,1551,1749,2130,322,392,294,0,0,0,662,494,924,197
F019,Theresa Foster,Tharaka-Nithi Ward 10,"1.449332, 36.780023",2020-06-12,Conventional,Rain-fed,No,0,50,45,7,18,18,38,18,8,11,0,0,2005,2635,2620,918,648,918,480,450,442,0,0,0,213
F020,Paul Miller,Tharaka-Nithi Ward 7,"3.11128, 36.658634",2020-06-14,Organic,Irrigated,Yes,0,23,29,10,6,0,2,10,0,0,0,0,1054,1292,1273,30,90,78,70,60,150,0,0,0,80
F021,Shane Burnett,Tharaka-Nithi Ward 10,"3.204819, 41.0817",2021-12-11,Conventional,Irrigated,Yes,8,24,25,0,18,0,20,10,0,0,0,0,768,1586,1315,144,216,180,120,70,120,0,0,0,105
F022,David Jones,Tharaka-Nithi Ward 3,"4.47679, 37.433385",2023-01-22,Conventional,Irrigated,No,20,10,3,3,4,4,0,12,0,2,0,0,202,240,187,156,212,196,120,96,72,0,0,0,58
F023,Kyle Crawford,Tharaka-Nithi Ward 2,"3.832151, 35.862054",2020-03-13,Organic,Irrigated,Yes,3,79,56,24,37,0,0,1,10,0,0,0,2032,2078,2961,407,444,259,234,298,503,0,0,0,210
F024,Isaac Walker,Tharaka-Nithi Ward 2,"4.069364, 38.404956",2020-08-24,Conventional,Rain-fed,Yes,0,16,18,8,18,28,24,34,30,0,0,0,630,1008,620,1206,860,1250,1314,1946,1510,0,0,0,176
F025,Kenneth Chambers,Tharaka-Nithi Ward 3,"2.670653, 40.069527",2025-03-14,Conventional,Rain-fed,Yes,13,68,2,9,16,30,28,33,3,0,0,0,856,410,658,936,1012,984,537,522,411,0,0,0,202
F026,Glenn Porter,Tharaka-Nithi Ward 9,"0.221797, 38.766861",2023-07-25,Organic,Irrigated,No,0,18,25,0,15,2,18,0,0,0,0,0,1012,873,916,291,244,249,0,0,0,0,0,0,78
F027,Angela Rios,Tharaka-Nithi Ward 10,"3.396753, 41.801202",2022-02-26,Conventional,Irrigated,No,2,18,34,11,0,0,25,3,25,0,0,0,942,958,948,0,0,0,1271,783,674,0,0,0,118
F028,Logan Lambert,Tharaka-Nithi Ward 3,"-4.223168, 36.107467",2025-11-30,Conventional,Irrigated,No,4,12,6,0,25,8,33,24,7,0,0,0,354,366,288,594,536,525,647,500,647,0,0,0,119
F029,Anthony Little Jr.,Tharaka-Nithi Ward 1,"1.639792, 40.311426",2022-09-06,Organic,Irrigated,Yes,49,11,53,27,21,3,0,2,0,0,0,0,1828,2018,2274,234,294,168,10,20,12,0,0,0,166
F030,Benjamin Davis,Tharaka-Nithi Ward 10,"-3.99429, 38.170563",2020-05-24,Conventional,Irrigated,Yes,29,48,60,23,16,9,1,0,8,0,0,0,2928,3264,2736,460,512,337,312,288,336,0,0,0,194
F031,Victor Adams,Tharaka-Nithi Ward 9,"2.621792, 39.540133",2025-03-21,Conventional,Irrigated,No,0,6,44,22,13,2,2,0,0,17,0,7,1128,940,960,170,179,182,0,0,0,140,231,154,113
F032,Derrick Mcfarland,Tharaka-Nithi Ward 5,"-2.696844, 40.28229",2025-11-17,Conventional,Irrigated,Yes,15,7,20,0,0,0,16,0,3,3,0,7,1084,624,658,0,0,0,63,90,117,315,147,287,71
F033,Margaret Lopez,Tharaka-Nithi Ward 8,"-3.672395, 40.811453",2024-03-03,Conventional,Irrigated,No,42,27,39,30,0,29,31,31,0,0,0,3,1803,1782,1977,1421,841,1247,465,403,372,108,123,66,232
F034,Jennifer Anderson,Tharaka-Nithi Ward 6,"0.69904, 40.119972",2024-12-31,Organic,Rain-fed,Yes,16,15,0,6,0,7,8,0,0,4,0,0,75,150,225,322,217,140,0,0,0,0,0,0,56
F035,Valerie Roberts,Tharaka-Nithi Ward 9,"-2.799996, 34.314032",2022-09-28,Organic,Irrigated,Yes,0,23,0,17,8,14,0,0,0,6,0,4,184,161,230,418,404,568,0,0,0,96,152,96,72
F036,Patricia Taylor DVM,Tharaka-Nithi Ward 9,"-2.198876, 35.189204",2025-10-16,Conventional,Irrigated,No,12,12,0,11,0,0,0,15,2,7,0,0,96,72,180,0,0,0,199,269,193,0,0,0,59
F037,Robert Norris,Tharaka-Nithi Ward 2,"-0.504915, 34.145395",2023-03-10,Conventional,Rain-fed,Yes,27,28,25,9,0,5,4,15,0,0,0,0,995,864,777,250,155,125,90,210,75,0,0,0,113
F038,David Ryan,Tharaka-Nithi Ward 2,"0.63141, 37.996894",2023-10-24,Conventional,Rain-fed,No,0,9,3,4,0,0,0,17,0,10,12,10,204,219,141,0,0,0,170,255,221,512,610,646,65
F039,Elizabeth Lopez,Tharaka-Nithi Ward 3,"1.764498, 35.14369",2021-08-31,Conventional,Irrigated,Yes,14,0,11,3,27,27,22,29,38,23,11,29,473,462,220,810,1053,1161,1573,1508,1191,1002,821,1288,234
F040,Jennifer Chandler,Tharaka-Nithi Ward 5,"-4.334289, 40.483056",2020-01-16,Conventional,Rain-fed,Yes,19,52,0,20,7,0,14,0,0,0,0,0,520,624,624,63,35,77,0,0,0,0,0,0,112
F041,Timothy Santos,Tharaka-Nithi Ward 9,"-3.944327, 38.353981",2025-03-15,Organic,Irrigated,No,7,0,28,2,8,3,16,13,13,0,0,0,616,1008,812,203,217,216,611,780,403,0,0,0,90
F042,Emily Crawford,Tharaka-Nithi Ward 9,"3.601667, 34.148266",2025-01-22,Conventional,Irrigated,Yes,37,0,9,15,1,50,0,2,16,0,28,13,180,261,342,1815,1461,1355,478,796,568,856,705,990,171
F043,Brandy Munoz,Tharaka-Nithi Ward 1,"4.271713, 40.412335",2023-12-13,Organic,Rain-fed,No,0,30,26,0,0,0,20,14,0,0,0,0,1522,1604,1222,0,0,0,140,98,182,0,0,0,90
F044,Luis Scott,Tharaka-Nithi Ward 5,"3.905683, 34.578402",2022-01-09,Organic,Irrigated,Yes,4,35,22,0,12,7,24,16,0,8,0,0,637,685,1023,411,439,523,224,144,176,0,0,0,128
F045,Christopher Davis,Tharaka-Nithi Ward 6,"2.801743, 38.038006",2020-01-23,Conventional,Irrigated,Yes,45,0,50,0,0,36,40,0,49,0,0,12,1000,1100,2450,972,1764,900,2107,1862,1764,336,276,408,232
F046,Angela Zamora,Tharaka-Nithi Ward 6,"-1.648685, 41.164593",2022-03-13,Conventional,Rain-fed,No,1,14,27,8,0,14,19,3,0,0,0,0,1425,1491,763,476,448,434,27,33,18,0,0,0,86
F047,Jason Lewis,Tharaka-Nithi Ward 1,"1.673451, 35.816189",2020-05-31,Organic,Irrigated,Yes,34,56,6,0,10,3,6,27,0,0,0,0,660,742,878,215,192,211,162,405,324,0,0,0,142
F048,Amy Harris,Tharaka-Nithi Ward 12,"0.73827, 38.421151",2021-02-04,Organic,Rain-fed,Yes,38,11,5,3,10,0,22,12,0,0,0,0,315,255,274,60,70,90,132,132,72,0,0,0,101
F049,Peter Thomas,Tharaka-Nithi Ward 11,"-3.952649, 34.820992",2024-02-28,Conventional,Rain-fed,Yes,10,6,26,13,9,0,6,0,17,0,0,0,916,1092,1212,81,45,81,425,476,646,0,0,0,87
F050,Emily Hoffman,Tharaka-Nithi Ward 9,"-3.451342, 37.682838",2021-04-19,Conventional,Rain-fed,Yes,12,15,4,0,0,9,9,0,5,0,0,0,266,290,305,351,423,387,225,130,115,0,0,0,54
F051,Angela Sandoval,Tharaka-Nithi Ward 10,"-4.382878, 40.11005",2025-07-17,Conventional,Irrigated,No,0,0,0,0,49,19,14,39,42,20,0,33,0,0,0,1095,1465,791,1368,2238,2187,1452,693,825,216
F052,Richard Paul,Tharaka-Nithi Ward 11,"-1.999801, 34.809866",2020-02-11,Conventional,Rain-fed,Yes,16,39,24,22,0,31,0,0,31,0,0,0,1026,1326,1674,620,1085,1364,899,806,775,0,0,0,163
F053,Steven James,Tharaka-Nithi Ward 9,"0.71555, 35.049784",2023-12-31,Organic,Rain-fed,Yes,2,7,28,0,41,44,50,0,38,4,0,0,1365,1155,686,1378,1211,1522,1444,1482,1178,0,0,0,214
F054,Penny Garcia,Tharaka-Nithi Ward 1,"-1.759901, 34.637392",2022-09-28,Conventional,Rain-fed,Yes,34,0,12,0,26,0,16,29,4,0,0,0,540,576,444,182,338,182,559,365,388,0,0,0,121
F055,Michael Miller,Tharaka-Nithi Ward 1,"-3.540501, 38.784828",2023-07-17,Organic,Rain-fed,No,27,17,16,15,0,4,12,13,0,0,0,0,473,858,869,128,88,128,169,91,65,0,0,0,104
F056,Garrett Davenport,Tharaka-Nithi Ward 2,"-2.927707, 34.092779",2023-03-25,Organic,Irrigated,Yes,22,30,0,17,11,17,4,0,9,0,0,0,330,390,300,546,899,491,441,288,306,0,0,0,110
F057,Jay Lawrence,Tharaka-Nithi Ward 2,"-3.122087, 36.989128",2023-12-12,Organic,Irrigated,No,49,19,27,26,22,0,0,0,6,0,0,0,776,1224,1092,308,308,286,300,282,156,0,0,0,149
F058,Maria Rodgers,Tharaka-Nithi Ward 7,"2.627379, 39.469169",2024-01-29,Conventional,Rain-fed,No,15,22,32,10,30,44,42,26,10,13,4,0,868,1358,1214,2058,2192,1548,754,690,698,20,60,28,248
F059,Tammy Lewis,Tharaka-Nithi Ward 1,"0.153797, 40.577379",2024-09-26,Organic,Rain-fed,Yes,24,51,24,18,0,27,13,0,0,0,0,0,1335,1347,1533,594,1350,675,0,0,0,0,0,0,157
F060,Christopher Huffman,Tharaka-Nithi Ward 4,"-1.360408, 40.635898",2022-11-03,Conventional,Rain-fed,Yes,1,12,9,30,15,0,22,27,2,0,0,0,387,273,420,195,120,150,249,487,191,0,0,0,118
F061,Phillip Russell,Tharaka-Nithi Ward 7,"-4.430082, 40.663561",2025-11-29,Organic,Irrigated,Yes,18,16,0,13,0,9,20,11,2,0,0,0,128,224,80,414,324,252,156,225,119,0,0,0,89
F062,Melissa Scott,Tharaka-Nithi Ward 6,"-0.017095, 36.665036",2024-03-14,Organic,Rain-fed,Yes,22,0,14,0,11,13,0,8,2,1,7,0,532,574,406,691,678,392,126,190,158,77,77,63,78
F063,Jessica Rose,Tharaka-Nithi Ward 9,"-2.237738, 37.125798",2025-03-19,Organic,Irrigated,No,52,0,51,0,0,11,34,18,0,0,0,0,1683,2448,2193,319,451,451,108,234,270,0,0,0,166
F064,Zoe Perez,Tharaka-Nithi Ward 3,"0.419483, 38.112722",2021-10-14,Organic,Rain-fed,No,37,28,41,0,27,0,25,0,2,0,0,0,2291,2013,1754,135,243,216,80,86,68,0,0,0,160
F065,Rick Ramirez,Tharaka-Nithi Ward 2,"1.233267, 40.570431",2022-02-21,Organic,Irrigated,No,48,1,55,34,8,0,31,0,6,0,0,0,1325,2542,1160,104,56,40,120,288,192,0,0,0,183
F066,Robert Wilson,Tharaka-Nithi Ward 9,"1.281991, 37.372102",2024-06-11,Conventional,Irrigated,No,21,22,60,0,0,12,29,33,0,0,0,0,2336,2134,3106,432,348,348,165,231,363,0,0,0,177
F067,Michelle Johns,Tharaka-Nithi Ward 10,"-0.255474, 40.746118",2025-03-02,Conventional,Irrigated,No,0,72,3,15,41,17,39,0,11,0,0,0,1146,1041,1200,1004,1261,970,374,319,528,0,0,0,198
F068,Robert Kelley,Tharaka-Nithi Ward 5,"1.881298, 34.974418",2020-12-14,Conventional,Irrigated,Yes,16,81,30,0,51,0,7,0,49,0,0,0,2424,1956,1962,408,510,612,1617,2401,2450,0,0,0,234
F069,Taylor Bryant,Tharaka-Nithi Ward 9,"-3.78209, 40.572952",2024-03-16,Conventional,Rain-fed,Yes,18,0,69,17,0,18,31,0,19,0,0,0,2691,3312,1794,666,540,882,608,494,646,0,0,0,172
F070,Douglas Mckee,Tharaka-Nithi Ward 6,"3.739013, 39.319786",2023-09-24,Conventional,Rain-fed,Yes,16,0,33,14,4,15,6,2,0,0,0,0,1485,1518,1254,667,549,358,28,22,18,0,0,0,90
F071,Jeffrey Duran,Tharaka-Nithi Ward 7,"2.099009, 37.056608",2020-12-22,Conventional,Irrigated,Yes,25,11,30,0,7,19,0,0,0,5,0,9,1348,1302,934,567,464,498,0,0,0,234,387,243,106
F072,John Jackson,Tharaka-Nithi Ward 3,"2.559561, 34.679761",2021-07-10,Conventional,Irrigated,No,15,12,0,9,6,9,10,11,21,4,10,0,180,96,108,369,255,423,1076,601,710,70,70,90,107
F073,Amanda Ashley,Tharaka-Nithi Ward 12,"3.547078, 37.969351",2020-04-11,Conventional,Irrigated,Yes,49,45,36,0,0,0,20,0,0,0,0,0,1989,1647,1926,0,0,0,0,0,0,0,0,0,150
F074,Danielle Conner,Tharaka-Nithi Ward 1,"0.646453, 38.691109",2025-03-29,Organic,Rain-fed,No,14,56,40,8,27,0,9,20,22,0,0,0,1792,1800,1640,324,243,216,682,1226,1150,0,0,0,196
F075,Michele Alvarez,Tharaka-Nithi Ward 7,"4.444793, 34.804873",2021-01-28,Organic,Irrigated,No,48,60,25,40,0,26,1,14,26,0,0,0,1815,1235,1160,650,1118,572,1198,1156,630,0,0,0,240
F076,Wesley Mcintosh,Tharaka-Nithi Ward 5,"-0.98665, 38.109551",2025-05-07,Conventional,Rain-fed,Yes,0,21,28,0,16,15,0,6,5,0,0,0,1393,980,861,699,756,792,256,297,310,0,0,0,91
F077,Adam Chavez,Tharaka-Nithi Ward 12,"-2.770574, 40.431694",2021-08-07,Conventional,Irrigated,Yes,23,16,2,0,13,10,15,0,1,0,0,0,190,194,132,454,593,505,34,41,46,0,0,0,80
F078,Debra Garcia,Tharaka-Nithi Ward 10,"1.946602, 39.189476",2023-08-24,Conventional,Rain-fed,Yes,0,30,47,33,5,9,4,36,35,0,0,0,1629,1830,1697,412,339,367,1936,1900,1267,0,0,0,199
F079,Jamie Davis,Tharaka-Nithi Ward 5,"0.969469, 37.134344",2020-09-25,Organic,Irrigated,No,29,59,44,39,0,0,0,0,31,0,21,5,2643,2407,2190,0,0,0,1147,1178,620,454,377,502,228
F080,William Hall,Tharaka-Nithi Ward 3,"2.99412, 39.250833",2021-09-14,Organic,Irrigated,No,72,16,0,18,11,16,11,13,8,0,0,24,96,144,80,551,585,757,288,345,462,936,960,1008,189
F081,Sean Arnold,Tharaka-Nithi Ward 5,"-3.013225, 37.739221",2025-08-29,Organic,Rain-fed,No,0,7,12,8,10,4,0,0,10,0,0,0,585,548,602,246,292,194,450,320,480,0,0,0,51
F082,Heather Rivas,Tharaka-Nithi Ward 10,"0.210439, 36.642228",2023-05-18,Conventional,Irrigated,No,0,6,19,13,0,0,1,18,11,0,0,0,446,698,953,0,0,0,498,455,493,0,0,0,68
F083,Theodore Mcdowell,Tharaka-Nithi Ward 6,"0.04822, 39.248179",2025-02-16,Conventional,Irrigated,Yes,70,66,0,0,0,14,6,0,0,28,0,22,396,792,528,602,350,546,0,0,0,1056,594,814,206
F084,Johnny Franklin,Tharaka-Nithi Ward 7,"4.283173, 37.223938",2022-01-16,Conventional,Irrigated,No,13,38,0,12,0,17,11,0,5,12,5,18,304,342,190,680,612,476,220,205,100,400,871,556,131
F085,Christopher Shaw,Tharaka-Nithi Ward 10,"0.031219, 34.212306",2022-02-27,Conventional,Irrigated,Yes,29,39,56,10,0,0,6,0,27,0,0,0,2842,1722,1751,0,0,0,1296,675,567,0,0,0,167
F086,Megan Paul,Tharaka-Nithi Ward 2,"-0.485636, 34.450752",2020-08-14,Conventional,Irrigated,No,53,53,38,21,15,4,0,11,0,0,0,7,1959,2012,1829,267,365,273,121,66,110,259,154,350,202
F087,John Watson,Tharaka-Nithi Ward 6,"-1.864338, 37.262267",2020-06-22,Organic,Rain-fed,No,44,24,0,0,37,0,49,8,9,0,0,0,168,216,288,185,370,444,392,390,360,0,0,0,171
F088,Christine Vazquez,Tharaka-Nithi Ward 9,"3.340406, 36.86187",2024-05-08,Conventional,Rain-fed,No,27,33,0,0,18,29,16,21,0,0,8,10,264,330,297,890,977,887,189,231,273,360,510,352,162
F089,Jessica Cobb,Tharaka-Nithi Ward 10,"4.339756, 38.983448",2023-07-08,Organic,Rain-fed,No,0,12,12,1,11,9,9,4,0,0,0,0,588,576,588,462,495,441,32,52,56,0,0,0,58
F090,Keith Torres,Tharaka-Nithi Ward 7,"-1.283284, 34.164856",2021-12-13,Organic,Rain-fed,No,0,17,29,42,0,0,0,37,35,29,18,31,1033,1630,1410,0,0,0,1906,1527,1990,1417,1167,1554,238
F091,Casey Brown,Tharaka-Nithi Ward 6,"-0.598965, 36.885087",2021-12-30,Conventional,Rain-fed,Yes,32,25,27,1,0,0,7,10,7,0,0,0,1313,1000,1178,0,0,0,190,245,443,0,0,0,109
F092,Brittany Estrada,Tharaka-Nithi Ward 4,"-3.55881, 34.899952",2023-05-28,Organic,Irrigated,Yes,54,58,58,12,0,0,0,13,0,0,0,0,3654,3306,1740,0,0,0,117,91,143,0,0,0,195
F093,Kevin Wright,Tharaka-Nithi Ward 3,"3.766155, 34.685141",2020-03-31,Organic,Rain-fed,No,34,28,46,0,0,0,12,2,5,0,0,0,2168,2284,1448,0,0,0,190,264,192,0,0,0,127
F094,Anthony Smith,Tharaka-Nithi Ward 12,"-1.328008, 40.146396",2024-07-20,Organic,Rain-fed,Yes,56,33,16,15,25,34,0,2,25,0,0,0,1132,902,1279,898,1209,966,1099,562,928,0,0,0,206
F095,Javier Dominguez,Tharaka-Nithi Ward 11,"-0.955297, 40.351305",2020-06-27,Conventional,Irrigated,No,0,3,79,25,16,3,58,0,0,0,49,0,3351,2072,2546,245,255,311,0,0,0,343,637,392,233
F096,Donald Garcia,Tharaka-Nithi Ward 9,"-2.931055, 34.339592",2025-12-21,Conventional,Irrigated,Yes,84,28,17,35,0,1,23,0,0,0,0,34,862,1191,1202,22,50,36,0,0,0,1258,1394,816,222
F097,David Price,Tharaka-Nithi Ward 3,"2.971575, 35.270709",2021-10-09,Conventional,Rain-fed,No,66,46,17,0,23,54,0,0,0,0,0,0,924,849,1094,2120,2313,1434,0,0,0,0,0,0,206
F098,Shane Edwards,Tharaka-Nithi Ward 2,"-4.226727, 41.704723",2023-08-05,Organic,Irrigated,No,9,0,2,46,53,22,14,18,58,0,0,0,58,72,42,1529,1124,1172,1670,2254,1822,0,0,0,222
F099,Hannah Bentley,Tharaka-Nithi Ward 11,"2.724548, 37.886928",2025-04-13,Organic,Rain-fed,No,28,22,0,16,26,5,16,0,10,0,0,0,330,176,264,396,331,437,280,480,200,0,0,0,123
F100,Jack Mcdaniel,Tharaka-Nithi Ward 12,"0.751797, 41.506021",2024-03-02,Organic,Irrigated,Yes,18,54,12,0,22,0,0,43,49,0,0,0,918,534,684,330,242,308,2641,1851,2604,0,0,0,198
F101,Michael Jackson,Tharaka-Nithi Ward 7,"-3.094456, 39.557464",2020-04-07,Conventional,Irrigated,Yes,20,39,30,46,39,7,3,31,29,0,0,0,1227,915,1035,641,776,706,1097,1420,915,0,0,0,244
F102,Christina Fisher,Tharaka-Nithi Ward 3,"3.260159, 36.067323",2023-09-07,Organic,Irrigated,No,0,32,11,24,0,0,7,0,24,0,0,6,794,644,768,0,0,0,576,696,1032,204,276,264,104
F103,Christopher Allen,Tharaka-Nithi Ward 7,"1.394159, 34.831542",2023-10-01,Organic,Rain-fed,No,27,17,6,30,0,7,22,0,14,17,1,18,353,445,403,224,175,294,658,322,322,655,860,707,159
F104,Kevin Cruz,Tharaka-Nithi Ward 8,"-0.426815, 40.213142",2020-01-06,Organic,Rain-fed,Yes,24,62,29,0,0,26,51,33,5,0,0,0,1742,1349,1246,520,546,1300,615,662,376,0,0,0,230
F105,Joanna Conley,Tharaka-Nithi Ward 1,"0.573853, 39.416933",2023-11-12,Conventional,Rain-fed,No,16,43,0,0,14,27,32,53,24,0,0,0,516,602,473,1340,776,1410,1246,981,1283,0,0,0,209
F106,Amy Valdez,Tharaka-Nithi Ward 11,"0.679507, 39.79789",2025-01-02,Conventional,Rain-fed,No,21,49,27,0,4,29,8,0,6,0,0,0,1955,1148,1577,765,1220,1436,150,216,288,0,0,0,144
F107,Kenneth Mcknight,Tharaka-Nithi Ward 5,"0.36766, 36.254262",2020-12-26,Conventional,Rain-fed,No,43,18,0,0,0,24,28,14,25,0,0,7,198,126,270,648,960,696,1187,670,1234,147,203,140,159
F108,Christina Pollard,Tharaka-Nithi Ward 6,"2.265822, 37.602833",2020-04-13,Conventional,Rain-fed,No,17,17,19,20,26,19,3,0,0,0,2,0,782,843,537,657,863,889,0,0,0,22,20,22,123
F109,David Sanchez,Tharaka-Nithi Ward 10,"4.418233, 39.92643",2021-01-09,Conventional,Irrigated,Yes,2,18,41,5,1,0,0,11,22,0,0,0,1254,1295,1953,15,6,10,1177,1177,803,0,0,0,100
F110,Darrell Gutierrez,Tharaka-Nithi Ward 9,"3.396744, 37.678653",2025-02-03,Organic,Irrigated,Yes,0,39,72,0,33,0,10,32,37,0,0,0,1674,3420,2859,264,429,330,1884,1595,1001,0,0,0,223
F111,Kimberly Perez,Tharaka-Nithi Ward 8,"1.459123, 34.923905",2020-03-29,Organic,Rain-fed,Yes,49,53,31,7,0,3,0,19,42,0,0,0,1615,1159,1084,150,117,144,1057,1618,1152,0,0,0,204
F112,Cristian Price,Tharaka-Nithi Ward 2,"4.438913, 35.342125",2023-02-11,Organic,Irrigated,No,12,53,1,8,26,0,3,0,12,0,13,15,466,766,343,390,260,182,456,528,288,558,458,794,143
F113,Zachary Bell,Tharaka-Nithi Ward 3,"-3.341642, 35.204482",2025-07-29,Organic,Rain-fed,No,8,1,9,0,9,3,5,4,0,3,4,7,210,282,388,192,153,153,24,56,44,181,353,187,53
F114,James Whitney,Tharaka-Nithi Ward 8,"1.295672, 36.859602",2024-08-13,Organic,Rain-fed,No,4,77,15,5,0,48,40,0,16,0,0,0,1372,931,1691,1104,2016,1104,608,800,736,0,0,0,205
F115,Diane Mccann,Tharaka-Nithi Ward 10,"0.006257, 40.287366",2020-06-06,Organic,Irrigated,No,2,5,31,0,0,13,18,8,6,0,0,0,1265,1000,1062,273,572,481,196,328,174,0,0,0,83
F116,Joseph Parker,Tharaka-Nithi Ward 7,"4.378834, 41.313616",2022-02-01,Organic,Irrigated,Yes,66,0,0,11,17,34,8,29,13,10,12,4,0,0,0,1207,1768,1632,810,709,785,244,260,232,204
F117,Matthew Williams,Tharaka-Nithi Ward 7,"3.189924, 39.132791",2021-08-13,Conventional,Rain-fed,No,25,9,0,28,5,11,8,25,24,0,0,0,54,99,135,487,600,315,1114,1401,947,0,0,0,135
