Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F011,James Martin,Murang'a Ward 10,"1.671029, 40.953224",2024-07-22,Conventional,Rain-fed,Yes,17,29,0,0,34,0,0,44,45,3,33,0,290,435,145,272,340,238,2288,2330,2646,462,198,462,205
F012,Kendra Schmidt,Murang'a Ward 2,"-1.294224, 41.507515",2021-01-01,Conventional,Rain-fed,No,31,17,7,32,22,0,0,21,11,0,0,0,584,464,508,132,198,330,562,600,501,0,0,0,141
F013,Dawn Pruitt,Murang'a Ward 7,"-3.277996, 39.18152",2025-12-06,Conventional,Irrigated,Yes,0,31,6,23,0,0,15,16,0,0,0,0,441,335,531,0,0,0,112,112,224,0,0,0,91
F014,Jeffrey Washington,Murang'a Ward 8,"1.592805, 41.77359",2025-09-30,Organic,Rain-fed,Yes,18,20,27,19,2,21,0,2,12,0,0,0,1342,1036,1151,724,696,1047,456,352,280,0,0,0,121
F015,Randall Wallace,Murang'a Ward 7,"-0.757494, 37.067647",2025-06-05,Conventional,Irrigated,Yes,43,42,0,19,21,0,47,13,0,0,4,0,210,336,462,252,189,273,143,117,130,60,28,32,189
F016,Andrea Stone,Murang'a Ward 8,"-3.044851, 40.855617",2022-05-26,Organic,Rain-fed,Yes,45,25,7,0,22,5,0,7,10,0,0,0,495,539,482,346,317,314,302,310,385,0,0,0,121
F017,Jodi Bell,Murang'a Ward 8,"4.221188, 40.264613",2023-09-19,Organic,Irrigated,No,8,18,22,4,0,6,16,15,0,0,0,0,672,1260,984,222,282,282,210,150,90,0,0,0,89
F018,Adam Dixon,Murang'a Ward 6,"-2.700732, 41.793808",2020-10-20,Organic,Irrigated,Yes,4,38,28,31,9,0,0,0,10,6,3,10,1162,1058,1554,99,72,99,310,240,370,355,434,245,139
F019,Whitney Bean,Murang'a Ward 9,"0.841737, 38.839857",2025-02-18,Conventional,Irrigated,No,28,57,59,0,33,28,18,0,17,0,0,0,2930,2523,2155,1262,880,1600,748,442,561,0,0,0,240
F020,Melinda Cobb,Murang'a Ward 3,"4.292725, 36.378553",2022-03-26,Conventional,Rain-fed,Yes,29,0,46,20,28,15,4,0,22,6,6,7,1196,1380,966,1007,960,721,902,440,682,343,427,288,183
F021,Joseph Jones MD,Murang'a Ward 1,"-3.650373, 36.555462",2020-05-06,Organic,Irrigated,No,5,61,17,20,15,9,34,46,0,0,0,0,1150,1558,866,459,492,519,506,414,506,0,0,0,207
F022,Maria Christensen,Murang'a Ward 10,"3.655296, 37.611289",2024-09-21,Organic,Rain-fed,No,13,0,28,5,0,4,9,26,21,0,0,0,868,1344,952,80,164,116,828,963,807,0,0,0,106
F023,Cassandra Weber,Murang'a Ward 1,"1.550518, 34.588276",2021-02-15,Organic,Irrigated,No,14,7,28,3,0,26,0,5,32,0,0,0,1057,700,1015,754,858,1092,1650,870,1170,0,0,0,115
F024,Scott Kirby,Murang'a Ward 3,"1.506081, 41.266339",2020-10-01,Organic,Rain-fed,Yes,12,21,9,2,1,15,0,0,0,9,16,10,420,552,549,611,339,434,0,0,0,578,480,570,95
F025,Ana Alvarado,Murang'a Ward 5,"4.249331, 35.769001",2020-08-22,Organic,Rain-fed,Yes,94,42,13,0,11,30,11,17,13,0,0,0,1079,713,1043,1111,797,1204,577,499,435,0,0,0,231
F026,Tiffany Taylor,Murang'a Ward 1,"3.035315, 39.78183",2025-05-31,Organic,Irrigated,No,49,0,47,0,18,31,4,0,39,0,0,0,1410,1128,2303,1136,1753,1619,1599,1599,1404,0,0,0,188
F027,Steven Perez,Murang'a Ward 11,"-3.255181, 36.514258",2024-05-22,Organic,Irrigated,Yes,18,59,63,3,30,23,14,0,0,0,0,0,2913,3102,2905,813,1119,886,0,0,0,0,0,0,210
F028,Michael Jackson,Murang'a Ward 3,"-3.666906, 35.95964",2024-06-08,Conventional,Irrigated,No,38,0,73,26,21,0,0,38,0,0,0,0,2336,2044,1606,252,105,315,190,342,266,0,0,0,196
F029,Heidi Montgomery,Murang'a Ward 8,"-0.116776, 39.741392",2020-12-21,Organic,Rain-fed,No,58,26,59,25,0,33,0,0,24,0,0,0,2516,1669,2372,726,1353,1518,936,648,888,0,0,0,225
F030,Veronica Jensen,Murang'a Ward 2,"1.087927, 39.479174",2022-01-11,Conventional,Rain-fed,Yes,1,24,8,14,19,0,2,16,0,1,8,0,408,656,672,114,209,95,128,160,176,72,120,72,93
F031,Denise Fischer,Murang'a Ward 7,"2.024253, 35.885802",2020-11-27,Organic,Rain-fed,No,0,44,45,0,0,5,22,12,12,7,0,0,2325,2380,1840,150,150,210,516,708,468,0,0,0,147
F032,Karen Li,Murang'a Ward 5,"-3.450743, 34.813714",2024-09-22,Conventional,Rain-fed,Yes,2,43,14,18,5,25,22,0,0,0,0,0,952,851,652,675,595,870,0,0,0,0,0,0,129
F033,Matthew Harris,Murang'a Ward 10,"-3.906149, 35.718833",2020-02-15,Organic,Rain-fed,No,6,15,21,27,21,3,0,0,3,0,9,1,918,600,558,297,252,258,108,105,66,157,96,163,106
F034,Todd Rodriguez II,Murang'a Ward 2,"-0.002711, 40.403371",2022-12-25,Organic,Irrigated,No,46,47,49,11,14,23,0,39,0,0,0,6,1932,2673,2391,1142,857,530,546,429,273,192,168,240,235
F035,Brooke Mosley,Murang'a Ward 8,"0.462181, 39.141542",2025-09-29,Organic,Rain-fed,Yes,91,22,54,17,0,14,0,3,44,0,0,0,2574,1322,1602,392,420,588,1667,1951,1711,0,0,0,245
F036,Dustin Brown,Murang'a Ward 5,"0.752604, 38.375369",2023-11-30,Conventional,Rain-fed,No,13,12,12,3,8,5,4,0,0,0,0,0,432,552,312,285,217,352,0,0,0,0,0,0,57
F037,Christina Lamb,Murang'a Ward 10,"-2.439646, 38.088985",2025-04-29,Conventional,Irrigated,No,36,17,26,26,0,4,21,0,0,0,0,0,932,775,1323,80,128,144,0,0,0,0,0,0,130
F038,Mr. William Anderson,Murang'a Ward 11,"1.763842, 34.628358",2021-07-14,Organic,Rain-fed,Yes,35,3,37,3,15,36,1,0,26,0,23,16,1615,1276,1834,1683,927,1731,754,1170,1196,589,959,570,195
F039,Mr. James Avila,Murang'a Ward 3,"-4.320029, 41.533915",2023-07-04,Organic,Irrigated,Yes,0,16,55,0,3,30,6,13,10,0,13,26,2076,2715,1668,804,1041,1020,561,619,513,858,1326,897,172
F040,Dominique Jackson,Murang'a Ward 10,"-1.121349, 37.862666",2022-02-16,Conventional,Irrigated,No,73,21,25,34,0,9,0,27,3,0,0,0,1118,1173,630,450,198,423,306,393,426,0,0,0,192
F041,Jenna Murray,Murang'a Ward 11,"1.304414, 37.158809",2024-05-05,Organic,Rain-fed,No,12,23,17,3,5,0,10,0,0,0,0,2,684,659,791,40,30,60,0,0,0,68,76,60,72
F042,Brian Brown,Murang'a Ward 9,"0.882259, 37.278685",2023-07-23,Organic,Irrigated,No,13,29,0,4,0,21,39,46,17,15,24,0,377,377,290,588,609,966,1162,900,1045,360,216,144,208
F043,Matthew Russell,Murang'a Ward 10,"-2.485526, 39.941555",2025-10-05,Conventional,Rain-fed,No,37,41,20,0,0,5,0,30,45,0,0,0,1086,1026,1113,195,210,205,1815,1380,1920,0,0,0,178
F044,Amanda Francis,Murang'a Ward 12,"1.286475, 34.475895",2025-11-15,Conventional,Rain-fed,No,16,53,71,28,19,0,18,28,11,0,0,0,2537,3990,3317,266,228,266,360,572,595,0,0,0,244
F045,Christopher Jordan,Murang'a Ward 8,"4.475301, 36.172221",2025-09-12,Conventional,Irrigated,No,0,22,61,15,45,0,0,0,40,0,0,6,2821,2877,1413,675,675,630,1720,1200,1200,294,252,126,189
F046,Renee Arnold MD,Murang'a Ward 11,"4.046647, 36.009564",2023-11-24,Conventional,Rain-fed,No,14,0,8,10,20,19,7,16,2,0,0,0,336,232,216,1211,927,696,142,258,134,0,0,0,96
F047,Melvin White,Murang'a Ward 6,"-3.385504, 41.36602",2025-06-28,Conventional,Rain-fed,Yes,23,27,25,11,8,0,0,0,0,0,0,0,1155,1141,814,80,96,120,0,0,0,0,0,0,94
F048,Michael Wright,Murang'a Ward 3,"-3.913202, 39.280476",2024-11-10,Organic,Rain-fed,Yes,12,38,2,12,0,17,39,39,30,0,0,0,446,546,290,374,459,850,1593,1860,1266,0,0,0,189
F049,Jennifer Dalton,Murang'a Ward 6,"-3.261482, 39.455874",2021-05-21,Organic,Rain-fed,Yes,16,22,0,39,15,46,13,30,0,22,0,12,286,264,330,2249,2341,1347,450,330,420,528,576,348,215
F050,Jennifer Thornton,Murang'a Ward 1,"2.204919, 35.085896",2020-11-01,Organic,Rain-fed,Yes,28,50,19,1,0,55,0,1,24,4,0,8,1137,984,1274,1320,1155,1760,564,1210,583,208,344,336,190
F051,Laura Miller,Murang'a Ward 11,"1.524951, 34.224441",2024-11-27,Organic,Irrigated,Yes,49,49,45,21,14,14,9,3,0,0,0,0,1378,2237,1640,644,672,756,45,15,42,0,0,0,204
F052,Rachel Ellis,Murang'a Ward 2,"-0.032892, 40.742285",2022-02-17,Organic,Rain-fed,No,36,24,43,14,0,16,0,0,0,2,0,1,1841,1817,2175,800,480,784,0,0,0,43,22,30,136
F053,Lydia Martin,Murang'a Ward 1,"-1.585879, 39.482271",2024-03-01,Conventional,Irrigated,Yes,23,33,48,14,26,0,20,0,0,0,1,9,2430,2424,2700,234,182,208,0,0,0,276,365,461,174
F054,Angela David,Murang'a Ward 9,"4.314178, 39.402881",2021-03-18,Organic,Irrigated,No,75,72,0,23,0,3,10,31,0,0,0,21,360,648,720,102,84,63,155,341,217,609,798,420,235
F055,Robert Bell,Murang'a Ward 12,"2.65961, 40.44717",2021-01-22,Conventional,Rain-fed,Yes,11,1,9,5,0,0,17,8,0,4,5,0,365,248,394,0,0,0,104,80,56,30,65,60,60
F056,Debra Frey,Murang'a Ward 6,"-1.906877, 38.803972",2023-10-05,Conventional,Irrigated,Yes,27,31,4,19,30,6,23,48,20,0,0,0,440,529,379,426,678,618,1176,1208,1512,0,0,0,208
F057,Erica Jones,Murang'a Ward 7,"1.720627, 36.52709",2025-11-12,Conventional,Rain-fed,Yes,27,31,0,12,10,33,0,0,28,0,0,0,341,310,434,1512,1232,1691,1036,1232,924,0,0,0,141
F058,Felicia Montoya,Murang'a Ward 7,"1.630318, 39.739843",2023-10-22,Organic,Rain-fed,Yes,4,6,1,24,13,46,20,0,15,20,4,4,73,101,83,1530,1667,1142,660,405,390,188,152,164,157
F059,Christina Morrow,Murang'a Ward 11,"2.267448, 41.869519",2025-06-24,Organic,Irrigated,Yes,7,92,0,22,23,3,0,23,38,27,0,14,828,736,1196,241,258,460,1902,1483,1263,504,490,420,249
F060,Robert Gardner,Murang'a Ward 10,"3.451997, 37.488854",2023-01-17,Conventional,Irrigated,No,56,21,32,9,21,1,12,23,30,0,0,13,1435,894,1373,167,347,328,1785,1686,1430,364,598,637,218
F061,David Adams,Murang'a Ward 4,"4.427173, 39.340157",2022-01-07,Organic,Rain-fed,Yes,28,15,0,8,2,5,0,1,9,1,0,4,225,90,120,266,235,254,272,239,188,144,176,164,73
F062,Adam Mcgee,Murang'a Ward 2,"3.041063, 38.234443",2025-01-10,Organic,Rain-fed,Yes,50,81,14,24,0,0,44,0,2,0,14,4,1456,1085,1333,0,0,0,82,66,90,396,306,338,233
F063,Carmen Price MD,Murang'a Ward 8,"1.506659, 40.868194",2020-07-21,Organic,Rain-fed,No,0,77,61,0,33,0,9,46,18,0,0,0,2751,3364,2051,495,297,429,1152,1220,1266,0,0,0,244
F064,Randall Walters,Murang'a Ward 10,"0.397871, 36.337843",2024-07-22,Organic,Rain-fed,No,18,10,4,0,6,3,4,5,2,0,0,0,150,240,150,96,123,105,162,125,171,0,0,0,52
F065,Tim Williams,Murang'a Ward 8,"-0.906431, 34.216227",2020-12-30,Organic,Rain-fed,Yes,19,38,26,2,3,6,2,5,0,0,6,0,1380,1060,1214,243,330,156,45,30,35,90,72,78,107
F066,Laura Cox,Murang'a Ward 6,"2.222998, 41.837431",2020-09-30,Organic,Rain-fed,No,85,18,61,11,0,7,0,38,19,0,0,0,1734,1960,2559,147,322,140,988,1007,1045,0,0,0,239
F067,Brandon Fox,Murang'a Ward 12,"1.57522, 40.080586",2020-06-12,Organic,Irrigated,Yes,26,13,61,16,0,19,25,0,27,0,0,0,2940,2975,2557,931,779,817,1323,594,864,0,0,0,187
F068,Nathan Turner,Murang'a Ward 11,"-1.528353, 39.179932",2022-02-08,Organic,Irrigated,No,52,58,22,18,0,18,21,0,8,0,0,0,854,1272,1290,414,468,828,200,368,368,0,0,0,197
F069,Tyler Medina,Murang'a Ward 6,"1.362131, 40.214913",2025-02-04,Conventional,Rain-fed,Yes,11,31,7,16,2,0,12,17,0,5,34,16,544,536,683,24,26,18,85,255,85,882,704,1260,151
F070,Angel Ramsey,Murang'a Ward 1,"3.717085, 34.187408",2023-04-16,Organic,Rain-fed,Yes,25,69,5,11,0,51,1,35,0,30,14,0,792,999,870,1785,1683,1887,525,280,350,210,140,154,241
F071,Amy Young DVM,Murang'a Ward 9,"4.418317, 39.077964",2025-08-16,Organic,Irrigated,No,25,2,24,18,0,2,8,13,9,0,0,0,1044,1218,576,90,88,82,355,373,356,0,0,0,101
F072,Shannon Bauer,Murang'a Ward 8,"-4.490617, 40.809192",2021-04-15,Organic,Irrigated,Yes,4,0,45,7,29,6,0,0,2,14,13,0,1665,1125,1170,572,306,532,98,52,40,91,130,117,120
F073,Eric Baker,Murang'a Ward 8,"1.570939, 40.595163",2025-08-04,Conventional,Rain-fed,No,19,43,0,28,0,32,0,37,5,0,0,0,602,258,430,1600,1504,1056,429,394,462,0,0,0,164
F074,John Cobb,Murang'a Ward 12,"3.564881, 41.024527",2025-03-16,Conventional,Rain-fed,Yes,16,13,25,13,1,0,1,3,0,0,0,3,1380,1291,1291,9,6,8,18,27,24,150,99,135,75
F075,Joel Fletcher,Murang'a Ward 1,"-2.803337, 35.456886",2022-08-17,Organic,Rain-fed,No,78,0,80,0,7,14,12,0,0,0,13,40,3040,2560,3120,357,560,476,0,0,0,1395,2036,1329,244
F076,John Perry,Murang'a Ward 8,"-0.128435, 39.91025",2020-04-08,Conventional,Rain-fed,Yes,35,5,1,27,22,31,41,45,0,0,0,0,85,80,119,955,1371,1548,405,270,540,0,0,0,207
F077,Eric Bartlett,Murang'a Ward 3,"1.957177, 35.390343",2023-05-15,Organic,Irrigated,Yes,0,8,52,21,38,18,32,31,27,0,13,0,1916,1620,2384,1322,1322,834,1498,1167,1190,130,169,65,240
F078,Brad Osborn,Murang'a Ward 6,"3.584524, 35.334164",2020-08-15,Organic,Rain-fed,No,26,0,16,4,26,0,0,29,24,0,0,0,704,784,688,338,208,338,1153,741,649,0,0,0,125
F079,Robert Parrish,Murang'a Ward 3,"0.344184, 34.677334",2021-10-08,Conventional,Rain-fed,Yes,62,44,0,0,13,0,0,25,31,0,0,0,528,396,220,91,78,104,1124,1788,1068,0,0,0,175
F080,Henry Odonnell,Murang'a Ward 3,"-2.86139, 41.661241",2023-11-13,Organic,Rain-fed,No,31,9,14,0,14,16,0,0,0,0,4,1,673,664,423,568,582,550,0,0,0,83,97,90,89
F081,Kayla Webb,Murang'a Ward 2,"3.472025, 40.374724",2023-02-21,Organic,Rain-fed,Yes,15,35,6,0,21,9,3,1,9,0,0,0,595,661,510,414,456,303,348,223,242,0,0,0,99
F082,Lisa Robinson,Murang'a Ward 10,"2.384716, 38.243944",2021-04-20,Conventional,Rain-fed,No,42,27,13,20,14,45,18,1,15,0,6,21,566,922,922,1510,2061,2120,417,765,748,645,687,1038,222
F083,Mary Steele,Murang'a Ward 12,"-4.32302, 41.627579",2022-06-06,Organic,Rain-fed,No,40,6,23,17,0,20,0,0,29,0,0,0,508,1222,537,940,660,880,986,1247,841,0,0,0,135
F084,Zachary Ford,Murang'a Ward 10,"-2.367108, 39.033419",2023-02-23,Conventional,Rain-fed,No,32,63,0,39,0,0,0,39,0,0,0,0,882,567,819,0,0,0,351,390,312,0,0,0,173
F085,Evan Evans,Murang'a Ward 4,"-2.045735, 38.61911",2023-04-30,Conventional,Irrigated,No,10,3,2,0,10,4,5,10,6,0,0,0,70,114,94,192,200,186,244,218,356,0,0,0,50
F086,Andrew Matthews,Murang'a Ward 1,"1.202448, 34.583682",2020-12-27,Conventional,Rain-fed,No,36,58,55,0,0,29,0,0,26,4,0,3,1848,1906,2630,1160,754,928,936,962,988,96,75,72,211
F087,Danielle Hanna,Murang'a Ward 4,"0.311239, 35.080775",2025-07-07,Conventional,Rain-fed,No,0,0,14,20,25,14,12,15,4,0,14,0,280,280,434,938,483,905,359,230,343,168,70,126,118
F088,David Williams,Murang'a Ward 9,"-2.314709, 37.199671",2024-10-13,Conventional,Rain-fed,No,0,51,59,0,26,25,0,0,0,0,0,0,3562,3436,2323,1058,1158,1365,0,0,0,0,0,0,161
F089,Adam Harper,Murang'a Ward 4,"4.264081, 34.058937",2024-05-26,Organic,Rain-fed,Yes,0,11,21,3,3,2,0,13,0,3,7,1,1045,550,1053,88,93,83,169,143,169,99,102,140,64
F090,Deborah Lewis,Murang'a Ward 6,"0.869759, 35.689148",2024-06-23,Conventional,Rain-fed,No,24,45,0,31,13,9,35,0,0,4,3,0,225,315,315,481,343,371,0,0,0,33,45,45,164
F091,Katherine Terry,Murang'a Ward 12,"3.977364, 37.766265",2024-12-27,Organic,Rain-fed,No,20,28,40,7,5,3,25,53,24,0,0,0,1488,1420,1724,151,134,157,1528,1663,1615,0,0,0,205
F092,Sheila Garrison,Murang'a Ward 4,"-2.683225, 36.914598",2021-09-29,Conventional,Rain-fed,Yes,43,24,0,54,0,0,8,60,32,0,0,0,288,216,216,0,0,0,1472,2408,1896,0,0,0,221
F093,Brian Clayton,Murang'a Ward 11,"1.84999, 41.504276",2021-09-19,Organic,Rain-fed,Yes,0,20,10,10,0,16,2,12,0,0,0,0,360,400,630,784,688,608,144,144,120,0,0,0,70
F094,Natasha Alvarez,Murang'a Ward 6,"-2.232723, 35.667482",2021-11-26,Organic,Rain-fed,Yes,69,56,5,13,0,31,30,43,0,0,0,0,700,883,410,775,992,1550,559,387,473,0,0,0,247
F095,Lisa Carney,Murang'a Ward 3,"1.813274, 34.959146",2025-07-27,Conventional,Rain-fed,Yes,1,56,28,34,57,6,16,9,13,0,0,0,1484,2128,1736,867,642,531,500,434,493,0,0,0,220
F096,Blake Ingram,Murang'a Ward 9,"2.173473, 34.618463",2023-12-03,Conventional,Irrigated,No,4,0,9,0,13,21,38,45,47,0,0,0,198,207,441,1219,1022,1070,1993,1445,2003,0,0,0,177
F097,Tammy Butler,Murang'a Ward 2,"-3.55091, 37.924322",2021-11-11,Conventional,Irrigated,Yes,0,0,23,38,10,4,43,11,25,0,0,0,460,805,943,258,264,238,660,1235,891,0,0,0,154
F098,Catherine Anderson,Murang'a Ward 2,"1.266512, 34.866433",2025-10-20,Conventional,Rain-fed,No,0,22,8,17,14,1,5,0,17,0,0,0,578,368,620,247,129,126,578,629,544,0,0,0,84
F099,Donald Castillo,Murang'a Ward 6,"-3.366031, 37.989029",2021-02-14,Conventional,Irrigated,Yes,35,8,19,8,0,34,0,1,18,17,24,0,796,496,997,1564,714,1700,768,492,660,192,264,288,164
F100,Allison Ryan,Murang'a Ward 7,"4.308888, 41.629296",2020-12-25,Conventional,Rain-fed,Yes,23,52,0,14,24,0,26,3,5,0,0,0,520,416,572,336,144,312,153,239,179,0,0,0,147
F101,James Harvey,Murang'a Ward 10,"1.2385, 35.986129",2025-11-30,Organic,Irrigated,Yes,14,25,14,0,23,0,0,0,15,0,0,0,896,847,851,276,345,230,525,750,525,0,0,0,91
F102,Vickie Harper,Murang'a Ward 12,"-3.891583, 35.393385",2022-05-07,Organic,Rain-fed,Yes,2,9,20,6,24,0,0,21,29,0,6,0,483,810,519,120,120,264,1001,1077,1589,78,48,36,117
F103,Sarah Sanchez,Murang'a Ward 2,"2.5473, 38.816168",2023-02-10,Organic,Rain-fed,Yes,19,7,41,14,0,0,0,0,16,9,11,17,1560,1716,1717,0,0,0,688,528,400,761,610,655,134
F104,Kim Phillips,Murang'a Ward 6,"-2.802035, 38.534368",2022-07-04,Organic,Irrigated,No,0,12,8,0,2,0,5,14,9,0,0,0,384,440,220,20,12,12,436,480,437,0,0,0,50
F105,Michael White,Murang'a Ward 9,"3.306867, 39.737823",2025-08-29,Conventional,Irrigated,Yes,56,0,20,0,23,47,4,37,41,7,0,0,860,800,520,1523,1923,1662,1194,1657,1571,0,0,0,235
F106,Matthew Fox,Murang'a Ward 10,"-0.758448, 41.153333",2020-09-14,Organic,Rain-fed,Yes,31,13,7,16,0,0,0,22,7,2,4,12,370,278,279,0,0,0,514,522,454,360,280,492,114
F107,Michael Edwards,Murang'a Ward 11,"1.224089, 36.356381",2024-10-29,Organic,Rain-fed,Yes,18,31,42,0,8,0,1,0,19,0,13,0,2032,1895,1347,112,48,112,931,589,437,91,78,91,132
F108,Annette Evans,Murang'a Ward 12,"0.671659, 38.495934",2021-03-25,Conventional,Irrigated,Yes,24,0,21,0,9,3,6,4,3,3,6,10,819,693,735,189,237,162,100,130,173,384,438,528,89
F109,David Mueller,Murang'a Ward 4,"-2.822499, 39.837983",2025-11-13,Organic,Irrigated,No,0,20,2,6,0,10,16,0,6,1,0,10,378,210,272,250,200,270,132,282,156,290,280,470,71
F110,Alicia Fuller,Murang'a Ward 8,"-1.891946, 37.540664",2022-08-20,Organic,Irrigated,Yes,22,19,51,13,17,23,36,0,0,5,7,0,2121,2676,1694,952,866,959,0,0,0,84,49,35,193
F111,Matthew Olsen,Murang'a Ward 3,"1.959179, 37.47311",2020-09-02,Organic,Irrigated,No,16,26,14,0,15,16,1,14,0,0,0,0,898,574,450,871,963,904,196,140,168,0,0,0,102
F112,Valerie Miranda,Murang'a Ward 7,"-3.254197, 36.517163",2020-12-02,Conventional,Irrigated,Yes,25,29,4,3,0,0,18,0,8,6,9,0,381,336,398,0,0,0,296,336,208,72,72,63,102
F113,William Cole Jr.,Murang'a Ward 2,"-1.780474, 40.416291",2021-03-25,Conventional,Irrigated,Yes,36,51,25,1,30,0,29,44,0,4,0,3,1234,1888,1609,210,330,270,616,484,616,147,99,114,223
F114,Jason Glenn,Murang'a Ward 8,"-1.367124, 34.678546",2022-02-10,Organic,Irrigated,Yes,29,34,57,21,12,36,0,0,4,8,0,8,2016,1982,3121,1860,1380,828,164,180,112,360,304,248,209
F115,Joshua Hall Jr.,Murang'a Ward 10,"-2.994188, 34.107788",2021-03-01,Conventional,Rain-fed,Yes,15,1,14,0,7,0,5,3,3,6,0,0,653,544,475,84,70,70,165,180,171,0,0,0,54
F116,Richard Tucker,Murang'a Ward 10,"1.117179, 34.314716",2025-12-04,Organic,Irrigated,Yes,4,3,31,0,7,8,0,8,9,0,0,0,793,1357,1211,281,470,269,474,364,453,0,0,0,70
F117,Brandi Smith,Murang'a Ward 8,"-0.111909, 36.124085",2022-09-19,Conventional,Rain-fed,No,11,23,7,13,6,0,4,0,4,0,0,0,416,492,431,72,60,84,152,140,104,0,0,0,68
F118,James Ramirez MD,Murang'a Ward 4,"3.592172, 35.114674",2022-06-08,Conventional,Rain-fed,No,25,12,5,10,0,3,19,15,8,0,0,0,201,225,242,108,84,81,482,334,345,0,0,0,97
F119,Anthony Abbott,Murang'a Ward 11,"-0.547603, 39.19783",2023-09-22,Organic,Rain-fed,No,65,9,37,2,0,36,20,0,0,33,0,3,1422,1238,1958,1008,1116,900,0,0,0,117,147,60,205
F120,Amy Freeman,Murang'a Ward 10,"-1.047933, 39.358068",2020-12-10,Organic,Rain-fed,No,11,0,0,34,16,33,1,2,39,13,0,10,0,0,0,1317,1412,1481,1890,1042,1182,230,470,310,159
F121,Dylan Benson,Murang'a Ward 1,"4.014748, 36.133842",2020-02-01,Organic,Rain-fed,No,14,63,0,32,30,35,0,40,29,0,0,0,693,441,504,1990,1650,1395,1451,1476,1644,0,0,0,243
F122,Mary Miles,Murang'a Ward 4,"3.450905, 41.360333",2023-08-13,Organic,Irrigated,No,6,28,18,14,0,0,18,0,0,0,0,0,966,1144,1180,0,0,0,0,0,0,0,0,0,84
