Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F012,Matthew Duncan,Kiambu Ward 4,"-0.135009, 41.504738",2023-06-01,Conventional,Rain-fed,No,24,0,27,6,8,16,0,0,25,0,5,0,918,648,864,832,688,800,500,750,950,65,60,65,111
F013,Julie Fitzgerald,Kiambu Ward 3,"4.372002, 38.520765",2020-12-30,Organic,Rain-fed,No,32,1,22,0,21,0,0,14,14,0,0,0,1023,798,938,315,147,126,616,658,560,0,0,0,104
F014,Joanna Stein,Kiambu Ward 10,"-1.01719, 40.696605",2021-10-19,Organic,Rain-fed,No,80,0,14,31,56,0,11,4,28,0,0,0,420,308,420,560,840,336,636,1320,732,0,0,0,224
F015,Christine Brown,Kiambu Ward 1,"0.500433, 38.48929",2021-08-17,Organic,Rain-fed,Yes,26,60,0,0,33,0,0,7,10,7,11,24,600,540,300,264,429,462,319,461,323,1299,727,1077,178
F016,Robert Griffin,Kiambu Ward 10,"-3.714238, 36.143753",2022-02-19,Organic,Rain-fed,Yes,16,41,0,2,18,20,17,8,0,0,0,0,205,369,615,634,1170,672,40,104,80,0,0,0,122
F017,Nancy Bowen,Kiambu Ward 1,"2.72645, 34.621606",2021-03-28,Conventional,Irrigated,Yes,44,0,52,15,0,15,15,1,21,21,11,0,1768,1300,1820,330,405,540,635,699,931,165,66,110,195
F018,Elizabeth Smith,Kiambu Ward 1,"-3.876503, 36.520165",2022-12-27,Organic,Irrigated,No,62,0,5,0,40,27,0,2,42,19,0,28,170,110,175,1304,1303,1548,2112,1442,1696,1400,588,896,225
F019,Jason Jones,Kiambu Ward 12,"-4.115989, 39.995194",2021-02-11,Organic,Rain-fed,Yes,36,59,0,0,35,0,30,3,0,10,0,0,767,649,826,490,490,280,15,30,36,0,0,0,173
F020,Christopher Miller,Kiambu Ward 11,"2.050833, 37.180569",2025-02-26,Organic,Irrigated,No,26,0,6,20,20,16,0,2,0,3,0,0,168,300,138,896,852,972,28,30,16,0,0,0,93
F021,Christopher Lin,Kiambu Ward 3,"-2.436319, 36.64526",2023-06-18,Organic,Rain-fed,Yes,13,0,13,0,0,10,4,6,0,0,5,0,273,260,494,500,430,220,90,84,90,45,75,50,51
F022,Casey Stewart,Kiambu Ward 4,"4.452334, 36.82492",2022-09-06,Organic,Rain-fed,Yes,23,5,13,0,0,0,10,7,5,0,4,6,419,369,445,0,0,0,263,227,280,206,232,198,73
F023,Greg Goodman,Kiambu Ward 8,"2.562763, 41.327761",2025-12-17,Organic,Rain-fed,Yes,0,28,74,40,2,6,9,43,23,0,0,0,2714,3424,3684,238,258,310,1175,764,1212,0,0,0,225
F024,Cynthia Wilson,Kiambu Ward 5,"4.483777, 39.382712",2021-02-15,Organic,Irrigated,No,2,43,17,30,33,13,16,12,5,0,0,0,1427,949,1291,943,633,885,187,304,351,0,0,0,171
F025,Kathleen Rush,Kiambu Ward 4,"-1.891419, 39.840945",2022-04-20,Organic,Irrigated,Yes,61,32,3,25,2,0,35,0,9,0,0,0,318,417,220,20,22,30,297,405,342,0,0,0,167
F026,Tiffany Graham,Kiambu Ward 1,"1.91673, 40.200276",2021-05-01,Organic,Rain-fed,No,68,32,54,0,16,28,0,1,0,0,0,0,2912,2912,3020,832,1532,1076,11,10,11,0,0,0,199
F027,Hayley Wilkinson,Kiambu Ward 12,"-1.894453, 35.588316",2024-03-25,Conventional,Rain-fed,No,62,0,85,0,17,34,0,48,0,0,0,0,2125,3995,2550,1530,1445,1003,672,384,336,0,0,0,246
F028,James Ramos,Kiambu Ward 3,"3.108534, 34.768709",2025-12-13,Conventional,Rain-fed,No,13,12,41,10,2,8,36,29,0,0,0,0,1748,1847,1502,264,294,228,435,319,261,0,0,0,151
F029,Kevin Morris,Kiambu Ward 3,"-0.44096, 41.341475",2022-10-14,Conventional,Rain-fed,Yes,86,11,0,2,0,33,15,1,47,0,7,7,77,154,165,1452,1485,693,2315,1046,2222,371,189,350,209
F030,Zachary Moss,Kiambu Ward 1,"-2.73939, 40.740663",2025-07-30,Conventional,Rain-fed,No,1,12,14,9,11,20,0,9,17,0,0,0,436,732,576,641,1081,717,584,540,839,0,0,0,93
F031,Robert Hernandez,Kiambu Ward 2,"-1.905874, 38.777854",2023-11-01,Organic,Rain-fed,Yes,3,2,13,0,0,9,1,12,0,3,0,7,287,447,436,378,360,279,60,84,84,147,224,161,50
F032,Courtney Jones,Kiambu Ward 12,"0.30574, 36.830158",2021-11-26,Conventional,Rain-fed,Yes,64,0,49,17,16,34,7,0,0,8,0,2,2352,1225,1274,1552,1132,1872,0,0,0,56,94,100,197
F033,Rebecca Walker,Kiambu Ward 7,"1.260356, 36.749761",2020-01-13,Conventional,Irrigated,No,10,77,63,0,0,25,0,15,4,0,15,11,3780,3577,2296,825,1025,500,339,279,350,332,547,605,220
F034,Jeff Griffin,Kiambu Ward 6,"0.731733, 38.279792",2022-11-27,Conventional,Rain-fed,Yes,38,53,0,23,0,0,19,19,10,0,12,1,583,424,795,0,0,0,464,570,495,221,191,93,175
F035,Stephanie Peterson,Kiambu Ward 2,"-1.818211, 36.631535",2023-03-07,Conventional,Rain-fed,Yes,15,0,0,18,14,11,11,6,0,0,0,0,0,0,0,388,315,438,78,66,84,0,0,0,75
F036,Adam Zhang,Kiambu Ward 9,"1.786007, 37.002783",2024-08-25,Conventional,Rain-fed,Yes,0,7,4,21,25,0,0,23,6,0,0,0,158,196,160,350,150,300,576,325,435,0,0,0,86
F037,Linda Shaw,Kiambu Ward 5,"-3.9611, 39.232734",2020-11-05,Organic,Rain-fed,No,0,59,33,1,21,4,0,2,0,14,13,22,1542,1323,1620,381,426,322,12,10,10,958,763,706,169
F038,Jeremy Lamb,Kiambu Ward 5,"-4.283318, 40.325855",2024-12-31,Organic,Rain-fed,No,17,58,0,14,19,27,13,0,0,0,0,0,812,870,870,941,962,1354,0,0,0,0,0,0,148
F039,Bonnie Cole,Kiambu Ward 6,"-2.36008, 35.138323",2025-11-11,Organic,Rain-fed,Yes,57,63,70,0,0,21,0,38,0,0,0,0,3465,3339,3675,420,672,483,304,532,228,0,0,0,249
F040,Christopher Wolfe,Kiambu Ward 10,"-4.374459, 41.875643",2024-12-28,Organic,Rain-fed,Yes,8,30,0,0,0,6,7,12,19,6,1,0,420,360,270,150,282,210,788,823,780,10,11,8,89
F041,Mary Serrano,Kiambu Ward 1,"-1.971912, 40.802536",2022-10-30,Organic,Rain-fed,Yes,4,0,0,31,34,8,28,0,34,18,0,4,0,0,0,530,854,542,1020,1462,918,148,168,132,161
F042,Mary Moreno,Kiambu Ward 5,"-4.080354, 38.628157",2024-10-18,Organic,Irrigated,No,13,45,6,38,27,2,43,25,0,0,0,0,531,798,540,220,280,312,225,200,350,0,0,0,199
F043,Sharon Campbell,Kiambu Ward 5,"-0.613281, 34.6249",2022-08-02,Conventional,Rain-fed,Yes,46,23,9,27,0,14,0,32,26,0,0,0,556,768,573,644,462,616,1198,1340,1568,0,0,0,177
F044,Hannah Walker,Kiambu Ward 6,"1.010258, 34.267495",2020-06-05,Organic,Irrigated,Yes,2,9,36,5,30,21,33,2,19,0,0,0,1314,1323,1251,612,1149,831,645,922,795,0,0,0,157
F045,Courtney Bradley,Kiambu Ward 11,"1.653813, 38.341749",2025-07-07,Organic,Rain-fed,No,36,28,0,9,10,1,0,0,21,0,0,13,336,252,336,153,106,131,525,672,966,416,572,494,118
F046,Jennifer Green,Kiambu Ward 3,"-2.341074, 36.548261",2022-12-13,Organic,Irrigated,Yes,15,22,18,11,0,0,12,0,0,0,0,0,868,836,558,0,0,0,0,0,0,0,0,0,78
F047,Casey Pearson,Kiambu Ward 4,"4.231892, 34.891694",2022-03-03,Conventional,Rain-fed,Yes,15,0,19,0,3,5,4,11,7,0,0,0,475,836,874,147,138,265,269,234,418,0,0,0,64
F048,Jason Sharp,Kiambu Ward 11,"0.311904, 38.70649",2020-07-17,Conventional,Irrigated,No,6,0,21,18,13,10,27,0,19,0,0,9,525,525,525,438,548,375,551,475,722,378,450,369,123
F049,Christopher Gomez,Kiambu Ward 10,"1.942617, 35.966148",2021-02-02,Organic,Irrigated,Yes,32,15,5,13,46,0,0,40,52,0,0,0,395,435,340,644,644,506,2848,3040,1696,0,0,0,203
F050,Shannon Jacobs,Kiambu Ward 12,"-2.358608, 39.210964",2023-07-06,Conventional,Irrigated,No,3,9,20,4,8,0,6,0,20,0,0,3,994,952,923,48,104,104,760,420,780,90,78,117,73
F051,William Rodriguez,Kiambu Ward 3,"-0.348736, 37.65316",2024-09-18,Conventional,Rain-fed,Yes,3,9,8,7,4,13,23,10,32,0,0,0,365,451,447,488,355,408,1304,1158,1170,0,0,0,109
F052,Darryl Bell,Kiambu Ward 7,"-0.761307, 41.358636",2024-02-25,Conventional,Irrigated,No,0,1,26,0,6,11,19,1,6,0,1,13,681,1185,1153,372,560,587,307,186,240,594,272,362,84
F053,Andrea Barnes,Kiambu Ward 11,"-1.207883, 37.560181",2022-04-25,Organic,Rain-fed,No,30,92,0,13,31,3,0,25,36,0,0,0,828,1196,828,528,335,349,1183,1762,2025,0,0,0,230
F054,Susan Potter,Kiambu Ward 8,"2.724518, 38.583719",2022-09-04,Conventional,Rain-fed,Yes,72,4,18,6,9,25,7,5,27,0,0,0,598,582,910,758,1133,717,1098,1204,1022,0,0,0,173
F055,Margaret Parker,Kiambu Ward 4,"2.329728, 38.006886",2023-08-01,Conventional,Irrigated,Yes,24,34,25,0,37,5,19,0,34,0,0,0,770,1492,1020,481,395,591,782,1190,986,0,0,0,178
F056,Jessica Ryan,Kiambu Ward 11,"2.04021, 38.134188",2020-10-18,Organic,Rain-fed,No,67,61,65,0,24,0,29,0,0,0,0,0,3665,2804,3218,288,360,288,0,0,0,0,0,0,246
F057,Kathy Cox,Kiambu Ward 4,"-4.16157, 41.467729",2023-09-19,Organic,Rain-fed,Yes,42,41,2,0,0,13,25,0,18,0,0,15,601,621,382,494,286,390,720,540,486,690,600,510,156
F058,Dr. Antonio Jones,Kiambu Ward 11,"3.366591, 41.891515",2023-04-15,Conventional,Irrigated,Yes,0,9,0,5,12,9,6,9,4,0,7,0,63,117,135,567,456,468,248,226,315,49,84,77,61
F059,Amanda Smith,Kiambu Ward 1,"-1.435822, 37.57031",2021-01-28,Organic,Irrigated,Yes,0,54,0,10,6,3,9,45,39,0,4,0,486,270,540,144,180,153,1497,1992,1317,36,24,28,170
F060,Jeffrey White,Kiambu Ward 5,"-3.237739, 34.033282",2023-01-07,Conventional,Irrigated,Yes,41,42,0,8,0,0,21,7,2,0,6,9,546,294,420,0,0,0,197,122,86,309,390,384,136
F061,Jason Park,Kiambu Ward 11,"2.325583, 34.640468",2024-12-30,Conventional,Irrigated,Yes,44,13,35,8,0,10,2,21,14,0,0,0,852,1245,1836,480,360,220,826,455,728,0,0,0,147
F062,Mrs. Rachel Frost,Kiambu Ward 7,"0.910848, 35.453646",2024-07-13,Conventional,Rain-fed,No,27,0,19,16,0,5,1,0,0,0,13,7,950,494,912,105,110,215,0,0,0,345,411,286,88
F063,Maurice Peters,Kiambu Ward 3,"-1.499223, 34.169763",2021-04-04,Conventional,Rain-fed,Yes,0,73,93,20,18,0,21,24,0,0,0,0,3998,5672,4749,126,162,90,336,360,336,0,0,0,249
F064,Jeffrey Nunez,Kiambu Ward 7,"-0.080765, 34.336175",2022-12-19,Organic,Rain-fed,Yes,34,6,74,0,7,23,0,25,0,0,11,5,1984,3174,2410,1128,624,1227,225,350,275,228,237,299,185
F065,John Carter,Kiambu Ward 3,"-4.137382, 37.318374",2023-07-04,Organic,Irrigated,No,46,30,0,0,14,10,17,1,12,0,0,0,240,360,300,594,616,632,425,526,335,0,0,0,130
F066,Ryan Jackson,Kiambu Ward 8,"1.291432, 36.111625",2021-02-26,Organic,Irrigated,Yes,19,10,1,8,2,4,56,0,43,31,20,16,162,72,163,128,146,172,1118,1591,1505,680,868,880,210
F067,Eric Kaiser,Kiambu Ward 2,"-3.052413, 38.830796",2020-08-28,Organic,Rain-fed,Yes,0,8,41,1,6,24,6,0,18,0,6,0,1769,1392,2032,588,630,858,774,810,360,30,42,54,110
F068,Melissa White,Kiambu Ward 10,"0.859823, 40.645887",2022-10-01,Conventional,Irrigated,Yes,41,29,21,11,28,0,1,0,0,0,2,7,733,844,1028,140,224,252,0,0,0,318,306,215,140
F069,Wendy Parks,Kiambu Ward 11,"-3.051738, 39.733118",2025-12-15,Conventional,Rain-fed,No,3,52,35,35,0,0,6,23,26,0,1,15,1795,1780,2198,0,0,0,739,1359,1125,539,638,537,196
F070,Ruben Davis,Kiambu Ward 11,"-1.595884, 40.180228",2021-10-04,Conventional,Rain-fed,Yes,72,5,94,2,0,0,17,47,0,0,0,0,3973,2395,2029,0,0,0,470,658,470,0,0,0,237
F071,Jason Reilly,Kiambu Ward 1,"-2.624507, 38.432409",2024-07-22,Conventional,Irrigated,No,32,6,0,0,0,14,15,14,6,0,0,0,48,72,84,560,294,644,378,404,352,0,0,0,87
F072,Andre Hendricks,Kiambu Ward 6,"2.182055, 41.326798",2023-07-26,Organic,Irrigated,No,53,65,16,0,6,0,0,33,0,0,0,0,1420,1340,837,78,30,30,396,495,198,0,0,0,173
F073,Leslie Christian,Kiambu Ward 5,"2.963508, 41.876694",2025-09-27,Organic,Irrigated,Yes,0,0,21,20,12,9,5,18,19,0,0,0,798,1050,693,276,450,378,582,752,581,0,0,0,104
F074,Roger Key,Kiambu Ward 11,"-2.220594, 41.470619",2023-10-14,Conventional,Irrigated,Yes,13,34,16,1,0,12,14,0,5,0,0,0,1000,942,1116,564,348,528,130,105,240,0,0,0,95
F075,Gregory Martinez,Kiambu Ward 10,"-3.512073, 38.520013",2020-03-16,Conventional,Rain-fed,No,0,19,24,30,19,6,8,0,18,4,0,5,929,973,671,302,513,310,450,684,630,145,215,175,133
F076,Oscar Freeman,Kiambu Ward 1,"3.828939, 35.825268",2025-02-14,Conventional,Irrigated,Yes,9,9,10,19,10,2,0,6,7,0,0,0,314,550,430,126,190,100,221,386,365,0,0,0,72
F077,Kevin Fischer,Kiambu Ward 4,"-3.776127, 37.384211",2024-09-02,Conventional,Rain-fed,Yes,33,30,29,0,16,13,4,0,0,0,10,17,1397,1870,1232,586,695,605,0,0,0,565,739,740,152
F078,Kirk Ballard,Kiambu Ward 5,"-3.487207, 34.395211",2025-12-16,Conventional,Rain-fed,Yes,18,17,15,4,4,12,8,8,15,0,0,0,704,630,939,340,620,336,575,483,663,0,0,0,101
F079,Danny Woodward,Kiambu Ward 2,"2.145434, 37.80773",2022-09-26,Conventional,Rain-fed,Yes,57,30,0,34,0,0,24,0,0,0,18,0,180,270,390,0,0,0,0,0,0,108,270,90,163
F080,Sarah Davis,Kiambu Ward 4,"-3.051901, 40.852562",2022-05-20,Conventional,Irrigated,No,5,32,53,36,0,10,30,2,0,0,0,0,2747,3066,2303,370,300,370,26,30,14,0,0,0,168
F081,Mr. Christopher Dorsey,Kiambu Ward 7,"3.996917, 35.696897",2021-01-18,Conventional,Rain-fed,No,0,17,34,24,18,5,2,11,0,0,0,2,1904,1037,1292,404,362,420,99,132,77,90,92,62,113
F082,Audrey Salinas,Kiambu Ward 6,"4.389751, 35.998053",2024-10-20,Conventional,Rain-fed,Yes,39,53,38,16,0,26,7,0,26,0,0,0,1876,2247,2209,858,546,962,1092,1118,884,0,0,0,205
F083,Justin Rodriguez,Kiambu Ward 7,"-0.865201, 39.242926",2022-03-23,Organic,Rain-fed,No,60,1,28,0,19,42,8,3,4,0,35,0,1246,1216,1014,1160,1271,992,149,171,193,525,315,455,200
F084,Alison Lane,Kiambu Ward 4,"-1.637369, 39.913015",2024-04-27,Conventional,Rain-fed,Yes,39,9,25,0,24,28,0,7,4,0,0,11,890,1101,879,1564,1616,960,185,164,201,528,451,308,147
F085,Mikayla Chapman,Kiambu Ward 7,"-2.929202, 35.582099",2024-09-26,Conventional,Rain-fed,Yes,40,34,27,0,2,6,0,0,5,0,0,0,1347,1610,1090,232,252,252,195,225,120,0,0,0,114
F086,Hannah Wright,Kiambu Ward 12,"1.183146, 38.166303",2021-02-06,Conventional,Rain-fed,Yes,46,31,42,0,12,0,0,24,0,0,4,0,1161,1497,1296,60,120,132,288,168,336,32,44,36,159
F087,Joseph Johnson,Kiambu Ward 10,"-1.249723, 38.226231",2020-12-14,Organic,Rain-fed,No,67,32,15,38,12,0,20,4,14,0,0,0,691,759,1050,96,156,132,408,690,364,0,0,0,202
F088,William Robinson,Kiambu Ward 9,"1.341114, 41.841497",2021-04-21,Conventional,Irrigated,No,16,60,29,23,34,0,14,0,0,0,0,0,1886,1478,1965,204,442,272,0,0,0,0,0,0,176
F089,Guy Medina,Kiambu Ward 12,"1.794998, 35.812715",2024-12-12,Conventional,Rain-fed,No,15,22,1,0,20,8,8,5,0,1,5,14,159,302,216,568,448,600,35,50,60,604,761,489,99
F090,Craig Mullins,Kiambu Ward 8,"2.812009, 35.604229",2023-08-28,Organic,Rain-fed,No,10,17,0,0,4,7,1,9,0,2,3,2,204,238,255,332,337,259,126,135,108,117,86,141,55
F091,Anthony Lynn,Kiambu Ward 7,"1.593611, 38.856639",2021-09-02,Organic,Rain-fed,No,80,0,4,37,21,0,2,2,31,0,12,0,196,148,196,294,231,189,1231,700,1436,144,108,156,189
F092,Clifford Smith,Kiambu Ward 2,"-3.608213, 36.432262",2025-08-02,Organic,Irrigated,Yes,0,5,9,2,13,1,10,17,10,1,0,0,393,252,335,179,168,120,489,650,735,0,0,0,68
F093,Anne Thomas,Kiambu Ward 2,"2.103586, 40.850603",2024-03-02,Organic,Rain-fed,No,33,28,0,0,27,49,49,2,21,0,0,0,224,420,252,2480,1414,2046,432,944,555,0,0,0,209
F094,Christopher Harrell,Kiambu Ward 5,"-0.747622, 35.285724",2023-02-23,Organic,Rain-fed,Yes,0,11,17,1,8,8,9,1,3,0,0,0,926,863,518,312,312,440,74,126,78,0,0,0,58
F095,Karen Ferguson,Kiambu Ward 3,"-0.413669, 38.622117",2023-11-17,Conventional,Irrigated,Yes,60,29,0,0,20,13,1,8,27,8,0,11,377,174,435,694,571,498,809,666,1165,220,308,550,177
F096,Joshua Horton Jr.,Kiambu Ward 8,"4.252024, 41.569878",2021-02-16,Conventional,Rain-fed,No,43,19,28,11,0,43,24,0,26,0,0,0,945,1206,1505,1548,989,1161,1014,702,806,0,0,0,194
F097,Sherry Robles,Kiambu Ward 9,"-0.209106, 36.519759",2021-12-10,Organic,Irrigated,Yes,8,31,28,5,17,6,7,1,0,0,0,0,1060,1626,1750,324,353,370,9,8,5,0,0,0,103
F098,Stephanie Lee,Kiambu Ward 12,"1.560504, 36.126317",2023-06-17,Organic,Rain-fed,No,47,14,69,17,0,27,0,0,2,0,0,0,3148,1659,3439,1242,1161,945,42,68,90,0,0,0,176
F099,Christopher Tyler,Kiambu Ward 7,"-1.280069, 35.72377",2022-01-13,Organic,Rain-fed,Yes,27,0,0,0,3,1,11,0,17,0,0,0,0,0,0,77,67,91,595,782,680,0,0,0,59
F100,Lisa Hogan,Kiambu Ward 2,"-3.93054, 40.351491",2021-01-17,Conventional,Irrigated,No,0,45,0,39,34,36,2,39,0,0,0,0,675,225,315,1962,1320,890,234,546,273,0,0,0,195
F101,John Howell,Kiambu Ward 8,"0.396596, 39.861397",2025-05-15,Organic,Irrigated,Yes,60,13,26,11,32,0,0,10,27,0,0,0,936,1027,962,480,256,224,1149,1328,704,0,0,0,179
F102,Timothy Tate,Kiambu Ward 5,"1.57124, 34.812113",2023-03-10,Conventional,Rain-fed,Yes,22,24,64,0,6,33,16,0,0,0,0,0,2856,3296,2504,1740,789,1308,0,0,0,0,0,0,165
F103,Angela Moreno,Kiambu Ward 9,"4.133585, 40.838284",2024-10-04,Conventional,Irrigated,Yes,18,14,0,6,0,2,11,11,6,0,3,0,126,126,210,82,56,46,263,275,198,33,27,33,71
F104,Rachel Myers,Kiambu Ward 4,"-0.6817, 35.852336",2024-08-29,Organic,Rain-fed,No,0,29,9,0,10,0,23,10,16,0,0,0,531,679,710,110,130,70,840,548,618,0,0,0,97
F105,Ryan Brown,Kiambu Ward 4,"-2.368653, 38.277991",2024-05-26,Organic,Irrigated,Yes,2,0,53,35,28,7,13,13,0,0,0,24,2173,1060,1749,518,651,413,195,143,143,744,696,696,175
F106,Andrew Murphy,Kiambu Ward 10,"-1.42075, 41.597069",2020-10-08,Conventional,Irrigated,Yes,64,25,16,31,10,0,0,0,51,0,0,26,803,684,830,50,130,50,1479,1224,2397,1196,832,1274,223
F107,Roy Mcgee,Kiambu Ward 5,"-0.259737, 34.565408",2021-07-24,Conventional,Irrigated,No,27,34,16,15,10,0,12,0,0,0,0,0,1198,844,1054,70,70,70,0,0,0,0,0,0,114
F108,Thomas Ortega,Kiambu Ward 12,"-2.708163, 36.243292",2021-09-30,Organic,Irrigated,Yes,5,18,5,0,5,8,7,0,6,0,0,0,482,399,321,208,249,462,132,168,198,0,0,0,54
F109,Joann Maxwell,Kiambu Ward 10,"0.373316, 37.881992",2024-08-11,Organic,Rain-fed,No,31,14,25,13,21,11,0,2,1,0,0,0,584,1040,798,484,506,390,41,65,47,0,0,0,118
F110,Bryan Hurst,Kiambu Ward 3,"0.11014, 40.464311",2025-09-08,Organic,Rain-fed,Yes,31,34,13,11,7,7,11,17,3,14,0,0,657,774,719,406,224,399,316,266,382,0,0,0,148
F111,Sarah Stephenson,Kiambu Ward 8,"-1.560647, 40.559288",2022-10-15,Conventional,Rain-fed,Yes,0,38,57,0,53,8,32,12,19,0,0,16,2869,2983,2755,497,873,751,564,863,1015,336,672,656,235
F112,Michael Gallagher,Kiambu Ward 5,"1.257862, 36.832069",2024-12-15,Organic,Irrigated,Yes,0,7,0,6,2,11,9,0,12,8,0,6,84,42,49,241,447,333,576,240,384,246,120,162,61
F113,Shannon Allen,Kiambu Ward 3,"4.181625, 36.558878",2022-09-30,Conventional,Irrigated,No,2,5,10,0,0,10,12,10,23,14,14,0,275,260,400,470,400,340,1079,1191,1024,112,140,70,100
F114,Katrina Green,Kiambu Ward 10,"-2.095923, 35.388164",2022-10-05,Organic,Irrigated,Yes,28,0,25,19,0,12,11,14,9,8,0,0,800,975,1200,408,564,420,306,410,520,0,0,0,126
F115,Erika Shannon,Kiambu Ward 8,"2.44106, 36.818625",2020-12-04,Conventional,Rain-fed,Yes,37,26,25,0,0,14,11,0,8,0,0,1,782,1231,759,280,546,574,200,296,288,49,23,23,122
F116,Belinda Crawford,Kiambu Ward 1,"1.35476, 38.154975",2021-02-04,Conventional,Rain-fed,Yes,4,35,34,0,0,33,14,33,49,7,0,0,1133,1846,1707,1485,825,726,2063,1490,1818,0,0,0,209
F117,Mr. Michael Ryan,Kiambu Ward 11,"-1.185745, 35.190854",2021-12-06,Conventional,Irrigated,Yes,9,20,4,0,0,15,13,10,6,0,6,10,468,276,492,495,645,435,338,222,270,398,458,534,93
F118,Mr. Steven Rojas,Kiambu Ward 9,"-3.056622, 41.3479",2025-01-26,Organic,Irrigated,Yes,12,11,54,0,0,0,36,9,26,23,0,15,1902,2000,2237,0,0,0,906,1086,1293,630,450,345,186
F119,Laura Key,Kiambu Ward 3,"-3.748172, 40.071961",2020-11-21,Organic,Irrigated,No,47,38,28,22,17,0,0,0,0,0,0,0,1258,1650,1414,136,221,187,0,0,0,0,0,0,152
F120,Richard Cook,Kiambu Ward 4,"1.93449, 41.356821",2021-04-20,Organic,Irrigated,No,0,5,12,14,6,0,15,7,0,0,0,0,630,307,414,36,48,36,84,42,63,0,0,0,59
F121,Elizabeth Miller,Kiambu Ward 7,"-1.638568, 38.637153",2023-09-16,Conventional,Irrigated,Yes,0,34,0,27,14,16,29,4,14,0,0,0,442,510,170,938,836,614,720,488,494,0,0,0,138
F122,Laura Vasquez,Kiambu Ward 9,"0.657564, 35.646274",2023-09-06,Organic,Rain-fed,No,33,3,61,0,0,0,30,19,0,0,0,0,1622,2455,2528,0,0,0,190,133,285,0,0,0,146
