Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F040,Robert Jackson,Isiolo Ward 8,"2.612311, 36.450843",2020-08-31,Conventional,Irrigated,Yes,30,31,28,11,0,23,0,1,0,0,0,0,861,1209,1231,851,667,1104,8,8,10,0,0,0,124
F041,Erin Evans,Isiolo Ward 3,"-2.725889, 38.085763",2025-01-30,Organic,Rain-fed,No,14,0,33,0,19,3,2,1,16,0,12,15,825,759,858,269,374,224,535,431,758,888,855,549,115
F042,Alyssa Fields,Isiolo Ward 3,"4.38577, 40.794928",2023-04-19,Organic,Rain-fed,Yes,5,7,0,11,9,1,9,15,1,0,0,8,105,98,91,128,110,74,113,182,221,168,400,232,66
F043,Kelly Kirby,Isiolo Ward 11,"3.527004, 36.64177",2025-01-15,Conventional,Irrigated,No,0,0,36,14,7,33,0,13,17,1,21,20,1152,1008,1548,1192,1548,956,556,584,781,607,1051,814,162
F044,Joseph Garcia,Isiolo Ward 8,"0.402835, 38.335549",2025-01-11,Organic,Rain-fed,No,21,80,19,50,0,21,45,13,0,0,0,0,1491,1115,1198,693,861,1029,130,91,182,0,0,0,249
F045,Tammie Schmitt,Isiolo Ward 7,"2.4435, 35.529085",2023-07-26,Conventional,Irrigated,Yes,10,17,5,25,3,3,7,6,5,2,4,0,362,420,373,111,171,150,191,189,253,32,20,48,87
F046,Gabrielle Smith,Isiolo Ward 6,"0.626475, 39.210565",2020-10-10,Organic,Irrigated,Yes,45,0,62,0,18,0,10,15,0,21,23,15,2542,1550,1240,216,108,234,105,105,135,659,944,829,209
F047,Joseph Campbell,Isiolo Ward 12,"3.046138, 34.366167",2020-09-20,Organic,Rain-fed,No,86,18,11,46,43,8,8,0,10,0,0,0,692,558,594,418,504,607,390,290,230,0,0,0,230
F048,Justin King,Isiolo Ward 8,"2.894928, 39.923691",2022-08-07,Organic,Irrigated,Yes,3,71,23,12,34,28,0,0,7,0,0,0,1962,1703,1751,1410,1212,1416,336,280,210,0,0,0,178
F049,Jeffrey Sutton,Isiolo Ward 4,"2.48562, 39.002748",2020-12-20,Organic,Rain-fed,Yes,26,15,88,19,8,27,11,7,18,0,0,0,2131,4226,3011,1011,752,1071,818,771,599,0,0,0,219
F050,Kimberly Rangel,Isiolo Ward 7,"-2.081079, 35.066237",2025-05-25,Conventional,Irrigated,Yes,0,0,52,0,20,13,30,46,0,4,41,24,2080,1196,2392,433,452,706,506,506,276,1374,983,1363,230
F051,Alexis Wolfe,Isiolo Ward 3,"0.927711, 40.236921",2020-10-08,Organic,Rain-fed,No,64,15,82,0,21,0,0,7,14,0,0,0,2193,3087,2558,294,189,189,364,371,651,0,0,0,203
F052,Tamara Robinson,Isiolo Ward 11,"-2.714737, 35.499415",2025-04-14,Conventional,Rain-fed,Yes,5,24,23,7,10,6,0,0,7,0,0,0,1326,718,1048,314,314,240,238,315,224,0,0,0,82
F053,Corey Archer,Isiolo Ward 9,"-0.085633, 38.68126",2024-08-30,Organic,Irrigated,Yes,0,38,0,18,7,0,0,21,3,0,0,0,228,532,570,105,42,105,312,288,345,0,0,0,87
F054,Tina Miller,Isiolo Ward 11,"-2.109797, 39.387792",2021-03-29,Organic,Rain-fed,No,71,7,6,32,0,38,0,14,1,0,19,0,251,308,210,1596,1216,1824,167,153,155,228,95,228,188
F055,Kimberly Moore,Isiolo Ward 1,"1.636098, 34.333566",2025-07-08,Conventional,Rain-fed,No,14,0,43,8,11,14,12,0,0,0,0,2,1763,1720,1462,444,707,608,0,0,0,88,52,60,104
F056,Shannon Higgins,Isiolo Ward 4,"3.163314, 34.610101",2020-04-15,Organic,Irrigated,Yes,3,0,16,0,12,13,1,12,10,0,0,0,736,448,384,508,572,333,660,516,430,0,0,0,67
F057,Julia Freeman,Isiolo Ward 10,"-0.750341, 41.675992",2023-07-12,Conventional,Irrigated,Yes,3,20,23,0,3,0,0,6,7,12,0,0,830,922,818,24,33,24,406,311,289,0,0,0,74
F058,Dennis Curtis,Isiolo Ward 10,"2.448072, 40.636037",2022-10-22,Conventional,Irrigated,Yes,26,7,2,36,13,20,19,46,23,0,0,0,183,139,150,891,942,971,1541,1150,1679,0,0,0,192
F059,Kayla Thompson,Isiolo Ward 2,"2.288293, 35.089215",2022-03-04,Conventional,Irrigated,No,68,46,8,22,5,0,0,0,36,0,0,0,838,806,880,65,25,65,1368,1800,756,0,0,0,185
F060,Alan Nelson,Isiolo Ward 2,"-3.964981, 34.335542",2023-08-02,Conventional,Rain-fed,Yes,16,16,72,10,21,55,31,0,29,0,0,0,2400,1744,2648,2245,1965,1970,928,1276,957,0,0,0,250
F061,Cody Chandler,Isiolo Ward 12,"-3.431646, 36.900624",2024-02-06,Conventional,Rain-fed,No,13,17,0,0,8,5,18,16,12,0,0,0,221,85,119,271,297,310,576,664,596,0,0,0,89
F062,Christine Payne,Isiolo Ward 11,"-2.912885, 40.099323",2022-12-26,Conventional,Irrigated,Yes,45,0,5,25,20,18,9,7,0,0,0,0,175,165,250,840,926,682,42,42,84,0,0,0,129
F063,Jordan Brown,Isiolo Ward 6,"-3.179744, 34.601695",2023-10-29,Organic,Irrigated,Yes,10,0,17,11,6,2,6,20,3,0,0,0,663,408,340,146,120,136,331,418,187,0,0,0,75
F064,Natalie Sanders,Isiolo Ward 10,"3.090727, 37.593048",2021-11-23,Conventional,Irrigated,Yes,0,25,39,0,33,5,15,27,0,0,0,0,2261,2036,1487,607,539,537,162,243,351,0,0,0,144
F065,Michael Duran,Isiolo Ward 7,"-4.07657, 39.898412",2020-07-30,Organic,Irrigated,No,27,55,23,8,2,21,0,0,0,0,3,0,1718,1626,1079,551,675,843,0,0,0,33,42,21,139
F066,Andrea Howell,Isiolo Ward 3,"1.080108, 41.789561",2022-05-17,Conventional,Rain-fed,No,5,11,0,22,1,22,13,1,0,0,0,0,66,55,88,938,490,1017,13,10,10,0,0,0,75
F067,Anthony Smith,Isiolo Ward 5,"-3.751646, 34.349794",2020-04-21,Organic,Rain-fed,Yes,0,66,0,35,28,26,15,0,40,1,0,0,528,396,858,1372,1382,1078,1200,1480,840,0,0,0,211
F068,Tammy Moore,Isiolo Ward 3,"-1.69425, 34.085776",2025-07-22,Conventional,Rain-fed,No,58,39,57,11,1,26,0,0,0,0,0,0,2580,2496,2286,1102,738,553,0,0,0,0,0,0,192
F069,Angela Leblanc,Isiolo Ward 3,"-1.106725, 39.777226",2021-09-28,Conventional,Rain-fed,No,10,0,33,0,15,13,9,3,6,0,0,0,1122,1452,990,544,674,471,174,246,213,0,0,0,89
F070,Dr. Matthew Kim,Isiolo Ward 10,"0.054278, 38.010851",2020-01-12,Conventional,Rain-fed,Yes,30,17,73,0,24,32,0,31,13,0,0,0,3000,3735,1545,1672,1064,1152,728,627,684,0,0,0,220
F071,Brittany Daniels DDS,Isiolo Ward 9,"-3.658091, 41.521093",2021-06-12,Conventional,Irrigated,No,48,23,0,0,36,4,10,20,11,20,0,5,207,322,276,288,460,416,548,551,775,210,130,230,177
F072,Catherine Cox,Isiolo Ward 4,"-2.180992, 39.324889",2020-06-01,Organic,Rain-fed,No,6,3,0,13,12,2,0,20,24,0,15,14,27,21,21,242,136,142,1204,840,1356,547,482,581,109
F073,Peter Carey,Isiolo Ward 9,"-4.381295, 35.698124",2024-07-16,Organic,Rain-fed,No,3,49,52,0,29,24,19,0,13,25,0,0,2839,2726,2454,1110,1029,1179,455,468,572,0,0,0,214
F074,Jennifer Turner DVM,Isiolo Ward 3,"-2.786893, 36.263025",2021-07-09,Organic,Rain-fed,No,8,29,48,35,2,8,0,13,0,0,0,19,2046,1999,1394,310,366,284,195,182,65,551,684,836,162
F075,Adam Evans,Isiolo Ward 8,"-3.52087, 39.324203",2022-08-18,Organic,Irrigated,Yes,34,0,35,25,8,10,6,0,24,0,0,0,1295,1365,700,500,444,394,720,624,1104,0,0,0,142
F076,Samuel Washington,Isiolo Ward 7,"1.837911, 36.125724",2025-09-05,Organic,Irrigated,Yes,37,3,0,30,0,19,35,20,0,0,0,12,45,33,15,646,456,608,240,280,300,420,504,288,156
F077,Debra Hood,Isiolo Ward 8,"1.063407, 34.723588",2023-08-22,Conventional,Irrigated,Yes,58,46,39,12,10,42,0,0,15,0,0,0,1506,1648,1910,962,1832,2210,570,435,390,0,0,0,222
F078,Eric Bennett,Isiolo Ward 1,"2.608313, 40.956672",2023-06-07,Organic,Irrigated,Yes,17,58,8,6,30,0,17,0,11,0,5,9,910,730,1122,360,180,360,341,286,264,466,346,244,161
F079,Jeremy Gates,Isiolo Ward 6,"-1.169289, 41.763732",2021-10-04,Conventional,Irrigated,No,55,2,70,16,25,0,0,0,31,0,0,0,1912,1496,3098,350,350,300,1085,1457,961,0,0,0,199
F080,Ashley Davis,Isiolo Ward 4,"-1.431655, 36.985992",2023-09-20,Organic,Irrigated,No,39,17,0,4,12,19,2,18,14,17,0,7,255,187,204,920,476,533,666,570,546,301,259,224,149
F081,Mrs. Angela Jones,Isiolo Ward 4,"0.500867, 40.225736",2021-11-05,Conventional,Irrigated,No,11,42,66,0,0,15,20,10,43,0,0,0,2370,1908,2586,405,345,420,1188,930,1727,0,0,0,207
F082,Christina Ellis,Isiolo Ward 4,"0.403843, 34.701996",2020-11-29,Organic,Rain-fed,Yes,0,20,32,0,17,0,7,8,16,0,0,0,908,888,844,238,238,153,480,864,848,0,0,0,100
F083,Ryan Mcguire,Isiolo Ward 11,"1.154572, 35.352415",2021-08-08,Conventional,Irrigated,Yes,3,0,75,0,0,20,18,19,21,0,18,4,3075,2775,1575,840,600,920,1011,860,797,344,254,398,178
F084,Darren Mathis,Isiolo Ward 11,"-2.971957, 39.683491",2020-12-12,Conventional,Rain-fed,Yes,11,2,31,8,13,13,0,0,13,2,8,4,772,1202,1204,767,637,572,260,429,273,300,132,248,105
F085,Susan Carter,Isiolo Ward 11,"2.697378, 39.523547",2025-06-30,Organic,Rain-fed,No,30,0,33,0,0,16,16,3,0,0,0,0,792,1386,726,400,720,592,33,18,36,0,0,0,98
F086,Stacey Ferguson,Isiolo Ward 12,"-0.276588, 38.047435",2021-03-13,Conventional,Irrigated,Yes,11,24,8,9,0,13,2,9,7,0,0,0,520,600,592,299,650,377,394,244,375,0,0,0,83
F087,Nicholas Williams,Isiolo Ward 4,"4.431731, 41.311731",2024-09-14,Organic,Irrigated,Yes,27,24,8,47,27,25,16,20,16,0,0,0,320,432,616,1291,1241,964,860,536,704,0,0,0,210
F088,Daniel Massey,Isiolo Ward 5,"-2.339017, 37.733319",2023-03-03,Conventional,Irrigated,Yes,8,10,1,0,8,10,4,1,13,0,0,0,159,92,115,380,514,366,280,584,389,0,0,0,55
F089,Alexis Duncan,Isiolo Ward 11,"0.615639, 36.919658",2024-02-14,Organic,Irrigated,No,10,8,0,18,50,0,48,22,34,0,0,0,40,104,56,600,550,400,1420,1874,1774,0,0,0,190
F090,Lisa Prince,Isiolo Ward 10,"2.835601, 38.912171",2023-05-18,Conventional,Irrigated,Yes,40,0,34,14,18,4,0,12,0,0,0,0,1666,850,1632,218,222,244,156,180,72,0,0,0,122
F091,Tiffany Carroll,Isiolo Ward 9,"-3.375604, 39.137276",2021-07-21,Organic,Rain-fed,No,4,47,41,11,0,5,14,36,11,18,0,0,1483,2491,1888,120,230,205,766,502,693,0,0,0,187
F092,Jason Shaw,Isiolo Ward 10,"3.035218, 36.527708",2025-06-11,Conventional,Irrigated,No,18,23,11,6,9,0,0,10,0,0,1,0,458,895,427,126,135,108,140,120,120,11,12,11,78
F093,Katherine Nguyen,Isiolo Ward 9,"1.691104, 36.613483",2022-08-28,Conventional,Rain-fed,Yes,0,28,61,19,24,0,19,33,0,0,0,0,3190,2283,2893,192,120,360,429,198,429,0,0,0,184
F094,Kathryn Miller,Isiolo Ward 10,"0.319222, 37.650473",2023-09-11,Conventional,Rain-fed,Yes,51,0,4,28,14,25,14,0,2,4,0,6,120,180,120,945,1140,962,82,64,96,180,210,282,148
F095,Kenneth Gordon,Isiolo Ward 3,"2.648671, 37.094286",2023-09-16,Conventional,Rain-fed,No,79,0,10,25,19,37,0,36,29,0,0,0,290,310,280,1025,1021,1818,1809,1614,1621,0,0,0,235
F096,Heather Brown,Isiolo Ward 8,"-0.30473, 36.398067",2025-04-20,Conventional,Rain-fed,Yes,53,14,13,31,23,0,8,49,21,0,0,0,646,535,436,184,138,345,1064,1190,966,0,0,0,212
F097,Tyler Edwards,Isiolo Ward 12,"-3.604107, 39.487316",2020-06-08,Conventional,Rain-fed,No,30,7,11,11,30,0,3,15,25,1,6,0,425,605,597,300,420,150,940,1250,1335,78,42,48,139
F098,Steven Hickman,Isiolo Ward 2,"-3.132163, 39.357631",2020-11-21,Conventional,Rain-fed,No,67,15,4,1,0,20,9,2,29,0,0,0,265,204,194,480,620,400,921,1422,621,0,0,0,147
F099,Deborah Rose,Isiolo Ward 9,"4.053833, 41.256508",2023-10-18,Organic,Rain-fed,No,19,36,48,13,15,3,0,0,0,0,0,8,1596,2088,1800,222,234,318,0,0,0,280,272,296,142
F100,Tonya Brown,Isiolo Ward 11,"-0.648011, 40.035147",2024-11-16,Organic,Irrigated,Yes,3,0,51,0,21,27,1,31,0,1,0,16,1275,2550,1122,936,1395,1275,372,310,372,656,752,640,151
F101,Timothy Hammond,Isiolo Ward 12,"-1.123908, 37.710201",2024-08-20,Conventional,Irrigated,Yes,0,15,16,0,1,6,0,3,11,0,0,0,661,683,772,127,128,180,285,557,349,0,0,0,52
F102,Laurie Gonzales,Isiolo Ward 1,"2.197271, 40.72396",2022-07-26,Conventional,Rain-fed,No,17,44,29,0,0,7,8,0,16,0,0,0,1019,1849,1660,203,154,308,480,592,368,0,0,0,121
F103,Angela Greer,Isiolo Ward 10,"-0.073969, 38.913671",2024-01-25,Conventional,Irrigated,No,19,40,12,0,0,20,11,5,16,5,0,0,656,932,1160,920,700,660,382,849,489,0,0,0,128
F104,Samuel Parks,Isiolo Ward 12,"-3.069708, 34.620858",2020-02-28,Conventional,Irrigated,Yes,16,4,14,5,0,0,13,5,6,0,0,0,366,634,484,0,0,0,319,257,255,0,0,0,63
F105,Thomas Welch,Isiolo Ward 4,"4.091538, 39.306003",2020-08-07,Organic,Rain-fed,No,69,4,0,34,14,0,9,14,6,0,0,0,36,40,60,126,140,126,384,250,238,0,0,0,150
F106,Stephanie Ferguson,Isiolo Ward 2,"2.72065, 38.794611",2025-07-07,Conventional,Rain-fed,Yes,20,5,63,6,50,0,30,38,0,0,0,0,2109,1892,1872,500,600,500,570,304,494,0,0,0,212
F107,Victoria Soto,Isiolo Ward 12,"1.180451, 34.083547",2024-02-10,Organic,Rain-fed,No,17,4,19,15,19,7,2,15,8,0,0,0,492,557,978,452,446,254,352,497,393,0,0,0,106
F108,James Serrano,Isiolo Ward 11,"-3.268263, 35.18677",2023-03-30,Conventional,Rain-fed,No,0,13,21,0,14,27,9,11,29,3,5,8,1164,1091,532,1340,989,610,1357,1332,1506,330,408,440,140
F109,Leon Sparks,Isiolo Ward 10,"-3.634747, 36.533533",2020-06-01,Conventional,Rain-fed,Yes,0,19,36,18,28,3,17,9,22,22,1,4,851,1215,1450,519,312,483,755,834,975,155,172,182,179
F110,Jessica Cummings,Isiolo Ward 3,"0.992295, 35.247231",2023-11-17,Organic,Rain-fed,No,0,0,56,0,22,59,10,59,0,0,0,32,2464,1904,2072,1887,2838,1569,295,885,413,736,832,768,238
F111,Eric Johnson,Isiolo Ward 2,"-3.147494, 38.967539",2020-08-04,Conventional,Rain-fed,No,63,37,17,7,0,0,39,37,20,7,0,0,960,954,920,0,0,0,1344,1127,822,0,0,0,227
F112,Catherine Jackson,Isiolo Ward 11,"-2.041648, 34.802691",2023-01-01,Organic,Rain-fed,Yes,44,26,20,0,0,10,8,19,6,0,0,20,824,906,1058,300,290,240,450,499,437,920,520,560,153
F113,Corey Weiss,Isiolo Ward 11,"-0.866283, 40.970999",2023-06-04,Organic,Irrigated,Yes,3,40,75,11,8,23,0,19,0,0,0,0,2475,3180,3900,725,764,954,114,209,114,0,0,0,179
F114,Jasmine Butler,Isiolo Ward 5,"-3.035274, 36.755574",2025-04-10,Conventional,Irrigated,No,0,73,11,1,39,7,16,14,0,0,0,0,1331,1181,1155,797,794,430,168,112,210,0,0,0,161
F115,Marc Lewis,Isiolo Ward 5,"-2.611896, 34.915216",2024-11-17,Conventional,Irrigated,No,14,37,11,44,22,0,38,0,9,5,10,27,592,929,541,264,154,308,387,450,387,789,1295,819,217
F116,Dr. Christine Klein,Isiolo Ward 11,"-0.258921, 40.522343",2025-09-12,Conventional,Rain-fed,No,36,0,0,40,31,39,42,10,49,0,0,0,0,0,0,2136,1440,1277,2148,1913,2501,0,0,0,247
F117,Nathaniel Barry,Isiolo Ward 9,"0.743357, 37.471275",2022-06-21,Conventional,Rain-fed,No,13,29,8,10,0,8,0,0,0,0,0,0,708,628,603,352,312,336,0,0,0,0,0,0,68
F118,Lauren Jackson,Isiolo Ward 10,"-2.674826, 37.772117",2021-09-02,Organic,Irrigated,Yes,33,0,51,21,3,0,0,0,0,14,0,26,1683,2091,1938,45,36,27,0,0,0,1014,598,1300,148
F119,Olivia Boone,Isiolo Ward 2,"3.088849, 34.186162",2025-01-08,Organic,Rain-fed,Yes,41,5,8,0,16,47,20,1,9,32,7,20,334,310,214,1538,2088,1147,330,234,456,645,935,1071,206
F120,Jamie Vincent,Isiolo Ward 7,"-1.901993, 41.162992",2020-07-12,Organic,Irrigated,Yes,46,17,15,0,23,0,15,8,0,0,5,21,504,502,954,184,253,161,48,112,72,1000,602,491,150
F121,Daniel Thompson,Isiolo Ward 11,"-0.898918, 38.327452",2023-10-04,Organic,Irrigated,Yes,28,30,0,4,4,0,12,11,0,0,0,0,360,420,270,48,56,20,66,121,165,0,0,0,89
F122,Micheal Rodriguez DVM,Isiolo Ward 6,"0.233913, 36.79788",2020-05-20,Organic,Irrigated,No,24,65,0,17,56,7,0,1,33,0,0,31,845,650,390,455,945,546,802,1589,995,1302,1550,682,234
