Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F016,Michael Parker,Mandera Ward 10,"-3.614964, 38.222204",2025-05-16,Conventional,Irrigated,No,0,68,15,41,23,7,5,0,0,3,9,28,911,1559,1498,320,436,555,0,0,0,1079,1108,1043,199
F017,Marcus Martinez,Mandera Ward 6,"0.943755, 39.016739",2025-01-27,Organic,Irrigated,No,21,0,14,7,0,9,9,0,14,9,4,5,700,462,420,387,288,279,322,518,560,280,291,223,92
F018,Janet Davis,Mandera Ward 5,"-0.762686, 38.840951",2024-07-14,Conventional,Rain-fed,No,37,0,49,0,7,3,23,0,24,0,0,0,2205,980,1470,168,209,201,528,984,696,0,0,0,143
F019,Richard Williams,Mandera Ward 10,"4.118255, 41.085469",2022-11-22,Conventional,Irrigated,Yes,22,10,51,0,0,23,7,0,23,0,0,0,1487,1916,1844,943,529,966,943,598,1081,0,0,0,136
F020,Jeffrey Donaldson,Mandera Ward 1,"-0.535178, 35.947775",2023-09-28,Organic,Rain-fed,Yes,50,0,0,8,28,18,0,28,10,0,0,0,0,0,0,654,1036,984,632,660,340,0,0,0,142
F021,Brittney Mcdonald,Mandera Ward 10,"-4.421576, 34.478313",2024-04-09,Conventional,Rain-fed,Yes,0,21,30,0,20,18,0,17,0,0,0,0,1287,1647,831,706,606,1040,255,221,255,0,0,0,106
F022,Angela Roman,Mandera Ward 4,"3.503478, 37.539028",2024-12-22,Organic,Irrigated,Yes,7,62,37,8,12,0,41,31,0,0,2,22,1730,1977,2113,144,72,156,372,248,434,580,858,686,222
F023,Brandon Brewer,Mandera Ward 2,"-3.151869, 38.897711",2023-04-13,Organic,Irrigated,No,0,34,0,7,11,19,17,14,0,0,0,4,408,408,170,560,762,490,168,112,140,200,172,128,106
F024,Lori Elliott,Mandera Ward 2,"-3.757306, 35.753181",2022-10-28,Conventional,Rain-fed,No,28,16,0,8,29,0,30,0,0,8,11,1,192,112,224,261,174,290,0,0,0,131,189,176,131
F025,Tina Morales,Mandera Ward 10,"-1.705688, 39.365863",2021-09-28,Conventional,Rain-fed,Yes,0,18,41,2,12,9,23,6,6,0,22,0,1279,1246,1720,522,402,609,210,360,168,242,154,330,139
F026,Yvonne Lopez,Mandera Ward 2,"1.078707, 40.784594",2023-06-08,Conventional,Rain-fed,Yes,18,66,75,16,0,33,0,2,9,0,0,0,4401,2103,3519,1254,1617,660,299,391,470,0,0,0,219
F027,Kenneth Stewart,Mandera Ward 7,"0.05797, 35.00905",2025-03-17,Organic,Irrigated,No,63,58,40,0,0,0,0,34,5,7,0,0,2460,1406,1948,0,0,0,454,325,359,0,0,0,207
F028,Lisa Diaz,Mandera Ward 5,"-1.435262, 40.897168",2022-09-04,Organic,Rain-fed,No,49,71,6,0,14,32,1,0,0,0,15,5,1126,1021,1245,1682,868,1078,0,0,0,270,400,190,193
F029,Maria Horn,Mandera Ward 12,"-1.495097, 36.106249",2020-09-03,Conventional,Rain-fed,Yes,14,0,8,0,3,15,17,8,2,10,8,0,176,184,344,723,360,720,130,172,150,104,48,112,85
F030,Adam Edwards,Mandera Ward 7,"-2.657149, 34.550577",2023-05-22,Conventional,Rain-fed,No,47,45,29,10,14,17,15,0,23,0,0,0,1352,1826,1558,539,897,441,851,1058,598,0,0,0,200
F031,Michael Rich,Mandera Ward 5,"3.237488, 41.856999",2021-10-15,Organic,Irrigated,No,16,11,0,23,5,0,10,2,7,0,0,0,88,110,55,35,30,25,276,286,339,0,0,0,74
F032,Amanda Savage,Mandera Ward 10,"0.588826, 37.652236",2024-04-01,Conventional,Irrigated,No,26,5,0,10,14,11,8,4,8,0,17,0,75,35,65,609,340,356,256,260,428,187,136,221,103
F033,Megan Leonard,Mandera Ward 10,"-1.293918, 40.131473",2022-12-01,Conventional,Rain-fed,No,29,19,23,0,3,0,0,14,6,0,0,0,673,826,842,15,18,30,332,286,372,0,0,0,94
F034,John Key DDS,Mandera Ward 4,"4.373797, 35.471567",2020-05-05,Organic,Rain-fed,Yes,20,30,80,0,9,33,0,0,20,18,11,0,3810,3420,1990,1209,981,864,640,1000,700,110,55,132,221
F035,Leslie Leon,Mandera Ward 9,"1.837166, 38.682657",2021-02-20,Conventional,Irrigated,No,10,39,20,5,5,6,0,0,9,0,4,9,1468,1129,1047,313,319,160,288,279,225,264,230,448,107
F036,Deborah Allen,Mandera Ward 10,"-0.203656, 36.702282",2020-08-13,Conventional,Irrigated,No,0,0,51,0,0,1,6,26,10,3,22,24,1020,2346,1785,47,46,47,698,508,568,1328,758,984,143
F037,Kelly Hart,Mandera Ward 9,"-1.465396, 38.982201",2023-10-26,Conventional,Irrigated,Yes,35,20,25,11,0,0,0,9,0,0,11,5,1170,780,780,0,0,0,117,72,90,305,235,239,116
F038,Scott Stewart,Mandera Ward 10,"-1.405536, 39.815893",2024-07-25,Organic,Rain-fed,No,60,2,20,0,28,6,0,22,28,26,10,27,526,804,852,612,406,404,1230,1652,1428,1410,718,1113,229
F039,Suzanne Garcia,Mandera Ward 8,"-0.436105, 39.926996",2023-10-23,Organic,Rain-fed,Yes,60,5,48,0,0,9,34,24,14,0,0,0,2425,1313,1745,333,306,414,626,752,750,0,0,0,194
F040,David Miller,Mandera Ward 12,"-0.092277, 38.056435",2022-08-11,Conventional,Irrigated,No,45,47,20,6,14,1,0,0,0,0,16,0,1270,1116,776,170,127,230,0,0,0,224,208,112,149
F041,Jasmine Rogers,Mandera Ward 5,"-3.0453, 38.712896",2025-05-02,Organic,Irrigated,Yes,22,0,2,0,6,7,13,11,5,0,0,1,92,86,80,351,402,301,291,271,324,29,20,32,67
F042,Michael Maxwell,Mandera Ward 9,"3.724318, 39.292644",2020-06-09,Conventional,Rain-fed,No,17,44,45,0,0,3,2,18,16,0,12,3,2372,1522,1479,150,87,84,788,780,844,222,192,174,160
F043,Brian Combs,Mandera Ward 6,"1.375998, 36.80877",2025-08-26,Organic,Rain-fed,Yes,63,45,39,0,25,0,3,6,0,0,13,11,2181,1875,1368,350,275,150,30,72,42,509,532,420,205
F044,Patrick Scott,Mandera Ward 9,"0.379097, 40.905072",2023-09-15,Organic,Irrigated,No,28,23,59,0,0,36,12,5,0,0,17,0,2508,2895,2269,1188,864,720,35,45,50,153,221,204,180
F045,Sarah Thompson,Mandera Ward 7,"-1.563024, 37.771341",2020-02-26,Organic,Irrigated,Yes,6,11,5,28,6,10,10,34,0,11,17,13,233,223,182,464,532,438,306,204,510,751,457,836,151
F046,Rebecca Hall,Mandera Ward 2,"1.556655, 41.27563",2023-01-29,Conventional,Irrigated,Yes,6,4,8,16,4,15,10,17,8,0,0,0,284,400,232,719,644,614,527,515,479,0,0,0,88
F047,Shannon Castro,Mandera Ward 6,"0.002371, 35.335641",2025-12-09,Conventional,Rain-fed,Yes,6,0,40,18,9,4,5,0,25,0,0,0,1120,1320,1760,270,192,176,925,625,1125,0,0,0,107
F048,Rick Peterson,Mandera Ward 2,"-3.100763, 38.846947",2024-06-20,Organic,Irrigated,Yes,37,0,48,0,23,0,10,0,38,0,0,0,1056,2208,2064,184,115,207,1102,1254,1368,0,0,0,156
F049,Greg Cole,Mandera Ward 5,"-3.294056, 39.749747",2023-09-08,Organic,Rain-fed,No,4,0,0,5,53,56,56,3,46,0,0,0,0,0,0,1597,2870,2717,1582,1005,1907,0,0,0,223
F050,Luis Le,Mandera Ward 7,"-0.155608, 37.328818",2024-06-15,Conventional,Irrigated,Yes,29,17,6,9,0,16,9,17,0,0,3,0,316,290,384,576,496,624,221,85,170,42,36,30,106
F051,Anna Hernandez,Mandera Ward 5,"2.105341, 38.34251",2023-02-09,Conventional,Rain-fed,No,0,76,68,26,0,20,25,0,2,0,0,0,3100,3676,3576,980,500,1000,48,56,44,0,0,0,217
F052,Gabriel Stout,Mandera Ward 11,"2.984306, 37.971594",2022-05-20,Conventional,Irrigated,No,27,12,19,0,5,11,0,3,0,0,6,10,799,543,807,324,384,266,21,30,18,520,578,424,93
F053,Tiffany Wallace,Mandera Ward 3,"-1.266552, 35.415268",2020-03-25,Organic,Rain-fed,No,67,0,5,12,24,2,0,22,0,25,14,0,120,250,240,338,294,190,154,286,308,196,168,84,171
F054,Grant Gillespie,Mandera Ward 5,"1.877835, 38.621167",2023-12-13,Conventional,Irrigated,No,19,46,10,9,23,6,8,14,1,0,0,1,848,782,700,551,580,385,186,229,103,43,25,34,137
F055,Frank Flowers,Mandera Ward 6,"4.118033, 35.067433",2023-07-06,Organic,Irrigated,No,43,58,9,0,6,0,27,0,0,4,0,15,699,1069,775,30,78,78,0,0,0,525,405,570,162
F056,Melissa Steele,Mandera Ward 4,"-3.888501, 34.590908",2021-03-17,Conventional,Irrigated,Yes,0,9,9,4,52,20,44,31,39,3,0,33,342,477,441,804,1492,1020,2182,1987,1479,1089,1320,1287,244
F057,Christine Knight,Mandera Ward 11,"0.984368, 36.411889",2020-02-10,Organic,Irrigated,Yes,24,6,2,24,4,8,0,0,21,0,6,16,148,184,122,356,184,220,609,735,546,580,824,790,111
F058,Shannon Carter,Mandera Ward 11,"1.931064, 38.679861",2023-05-12,Organic,Irrigated,Yes,3,46,15,2,0,9,25,28,9,0,0,0,698,987,1153,261,423,207,623,606,590,0,0,0,137
F059,Nicholas Scott,Mandera Ward 7,"2.147059, 40.923273",2022-05-21,Organic,Rain-fed,No,5,31,28,0,30,0,35,7,0,21,1,0,970,1809,1439,390,300,390,105,98,70,11,7,5,158
F060,Melanie Lawson,Mandera Ward 12,"2.838093, 34.26527",2020-05-26,Conventional,Irrigated,No,79,54,16,21,0,31,0,0,36,4,7,0,1174,1546,1266,1240,992,1178,1800,1188,972,77,35,56,248
F061,Melissa Raymond,Mandera Ward 5,"-3.226123, 40.529006",2020-12-27,Organic,Rain-fed,Yes,32,26,0,0,48,52,53,0,28,0,0,0,234,260,234,1736,2364,3268,868,1316,1008,0,0,0,239
F062,Cindy Miller,Mandera Ward 4,"-1.925688, 39.669643",2021-11-02,Conventional,Irrigated,No,0,28,6,27,23,16,21,31,0,0,5,22,574,502,332,1106,840,858,465,155,248,778,830,1123,179
F063,Joseph Rodriguez,Mandera Ward 6,"-3.924868, 36.689693",2020-09-06,Organic,Rain-fed,No,28,21,0,25,0,25,0,28,6,0,8,0,252,168,168,1125,1025,1200,492,558,472,96,48,104,141
F064,Bernard Thompson,Mandera Ward 9,"-4.463616, 39.468187",2025-10-22,Organic,Irrigated,Yes,0,49,7,0,28,33,18,0,3,0,0,0,1050,462,504,1638,1092,1006,117,147,123,0,0,0,138
F065,Melanie Reyes,Mandera Ward 5,"0.051302, 39.555765",2022-07-18,Organic,Rain-fed,No,17,36,47,0,7,11,0,10,17,0,0,0,1322,1850,1557,298,352,340,694,611,559,0,0,0,145
F066,Kenneth Hamilton,Mandera Ward 12,"-1.509574, 38.92147",2025-04-30,Conventional,Irrigated,Yes,59,4,14,0,0,0,19,33,37,0,0,0,516,634,692,0,0,0,2028,1888,1395,0,0,0,166
F067,Dawn Shaw,Mandera Ward 3,"4.495303, 39.025218",2021-07-05,Conventional,Rain-fed,No,25,10,47,0,10,15,9,22,37,0,0,0,2151,2235,1775,620,705,700,1070,1337,1723,0,0,0,175
F068,Rachel Dominguez,Mandera Ward 7,"3.553741, 36.491946",2020-09-21,Organic,Rain-fed,Yes,11,42,33,0,0,0,24,14,8,0,0,0,1806,1254,1917,0,0,0,428,438,358,0,0,0,132
F069,Ronald Murphy,Mandera Ward 2,"1.923017, 38.020819",2025-06-05,Organic,Rain-fed,No,23,4,0,25,29,34,35,0,39,1,33,0,36,32,44,1407,1597,1830,780,1833,1404,396,165,165,223
F070,Mark Schultz,Mandera Ward 10,"0.933913, 36.465425",2021-06-09,Organic,Irrigated,No,31,31,15,30,0,15,2,0,33,0,24,0,825,974,975,300,405,735,1518,924,924,360,192,216,181
F071,Shelley Cole,Mandera Ward 2,"-3.897288, 38.089752",2022-05-22,Organic,Rain-fed,No,18,6,26,3,0,0,6,4,20,0,0,0,692,1074,712,0,0,0,528,860,672,0,0,0,83
F072,Krystal Wright,Mandera Ward 9,"1.20401, 40.630833",2020-01-02,Conventional,Rain-fed,No,0,71,0,26,0,6,30,10,17,0,0,0,781,1065,710,252,150,252,900,888,604,0,0,0,160
F073,Brad Branch,Mandera Ward 10,"-1.6528, 34.353092",2020-05-05,Conventional,Rain-fed,No,50,69,15,0,31,37,0,34,0,0,0,0,1620,1005,963,1716,1376,1894,204,442,238,0,0,0,236
F074,David Peters,Mandera Ward 5,"-1.430279, 34.654638",2020-04-14,Conventional,Rain-fed,No,40,17,0,0,15,4,30,10,2,0,0,0,119,85,153,397,375,289,210,134,204,0,0,0,118
F075,Laura Richardson,Mandera Ward 3,"3.21714, 34.37273",2021-11-23,Conventional,Irrigated,No,11,47,53,0,10,0,31,0,0,0,4,0,2560,2773,1530,150,60,110,0,0,0,48,48,28,156
F076,Michael Owen,Mandera Ward 2,"4.244372, 37.245788",2024-09-05,Conventional,Rain-fed,No,0,0,10,11,0,10,2,19,16,2,9,7,220,240,330,410,340,350,648,523,673,338,374,278,86
F077,Kimberly Clark,Mandera Ward 9,"0.08701, 36.9315",2025-09-04,Organic,Rain-fed,Yes,0,42,8,13,43,16,3,0,12,1,6,0,602,904,756,1220,754,834,408,372,564,54,36,36,144
F078,Natasha Elliott,Mandera Ward 8,"0.383297, 39.932362",2020-02-28,Conventional,Irrigated,No,0,47,26,0,29,5,2,21,0,3,18,0,1162,1104,1520,481,453,524,126,273,273,234,126,270,151
F079,David Cook,Mandera Ward 5,"0.471835, 41.283088",2025-11-27,Organic,Rain-fed,Yes,46,19,23,0,27,27,3,0,9,0,19,0,1222,696,1091,1242,1377,1323,306,180,333,190,285,285,173
F080,Andrew Hamilton,Mandera Ward 2,"3.856059, 36.441009",2021-06-23,Organic,Irrigated,No,34,20,1,7,10,40,0,14,9,0,0,0,320,288,225,1060,1220,1910,342,366,431,0,0,0,135
F081,Tyrone Maxwell,Mandera Ward 11,"-4.135661, 36.516054",2022-07-17,Conventional,Irrigated,No,34,53,24,6,0,14,13,12,2,0,1,0,1313,1283,1361,448,602,532,222,178,136,14,13,15,159
F082,Katherine Mitchell,Mandera Ward 9,"-4.247674, 39.907495",2023-08-15,Organic,Rain-fed,No,8,3,0,16,0,18,1,4,11,1,12,0,27,21,21,648,594,558,466,298,503,180,144,120,74
F083,William Tate,Mandera Ward 3,"0.881297, 36.496472",2021-03-16,Conventional,Rain-fed,Yes,5,11,37,7,21,3,11,0,0,0,10,0,1930,1135,1501,402,240,282,0,0,0,140,140,80,105
F084,Logan Shelton,Mandera Ward 6,"0.606552, 41.11249",2024-02-03,Organic,Irrigated,Yes,11,15,0,4,9,0,0,9,13,0,0,0,75,165,75,81,54,108,444,575,523,0,0,0,61
F085,Mary Trevino,Mandera Ward 12,"0.796634, 40.098206",2024-02-21,Conventional,Irrigated,No,42,84,61,11,0,25,9,0,0,0,0,0,3028,2952,2983,1175,800,950,0,0,0,0,0,0,232
F086,Terrance Griffin,Mandera Ward 12,"1.100354, 39.297544",2020-05-18,Conventional,Rain-fed,No,6,25,35,10,13,0,5,1,3,0,0,0,1215,1880,1625,195,195,182,162,159,152,0,0,0,98
F087,Leslie Hickman,Mandera Ward 10,"-1.226424, 40.328048",2022-07-21,Conventional,Irrigated,Yes,5,14,8,47,26,0,67,24,53,0,0,0,288,410,540,286,286,130,2904,2533,1999,0,0,0,244
F088,Kenneth Oliver,Mandera Ward 3,"3.834854, 37.561058",2021-03-09,Conventional,Irrigated,No,0,18,23,9,0,0,9,0,2,0,4,2,832,1261,1240,0,0,0,92,66,80,112,146,112,67
F089,Brandon Martin,Mandera Ward 4,"-0.334529, 34.879601",2021-12-26,Organic,Irrigated,Yes,0,0,16,18,0,3,5,24,7,6,0,2,352,784,384,129,75,66,500,501,365,72,68,88,81
F090,Daniel Nelson,Mandera Ward 11,"0.930277, 34.15407",2025-05-28,Conventional,Rain-fed,Yes,33,9,33,0,2,1,24,13,0,0,0,0,921,1554,1182,53,46,58,78,104,143,0,0,0,115
F091,Nancy Rice,Mandera Ward 8,"4.01767, 34.670696",2025-08-12,Organic,Rain-fed,No,20,14,49,6,1,8,10,1,7,20,4,15,2562,2373,1218,246,369,192,208,196,169,746,336,725,155
F092,Darryl Pennington,Mandera Ward 6,"2.387812, 41.133136",2024-08-07,Conventional,Rain-fed,Yes,23,31,60,25,36,0,0,23,0,1,0,2,2739,2948,3006,288,396,252,207,207,161,62,74,72,201
F093,Albert Murphy,Mandera Ward 4,"-4.369473, 38.685257",2021-06-30,Conventional,Rain-fed,No,5,32,21,11,2,23,0,8,7,0,0,0,885,1404,1243,708,599,1076,392,426,359,0,0,0,109
F094,Morgan Weber,Mandera Ward 1,"2.882085, 36.550926",2021-07-20,Organic,Irrigated,Yes,16,27,0,3,2,18,4,5,13,0,0,0,270,297,297,640,632,408,680,661,656,0,0,0,88
F095,Mackenzie Bennett,Mandera Ward 2,"0.151795, 38.822877",2022-02-24,Organic,Irrigated,Yes,56,58,40,11,0,14,6,9,0,0,0,0,2224,2358,2206,378,392,686,72,72,63,0,0,0,194
F096,Kathy Boyle,Mandera Ward 5,"-0.348889, 40.007711",2021-01-11,Conventional,Irrigated,No,74,0,70,4,2,5,37,29,8,0,0,16,2100,2240,1470,140,175,261,421,482,329,416,480,320,245
F097,Kristy Vance,Mandera Ward 1,"-3.002014, 41.465985",2022-07-28,Organic,Irrigated,Yes,65,0,79,7,16,0,15,16,21,0,0,0,1975,3239,2291,176,192,208,1131,800,763,0,0,0,219
F098,William Spencer,Mandera Ward 9,"-0.977937, 34.590478",2025-02-17,Conventional,Irrigated,No,12,85,24,43,9,0,28,41,0,0,0,0,1184,1603,2006,63,126,108,410,451,369,0,0,0,242
F099,Lori Cobb,Mandera Ward 7,"4.455714, 41.253248",2020-12-18,Conventional,Irrigated,No,72,84,0,39,11,27,0,13,0,0,0,0,756,504,588,633,795,1002,195,117,117,0,0,0,246
F100,Garrett Clements,Mandera Ward 5,"2.734266, 36.643906",2021-01-26,Conventional,Irrigated,No,1,23,10,0,1,9,8,2,4,0,0,0,557,776,595,463,356,254,168,186,202,0,0,0,58
F101,Jennifer Lopez,Mandera Ward 1,"3.947642, 39.180079",2022-11-30,Conventional,Irrigated,No,32,38,5,0,0,45,0,31,0,31,21,0,550,350,405,1980,945,2025,217,248,155,210,210,126,203
F102,James Mccoy,Mandera Ward 6,"-4.019114, 39.084114",2020-03-29,Organic,Irrigated,Yes,10,0,10,0,60,42,0,22,65,0,21,15,200,410,290,2454,2520,1404,2689,2711,2560,489,651,666,245
F103,Tammy Johnson,Mandera Ward 4,"-2.50957, 41.600879",2025-03-23,Organic,Irrigated,No,0,66,16,3,0,30,28,13,1,0,0,0,1438,1224,1390,1140,840,900,127,236,222,0,0,0,157
F104,Richard Jones,Mandera Ward 10,"2.926223, 35.088038",2024-10-27,Conventional,Rain-fed,Yes,64,15,45,11,14,0,17,0,30,0,0,4,1470,1140,1635,168,154,98,1350,1140,900,88,164,184,200
F105,Elizabeth Coleman,Mandera Ward 5,"3.671122, 38.910764",2021-01-29,Organic,Rain-fed,No,6,6,7,0,5,11,3,3,8,7,0,0,369,409,371,610,330,352,356,208,272,0,0,0,56
F106,Rebecca Miller,Mandera Ward 5,"-0.780191, 35.04215",2023-08-05,Organic,Irrigated,No,13,4,7,14,0,0,5,10,6,0,0,0,312,277,194,0,0,0,242,366,250,0,0,0,59
F107,Mrs. Michele Harris,Mandera Ward 4,"-0.261395, 34.399187",2021-06-05,Conventional,Irrigated,No,31,25,0,33,7,5,10,6,20,0,0,13,225,325,125,213,150,275,746,808,750,507,455,403,150
F108,Mark Castro,Mandera Ward 3,"2.321504, 38.717285",2021-08-05,Organic,Rain-fed,No,12,5,17,26,0,0,6,21,0,0,0,0,497,507,434,0,0,0,147,105,273,0,0,0,87
F109,William Flynn,Mandera Ward 1,"-0.286835, 37.403715",2020-04-16,Conventional,Rain-fed,No,40,13,0,12,28,24,25,16,27,0,0,0,195,195,65,1172,1196,1020,1482,1143,1115,0,0,0,185
F110,James Cortez,Mandera Ward 8,"-2.221712, 39.164851",2021-11-20,Organic,Irrigated,No,27,0,20,0,1,0,44,16,32,12,0,15,520,580,860,12,7,13,1472,1776,1136,390,390,375,167
F111,Juan Lewis,Mandera Ward 9,"-1.57302, 36.577271",2024-06-08,Conventional,Rain-fed,Yes,79,71,0,9,3,24,0,0,18,0,0,0,639,994,355,618,711,666,792,630,774,0,0,0,204
F112,Melissa Haynes,Mandera Ward 4,"2.206286, 36.802482",2025-03-18,Conventional,Rain-fed,Yes,53,6,44,34,0,0,22,4,24,0,0,0,1482,2260,1154,0,0,0,1132,1188,1192,0,0,0,187
F113,Derek Gomez,Mandera Ward 1,"-2.521467, 35.237263",2023-08-31,Conventional,Irrigated,No,0,65,6,30,5,6,0,39,34,0,0,0,510,977,1009,190,238,289,1832,1133,943,0,0,0,185
F114,Michele Craig,Mandera Ward 7,"1.949305, 35.452139",2024-03-16,Conventional,Irrigated,No,31,0,37,13,12,15,19,9,31,0,0,0,1665,999,888,570,834,720,1378,1609,856,0,0,0,167
F115,Joan Ford,Mandera Ward 10,"-3.64265, 41.041813",2022-01-09,Conventional,Rain-fed,Yes,0,0,28,12,11,3,18,16,16,0,0,0,588,672,812,180,306,221,768,704,848,0,0,0,104
F116,Justin Bennett,Mandera Ward 11,"2.584695, 40.639426",2021-04-25,Organic,Rain-fed,No,24,30,0,0,7,12,15,12,9,0,0,0,420,390,150,342,677,513,402,402,405,0,0,0,109
F117,Curtis Choi,Mandera Ward 4,"-1.327442, 38.067663",2023-01-09,Organic,Irrigated,No,25,6,71,2,17,3,35,11,32,0,0,0,2918,2302,3285,171,237,240,1422,814,1293,0,0,0,202
F118,Laura Johnson,Mandera Ward 5,"-4.454776, 40.482533",2024-12-11,Conventional,Irrigated,No,70,7,27,29,0,24,0,8,10,0,0,0,637,1271,651,984,864,1008,426,560,472,0,0,0,175
F119,Kenneth Lopez,Mandera Ward 6,"4.330428, 36.440998",2021-07-15,Conventional,Irrigated,No,25,27,42,30,15,41,4,5,0,0,0,17,1137,2310,1245,951,1201,1812,55,30,40,561,442,544,206
F120,Ryan Anderson,Mandera Ward 10,"-0.97504, 37.597828",2020-06-22,Conventional,Rain-fed,No,5,15,14,5,15,2,14,28,3,0,0,0,612,671,850,283,202,279,488,434,503,0,0,0,101
F121,Shannon Bell,Mandera Ward 1,"3.798223, 41.640278",2020-11-12,Conventional,Rain-fed,No,0,37,0,19,6,18,12,9,14,0,0,0,444,259,555,930,612,558,539,380,407,0,0,0,115
F122,Amanda Knight,Mandera Ward 3,"1.086629, 35.554306",2022-02-05,Conventional,Rain-fed,No,18,22,0,11,2,10,7,1,11,0,0,0,154,286,330,424,308,342,415,309,384,0,0,0,82
F123,Justin Smith,Mandera Ward 10,"-3.228323, 36.640575",2025-06-11,Conventional,Irrigated,Yes,6,49,0,0,16,41,0,33,0,14,12,0,686,294,441,2135,1966,1185,462,429,495,108,168,156,171
F124,Heather Vasquez,Mandera Ward 5,"1.230548, 38.511529",2024-09-27,Conventional,Rain-fed,No,36,28,40,0,21,1,19,0,17,0,0,0,1220,1116,1836,259,314,343,527,527,663,0,0,0,162
